2016-07-22 02:29:21,092,Tag Name,Iteration,Testing Accuracy(256), Testing Accuracy(512), Testing Accuracy(2048), Testing Accuracy(8092), Elapsed Time,L1,L2,L3
2016-07-22 02:39:44,570,cnn_mnist_test_acc_2_2_256,38400,0.437500,0.42188,0.39502,0.40954,0.0773,2,2,256
2016-07-22 02:39:44,650,cnn_mnist_test_acc_2_2_256,39680,0.421875,0.41602,0.39307,0.40991,0.0794,2,2,256
2016-07-22 02:39:44,732,cnn_mnist_test_acc_2_2_256,40960,0.425781,0.42188,0.39746,0.41189,0.0822,2,2,256
2016-07-22 02:39:44,813,cnn_mnist_test_acc_2_2_256,42240,0.421875,0.41992,0.39551,0.40991,0.0803,2,2,256
2016-07-22 02:39:44,890,cnn_mnist_test_acc_2_2_256,43520,0.421875,0.41406,0.39746,0.41189,0.0769,2,2,256
2016-07-22 02:39:44,968,cnn_mnist_test_acc_2_2_256,44800,0.410156,0.41016,0.39795,0.41251,0.0772,2,2,256
2016-07-22 02:39:45,048,cnn_mnist_test_acc_2_2_256,46080,0.406250,0.40234,0.39648,0.40756,0.0795,2,2,256
2016-07-22 02:39:45,125,cnn_mnist_test_acc_2_2_256,47360,0.410156,0.40039,0.39209,0.40410,0.0769,2,2,256
2016-07-22 02:39:45,204,cnn_mnist_test_acc_2_2_256,48640,0.402344,0.40625,0.39551,0.40596,0.0793,2,2,256
2016-07-22 02:39:45,282,cnn_mnist_test_acc_2_2_256,49920,0.378906,0.39258,0.39014,0.40262,0.077,2,2,256
2016-07-22 02:39:45,361,cnn_mnist_test_acc_2_2_256,51200,0.359375,0.37891,0.37891,0.39323,0.0795,2,2,256
2016-07-22 02:39:45,440,cnn_mnist_test_acc_2_2_256,52480,0.371094,0.37891,0.37354,0.38915,0.0786,2,2,256
2016-07-22 02:39:45,522,cnn_mnist_test_acc_2_2_256,53760,0.363281,0.37305,0.36963,0.38804,0.0816,2,2,256
2016-07-22 02:39:45,604,cnn_mnist_test_acc_2_2_256,55040,0.363281,0.37109,0.36670,0.38618,0.0811,2,2,256
2016-07-22 02:39:45,682,cnn_mnist_test_acc_2_2_256,56320,0.355469,0.36719,0.36035,0.37902,0.0778,2,2,256
2016-07-22 02:39:45,757,cnn_mnist_test_acc_2_2_256,57600,0.343750,0.36133,0.35059,0.36975,0.0748,2,2,256
2016-07-22 02:39:45,832,cnn_mnist_test_acc_2_2_256,58880,0.335938,0.36133,0.34424,0.36703,0.0742,2,2,256
2016-07-22 02:39:45,907,cnn_mnist_test_acc_2_2_256,60160,0.339844,0.35352,0.33887,0.36394,0.0755,2,2,256
2016-07-22 02:39:45,985,cnn_mnist_test_acc_2_2_256,61440,0.328125,0.34375,0.33740,0.36258,0.077,2,2,256
2016-07-22 02:39:46,062,cnn_mnist_test_acc_2_2_256,62720,0.328125,0.33984,0.33496,0.36073,0.0766,2,2,256
2016-07-22 02:39:46,135,cnn_mnist_test_acc_2_2_256,64000,0.320312,0.33203,0.33398,0.35405,0.0736,2,2,256
2016-07-22 02:39:46,213,cnn_mnist_test_acc_2_2_256,65280,0.339844,0.34375,0.33350,0.34726,0.0769,2,2,256
2016-07-22 02:39:46,292,cnn_mnist_test_acc_2_2_256,66560,0.335938,0.33984,0.32715,0.34132,0.0787,2,2,256
2016-07-22 02:39:46,371,cnn_mnist_test_acc_2_2_256,67840,0.335938,0.32812,0.31738,0.33267,0.0788,2,2,256
2016-07-22 02:39:46,452,cnn_mnist_test_acc_2_2_256,69120,0.324219,0.31445,0.31104,0.32761,0.0809,2,2,256
2016-07-22 02:39:46,529,cnn_mnist_test_acc_2_2_256,70400,0.304688,0.30469,0.30029,0.31896,0.0768,2,2,256
2016-07-22 02:39:46,602,cnn_mnist_test_acc_2_2_256,71680,0.281250,0.29102,0.29199,0.31265,0.0722,2,2,256
2016-07-22 02:39:46,674,cnn_mnist_test_acc_2_2_256,72960,0.292969,0.30469,0.29150,0.30598,0.0717,2,2,256
2016-07-22 02:39:46,747,cnn_mnist_test_acc_2_2_256,74240,0.308594,0.31836,0.30518,0.30648,0.0735,2,2,256
2016-07-22 02:39:46,820,cnn_mnist_test_acc_2_2_256,75520,0.308594,0.31445,0.30273,0.29844,0.0728,2,2,256
2016-07-22 02:39:46,895,cnn_mnist_test_acc_2_2_256,76800,0.296875,0.31641,0.29883,0.29301,0.0738,2,2,256
2016-07-22 02:39:46,970,cnn_mnist_test_acc_2_2_256,78080,0.289062,0.31445,0.29150,0.28633,0.0755,2,2,256
2016-07-22 02:39:47,041,cnn_mnist_test_acc_2_2_256,79360,0.277344,0.30078,0.28174,0.28089,0.0707,2,2,256
2016-07-22 02:39:47,117,cnn_mnist_test_acc_2_2_256,80640,0.261719,0.28906,0.27148,0.27410,0.0756,2,2,256
2016-07-22 02:39:47,189,cnn_mnist_test_acc_2_2_256,81920,0.273438,0.28516,0.27148,0.26829,0.071,2,2,256
2016-07-22 02:39:47,350,cnn_mnist_test_acc_2_2_256,83200,0.277344,0.27930,0.26465,0.25976,0.161,2,2,256
2016-07-22 02:39:47,429,cnn_mnist_test_acc_2_2_256,84480,0.250000,0.26172,0.25244,0.24740,0.079,2,2,256
2016-07-22 02:39:47,509,cnn_mnist_test_acc_2_2_256,85760,0.234375,0.25391,0.24805,0.24098,0.079,2,2,256
2016-07-22 02:39:47,585,cnn_mnist_test_acc_2_2_256,87040,0.222656,0.24023,0.24805,0.24098,0.0759,2,2,256
2016-07-22 02:39:47,664,cnn_mnist_test_acc_2_2_256,88320,0.234375,0.25000,0.25439,0.24221,0.079,2,2,256
2016-07-22 02:39:47,741,cnn_mnist_test_acc_2_2_256,89600,0.210938,0.19922,0.21240,0.21132,0.0766,2,2,256
2016-07-22 02:39:47,819,cnn_mnist_test_acc_2_2_256,90880,0.199219,0.19336,0.20459,0.20699,0.0778,2,2,256
2016-07-22 02:39:47,896,cnn_mnist_test_acc_2_2_256,92160,0.210938,0.23438,0.24072,0.23431,0.0761,2,2,256
2016-07-22 02:39:47,976,cnn_mnist_test_acc_2_2_256,93440,0.175781,0.18164,0.18457,0.19241,0.0804,2,2,256
2016-07-22 02:39:48,054,cnn_mnist_test_acc_2_2_256,94720,0.171875,0.18164,0.18213,0.19105,0.0775,2,2,256
2016-07-22 02:39:48,132,cnn_mnist_test_acc_2_2_256,96000,0.183594,0.18750,0.17627,0.19081,0.0773,2,2,256
2016-07-22 02:39:48,207,cnn_mnist_test_acc_2_2_256,97280,0.179688,0.18555,0.17432,0.18389,0.0752,2,2,256
2016-07-22 02:39:48,283,cnn_mnist_test_acc_2_2_256,98560,0.167969,0.17578,0.17871,0.18389,0.0758,2,2,256
2016-07-22 02:39:48,363,cnn_mnist_test_acc_2_2_256,99840,0.160156,0.17578,0.17627,0.18191,0.0791,2,2,256
2016-07-22 02:39:48,441,cnn_mnist_test_acc_2_2_256,101120,0.160156,0.17383,0.17920,0.18364,0.0778,2,2,256
2016-07-22 02:39:48,519,cnn_mnist_test_acc_2_2_256,102400,0.164062,0.17969,0.18213,0.18426,0.0776,2,2,256
2016-07-22 02:39:48,595,cnn_mnist_test_acc_2_2_256,103680,0.164062,0.18555,0.19775,0.20724,0.0762,2,2,256
2016-07-22 02:39:48,668,cnn_mnist_test_acc_2_2_256,104960,0.171875,0.19922,0.19824,0.20564,0.0722,2,2,256
2016-07-22 02:39:48,738,cnn_mnist_test_acc_2_2_256,106240,0.156250,0.18945,0.19141,0.20020,0.0694,2,2,256
2016-07-22 02:39:48,812,cnn_mnist_test_acc_2_2_256,107520,0.136719,0.17969,0.18555,0.19439,0.0745,2,2,256
2016-07-22 02:39:48,886,cnn_mnist_test_acc_2_2_256,108800,0.148438,0.18359,0.18311,0.19340,0.073,2,2,256
2016-07-22 02:39:48,960,cnn_mnist_test_acc_2_2_256,110080,0.152344,0.18945,0.18652,0.19204,0.0738,2,2,256
2016-07-22 02:39:49,036,cnn_mnist_test_acc_2_2_256,111360,0.160156,0.19922,0.18750,0.19476,0.0759,2,2,256
2016-07-22 02:39:49,106,cnn_mnist_test_acc_2_2_256,112640,0.160156,0.19727,0.18359,0.19439,0.0695,2,2,256
2016-07-22 02:39:49,181,cnn_mnist_test_acc_2_2_256,113920,0.160156,0.19531,0.18262,0.19278,0.0749,2,2,256
2016-07-22 02:39:49,255,cnn_mnist_test_acc_2_2_256,115200,0.152344,0.18555,0.18066,0.18858,0.0739,2,2,256
2016-07-22 02:39:49,333,cnn_mnist_test_acc_2_2_256,116480,0.148438,0.18359,0.17578,0.18636,0.0771,2,2,256
2016-07-22 02:39:49,411,cnn_mnist_test_acc_2_2_256,117760,0.148438,0.18359,0.18066,0.19278,0.0778,2,2,256
2016-07-22 02:39:49,485,cnn_mnist_test_acc_2_2_256,119040,0.144531,0.17773,0.18311,0.19377,0.0741,2,2,256
2016-07-22 02:39:49,563,cnn_mnist_test_acc_2_2_256,120320,0.136719,0.16406,0.17285,0.18660,0.0779,2,2,256
2016-07-22 02:39:49,642,cnn_mnist_test_acc_2_2_256,121600,0.125000,0.16016,0.17236,0.18623,0.0782,2,2,256
2016-07-22 02:39:49,719,cnn_mnist_test_acc_2_2_256,122880,0.136719,0.16602,0.17627,0.18611,0.0767,2,2,256
2016-07-22 02:39:49,798,cnn_mnist_test_acc_2_2_256,124160,0.132812,0.16797,0.18408,0.19105,0.0785,2,2,256
2016-07-22 02:39:49,874,cnn_mnist_test_acc_2_2_256,125440,0.128906,0.16602,0.18506,0.19241,0.0764,2,2,256
2016-07-22 02:39:49,946,cnn_mnist_test_acc_2_2_256,126720,0.148438,0.16602,0.17822,0.18846,0.0716,2,2,256
2016-07-22 02:39:50,021,cnn_mnist_test_acc_2_2_256,128000,0.128906,0.15820,0.18262,0.19476,0.0744,2,2,256
2016-07-22 02:39:50,091,cnn_mnist_test_acc_2_2_256,129280,0.132812,0.16016,0.18701,0.19439,0.07,2,2,256
2016-07-22 02:39:50,163,cnn_mnist_test_acc_2_2_256,130560,0.128906,0.16406,0.18506,0.19365,0.0717,2,2,256
2016-07-22 02:39:50,234,cnn_mnist_test_acc_2_2_256,131840,0.128906,0.16016,0.18701,0.19476,0.0703,2,2,256
2016-07-22 02:39:50,309,cnn_mnist_test_acc_2_2_256,133120,0.132812,0.16406,0.18701,0.19513,0.0751,2,2,256
2016-07-22 02:39:50,390,cnn_mnist_test_acc_2_2_256,134400,0.128906,0.16211,0.18799,0.19674,0.0807,2,2,256
2016-07-22 02:39:50,468,cnn_mnist_test_acc_2_2_256,135680,0.125000,0.15625,0.17480,0.18537,0.0777,2,2,256
2016-07-22 02:39:50,548,cnn_mnist_test_acc_2_2_256,136960,0.125000,0.16016,0.18848,0.19451,0.0797,2,2,256
2016-07-22 02:39:50,704,cnn_mnist_test_acc_2_2_256,138240,0.125000,0.16016,0.18701,0.19488,0.155,2,2,256
2016-07-22 02:39:50,779,cnn_mnist_test_acc_2_2_256,139520,0.117188,0.15234,0.17139,0.17820,0.0746,2,2,256
2016-07-22 02:39:50,853,cnn_mnist_test_acc_2_2_256,140800,0.132812,0.16406,0.18896,0.19328,0.0745,2,2,256
2016-07-22 02:39:50,927,cnn_mnist_test_acc_2_2_256,142080,0.125000,0.14258,0.16113,0.16708,0.0728,2,2,256
2016-07-22 02:39:50,998,cnn_mnist_test_acc_2_2_256,143360,0.117188,0.13672,0.15332,0.16115,0.0709,2,2,256
2016-07-22 02:39:51,075,cnn_mnist_test_acc_2_2_256,144640,0.121094,0.14062,0.15771,0.16387,0.0768,2,2,256
2016-07-22 02:39:51,148,cnn_mnist_test_acc_2_2_256,145920,0.109375,0.13672,0.15381,0.16152,0.0727,2,2,256
2016-07-22 02:39:51,224,cnn_mnist_test_acc_2_2_256,147200,0.101562,0.12891,0.15576,0.16448,0.0763,2,2,256
2016-07-22 02:39:51,297,cnn_mnist_test_acc_2_2_256,148480,0.097656,0.13086,0.15381,0.16288,0.0726,2,2,256
2016-07-22 02:39:51,374,cnn_mnist_test_acc_2_2_256,149760,0.101562,0.13477,0.15723,0.16943,0.0764,2,2,256
2016-07-22 02:39:51,449,cnn_mnist_test_acc_2_2_256,151040,0.136719,0.16211,0.18213,0.20366,0.0747,2,2,256
2016-07-22 02:39:51,523,cnn_mnist_test_acc_2_2_256,152320,0.140625,0.16406,0.18164,0.20292,0.0738,2,2,256
2016-07-22 02:39:51,602,cnn_mnist_test_acc_2_2_256,153600,0.136719,0.16406,0.17969,0.20267,0.0789,2,2,256
2016-07-22 02:39:51,678,cnn_mnist_test_acc_2_2_256,154880,0.101562,0.13672,0.15381,0.16362,0.0758,2,2,256
2016-07-22 02:39:51,750,cnn_mnist_test_acc_2_2_256,156160,0.128906,0.16406,0.18213,0.20032,0.0717,2,2,256
2016-07-22 02:39:51,824,cnn_mnist_test_acc_2_2_256,157440,0.101562,0.13867,0.15234,0.16090,0.0737,2,2,256
2016-07-22 02:39:51,901,cnn_mnist_test_acc_2_2_256,158720,0.101562,0.13867,0.15332,0.16201,0.0765,2,2,256
2016-07-22 02:39:51,979,cnn_mnist_test_acc_2_2_256,160000,0.109375,0.14258,0.15479,0.16251,0.0774,2,2,256
2016-07-22 02:39:52,056,cnn_mnist_test_acc_2_2_256,161280,0.109375,0.13867,0.15430,0.16288,0.077,2,2,256
2016-07-22 02:39:52,131,cnn_mnist_test_acc_2_2_256,162560,0.144531,0.16992,0.18359,0.20156,0.0747,2,2,256
2016-07-22 02:39:52,207,cnn_mnist_test_acc_2_2_256,163840,0.140625,0.17188,0.18457,0.19970,0.0754,2,2,256
2016-07-22 02:39:52,283,cnn_mnist_test_acc_2_2_256,165120,0.140625,0.16797,0.18018,0.19834,0.076,2,2,256
2016-07-22 02:39:52,358,cnn_mnist_test_acc_2_2_256,166400,0.105469,0.14258,0.15088,0.15781,0.0738,2,2,256
2016-07-22 02:39:52,433,cnn_mnist_test_acc_2_2_256,167680,0.105469,0.14062,0.15186,0.15991,0.075,2,2,256
2016-07-22 02:39:52,510,cnn_mnist_test_acc_2_2_256,168960,0.152344,0.17773,0.18164,0.19834,0.077,2,2,256
2016-07-22 02:39:52,587,cnn_mnist_test_acc_2_2_256,170240,0.156250,0.17773,0.18115,0.19834,0.0763,2,2,256
2016-07-22 02:39:52,666,cnn_mnist_test_acc_2_2_256,171520,0.152344,0.17578,0.18066,0.19859,0.079,2,2,256
2016-07-22 02:39:52,743,cnn_mnist_test_acc_2_2_256,172800,0.152344,0.17578,0.18018,0.19921,0.0769,2,2,256
2016-07-22 02:39:52,820,cnn_mnist_test_acc_2_2_256,174080,0.152344,0.17578,0.18115,0.19871,0.0759,2,2,256
2016-07-22 02:39:52,895,cnn_mnist_test_acc_2_2_256,175360,0.148438,0.17383,0.18213,0.19896,0.075,2,2,256
2016-07-22 02:39:52,970,cnn_mnist_test_acc_2_2_256,176640,0.144531,0.17188,0.18066,0.19896,0.0751,2,2,256
2016-07-22 02:39:53,049,cnn_mnist_test_acc_2_2_256,177920,0.148438,0.17188,0.17920,0.19859,0.0781,2,2,256
2016-07-22 02:39:53,127,cnn_mnist_test_acc_2_2_256,179200,0.140625,0.16797,0.17871,0.19773,0.0775,2,2,256
2016-07-22 02:39:53,206,cnn_mnist_test_acc_2_2_256,180480,0.140625,0.16992,0.18018,0.19736,0.079,2,2,256
2016-07-22 02:39:53,285,cnn_mnist_test_acc_2_2_256,181760,0.148438,0.17578,0.18408,0.20020,0.0785,2,2,256
2016-07-22 02:39:53,361,cnn_mnist_test_acc_2_2_256,183040,0.152344,0.17773,0.18311,0.19859,0.0758,2,2,256
2016-07-22 02:39:53,437,cnn_mnist_test_acc_2_2_256,184320,0.152344,0.17578,0.18213,0.19810,0.0761,2,2,256
2016-07-22 02:39:53,515,cnn_mnist_test_acc_2_2_256,185600,0.152344,0.17578,0.18213,0.19834,0.0778,2,2,256
2016-07-22 02:39:53,595,cnn_mnist_test_acc_2_2_256,186880,0.148438,0.17383,0.18164,0.19921,0.0788,2,2,256
2016-07-22 02:39:53,672,cnn_mnist_test_acc_2_2_256,188160,0.152344,0.17383,0.17969,0.19686,0.0768,2,2,256
2016-07-22 02:39:53,746,cnn_mnist_test_acc_2_2_256,189440,0.144531,0.17188,0.18115,0.19600,0.0742,2,2,256
2016-07-22 02:39:53,818,cnn_mnist_test_acc_2_2_256,190720,0.144531,0.17188,0.18018,0.19711,0.0717,2,2,256
2016-07-22 02:39:53,884,cnn_mnist_test_acc_2_2_256,192000,0.144531,0.17578,0.18262,0.19896,0.0658,2,2,256
2016-07-22 02:39:54,023,cnn_mnist_test_acc_2_2_256,193280,0.144531,0.17578,0.18359,0.19896,0.138,2,2,256
2016-07-22 02:39:54,100,cnn_mnist_test_acc_2_2_256,194560,0.140625,0.17383,0.17871,0.19637,0.0767,2,2,256
2016-07-22 02:39:54,173,cnn_mnist_test_acc_2_2_256,195840,0.144531,0.17383,0.18018,0.19612,0.0723,2,2,256
2016-07-22 02:39:54,244,cnn_mnist_test_acc_2_2_256,197120,0.140625,0.17188,0.17822,0.19464,0.0715,2,2,256
2016-07-22 02:39:54,325,cnn_mnist_test_acc_2_2_256,198400,0.156250,0.17383,0.18945,0.19563,0.0809,2,2,256
2016-07-22 02:39:54,401,cnn_mnist_test_acc_2_2_256,199680,0.144531,0.17383,0.18066,0.19686,0.0756,2,2,256
2016-07-22 02:39:55,884,cnn_mnist_test_acc_2_2_512,1280,0.105469,0.11719,0.12354,0.12976,0.202,2,2,512
2016-07-22 02:39:55,964,cnn_mnist_test_acc_2_2_512,2560,0.109375,0.13086,0.14648,0.14372,0.0792,2,2,512
2016-07-22 02:39:56,046,cnn_mnist_test_acc_2_2_512,3840,0.121094,0.15234,0.17383,0.17227,0.0825,2,2,512
2016-07-22 02:39:56,126,cnn_mnist_test_acc_2_2_512,5120,0.171875,0.18555,0.20898,0.21280,0.0791,2,2,512
2016-07-22 02:39:56,205,cnn_mnist_test_acc_2_2_512,6400,0.199219,0.22656,0.24268,0.25877,0.0787,2,2,512
2016-07-22 02:39:56,283,cnn_mnist_test_acc_2_2_512,7680,0.269531,0.27930,0.28662,0.30190,0.0779,2,2,512
2016-07-22 02:39:56,363,cnn_mnist_test_acc_2_2_512,8960,0.312500,0.32422,0.32959,0.34095,0.0795,2,2,512
2016-07-22 02:39:56,443,cnn_mnist_test_acc_2_2_512,10240,0.343750,0.35156,0.35547,0.36740,0.0799,2,2,512
2016-07-22 02:39:56,523,cnn_mnist_test_acc_2_2_512,11520,0.375000,0.38086,0.38135,0.39817,0.0795,2,2,512
2016-07-22 02:39:56,609,cnn_mnist_test_acc_2_2_512,12800,0.429688,0.41992,0.41113,0.42375,0.086,2,2,512
2016-07-22 02:39:56,692,cnn_mnist_test_acc_2_2_512,14080,0.445312,0.43555,0.43506,0.45044,0.0828,2,2,512
2016-07-22 02:39:56,775,cnn_mnist_test_acc_2_2_512,15360,0.433594,0.43945,0.45557,0.47071,0.0823,2,2,512
2016-07-22 02:39:56,859,cnn_mnist_test_acc_2_2_512,16640,0.460938,0.46289,0.47705,0.49135,0.0843,2,2,512
2016-07-22 02:39:56,943,cnn_mnist_test_acc_2_2_512,17920,0.472656,0.48242,0.49219,0.50791,0.0832,2,2,512
2016-07-22 02:39:57,026,cnn_mnist_test_acc_2_2_512,19200,0.464844,0.48633,0.50635,0.52261,0.0825,2,2,512
2016-07-22 02:39:57,103,cnn_mnist_test_acc_2_2_512,20480,0.500000,0.51758,0.52490,0.54288,0.0774,2,2,512
2016-07-22 02:39:57,177,cnn_mnist_test_acc_2_2_512,21760,0.519531,0.53711,0.54297,0.56377,0.073,2,2,512
2016-07-22 02:39:57,255,cnn_mnist_test_acc_2_2_512,23040,0.527344,0.54297,0.55322,0.57526,0.0782,2,2,512
2016-07-22 02:39:57,332,cnn_mnist_test_acc_2_2_512,24320,0.554688,0.56250,0.56836,0.58898,0.0765,2,2,512
2016-07-22 02:39:57,411,cnn_mnist_test_acc_2_2_512,25600,0.566406,0.57031,0.58154,0.60059,0.0793,2,2,512
2016-07-22 02:39:57,490,cnn_mnist_test_acc_2_2_512,26880,0.582031,0.58398,0.59033,0.61332,0.0782,2,2,512
2016-07-22 02:39:57,571,cnn_mnist_test_acc_2_2_512,28160,0.605469,0.59961,0.59863,0.62197,0.0812,2,2,512
2016-07-22 02:39:57,651,cnn_mnist_test_acc_2_2_512,29440,0.609375,0.59961,0.59863,0.62840,0.0793,2,2,512
2016-07-22 02:39:57,733,cnn_mnist_test_acc_2_2_512,30720,0.625000,0.61133,0.60693,0.63655,0.082,2,2,512
2016-07-22 02:39:57,817,cnn_mnist_test_acc_2_2_512,32000,0.617188,0.62500,0.61523,0.64397,0.0833,2,2,512
2016-07-22 02:39:57,898,cnn_mnist_test_acc_2_2_512,33280,0.621094,0.62500,0.62109,0.64990,0.0811,2,2,512
2016-07-22 02:39:57,980,cnn_mnist_test_acc_2_2_512,34560,0.625000,0.62305,0.62207,0.65398,0.0812,2,2,512
2016-07-22 02:39:58,060,cnn_mnist_test_acc_2_2_512,35840,0.632812,0.62695,0.62744,0.65942,0.0797,2,2,512
2016-07-22 02:39:58,139,cnn_mnist_test_acc_2_2_512,37120,0.636719,0.63867,0.63428,0.66461,0.0788,2,2,512
2016-07-22 02:39:58,216,cnn_mnist_test_acc_2_2_512,38400,0.648438,0.64844,0.64111,0.67190,0.0766,2,2,512
2016-07-22 02:39:58,295,cnn_mnist_test_acc_2_2_512,39680,0.656250,0.65430,0.64551,0.67758,0.0793,2,2,512
2016-07-22 02:39:58,369,cnn_mnist_test_acc_2_2_512,40960,0.664062,0.66016,0.65186,0.68253,0.0738,2,2,512
2016-07-22 02:39:58,448,cnn_mnist_test_acc_2_2_512,42240,0.656250,0.66406,0.65674,0.68524,0.078,2,2,512
2016-07-22 02:39:58,527,cnn_mnist_test_acc_2_2_512,43520,0.671875,0.67188,0.66113,0.68833,0.0792,2,2,512
2016-07-22 02:39:58,605,cnn_mnist_test_acc_2_2_512,44800,0.667969,0.66602,0.66162,0.69081,0.0778,2,2,512
2016-07-22 02:39:58,685,cnn_mnist_test_acc_2_2_512,46080,0.671875,0.66602,0.66553,0.69538,0.0796,2,2,512
2016-07-22 02:39:58,767,cnn_mnist_test_acc_2_2_512,47360,0.671875,0.67188,0.67480,0.70304,0.082,2,2,512
2016-07-22 02:39:58,923,cnn_mnist_test_acc_2_2_512,48640,0.679688,0.67773,0.67578,0.70514,0.155,2,2,512
2016-07-22 02:39:59,004,cnn_mnist_test_acc_2_2_512,49920,0.683594,0.68555,0.67725,0.70885,0.08,2,2,512
2016-07-22 02:39:59,086,cnn_mnist_test_acc_2_2_512,51200,0.691406,0.69141,0.68213,0.71391,0.0817,2,2,512
2016-07-22 02:39:59,161,cnn_mnist_test_acc_2_2_512,52480,0.710938,0.70117,0.68555,0.71700,0.0752,2,2,512
2016-07-22 02:39:59,239,cnn_mnist_test_acc_2_2_512,53760,0.703125,0.69727,0.68555,0.72009,0.0781,2,2,512
2016-07-22 02:39:59,314,cnn_mnist_test_acc_2_2_512,55040,0.699219,0.69531,0.68750,0.72046,0.0745,2,2,512
2016-07-22 02:39:59,388,cnn_mnist_test_acc_2_2_512,56320,0.703125,0.69922,0.69238,0.72232,0.0731,2,2,512
2016-07-22 02:39:59,466,cnn_mnist_test_acc_2_2_512,57600,0.703125,0.69922,0.69189,0.72528,0.078,2,2,512
2016-07-22 02:39:59,543,cnn_mnist_test_acc_2_2_512,58880,0.703125,0.69727,0.69336,0.72738,0.0771,2,2,512
2016-07-22 02:39:59,622,cnn_mnist_test_acc_2_2_512,60160,0.710938,0.70117,0.69922,0.72986,0.0783,2,2,512
2016-07-22 02:39:59,702,cnn_mnist_test_acc_2_2_512,61440,0.707031,0.70312,0.70215,0.73344,0.0793,2,2,512
2016-07-22 02:39:59,784,cnn_mnist_test_acc_2_2_512,62720,0.714844,0.70703,0.70459,0.73690,0.082,2,2,512
2016-07-22 02:39:59,864,cnn_mnist_test_acc_2_2_512,64000,0.714844,0.71094,0.70850,0.74246,0.08,2,2,512
2016-07-22 02:39:59,944,cnn_mnist_test_acc_2_2_512,65280,0.707031,0.70898,0.70801,0.74172,0.079,2,2,512
2016-07-22 02:40:00,023,cnn_mnist_test_acc_2_2_512,66560,0.714844,0.71289,0.71143,0.74394,0.0793,2,2,512
2016-07-22 02:40:00,105,cnn_mnist_test_acc_2_2_512,67840,0.730469,0.72070,0.71729,0.74333,0.0818,2,2,512
2016-07-22 02:40:00,187,cnn_mnist_test_acc_2_2_512,69120,0.726562,0.71875,0.71826,0.74530,0.0815,2,2,512
2016-07-22 02:40:00,269,cnn_mnist_test_acc_2_2_512,70400,0.726562,0.71875,0.72217,0.74852,0.0815,2,2,512
2016-07-22 02:40:00,349,cnn_mnist_test_acc_2_2_512,71680,0.722656,0.71680,0.72314,0.74926,0.08,2,2,512
2016-07-22 02:40:00,427,cnn_mnist_test_acc_2_2_512,72960,0.734375,0.72266,0.72949,0.75037,0.0778,2,2,512
2016-07-22 02:40:00,505,cnn_mnist_test_acc_2_2_512,74240,0.738281,0.72266,0.72852,0.75062,0.0773,2,2,512
2016-07-22 02:40:00,588,cnn_mnist_test_acc_2_2_512,75520,0.738281,0.72461,0.72266,0.74839,0.0825,2,2,512
2016-07-22 02:40:00,669,cnn_mnist_test_acc_2_2_512,76800,0.753906,0.73242,0.72852,0.75395,0.0812,2,2,512
2016-07-22 02:40:00,752,cnn_mnist_test_acc_2_2_512,78080,0.753906,0.73438,0.73291,0.75494,0.0824,2,2,512
2016-07-22 02:40:00,833,cnn_mnist_test_acc_2_2_512,79360,0.750000,0.73242,0.73193,0.75890,0.0809,2,2,512
2016-07-22 02:40:00,910,cnn_mnist_test_acc_2_2_512,80640,0.746094,0.72266,0.73193,0.75976,0.0762,2,2,512
2016-07-22 02:40:00,987,cnn_mnist_test_acc_2_2_512,81920,0.738281,0.73047,0.73438,0.76199,0.0769,2,2,512
2016-07-22 02:40:01,066,cnn_mnist_test_acc_2_2_512,83200,0.750000,0.73828,0.73535,0.76199,0.0787,2,2,512
2016-07-22 02:40:01,147,cnn_mnist_test_acc_2_2_512,84480,0.750000,0.73633,0.73584,0.76285,0.0805,2,2,512
2016-07-22 02:40:01,231,cnn_mnist_test_acc_2_2_512,85760,0.765625,0.74609,0.73779,0.76421,0.0838,2,2,512
2016-07-22 02:40:01,314,cnn_mnist_test_acc_2_2_512,87040,0.753906,0.74414,0.74023,0.76594,0.0822,2,2,512
2016-07-22 02:40:01,393,cnn_mnist_test_acc_2_2_512,88320,0.746094,0.73828,0.74219,0.76730,0.0788,2,2,512
2016-07-22 02:40:01,473,cnn_mnist_test_acc_2_2_512,89600,0.757812,0.75000,0.74463,0.77002,0.0797,2,2,512
2016-07-22 02:40:01,547,cnn_mnist_test_acc_2_2_512,90880,0.750000,0.74609,0.74414,0.76990,0.0743,2,2,512
2016-07-22 02:40:01,625,cnn_mnist_test_acc_2_2_512,92160,0.757812,0.75000,0.74658,0.77163,0.0778,2,2,512
2016-07-22 02:40:01,700,cnn_mnist_test_acc_2_2_512,93440,0.757812,0.75000,0.74756,0.77163,0.074,2,2,512
2016-07-22 02:40:01,770,cnn_mnist_test_acc_2_2_512,94720,0.753906,0.75000,0.74463,0.77336,0.0704,2,2,512
2016-07-22 02:40:01,849,cnn_mnist_test_acc_2_2_512,96000,0.761719,0.75586,0.75146,0.77818,0.0785,2,2,512
2016-07-22 02:40:01,931,cnn_mnist_test_acc_2_2_512,97280,0.765625,0.75977,0.75293,0.77916,0.0817,2,2,512
2016-07-22 02:40:02,013,cnn_mnist_test_acc_2_2_512,98560,0.769531,0.76172,0.75293,0.77855,0.0813,2,2,512
2016-07-22 02:40:02,094,cnn_mnist_test_acc_2_2_512,99840,0.761719,0.75781,0.75146,0.77743,0.0812,2,2,512
