2016-08-22 16:03:28,842,Tag Name,Step,Accuarcy1,Accuarcy2,Accuarcy3,Elapsed Time,L1,L2,L3
2016-08-22 17:06:43,253,4_4_256_1024,5700,96.875,98.360,98.310,1.66,4,256,1024
2016-08-22 17:06:46,646,4_4_256_1024,5800,98.438,98.340,98.310,1.66,4,256,1024
2016-08-22 17:06:50,020,4_4_256_1024,5900,98.438,98.040,98.170,1.66,4,256,1024
2016-08-22 17:06:53,415,4_4_256_1024,6000,98.438,98.240,98.140,1.67,4,256,1024
2016-08-22 17:06:56,800,4_4_256_1024,6100,98.438,98.240,98.250,1.66,4,256,1024
2016-08-22 17:07:00,194,4_4_256_1024,6200,100.000,98.260,98.400,1.66,4,256,1024
2016-08-22 17:07:03,570,4_4_256_1024,6300,98.438,98.440,98.520,1.66,4,256,1024
2016-08-22 17:07:06,936,4_4_256_1024,6400,98.438,98.420,98.490,1.65,4,256,1024
2016-08-22 17:07:10,311,4_4_256_1024,6500,98.438,98.420,98.360,1.65,4,256,1024
2016-08-22 17:07:13,696,4_4_256_1024,6600,100.000,98.480,98.340,1.66,4,256,1024
2016-08-22 17:07:17,077,4_4_256_1024,6700,96.875,98.360,98.580,1.66,4,256,1024
2016-08-22 17:07:20,467,4_4_256_1024,6800,100.000,98.280,98.430,1.65,4,256,1024
2016-08-22 17:07:23,852,4_4_256_1024,6900,96.875,98.540,98.370,1.67,4,256,1024
2016-08-22 17:07:27,235,4_4_256_1024,7000,98.438,98.320,98.520,1.67,4,256,1024
2016-08-22 17:07:30,615,4_4_256_1024,7100,100.000,98.500,98.480,1.65,4,256,1024
2016-08-22 17:07:34,000,4_4_256_1024,7200,98.438,98.580,98.540,1.66,4,256,1024
2016-08-22 17:07:37,409,4_4_256_1024,7300,100.000,98.680,98.540,1.67,4,256,1024
2016-08-22 17:07:40,786,4_4_256_1024,7400,100.000,98.540,98.610,1.67,4,256,1024
2016-08-22 17:07:44,179,4_4_256_1024,7500,98.438,98.520,98.550,1.67,4,256,1024
2016-08-22 17:07:47,532,4_4_256_1024,7600,96.875,98.460,98.520,1.64,4,256,1024
2016-08-22 17:07:50,919,4_4_256_1024,7700,100.000,98.440,98.530,1.66,4,256,1024
2016-08-22 17:07:54,300,4_4_256_1024,7800,98.438,98.640,98.530,1.66,4,256,1024
2016-08-22 17:07:57,696,4_4_256_1024,7900,100.000,98.440,98.560,1.67,4,256,1024
2016-08-22 17:08:01,080,4_4_256_1024,8000,98.438,98.560,98.730,1.66,4,256,1024
2016-08-22 17:08:04,475,4_4_256_1024,8100,96.875,98.380,98.680,1.67,4,256,1024
2016-08-22 17:08:07,846,4_4_256_1024,8200,98.438,98.560,98.640,1.66,4,256,1024
2016-08-22 17:08:11,234,4_4_256_1024,8300,98.438,98.700,98.610,1.66,4,256,1024
2016-08-22 17:08:14,615,4_4_256_1024,8400,100.000,98.520,98.440,1.65,4,256,1024
2016-08-22 17:08:17,998,4_4_256_1024,8500,98.438,98.600,98.550,1.65,4,256,1024
2016-08-22 17:08:24,759,4_4_512_512,0,6.250,9.780,10.200,1.95,4,512,512
2016-08-22 17:08:28,472,4_4_512_512,100,75.000,82.360,80.470,1.78,4,512,512
2016-08-22 17:08:32,194,4_4_512_512,200,89.062,92.200,92.010,1.78,4,512,512
2016-08-22 17:08:35,910,4_4_512_512,300,90.625,94.900,95.340,1.78,4,512,512
2016-08-22 17:08:39,637,4_4_512_512,400,90.625,95.620,95.980,1.79,4,512,512
2016-08-22 17:08:43,351,4_4_512_512,500,92.188,95.940,96.230,1.78,4,512,512
2016-08-22 17:08:47,066,4_4_512_512,600,89.062,96.320,96.450,1.78,4,512,512
2016-08-22 17:08:50,766,4_4_512_512,700,92.188,96.920,96.750,1.78,4,512,512
2016-08-22 17:08:54,490,4_4_512_512,800,95.312,96.700,96.880,1.78,4,512,512
2016-08-22 17:08:58,225,4_4_512_512,900,98.438,96.780,96.910,1.8,4,512,512
2016-08-22 17:09:01,962,4_4_512_512,1000,95.312,97.500,97.350,1.8,4,512,512
2016-08-22 17:09:05,674,4_4_512_512,1100,98.438,97.520,97.650,1.77,4,512,512
2016-08-22 17:09:09,391,4_4_512_512,1200,95.312,97.260,97.610,1.77,4,512,512
2016-08-22 17:09:13,110,4_4_512_512,1300,96.875,97.380,97.560,1.78,4,512,512
2016-08-22 17:09:16,834,4_4_512_512,1400,96.875,97.220,97.230,1.78,4,512,512
2016-08-22 17:09:20,557,4_4_512_512,1500,95.312,97.700,97.760,1.79,4,512,512
2016-08-22 17:09:24,277,4_4_512_512,1600,96.875,97.760,97.910,1.79,4,512,512
2016-08-22 17:09:27,985,4_4_512_512,1700,100.000,97.760,97.620,1.78,4,512,512
2016-08-22 17:09:31,697,4_4_512_512,1800,100.000,97.880,97.840,1.78,4,512,512
2016-08-22 17:09:35,420,4_4_512_512,1900,98.438,97.920,97.950,1.79,4,512,512
2016-08-22 17:09:39,124,4_4_512_512,2000,93.750,97.700,97.880,1.77,4,512,512
2016-08-22 17:09:42,833,4_4_512_512,2100,100.000,97.840,98.040,1.76,4,512,512
2016-08-22 17:09:46,555,4_4_512_512,2200,100.000,98.200,98.100,1.79,4,512,512
2016-08-22 17:09:50,274,4_4_512_512,2300,93.750,98.200,97.990,1.79,4,512,512
2016-08-22 17:09:53,982,4_4_512_512,2400,100.000,98.040,98.040,1.78,4,512,512
2016-08-22 17:09:57,703,4_4_512_512,2500,100.000,97.960,98.150,1.78,4,512,512
2016-08-22 17:10:01,424,4_4_512_512,2600,98.438,97.960,97.990,1.79,4,512,512
2016-08-22 17:10:05,127,4_4_512_512,2700,96.875,97.920,97.750,1.78,4,512,512
2016-08-22 17:10:08,853,4_4_512_512,2800,100.000,98.200,98.150,1.78,4,512,512
2016-08-22 17:10:12,569,4_4_512_512,2900,96.875,98.300,98.060,1.78,4,512,512
2016-08-22 17:10:16,280,4_4_512_512,3000,98.438,98.500,98.380,1.78,4,512,512
2016-08-22 17:10:19,999,4_4_512_512,3100,96.875,98.300,98.310,1.78,4,512,512
2016-08-22 17:10:23,718,4_4_512_512,3200,95.312,97.920,98.270,1.78,4,512,512
2016-08-22 17:10:27,418,4_4_512_512,3300,100.000,98.280,98.470,1.77,4,512,512
2016-08-22 17:10:31,133,4_4_512_512,3400,96.875,98.320,98.330,1.78,4,512,512
2016-08-22 17:10:34,848,4_4_512_512,3500,98.438,98.340,98.200,1.78,4,512,512
2016-08-22 17:10:38,558,4_4_512_512,3600,100.000,98.240,98.350,1.78,4,512,512
2016-08-22 17:10:42,269,4_4_512_512,3700,100.000,98.520,98.580,1.77,4,512,512
2016-08-22 17:10:45,983,4_4_512_512,3800,96.875,98.580,98.320,1.79,4,512,512
2016-08-22 17:10:49,698,4_4_512_512,3900,98.438,98.360,98.440,1.79,4,512,512
2016-08-22 17:10:53,415,4_4_512_512,4000,95.312,98.460,98.390,1.77,4,512,512
2016-08-22 17:10:57,140,4_4_512_512,4100,98.438,98.580,98.500,1.78,4,512,512
2016-08-22 17:11:00,858,4_4_512_512,4200,98.438,98.560,98.620,1.78,4,512,512
2016-08-22 17:11:04,567,4_4_512_512,4300,98.438,98.600,98.470,1.78,4,512,512
2016-08-22 17:11:08,282,4_4_512_512,4400,96.875,98.400,98.480,1.78,4,512,512
2016-08-22 17:11:12,001,4_4_512_512,4500,96.875,98.620,98.700,1.78,4,512,512
2016-08-22 17:11:15,712,4_4_512_512,4600,95.312,98.680,98.540,1.77,4,512,512
2016-08-22 17:11:19,431,4_4_512_512,4700,100.000,98.460,98.600,1.78,4,512,512
2016-08-22 17:11:23,155,4_4_512_512,4800,96.875,98.560,98.540,1.78,4,512,512
2016-08-22 17:11:26,883,4_4_512_512,4900,98.438,98.760,98.580,1.79,4,512,512
2016-08-22 17:11:30,596,4_4_512_512,5000,95.312,98.680,98.560,1.77,4,512,512
2016-08-22 17:11:34,323,4_4_512_512,5100,98.438,98.500,98.430,1.79,4,512,512
2016-08-22 17:11:38,047,4_4_512_512,5200,95.312,98.600,98.670,1.8,4,512,512
2016-08-22 17:11:41,758,4_4_512_512,5300,100.000,98.780,98.650,1.79,4,512,512
2016-08-22 17:11:45,481,4_4_512_512,5400,98.438,98.900,98.560,1.78,4,512,512
2016-08-22 17:11:49,196,4_4_512_512,5500,98.438,98.580,98.600,1.79,4,512,512
2016-08-22 17:11:52,907,4_4_512_512,5600,98.438,98.760,98.830,1.78,4,512,512
2016-08-22 17:11:56,628,4_4_512_512,5700,100.000,98.660,98.650,1.78,4,512,512
2016-08-22 17:12:00,349,4_4_512_512,5800,100.000,98.840,98.740,1.78,4,512,512
2016-08-22 17:12:04,075,4_4_512_512,5900,96.875,98.860,98.680,1.78,4,512,512
2016-08-22 17:12:07,797,4_4_512_512,6000,100.000,98.720,98.530,1.77,4,512,512
2016-08-22 17:12:11,510,4_4_512_512,6100,98.438,98.780,98.710,1.78,4,512,512
2016-08-22 17:12:15,235,4_4_512_512,6200,98.438,98.740,98.790,1.79,4,512,512
2016-08-22 17:12:18,957,4_4_512_512,6300,100.000,98.860,98.800,1.79,4,512,512
2016-08-22 17:12:22,686,4_4_512_512,6400,98.438,98.840,98.750,1.78,4,512,512
2016-08-22 17:12:26,408,4_4_512_512,6500,100.000,98.740,98.730,1.78,4,512,512
2016-08-22 17:12:30,135,4_4_512_512,6600,100.000,98.860,98.730,1.79,4,512,512
2016-08-22 17:12:33,838,4_4_512_512,6700,98.438,98.800,98.730,1.78,4,512,512
2016-08-22 17:12:37,560,4_4_512_512,6800,98.438,98.720,98.660,1.79,4,512,512
2016-08-22 17:12:41,278,4_4_512_512,6900,100.000,98.720,98.660,1.78,4,512,512
2016-08-22 17:12:44,987,4_4_512_512,7000,100.000,98.820,98.740,1.77,4,512,512
2016-08-22 17:12:48,709,4_4_512_512,7100,98.438,98.760,98.630,1.79,4,512,512
2016-08-22 17:12:52,428,4_4_512_512,7200,100.000,98.820,98.830,1.79,4,512,512
2016-08-22 17:12:56,158,4_4_512_512,7300,98.438,98.760,98.930,1.8,4,512,512
2016-08-22 17:12:59,883,4_4_512_512,7400,98.438,98.800,98.800,1.78,4,512,512
2016-08-22 17:13:03,592,4_4_512_512,7500,93.750,98.900,98.850,1.78,4,512,512
2016-08-22 17:13:07,318,4_4_512_512,7600,96.875,98.700,98.810,1.78,4,512,512
2016-08-22 17:13:11,019,4_4_512_512,7700,98.438,98.740,98.670,1.77,4,512,512
2016-08-22 17:13:14,746,4_4_512_512,7800,98.438,98.700,98.610,1.78,4,512,512
2016-08-22 17:13:18,471,4_4_512_512,7900,98.438,98.820,98.770,1.79,4,512,512
2016-08-22 17:13:22,197,4_4_512_512,8000,95.312,98.900,98.800,1.79,4,512,512
2016-08-22 17:13:25,928,4_4_512_512,8100,100.000,98.900,98.780,1.79,4,512,512
2016-08-22 17:13:29,639,4_4_512_512,8200,98.438,98.840,98.710,1.78,4,512,512
2016-08-22 17:13:33,352,4_4_512_512,8300,96.875,99.000,98.760,1.78,4,512,512
2016-08-22 17:13:37,063,4_4_512_512,8400,100.000,98.820,98.750,1.78,4,512,512
2016-08-22 17:13:40,770,4_4_512_512,8500,98.438,98.840,98.800,1.78,4,512,512
2016-08-22 17:13:49,101,4_4_512_1024,0,7.812,9.980,10.110,3.14,4,512,1024
2016-08-22 17:13:55,287,4_4_512_1024,100,85.938,87.460,87.320,2.96,4,512,1024
2016-08-22 17:14:01,481,4_4_512_1024,200,92.188,92.720,92.730,2.98,4,512,1024
2016-08-22 17:14:07,668,4_4_512_1024,300,90.625,93.700,93.850,2.96,4,512,1024
2016-08-22 17:14:13,852,4_4_512_1024,400,79.688,94.580,94.040,2.96,4,512,1024
2016-08-22 17:14:20,037,4_4_512_1024,500,89.062,94.700,95.020,2.96,4,512,1024
2016-08-22 17:14:26,219,4_4_512_1024,600,93.750,95.220,95.070,2.96,4,512,1024
2016-08-22 17:14:32,405,4_4_512_1024,700,92.188,95.760,95.550,2.97,4,512,1024
2016-08-22 17:14:38,584,4_4_512_1024,800,92.188,95.920,95.850,2.96,4,512,1024
2016-08-22 17:14:44,756,4_4_512_1024,900,89.062,95.800,95.520,2.95,4,512,1024
2016-08-22 17:14:50,939,4_4_512_1024,1000,96.875,96.540,96.410,2.96,4,512,1024
2016-08-22 17:14:57,132,4_4_512_1024,1100,98.438,96.400,96.470,2.96,4,512,1024
2016-08-22 17:15:03,314,4_4_512_1024,1200,92.188,96.940,96.910,2.96,4,512,1024
2016-08-22 17:15:09,501,4_4_512_1024,1300,96.875,96.840,96.480,2.97,4,512,1024
2016-08-22 17:15:15,687,4_4_512_1024,1400,95.312,95.460,95.550,2.97,4,512,1024
2016-08-22 17:15:21,869,4_4_512_1024,1500,93.750,97.120,96.810,2.96,4,512,1024
2016-08-22 17:15:28,044,4_4_512_1024,1600,96.875,97.100,96.920,2.95,4,512,1024
2016-08-22 17:15:34,234,4_4_512_1024,1700,98.438,97.200,97.020,2.97,4,512,1024
2016-08-22 17:15:40,420,4_4_512_1024,1800,96.875,97.480,97.270,2.96,4,512,1024
2016-08-22 17:15:46,593,4_4_512_1024,1900,95.312,97.300,97.440,2.96,4,512,1024
2016-08-22 17:15:52,774,4_4_512_1024,2000,96.875,97.420,97.430,2.97,4,512,1024
2016-08-22 17:15:58,952,4_4_512_1024,2100,96.875,97.720,97.620,2.96,4,512,1024
2016-08-22 17:16:05,145,4_4_512_1024,2200,92.188,97.480,97.630,2.97,4,512,1024
2016-08-22 17:16:11,339,4_4_512_1024,2300,96.875,97.600,97.510,2.97,4,512,1024
2016-08-22 17:16:17,524,4_4_512_1024,2400,100.000,97.740,97.770,2.97,4,512,1024
2016-08-22 17:16:23,720,4_4_512_1024,2500,98.438,97.600,97.520,2.97,4,512,1024
2016-08-22 17:16:29,910,4_4_512_1024,2600,100.000,97.620,97.630,2.97,4,512,1024
2016-08-22 17:16:36,096,4_4_512_1024,2700,96.875,97.700,97.920,2.96,4,512,1024
2016-08-22 17:16:42,290,4_4_512_1024,2800,98.438,98.060,98.070,2.97,4,512,1024
2016-08-22 17:16:48,478,4_4_512_1024,2900,95.312,97.660,97.800,2.97,4,512,1024
2016-08-22 17:16:54,658,4_4_512_1024,3000,98.438,97.920,97.800,2.97,4,512,1024
2016-08-22 17:17:00,847,4_4_512_1024,3100,93.750,98.120,97.860,2.97,4,512,1024
2016-08-22 17:17:07,021,4_4_512_1024,3200,95.312,97.860,97.900,2.96,4,512,1024
2016-08-22 17:17:13,213,4_4_512_1024,3300,96.875,97.980,98.200,2.98,4,512,1024
2016-08-22 17:17:19,407,4_4_512_1024,3400,98.438,97.820,97.870,2.96,4,512,1024
2016-08-22 17:17:25,587,4_4_512_1024,3500,98.438,98.220,98.170,2.96,4,512,1024
2016-08-22 17:17:31,782,4_4_512_1024,3600,98.438,98.080,98.180,2.97,4,512,1024
2016-08-22 17:17:37,973,4_4_512_1024,3700,100.000,98.140,98.190,2.96,4,512,1024
2016-08-22 17:17:44,169,4_4_512_1024,3800,100.000,98.160,98.360,2.98,4,512,1024
2016-08-22 17:17:50,352,4_4_512_1024,3900,95.312,98.280,98.040,2.96,4,512,1024
2016-08-22 17:17:56,534,4_4_512_1024,4000,93.750,98.180,98.070,2.96,4,512,1024
2016-08-22 17:18:02,722,4_4_512_1024,4100,96.875,97.900,98.070,2.97,4,512,1024
2016-08-22 17:18:08,910,4_4_512_1024,4200,96.875,98.000,98.220,2.97,4,512,1024
2016-08-22 17:18:15,099,4_4_512_1024,4300,96.875,97.940,98.150,2.96,4,512,1024
2016-08-22 17:18:21,279,4_4_512_1024,4400,98.438,98.340,98.200,2.96,4,512,1024
2016-08-22 17:18:27,469,4_4_512_1024,4500,98.438,98.480,98.360,2.96,4,512,1024
2016-08-22 17:18:33,655,4_4_512_1024,4600,95.312,98.440,98.400,2.97,4,512,1024
2016-08-22 17:18:39,835,4_4_512_1024,4700,98.438,98.400,98.370,2.96,4,512,1024
2016-08-22 17:18:46,011,4_4_512_1024,4800,98.438,98.420,98.450,2.96,4,512,1024
2016-08-22 17:18:52,192,4_4_512_1024,4900,100.000,98.240,98.270,2.96,4,512,1024
2016-08-22 17:18:58,378,4_4_512_1024,5000,95.312,98.500,98.380,2.96,4,512,1024
2016-08-22 17:19:04,566,4_4_512_1024,5100,98.438,98.260,98.340,2.96,4,512,1024
2016-08-22 17:19:10,742,4_4_512_1024,5200,95.312,98.280,98.420,2.96,4,512,1024
2016-08-22 17:19:16,930,4_4_512_1024,5300,96.875,98.240,98.350,2.96,4,512,1024
2016-08-22 17:19:23,113,4_4_512_1024,5400,95.312,98.380,98.560,2.96,4,512,1024
2016-08-22 17:19:29,297,4_4_512_1024,5500,98.438,98.260,98.420,2.96,4,512,1024
2016-08-22 17:19:35,491,4_4_512_1024,5600,100.000,98.460,98.540,2.96,4,512,1024
2016-08-22 17:19:41,687,4_4_512_1024,5700,98.438,98.480,98.250,2.97,4,512,1024
2016-08-22 17:19:47,882,4_4_512_1024,5800,100.000,98.460,98.490,2.97,4,512,1024
2016-08-22 17:19:54,053,4_4_512_1024,5900,98.438,98.440,98.460,2.96,4,512,1024
2016-08-22 17:20:00,243,4_4_512_1024,6000,96.875,98.340,98.480,2.96,4,512,1024
2016-08-22 17:20:06,422,4_4_512_1024,6100,96.875,98.580,98.430,2.96,4,512,1024
2016-08-22 17:20:12,611,4_4_512_1024,6200,100.000,98.600,98.500,2.97,4,512,1024
2016-08-22 17:20:18,788,4_4_512_1024,6300,96.875,98.560,98.510,2.96,4,512,1024
2016-08-22 17:20:24,961,4_4_512_1024,6400,96.875,98.500,98.670,2.96,4,512,1024
2016-08-22 17:20:31,148,4_4_512_1024,6500,100.000,98.700,98.540,2.97,4,512,1024
2016-08-22 17:20:37,332,4_4_512_1024,6600,96.875,98.620,98.570,2.96,4,512,1024
2016-08-22 17:20:43,513,4_4_512_1024,6700,100.000,98.780,98.760,2.96,4,512,1024
2016-08-22 17:20:49,697,4_4_512_1024,6800,98.438,98.580,98.500,2.96,4,512,1024
2016-08-22 17:20:55,871,4_4_512_1024,6900,100.000,98.800,98.470,2.96,4,512,1024
2016-08-22 17:21:02,063,4_4_512_1024,7000,100.000,98.680,98.690,2.96,4,512,1024
2016-08-22 17:21:08,241,4_4_512_1024,7100,96.875,98.460,98.640,2.96,4,512,1024
2016-08-22 17:21:14,422,4_4_512_1024,7200,100.000,98.500,98.690,2.96,4,512,1024
2016-08-22 17:21:20,609,4_4_512_1024,7300,98.438,98.680,98.720,2.97,4,512,1024
2016-08-22 17:21:26,805,4_4_512_1024,7400,98.438,98.620,98.650,2.97,4,512,1024
2016-08-22 17:21:32,998,4_4_512_1024,7500,100.000,98.560,98.620,2.97,4,512,1024
2016-08-22 17:21:39,185,4_4_512_1024,7600,98.438,98.620,98.630,2.97,4,512,1024
2016-08-22 17:21:45,368,4_4_512_1024,7700,100.000,98.600,98.550,2.96,4,512,1024
2016-08-22 17:21:51,541,4_4_512_1024,7800,100.000,98.720,98.770,2.96,4,512,1024
2016-08-22 17:21:57,725,4_4_512_1024,7900,98.438,98.700,98.780,2.97,4,512,1024
2016-08-22 17:22:03,900,4_4_512_1024,8000,96.875,98.620,98.750,2.96,4,512,1024
2016-08-22 17:22:10,083,4_4_512_1024,8100,96.875,98.420,98.540,2.96,4,512,1024
2016-08-22 17:22:16,254,4_4_512_1024,8200,100.000,98.680,98.550,2.96,4,512,1024
2016-08-22 17:22:22,435,4_4_512_1024,8300,98.438,98.580,98.540,2.96,4,512,1024
2016-08-22 17:22:28,612,4_4_512_1024,8400,100.000,98.600,98.770,2.96,4,512,1024
2016-08-22 17:22:34,799,4_4_512_1024,8500,98.438,98.480,98.730,2.96,4,512,1024
2016-08-22 17:22:41,677,4_8_2_512,0,15.625,8.480,8.740,0.417,8,2,512
2016-08-22 17:22:42,200,4_8_2_512,100,79.688,80.500,80.890,0.226,8,2,512
2016-08-22 17:22:42,736,4_8_2_512,200,85.938,92.320,92.380,0.249,8,2,512
2016-08-22 17:22:43,315,4_8_2_512,300,84.375,93.360,93.810,0.268,8,2,512
2016-08-22 17:22:43,872,4_8_2_512,400,85.938,95.020,95.540,0.253,8,2,512
2016-08-22 17:22:44,467,4_8_2_512,500,89.062,95.080,95.170,0.264,8,2,512
2016-08-22 17:22:45,068,4_8_2_512,600,95.312,95.740,96.120,0.259,8,2,512
2016-08-22 17:22:45,631,4_8_2_512,700,90.625,95.960,96.080,0.256,8,2,512
2016-08-22 17:22:46,232,4_8_2_512,800,95.312,95.520,95.790,0.276,8,2,512
2016-08-22 17:22:46,817,4_8_2_512,900,96.875,96.540,96.790,0.247,8,2,512
2016-08-22 17:22:47,381,4_8_2_512,1000,93.750,96.700,96.820,0.258,8,2,512
2016-08-22 17:22:47,961,4_8_2_512,1100,98.438,96.700,96.860,0.256,8,2,512
2016-08-22 17:22:48,571,4_8_2_512,1200,93.750,96.920,96.990,0.27,8,2,512
2016-08-22 17:22:49,159,4_8_2_512,1300,98.438,96.980,97.210,0.262,8,2,512
2016-08-22 17:22:49,753,4_8_2_512,1400,95.312,96.460,97.100,0.247,8,2,512
2016-08-22 17:22:50,338,4_8_2_512,1500,93.750,97.420,97.700,0.276,8,2,512
2016-08-22 17:22:50,923,4_8_2_512,1600,95.312,97.520,97.400,0.26,8,2,512
2016-08-22 17:22:51,500,4_8_2_512,1700,96.875,97.360,97.680,0.263,8,2,512
2016-08-22 17:22:52,126,4_8_2_512,1800,96.875,96.920,97.080,0.277,8,2,512
2016-08-22 17:22:52,715,4_8_2_512,1900,98.438,97.400,97.550,0.256,8,2,512
2016-08-22 17:22:53,292,4_8_2_512,2000,96.875,97.640,97.700,0.267,8,2,512
2016-08-22 17:22:53,911,4_8_2_512,2100,100.000,97.480,97.640,0.276,8,2,512
2016-08-22 17:22:54,487,4_8_2_512,2200,96.875,97.700,97.680,0.243,8,2,512
2016-08-22 17:22:55,059,4_8_2_512,2300,92.188,97.620,97.750,0.252,8,2,512
2016-08-22 17:22:55,636,4_8_2_512,2400,98.438,97.700,97.900,0.269,8,2,512
2016-08-22 17:22:56,241,4_8_2_512,2500,92.188,97.900,97.940,0.258,8,2,512
2016-08-22 17:22:56,840,4_8_2_512,2600,100.000,97.700,97.960,0.271,8,2,512
2016-08-22 17:22:57,450,4_8_2_512,2700,95.312,97.540,97.610,0.259,8,2,512
2016-08-22 17:22:58,060,4_8_2_512,2800,98.438,97.960,98.190,0.272,8,2,512
2016-08-22 17:22:58,647,4_8_2_512,2900,93.750,97.840,97.950,0.268,8,2,512
2016-08-22 17:22:59,216,4_8_2_512,3000,95.312,97.540,97.710,0.25,8,2,512
2016-08-22 17:22:59,790,4_8_2_512,3100,96.875,97.840,97.790,0.269,8,2,512
2016-08-22 17:23:00,348,4_8_2_512,3200,98.438,97.760,97.990,0.255,8,2,512
2016-08-22 17:23:00,921,4_8_2_512,3300,96.875,97.960,98.110,0.254,8,2,512
2016-08-22 17:23:01,507,4_8_2_512,3400,98.438,98.200,98.120,0.25,8,2,512
2016-08-22 17:23:02,116,4_8_2_512,3500,93.750,98.140,98.000,0.276,8,2,512
2016-08-22 17:23:02,743,4_8_2_512,3600,98.438,98.060,98.280,0.274,8,2,512
2016-08-22 17:23:03,330,4_8_2_512,3700,96.875,98.080,98.260,0.263,8,2,512
2016-08-22 17:23:03,912,4_8_2_512,3800,100.000,98.060,98.260,0.263,8,2,512
2016-08-22 17:23:04,520,4_8_2_512,3900,95.312,98.240,98.230,0.282,8,2,512
2016-08-22 17:23:05,122,4_8_2_512,4000,95.312,98.320,98.160,0.264,8,2,512
2016-08-22 17:23:05,704,4_8_2_512,4100,98.438,98.220,98.310,0.255,8,2,512
2016-08-22 17:23:06,300,4_8_2_512,4200,95.312,98.180,98.240,0.263,8,2,512
2016-08-22 17:23:06,900,4_8_2_512,4300,98.438,98.240,98.330,0.27,8,2,512
2016-08-22 17:23:07,478,4_8_2_512,4400,100.000,97.760,97.710,0.269,8,2,512
2016-08-22 17:23:08,082,4_8_2_512,4500,92.188,98.200,98.270,0.266,8,2,512
2016-08-22 17:23:08,647,4_8_2_512,4600,98.438,98.240,98.320,0.246,8,2,512
2016-08-22 17:23:09,240,4_8_2_512,4700,98.438,98.240,98.410,0.268,8,2,512
2016-08-22 17:23:09,835,4_8_2_512,4800,96.875,98.300,98.390,0.26,8,2,512
2016-08-22 17:23:10,455,4_8_2_512,4900,98.438,98.280,98.190,0.264,8,2,512
2016-08-22 17:23:11,019,4_8_2_512,5000,93.750,98.300,98.300,0.245,8,2,512
2016-08-22 17:23:11,621,4_8_2_512,5100,98.438,98.240,98.240,0.26,8,2,512
2016-08-22 17:23:12,222,4_8_2_512,5200,96.875,98.240,98.310,0.278,8,2,512
2016-08-22 17:23:12,816,4_8_2_512,5300,98.438,98.200,98.380,0.266,8,2,512
2016-08-22 17:23:13,417,4_8_2_512,5400,96.875,98.260,98.470,0.261,8,2,512
2016-08-22 17:23:14,009,4_8_2_512,5500,98.438,98.340,98.430,0.275,8,2,512
2016-08-22 17:23:14,609,4_8_2_512,5600,96.875,98.360,98.420,0.257,8,2,512
2016-08-22 17:23:15,179,4_8_2_512,5700,98.438,98.480,98.360,0.251,8,2,512
2016-08-22 17:23:15,762,4_8_2_512,5800,98.438,98.380,98.470,0.261,8,2,512
2016-08-22 17:23:16,369,4_8_2_512,5900,96.875,98.540,98.460,0.291,8,2,512
2016-08-22 17:23:16,972,4_8_2_512,6000,98.438,98.380,98.540,0.27,8,2,512
2016-08-22 17:23:17,656,4_8_2_512,6100,100.000,98.180,98.210,0.295,8,2,512
2016-08-22 17:23:18,270,4_8_2_512,6200,98.438,98.360,98.500,0.286,8,2,512
2016-08-22 17:23:18,866,4_8_2_512,6300,96.875,98.420,98.550,0.252,8,2,512
2016-08-22 17:23:19,438,4_8_2_512,6400,98.438,98.400,98.570,0.256,8,2,512
2016-08-22 17:23:20,047,4_8_2_512,6500,100.000,98.520,98.500,0.278,8,2,512
2016-08-22 17:23:20,652,4_8_2_512,6600,96.875,98.280,98.400,0.288,8,2,512
2016-08-22 17:23:21,272,4_8_2_512,6700,100.000,98.460,98.480,0.266,8,2,512
2016-08-22 17:23:21,869,4_8_2_512,6800,100.000,98.380,98.340,0.261,8,2,512
2016-08-22 17:23:22,468,4_8_2_512,6900,98.438,98.100,98.420,0.275,8,2,512
2016-08-22 17:23:23,036,4_8_2_512,7000,98.438,98.280,98.370,0.248,8,2,512
2016-08-22 17:23:23,602,4_8_2_512,7100,100.000,98.540,98.600,0.255,8,2,512
2016-08-22 17:23:24,161,4_8_2_512,7200,98.438,98.540,98.550,0.255,8,2,512
2016-08-22 17:23:24,718,4_8_2_512,7300,96.875,98.340,98.480,0.249,8,2,512
2016-08-22 17:23:25,307,4_8_2_512,7400,98.438,98.600,98.510,0.269,8,2,512
2016-08-22 17:23:25,902,4_8_2_512,7500,98.438,98.340,98.610,0.264,8,2,512
2016-08-22 17:23:26,489,4_8_2_512,7600,96.875,98.480,98.700,0.272,8,2,512
2016-08-22 17:23:27,066,4_8_2_512,7700,100.000,98.320,98.430,0.251,8,2,512
2016-08-22 17:23:27,640,4_8_2_512,7800,98.438,98.600,98.450,0.257,8,2,512
2016-08-22 17:23:28,203,4_8_2_512,7900,100.000,98.500,98.660,0.255,8,2,512
2016-08-22 17:23:28,787,4_8_2_512,8000,93.750,98.780,98.620,0.27,8,2,512
2016-08-22 17:23:29,407,4_8_2_512,8100,100.000,98.480,98.620,0.306,8,2,512
2016-08-22 17:23:30,038,4_8_2_512,8200,98.438,98.560,98.620,0.26,8,2,512
2016-08-22 17:23:30,609,4_8_2_512,8300,100.000,98.680,98.640,0.261,8,2,512
2016-08-22 17:23:31,213,4_8_2_512,8400,100.000,98.580,98.660,0.262,8,2,512
