2016-07-15 12:48,194, Tag Name,Iteration,Minibatch Loss,Traning Accuracy,Elapsed Time,Testing Accuracy
2016-07-14 18:17,99,cnn_net_2_2_512_512,44800,539.396362,0.85938,0.0194,
2016-07-14 18:17,251,cnn_net_2_2_512_512,46080,360.053528,0.92188,0.0194,
2016-07-14 18:17,402,cnn_net_2_2_512_512,47360,318.295715,0.94531,0.0192,
2016-07-14 18:17,553,cnn_net_2_2_512_512,48640,309.200317,0.89844,0.0191,
2016-07-14 18:17,704,cnn_net_2_2_512_512,49920,340.988342,0.90625,0.0192,
2016-07-14 18:17,855,cnn_net_2_2_512_512,51200,212.354279,0.9375,0.0191,
2016-07-14 18:17,6,cnn_net_2_2_512_512,52480,321.649078,0.91406,0.0193,
2016-07-14 18:17,158,cnn_net_2_2_512_512,53760,206.313324,0.92188,0.0192,
2016-07-14 18:17,309,cnn_net_2_2_512_512,55040,204.670929,0.92188,0.0191,
2016-07-14 18:17,460,cnn_net_2_2_512_512,56320,174.37471,0.92969,0.0192,
2016-07-14 18:17,612,cnn_net_2_2_512_512,57600,210.681076,0.92969,0.0192,
2016-07-14 18:17,763,cnn_net_2_2_512_512,58880,205.518158,0.90625,0.019,
2016-07-14 18:17,915,cnn_net_2_2_512_512,60160,81.774254,0.96094,0.0192,
2016-07-14 18:17,66,cnn_net_2_2_512_512,61440,255.169891,0.89844,0.0191,
2016-07-14 18:17,218,cnn_net_2_2_512_512,62720,114.46936,0.92969,0.019,
2016-07-14 18:17,369,cnn_net_2_2_512_512,64000,138.782944,0.92188,0.0193,
2016-07-14 18:17,520,cnn_net_2_2_512_512,65280,305.612671,0.91406,0.0192,
2016-07-14 18:17,672,cnn_net_2_2_512_512,66560,92.959824,0.9375,0.0194,
2016-07-14 18:17,824,cnn_net_2_2_512_512,67840,136.018372,0.9375,0.0195,
2016-07-14 18:17,982,cnn_net_2_2_512_512,69120,539.051147,0.88281,0.0191,
2016-07-14 18:17,133,cnn_net_2_2_512_512,70400,157.801529,0.91406,0.0191,
2016-07-14 18:17,284,cnn_net_2_2_512_512,71680,140.174744,0.92969,0.0191,
2016-07-14 18:17,436,cnn_net_2_2_512_512,72960,199.906723,0.9375,0.0191,
2016-07-14 18:17,588,cnn_net_2_2_512_512,74240,78.275696,0.95312,0.0194,
2016-07-14 18:17,739,cnn_net_2_2_512_512,75520,450.676819,0.86719,0.0192,
2016-07-14 18:17,890,cnn_net_2_2_512_512,76800,152.924484,0.9375,0.0193,
2016-07-14 18:17,41,cnn_net_2_2_512_512,78080,78.589081,0.9375,0.019,
2016-07-14 18:17,192,cnn_net_2_2_512_512,79360,279.574127,0.89844,0.0189,
2016-07-14 18:17,344,cnn_net_2_2_512_512,80640,48.315453,0.96094,0.0193,
2016-07-14 18:17,496,cnn_net_2_2_512_512,81920,85.943497,0.90625,0.0192,
2016-07-14 18:17,647,cnn_net_2_2_512_512,83200,185.474426,0.85938,0.0191,
2016-07-14 18:17,798,cnn_net_2_2_512_512,84480,72.435516,0.95312,0.0191,
2016-07-14 18:17,949,cnn_net_2_2_512_512,85760,110.353653,0.91406,0.0189,
2016-07-14 18:17,101,cnn_net_2_2_512_512,87040,243.111755,0.89062,0.0194,
2016-07-14 18:17,545,cnn_net_2_2_512_512,88320,140.266052,0.89844,0.019,
2016-07-14 18:17,696,cnn_net_2_2_512_512,89600,66.186272,0.95312,0.019,
2016-07-14 18:17,848,cnn_net_2_2_512_512,90880,92.40004,0.92188,0.0192,
2016-07-14 18:18,1,cnn_net_2_2_512_512,92160,78.500137,0.92969,0.0191,
2016-07-14 18:18,152,cnn_net_2_2_512_512,93440,65.763977,0.96094,0.0194,
2016-07-14 18:18,306,cnn_net_2_2_512_512,94720,97.292816,0.90625,0.0193,
2016-07-14 18:18,458,cnn_net_2_2_512_512,96000,221.264938,0.90625,0.0192,
2016-07-14 18:18,609,cnn_net_2_2_512_512,97280,149.752533,0.88281,0.0191,
2016-07-14 18:18,761,cnn_net_2_2_512_512,98560,117.399323,0.88281,0.0193,
2016-07-14 18:18,912,cnn_net_2_2_512_512,99840,99.303909,0.875,0.019,
2016-07-14 18:18,64,cnn_net_2_2_512_512,101120,127.144272,0.89844,0.0193,
2016-07-14 18:18,216,cnn_net_2_2_512_512,102400,98.259605,0.91406,0.0191,
2016-07-14 18:18,367,cnn_net_2_2_512_512,103680,106.936951,0.91406,0.0189,
2016-07-14 18:18,518,cnn_net_2_2_512_512,104960,116.456955,0.85938,0.0191,
2016-07-14 18:18,671,cnn_net_2_2_512_512,106240,158.657349,0.8125,0.019,
2016-07-14 18:18,822,cnn_net_2_2_512_512,107520,98.993942,0.91406,0.0192,
2016-07-14 18:18,973,cnn_net_2_2_512_512,108800,136.132812,0.875,0.0194,
2016-07-14 18:18,125,cnn_net_2_2_512_512,110080,126.411865,0.89062,0.0192,
2016-07-14 18:18,279,cnn_net_2_2_512_512,111360,48.628441,0.96094,0.0192,
2016-07-14 18:18,431,cnn_net_2_2_512_512,112640,81.341446,0.86719,0.0192,
2016-07-14 18:18,583,cnn_net_2_2_512_512,113920,102.44915,0.89062,0.019,
2016-07-14 18:18,735,cnn_net_2_2_512_512,115200,100.356537,0.85156,0.0195,
2016-07-14 18:18,886,cnn_net_2_2_512_512,116480,31.243954,0.92188,0.0191,
2016-07-14 18:18,40,cnn_net_2_2_512_512,117760,104.25103,0.88281,0.0194,
2016-07-14 18:18,193,cnn_net_2_2_512_512,119040,95.633759,0.89062,0.0195,
2016-07-14 18:18,344,cnn_net_2_2_512_512,120320,51.908901,0.92188,0.019,
2016-07-14 18:18,497,cnn_net_2_2_512_512,121600,63.45216,0.91406,0.019,
2016-07-14 18:18,649,cnn_net_2_2_512_512,122880,77.37764,0.89062,0.0196,
2016-07-14 18:18,802,cnn_net_2_2_512_512,124160,47.468407,0.88281,0.0191,
2016-07-14 18:18,954,cnn_net_2_2_512_512,125440,24.943375,0.92969,0.0196,
2016-07-14 18:18,106,cnn_net_2_2_512_512,126720,105.944283,0.85156,0.0192,
2016-07-14 18:18,258,cnn_net_2_2_512_512,128000,59.724487,0.84375,0.0193,
2016-07-14 18:18,410,cnn_net_2_2_512_512,129280,114.027245,0.85156,0.0191,
2016-07-14 18:18,561,cnn_net_2_2_512_512,130560,68.484879,0.85156,0.0191,
2016-07-14 18:18,712,cnn_net_2_2_512_512,131840,111.829681,0.75,0.0193,
2016-07-14 18:18,864,cnn_net_2_2_512_512,133120,56.688953,0.80469,0.0193,
2016-07-14 18:18,17,cnn_net_2_2_512_512,134400,45.966618,0.80469,0.0196,
2016-07-14 18:18,170,cnn_net_2_2_512_512,135680,59.976376,0.82812,0.0192,
2016-07-14 18:18,322,cnn_net_2_2_512_512,136960,29.535732,0.82812,0.0192,
2016-07-14 18:18,474,cnn_net_2_2_512_512,138240,86.090935,0.8125,0.0192,
2016-07-14 18:18,626,cnn_net_2_2_512_512,139520,58.46957,0.83594,0.0192,
2016-07-14 18:18,778,cnn_net_2_2_512_512,140800,44.620346,0.85156,0.019,
2016-07-14 18:18,930,cnn_net_2_2_512_512,142080,74.848671,0.78125,0.0193,
2016-07-14 18:18,399,cnn_net_2_2_512_512,143360,23.62141,0.83594,0.0192,
2016-07-14 18:18,551,cnn_net_2_2_512_512,144640,61.601772,0.77344,0.0193,
2016-07-14 18:18,704,cnn_net_2_2_512_512,145920,51.635872,0.77344,0.0191,
2016-07-14 18:18,855,cnn_net_2_2_512_512,147200,12.034921,0.79688,0.019,
2016-07-14 18:18,6,cnn_net_2_2_512_512,148480,33.971508,0.73438,0.0191,
2016-07-14 18:18,158,cnn_net_2_2_512_512,149760,27.512306,0.78906,0.0194,
2016-07-14 18:18,310,cnn_net_2_2_512_512,151040,37.55262,0.73438,0.019,
2016-07-14 18:18,461,cnn_net_2_2_512_512,152320,28.672516,0.74219,0.0192,
2016-07-14 18:18,614,cnn_net_2_2_512_512,153600,23.871336,0.6875,0.0191,
2016-07-14 18:18,765,cnn_net_2_2_512_512,154880,29.109446,0.70312,0.0191,
2016-07-14 18:18,917,cnn_net_2_2_512_512,156160,18.165375,0.72656,0.0192,
2016-07-14 18:18,68,cnn_net_2_2_512_512,157440,14.841803,0.71094,0.0191,
2016-07-14 18:18,219,cnn_net_2_2_512_512,158720,56.73978,0.65625,0.0191,
2016-07-14 18:18,370,cnn_net_2_2_512_512,160000,23.150965,0.65625,0.0191,
2016-07-14 18:18,522,cnn_net_2_2_512_512,161280,2.909535,0.71094,0.0192,
2016-07-14 18:18,675,cnn_net_2_2_512_512,162560,35.726723,0.64844,0.0193,
2016-07-14 18:18,826,cnn_net_2_2_512_512,163840,27.004934,0.71094,0.0191,
2016-07-14 18:18,976,cnn_net_2_2_512_512,165120,20.819279,0.69531,0.0191,
2016-07-14 18:18,128,cnn_net_2_2_512_512,166400,3.308213,0.74219,0.0192,
2016-07-14 18:18,279,cnn_net_2_2_512_512,167680,35.436657,0.72656,0.0192,
2016-07-14 18:18,431,cnn_net_2_2_512_512,168960,17.710806,0.57031,0.0192,
2016-07-14 18:18,583,cnn_net_2_2_512_512,170240,24.729923,0.63281,0.0194,
2016-07-14 18:18,734,cnn_net_2_2_512_512,171520,20.060863,0.63281,0.0192,
2016-07-14 18:18,886,cnn_net_2_2_512_512,172800,31.151348,0.66406,0.0192,
2016-07-14 18:18,38,cnn_net_2_2_512_512,174080,20.703636,0.64062,0.0191,
2016-07-14 18:18,189,cnn_net_2_2_512_512,175360,5.582245,0.71875,0.0194,
2016-07-14 18:18,342,cnn_net_2_2_512_512,176640,13.696529,0.70312,0.0196,
2016-07-14 18:18,495,cnn_net_2_2_512_512,177920,16.581533,0.64062,0.0192,
2016-07-14 18:18,647,cnn_net_2_2_512_512,179200,7.849405,0.63281,0.0192,
2016-07-14 18:18,798,cnn_net_2_2_512_512,180480,8.462734,0.60938,0.0195,
2016-07-14 18:18,951,cnn_net_2_2_512_512,181760,16.294256,0.60156,0.0195,
2016-07-14 18:18,102,cnn_net_2_2_512_512,183040,6.86679,0.63281,0.0191,
2016-07-14 18:18,253,cnn_net_2_2_512_512,184320,12.210718,0.67969,0.0189,
2016-07-14 18:18,404,cnn_net_2_2_512_512,185600,4.714375,0.57031,0.0191,
2016-07-14 18:18,555,cnn_net_2_2_512_512,186880,7.884171,0.49219,0.0194,
2016-07-14 18:18,707,cnn_net_2_2_512_512,188160,9.058017,0.60938,0.0191,
2016-07-14 18:18,858,cnn_net_2_2_512_512,189440,9.34739,0.57812,0.0195,
2016-07-14 18:18,9,cnn_net_2_2_512_512,190720,10.890089,0.5625,0.019,
2016-07-14 18:18,161,cnn_net_2_2_512_512,192000,3.236996,0.59375,0.0192,
2016-07-14 18:18,312,cnn_net_2_2_512_512,193280,5.289228,0.46094,0.0192,
2016-07-14 18:18,463,cnn_net_2_2_512_512,194560,6.483397,0.51562,0.0191,
2016-07-14 18:18,615,cnn_net_2_2_512_512,195840,5.964778,0.57812,0.0193,
2016-07-14 18:18,766,cnn_net_2_2_512_512,197120,13.429791,0.5,0.0194,
2016-07-14 18:18,226,cnn_net_2_2_512_512,198400,6.2024,0.5625,0.0192,
2016-07-14 18:18,378,cnn_net_2_2_512_512,199680,3.804188,0.48438,0.0192,
2016-07-14 18:18,574,cnn_net_2_2_512_512, cnn_net_2_2_512_512 Testing Accuracy=0.480469,,,,0.480469
2016-07-14 18:18,867,, Start cnn_net_2_2_512_1024 training,,,,
2016-07-14 18:18,366,cnn_net_2_2_512_1024,1280,7894.511719,0.59375,0.18,
2016-07-14 18:18,566,cnn_net_2_2_512_1024,2560,4150.524902,0.76562,0.025,
2016-07-14 18:18,766,cnn_net_2_2_512_1024,3840,2334.791992,0.82812,0.0251,
2016-07-14 18:18,965,cnn_net_2_2_512_1024,5120,2899.068848,0.82031,0.0248,
2016-07-14 18:18,165,cnn_net_2_2_512_1024,6400,2234.07251,0.85938,0.0248,
2016-07-14 18:18,364,cnn_net_2_2_512_1024,7680,1910.438843,0.89062,0.0248,
2016-07-14 18:18,563,cnn_net_2_2_512_1024,8960,1637.953735,0.91406,0.0251,
2016-07-14 18:18,761,cnn_net_2_2_512_1024,10240,1397.045654,0.9375,0.0249,
2016-07-14 18:18,960,cnn_net_2_2_512_1024,11520,2054.331299,0.89062,0.0251,
2016-07-14 18:18,159,cnn_net_2_2_512_1024,12800,842.632874,0.92188,0.0247,
2016-07-14 18:18,357,cnn_net_2_2_512_1024,14080,1221.13916,0.92969,0.0248,
2016-07-14 18:18,557,cnn_net_2_2_512_1024,15360,580.89563,0.92969,0.0249,
2016-07-14 18:18,756,cnn_net_2_2_512_1024,16640,991.150513,0.92188,0.0253,
2016-07-14 18:18,957,cnn_net_2_2_512_1024,17920,1098.714355,0.91406,0.0253,
2016-07-14 18:18,156,cnn_net_2_2_512_1024,19200,912.483276,0.89844,0.0248,
2016-07-14 18:18,357,cnn_net_2_2_512_1024,20480,629.872009,0.91406,0.0251,
2016-07-14 18:18,556,cnn_net_2_2_512_1024,21760,430.469238,0.96094,0.0247,
2016-07-14 18:18,754,cnn_net_2_2_512_1024,23040,1016.007812,0.92188,0.0246,
2016-07-14 18:18,953,cnn_net_2_2_512_1024,24320,1045.489868,0.94531,0.0254,
2016-07-14 18:18,151,cnn_net_2_2_512_1024,25600,751.979919,0.92969,0.0251,
2016-07-14 18:18,351,cnn_net_2_2_512_1024,26880,617.73053,0.9375,0.0247,
2016-07-14 18:18,551,cnn_net_2_2_512_1024,28160,1112.239014,0.91406,0.0249,
2016-07-14 18:18,749,cnn_net_2_2_512_1024,29440,271.373474,0.95312,0.0252,
2016-07-14 18:18,949,cnn_net_2_2_512_1024,30720,542.989197,0.95312,0.025,
2016-07-14 18:18,148,cnn_net_2_2_512_1024,32000,733.094482,0.96094,0.0252,
2016-07-14 18:18,346,cnn_net_2_2_512_1024,33280,314.687988,0.95312,0.0248,
2016-07-14 18:18,546,cnn_net_2_2_512_1024,34560,618.512146,0.95312,0.0253,
2016-07-14 18:18,745,cnn_net_2_2_512_1024,35840,586.079224,0.95312,0.0248,
2016-07-14 18:18,945,cnn_net_2_2_512_1024,37120,464.893646,0.92969,0.0251,
2016-07-14 18:18,145,cnn_net_2_2_512_1024,38400,491.972351,0.96094,0.0251,
2016-07-14 18:18,343,cnn_net_2_2_512_1024,39680,509.513245,0.96875,0.0248,
2016-07-14 18:18,543,cnn_net_2_2_512_1024,40960,339.62738,0.95312,0.0252,
2016-07-14 18:18,741,cnn_net_2_2_512_1024,42240,599.170654,0.94531,0.025,
2016-07-14 18:18,940,cnn_net_2_2_512_1024,43520,525.405273,0.9375,0.0251,
2016-07-14 18:18,139,cnn_net_2_2_512_1024,44800,48.460411,0.96875,0.0248,
2016-07-14 18:18,338,cnn_net_2_2_512_1024,46080,88.315536,0.98438,0.0249,
2016-07-14 18:18,537,cnn_net_2_2_512_1024,47360,270.381775,0.96094,0.0248,
2016-07-14 18:18,736,cnn_net_2_2_512_1024,48640,647.957764,0.92188,0.0252,
2016-07-14 18:18,935,cnn_net_2_2_512_1024,49920,241.303772,0.97656,0.0251,
2016-07-14 18:18,134,cnn_net_2_2_512_1024,51200,390.128082,0.9375,0.0251,
2016-07-14 18:18,641,cnn_net_2_2_512_1024,52480,307.960724,0.94531,0.0251,
2016-07-14 18:18,839,cnn_net_2_2_512_1024,53760,282.4758,0.96094,0.025,
2016-07-14 18:18,39,cnn_net_2_2_512_1024,55040,259.924866,0.96875,0.0251,
2016-07-14 18:18,238,cnn_net_2_2_512_1024,56320,226.478546,0.94531,0.0248,
2016-07-14 18:18,438,cnn_net_2_2_512_1024,57600,1051.278198,0.90625,0.0251,
2016-07-14 18:18,637,cnn_net_2_2_512_1024,58880,252.7612,0.96875,0.0247,
2016-07-14 18:18,835,cnn_net_2_2_512_1024,60160,162.282806,0.96875,0.0245,
2016-07-14 18:18,34,cnn_net_2_2_512_1024,61440,264.859406,0.96875,0.0252,
2016-07-14 18:18,233,cnn_net_2_2_512_1024,62720,356.376526,0.92969,0.0251,
2016-07-14 18:18,433,cnn_net_2_2_512_1024,64000,258.096619,0.97656,0.0252,
2016-07-14 18:18,632,cnn_net_2_2_512_1024,65280,485.7146,0.9375,0.0248,
2016-07-14 18:18,833,cnn_net_2_2_512_1024,66560,218.578217,0.96094,0.0254,
2016-07-14 18:18,31,cnn_net_2_2_512_1024,67840,385.302399,0.92188,0.0248,
2016-07-14 18:18,230,cnn_net_2_2_512_1024,69120,337.29187,0.95312,0.0249,
2016-07-14 18:18,429,cnn_net_2_2_512_1024,70400,290.355896,0.9375,0.025,
2016-07-14 18:18,627,cnn_net_2_2_512_1024,71680,248.188965,0.96094,0.0253,
2016-07-14 18:18,825,cnn_net_2_2_512_1024,72960,297.807556,0.9375,0.025,
2016-07-14 18:18,26,cnn_net_2_2_512_1024,74240,48.984901,0.97656,0.0254,
2016-07-14 18:18,224,cnn_net_2_2_512_1024,75520,148.378082,0.95312,0.0246,
2016-07-14 18:18,423,cnn_net_2_2_512_1024,76800,310.684113,0.96094,0.0249,
2016-07-14 18:18,622,cnn_net_2_2_512_1024,78080,281.847351,0.95312,0.025,
2016-07-14 18:18,822,cnn_net_2_2_512_1024,79360,369.071655,0.9375,0.0247,
2016-07-14 18:18,21,cnn_net_2_2_512_1024,80640,268.675781,0.94531,0.0251,
2016-07-14 18:18,221,cnn_net_2_2_512_1024,81920,253.162308,0.94531,0.0251,
2016-07-14 18:18,420,cnn_net_2_2_512_1024,83200,59.002365,0.98438,0.0247,
2016-07-14 18:18,620,cnn_net_2_2_512_1024,84480,171.751801,0.98438,0.0253,
2016-07-14 18:18,820,cnn_net_2_2_512_1024,85760,264.200867,0.94531,0.0251,
2016-07-14 18:18,20,cnn_net_2_2_512_1024,87040,174.598587,0.95312,0.0255,
2016-07-14 18:18,218,cnn_net_2_2_512_1024,88320,296.470642,0.96875,0.0248,
2016-07-14 18:18,417,cnn_net_2_2_512_1024,89600,104.104065,0.97656,0.0253,
2016-07-14 18:18,616,cnn_net_2_2_512_1024,90880,375.319,0.92188,0.025,
2016-07-14 18:18,815,cnn_net_2_2_512_1024,92160,157.131989,0.97656,0.0252,
2016-07-14 18:18,14,cnn_net_2_2_512_1024,93440,195.752274,0.96094,0.0252,
2016-07-14 18:18,214,cnn_net_2_2_512_1024,94720,392.337646,0.9375,0.0254,
2016-07-14 18:18,412,cnn_net_2_2_512_1024,96000,222.69072,0.95312,0.0253,
2016-07-14 18:18,612,cnn_net_2_2_512_1024,97280,357.231659,0.9375,0.0252,
2016-07-14 18:18,810,cnn_net_2_2_512_1024,98560,206.175934,0.95312,0.0251,
2016-07-14 18:18,9,cnn_net_2_2_512_1024,99840,119.217865,0.98438,0.0248,
2016-07-14 18:18,209,cnn_net_2_2_512_1024,101120,94.86496,0.98438,0.0253,
2016-07-14 18:18,409,cnn_net_2_2_512_1024,102400,30.394592,0.97656,0.0252,
2016-07-14 18:18,609,cnn_net_2_2_512_1024,103680,247.196808,0.9375,0.0255,
2016-07-14 18:18,807,cnn_net_2_2_512_1024,104960,547.118652,0.94531,0.025,
2016-07-14 18:18,7,cnn_net_2_2_512_1024,106240,234.089615,0.96094,0.0252,
2016-07-14 18:18,496,cnn_net_2_2_512_1024,107520,131.590286,0.9375,0.0252,
2016-07-14 18:18,695,cnn_net_2_2_512_1024,108800,149.687805,0.95312,0.0248,
2016-07-14 18:18,896,cnn_net_2_2_512_1024,110080,69.05127,0.97656,0.0265,
2016-07-14 18:18,96,cnn_net_2_2_512_1024,111360,164.603149,0.95312,0.0253,
2016-07-14 18:18,294,cnn_net_2_2_512_1024,112640,276.281738,0.95312,0.0247,
2016-07-14 18:18,493,cnn_net_2_2_512_1024,113920,71.625946,0.95312,0.0249,
2016-07-14 18:18,693,cnn_net_2_2_512_1024,115200,124.250168,0.94531,0.025,
2016-07-14 18:18,891,cnn_net_2_2_512_1024,116480,136.439117,0.97656,0.0247,
2016-07-14 18:18,91,cnn_net_2_2_512_1024,117760,62.060875,0.96875,0.025,
2016-07-14 18:18,294,cnn_net_2_2_512_1024,119040,71.568848,0.97656,0.0247,
2016-07-14 18:18,493,cnn_net_2_2_512_1024,120320,40.131607,0.98438,0.0255,
2016-07-14 18:18,691,cnn_net_2_2_512_1024,121600,0,1,0.0252,
2016-07-14 18:18,890,cnn_net_2_2_512_1024,122880,110.677826,0.95312,0.0254,
2016-07-14 18:18,89,cnn_net_2_2_512_1024,124160,168.849091,0.97656,0.025,
2016-07-14 18:18,289,cnn_net_2_2_512_1024,125440,249.077881,0.9375,0.0249,
2016-07-14 18:18,487,cnn_net_2_2_512_1024,126720,74.532013,0.96875,0.0248,
2016-07-14 18:18,685,cnn_net_2_2_512_1024,128000,86.665146,0.96875,0.0254,
2016-07-14 18:18,886,cnn_net_2_2_512_1024,129280,61.689213,0.96094,0.0255,
2016-07-14 18:18,85,cnn_net_2_2_512_1024,130560,146.310638,0.96094,0.0253,
2016-07-14 18:18,285,cnn_net_2_2_512_1024,131840,337.729065,0.90625,0.0251,
2016-07-14 18:18,485,cnn_net_2_2_512_1024,133120,56.149628,0.96094,0.025,
2016-07-14 18:18,686,cnn_net_2_2_512_1024,134400,109.232903,0.95312,0.0254,
2016-07-14 18:18,886,cnn_net_2_2_512_1024,135680,20.075882,0.99219,0.0254,
2016-07-14 18:18,86,cnn_net_2_2_512_1024,136960,112.254173,0.96875,0.0253,
2016-07-14 18:18,286,cnn_net_2_2_512_1024,138240,20.647446,0.98438,0.025,
2016-07-14 18:18,486,cnn_net_2_2_512_1024,139520,30.886211,0.98438,0.0255,
2016-07-14 18:18,686,cnn_net_2_2_512_1024,140800,108.652153,0.98438,0.0255,
2016-07-14 18:18,886,cnn_net_2_2_512_1024,142080,127.673149,0.94531,0.0254,
2016-07-14 18:18,87,cnn_net_2_2_512_1024,143360,138.523254,0.96094,0.0254,
2016-07-14 18:18,287,cnn_net_2_2_512_1024,144640,0,1,0.0252,
2016-07-14 18:18,488,cnn_net_2_2_512_1024,145920,85.256104,0.96875,0.0252,
2016-07-14 18:18,688,cnn_net_2_2_512_1024,147200,149.886948,0.94531,0.0254,
2016-07-14 18:18,888,cnn_net_2_2_512_1024,148480,139.826385,0.96094,0.0254,
2016-07-14 18:18,88,cnn_net_2_2_512_1024,149760,0,1,0.0254,
2016-07-14 18:18,288,cnn_net_2_2_512_1024,151040,112.472137,0.96875,0.0252,
2016-07-14 18:18,488,cnn_net_2_2_512_1024,152320,42.125053,0.98438,0.025,
2016-07-14 18:18,688,cnn_net_2_2_512_1024,153600,17.131195,0.98438,0.0252,
2016-07-14 18:18,888,cnn_net_2_2_512_1024,154880,74.303078,0.94531,0.0251,
2016-07-14 18:18,89,cnn_net_2_2_512_1024,156160,89.420303,0.96875,0.0254,
2016-07-14 18:18,290,cnn_net_2_2_512_1024,157440,165.95639,0.94531,0.0255,
2016-07-14 18:18,490,cnn_net_2_2_512_1024,158720,20.270645,0.96875,0.0254,
2016-07-14 18:18,689,cnn_net_2_2_512_1024,160000,74.755173,0.97656,0.0252,
2016-07-14 18:18,890,cnn_net_2_2_512_1024,161280,78.749023,0.94531,0.0257,
2016-07-14 18:18,376,cnn_net_2_2_512_1024,162560,12.60796,0.98438,0.0249,
2016-07-14 18:18,577,cnn_net_2_2_512_1024,163840,101.080429,0.96875,0.0254,
2016-07-14 18:18,777,cnn_net_2_2_512_1024,165120,8.5476,0.99219,0.0252,
2016-07-14 18:18,977,cnn_net_2_2_512_1024,166400,101.594818,0.96875,0.0254,
2016-07-14 18:18,178,cnn_net_2_2_512_1024,167680,140.824631,0.96094,0.0255,
2016-07-14 18:18,379,cnn_net_2_2_512_1024,168960,87.366562,0.96875,0.0254,
2016-07-14 18:18,579,cnn_net_2_2_512_1024,170240,48.686684,0.98438,0.0251,
2016-07-14 18:18,779,cnn_net_2_2_512_1024,171520,26.52739,0.98438,0.0251,
2016-07-14 18:18,979,cnn_net_2_2_512_1024,172800,59.536339,0.96094,0.0252,
2016-07-14 18:18,179,cnn_net_2_2_512_1024,174080,43.406681,0.97656,0.0253,
2016-07-14 18:18,379,cnn_net_2_2_512_1024,175360,27.338818,0.97656,0.025,
2016-07-14 18:18,578,cnn_net_2_2_512_1024,176640,50.201263,0.97656,0.0247,
2016-07-14 18:18,778,cnn_net_2_2_512_1024,177920,35.874989,0.98438,0.025,
2016-07-14 18:18,977,cnn_net_2_2_512_1024,179200,23.129017,0.98438,0.0249,
2016-07-14 18:18,178,cnn_net_2_2_512_1024,180480,36.570671,0.97656,0.0254,
2016-07-14 18:18,378,cnn_net_2_2_512_1024,181760,111.636574,0.96875,0.0252,
2016-07-14 18:18,577,cnn_net_2_2_512_1024,183040,199.580719,0.96094,0.0247,
2016-07-14 18:18,776,cnn_net_2_2_512_1024,184320,52.653069,0.96875,0.025,
2016-07-14 18:18,975,cnn_net_2_2_512_1024,185600,84.323792,0.96875,0.0249,
2016-07-14 18:18,176,cnn_net_2_2_512_1024,186880,28.43261,0.96094,0.0248,
2016-07-14 18:18,376,cnn_net_2_2_512_1024,188160,59.524853,0.95312,0.025,
2016-07-14 18:18,576,cnn_net_2_2_512_1024,189440,85.974731,0.95312,0.0253,
2016-07-14 18:18,776,cnn_net_2_2_512_1024,190720,33.644325,0.96875,0.0251,
2016-07-14 18:18,976,cnn_net_2_2_512_1024,192000,40.891251,0.96094,0.0255,
2016-07-14 18:18,176,cnn_net_2_2_512_1024,193280,168.992462,0.9375,0.0248,
2016-07-14 18:18,377,cnn_net_2_2_512_1024,194560,14.736867,0.96875,0.0258,
2016-07-14 18:18,576,cnn_net_2_2_512_1024,195840,35.241615,0.95312,0.0251,
2016-07-14 18:18,775,cnn_net_2_2_512_1024,197120,60.892532,0.96875,0.0251,
2016-07-14 18:18,975,cnn_net_2_2_512_1024,198400,0,1,0.0252,
2016-07-14 18:18,174,cnn_net_2_2_512_1024,199680,93.311401,0.94531,0.025,
2016-07-14 18:18,390,cnn_net_2_2_512_1024, cnn_net_2_2_512_1024 Testing Accuracy=0.96875,,,,0.96875
2016-07-14 18:18,690,, Start cnn_net_2_2_1024_2 training,,,,
2016-07-14 18:18,201,cnn_net_2_2_1024_2,1280,13.886507,0.08594,0.185,
2016-07-14 18:18,386,cnn_net_2_2_1024_2,2560,2.620831,0.07031,0.0235,
2016-07-14 18:18,574,cnn_net_2_2_1024_2,3840,2.625281,0.08594,0.0256,
2016-07-14 18:18,759,cnn_net_2_2_1024_2,5120,2.525592,0.14062,0.0237,
2016-07-14 18:18,944,cnn_net_2_2_1024_2,6400,2.568595,0.0625,0.0236,
2016-07-14 18:18,129,cnn_net_2_2_1024_2,7680,2.493902,0.125,0.0237,
2016-07-14 18:18,315,cnn_net_2_2_1024_2,8960,2.669489,0.08594,0.0239,
2016-07-14 18:18,500,cnn_net_2_2_1024_2,10240,2.502223,0.07031,0.0238,
2016-07-14 18:18,686,cnn_net_2_2_1024_2,11520,2.556133,0.07031,0.0237,
2016-07-14 18:18,870,cnn_net_2_2_1024_2,12800,2.541754,0.09375,0.0237,
2016-07-14 18:18,56,cnn_net_2_2_1024_2,14080,2.548886,0.08594,0.0237,
2016-07-14 18:18,242,cnn_net_2_2_1024_2,15360,2.531401,0.11719,0.0237,
2016-07-14 18:18,429,cnn_net_2_2_1024_2,16640,2.561517,0.09375,0.0242,
2016-07-14 18:18,927,cnn_net_2_2_1024_2,17920,2.696573,0.125,0.0236,
2016-07-14 18:19,112,cnn_net_2_2_1024_2,19200,2.614748,0.0625,0.0236,
2016-07-14 18:19,299,cnn_net_2_2_1024_2,20480,2.472036,0.125,0.0236,
2016-07-14 18:19,484,cnn_net_2_2_1024_2,21760,2.517669,0.08594,0.0236,
2016-07-14 18:19,670,cnn_net_2_2_1024_2,23040,2.557477,0.07812,0.0239,
