,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4202,filter:14-conv1:4-conv2:128-fc:16-Momentum,1_epoch,14,4,128,16,0.362,79.44,2856.005,98.3
4203,filter:8-conv1:64-conv2:256-fc:8-Momentum,1_epoch,8,64,256,8,0.831,10.28,2856.836,98.3
4204,filter:2-conv1:256-conv2:64-fc:256-Momentum,1_epoch,2,256,64,256,0.67,97.0,2857.506,98.3
4205,filter:4-conv1:1-conv2:512-fc:32-Momentum,1_epoch,4,1,512,32,0.641,91.09,2858.147,98.3
4206,filter:6-conv1:1-conv2:16-fc:64-Momentum,1_epoch,6,1,16,64,0.305,95.6,2858.452,98.3
4207,filter:6-conv1:32-conv2:16-fc:8-Momentum,1_epoch,6,32,16,8,0.573,94.64,2859.025,98.3
4208,filter:2-conv1:128-conv2:2-fc:2-Momentum,1_epoch,2,128,2,2,0.35,41.28,2859.375,98.3
4209,filter:6-conv1:8-conv2:2-fc:1-Momentum,1_epoch,6,8,2,1,0.174,24.4,2859.549,98.3
4210,filter:4-conv1:512-conv2:1-fc:32-Momentum,1_epoch,4,512,1,32,1.22,90.83,2860.769,98.3
4211,filter:12-conv1:64-conv2:4-fc:512-Momentum,1_epoch,12,64,4,512,0.332,10.28,2861.101,98.3
4212,filter:2-conv1:1-conv2:64-fc:128-Momentum,1_epoch,2,1,64,128,0.255,94.05,2861.356,98.3
4213,filter:8-conv1:64-conv2:16-fc:16-Momentum,1_epoch,8,64,16,16,0.393,95.09,2861.749,98.3
4214,filter:14-conv1:32-conv2:1-fc:4-Momentum,1_epoch,14,32,1,4,0.263,75.82,2862.012,98.3
4215,filter:12-conv1:512-conv2:64-fc:256-Momentum,1_epoch,12,512,64,256,2.47,10.28,2864.482,98.3
4216,filter:6-conv1:32-conv2:512-fc:128-Momentum,1_epoch,6,32,512,128,0.913,96.91,2865.395,98.3
4217,filter:2-conv1:4-conv2:256-fc:16-Momentum,1_epoch,2,4,256,16,0.324,10.28,2865.719,98.3
4218,filter:8-conv1:4-conv2:64-fc:256-Momentum,1_epoch,8,4,64,256,0.196,97.33,2865.915,98.3
4219,filter:14-conv1:1-conv2:8-fc:32-Momentum,1_epoch,14,1,8,32,0.177,94.5,2866.092,98.3
4220,filter:8-conv1:8-conv2:64-fc:8-Momentum,1_epoch,8,8,64,8,0.303,91.72,2866.395,98.3
4221,filter:4-conv1:16-conv2:8-fc:1-Momentum,1_epoch,4,16,8,1,0.171,25.07,2866.566,98.3
4222,filter:4-conv1:128-conv2:32-fc:4-Momentum,1_epoch,4,128,32,4,0.421,70.94,2866.987,98.3
4223,filter:4-conv1:8-conv2:4-fc:4-Momentum,1_epoch,4,8,4,4,0.147,58.2,2867.134,98.3
4224,filter:12-conv1:2-conv2:256-fc:2-Momentum,1_epoch,12,2,256,2,0.537,10.28,2867.671,98.3
4225,filter:4-conv1:1-conv2:256-fc:16-Momentum,1_epoch,4,1,256,16,0.233,90.85,2867.904,98.3
4226,filter:6-conv1:128-conv2:32-fc:16-Momentum,1_epoch,6,128,32,16,0.601,95.66,2868.505,98.3
4227,filter:6-conv1:1-conv2:32-fc:256-Momentum,1_epoch,6,1,32,256,0.246,95.31,2868.751,98.3
4228,filter:14-conv1:256-conv2:4-fc:8-Momentum,1_epoch,14,256,4,8,1.07,10.28,2869.821,98.3
4229,filter:8-conv1:16-conv2:16-fc:8-Momentum,1_epoch,8,16,16,8,0.203,95.16,2870.024,98.3
4230,filter:12-conv1:16-conv2:8-fc:256-Momentum,1_epoch,12,16,8,256,0.218,97.57,2870.242,98.3
4231,filter:8-conv1:16-conv2:4-fc:512-Momentum,1_epoch,8,16,4,512,0.273,96.47,2870.515,98.3
4232,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,2870.696,98.3
4233,filter:12-conv1:32-conv2:4-fc:64-Momentum,1_epoch,12,32,4,64,0.239,96.42,2870.935,98.3
4234,filter:14-conv1:256-conv2:2-fc:32-Momentum,1_epoch,14,256,2,32,1.19,10.28,2872.125,98.3
4235,filter:8-conv1:512-conv2:1-fc:2-Momentum,1_epoch,8,512,1,2,1.41,40.39,2873.535,98.3
4236,filter:12-conv1:2-conv2:8-fc:64-Momentum,1_epoch,12,2,8,64,0.279,95.23,2873.814,98.3
4237,filter:12-conv1:256-conv2:1-fc:8-Momentum,1_epoch,12,256,1,8,0.845,88.78,2874.659,98.3
4238,filter:4-conv1:2-conv2:64-fc:8-Momentum,1_epoch,4,2,64,8,0.479,92.07,2875.138,98.3
4239,filter:12-conv1:512-conv2:128-fc:256-Momentum,1_epoch,12,512,128,256,3.43,10.28,2878.568,98.3
4240,filter:8-conv1:64-conv2:512-fc:32-Momentum,1_epoch,8,64,512,32,1.33,10.28,2879.898,98.3
4241,filter:6-conv1:32-conv2:32-fc:32-Momentum,1_epoch,6,32,32,32,0.564,97.24,2880.462,98.3
4242,filter:2-conv1:16-conv2:2-fc:1-Momentum,1_epoch,2,16,2,1,0.257,23.75,2880.719,98.3
4243,filter:6-conv1:32-conv2:2-fc:16-Momentum,1_epoch,6,32,2,16,0.239,94.46,2880.958,98.3
4244,filter:8-conv1:512-conv2:32-fc:1-Momentum,1_epoch,8,512,32,1,1.66,10.28,2882.618,98.3
4245,filter:8-conv1:256-conv2:8-fc:64-Momentum,1_epoch,8,256,8,64,0.867,96.05,2883.485,98.3
4246,filter:6-conv1:256-conv2:1-fc:256-Momentum,1_epoch,6,256,1,256,0.769,96.5,2884.254,98.3
4247,filter:6-conv1:64-conv2:4-fc:256-Momentum,1_epoch,6,64,4,256,0.39,96.85,2884.644,98.3
4248,filter:2-conv1:256-conv2:8-fc:64-Momentum,1_epoch,2,256,8,64,0.679,95.57,2885.323,98.3
4249,filter:6-conv1:1-conv2:2-fc:256-Momentum,1_epoch,6,1,2,256,0.143,92.36,2885.466,98.3
4250,filter:8-conv1:128-conv2:64-fc:256-Momentum,1_epoch,8,128,64,256,0.604,96.83,2886.07,98.3
4251,filter:2-conv1:16-conv2:1-fc:2-Momentum,1_epoch,2,16,1,2,0.159,35.16,2886.229,98.3
4252,filter:8-conv1:64-conv2:128-fc:2-Momentum,1_epoch,8,64,128,2,0.533,10.28,2886.762,98.3
4253,filter:2-conv1:256-conv2:256-fc:1-Momentum,1_epoch,2,256,256,1,0.886,10.28,2887.648,98.3
4254,filter:12-conv1:2-conv2:8-fc:32-Momentum,1_epoch,12,2,8,32,0.177,96.01,2887.825,98.3
4255,filter:2-conv1:128-conv2:2-fc:8-Momentum,1_epoch,2,128,2,8,0.325,75.26,2888.15,98.3
4256,filter:12-conv1:4-conv2:128-fc:2-Momentum,1_epoch,12,4,128,2,0.337,10.28,2888.487,98.3
4257,filter:6-conv1:1-conv2:32-fc:1-Momentum,1_epoch,6,1,32,1,0.158,28.15,2888.645,98.3
4258,filter:2-conv1:128-conv2:128-fc:16-Momentum,1_epoch,2,128,128,16,0.495,92.81,2889.14,98.3
4259,filter:12-conv1:32-conv2:16-fc:1-Momentum,1_epoch,12,32,16,1,0.251,20.97,2889.391,98.3
4260,filter:12-conv1:64-conv2:1-fc:128-Momentum,1_epoch,12,64,1,128,0.313,96.0,2889.704,98.3
4261,filter:14-conv1:64-conv2:1-fc:512-Momentum,1_epoch,14,64,1,512,0.48,91.78,2890.184,98.3
4262,filter:12-conv1:512-conv2:128-fc:512-Momentum,1_epoch,12,512,128,512,3.48,9.8,2893.664,98.3
4263,filter:14-conv1:512-conv2:32-fc:4-Momentum,1_epoch,14,512,32,4,2.36,10.28,2896.024,98.3
4264,filter:2-conv1:512-conv2:2-fc:64-Momentum,1_epoch,2,512,2,64,0.976,90.38,2897.0,98.3
4265,filter:12-conv1:4-conv2:128-fc:4-Momentum,1_epoch,12,4,128,4,0.359,20.84,2897.359,98.3
4266,filter:8-conv1:256-conv2:1-fc:1-Momentum,1_epoch,8,256,1,1,0.752,26.92,2898.111,98.3
4267,filter:6-conv1:4-conv2:1-fc:2-Momentum,1_epoch,6,4,1,2,0.246,39.92,2898.357,98.3
4268,filter:12-conv1:256-conv2:512-fc:512-Momentum,1_epoch,12,256,512,512,4.65,9.8,2903.007,98.3
4269,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,6,128,4,256,0.612,96.62,2903.619,98.3
4270,filter:12-conv1:1-conv2:2-fc:32-Momentum,1_epoch,12,1,2,32,0.244,91.35,2903.863,98.3
4271,filter:2-conv1:512-conv2:32-fc:512-Momentum,1_epoch,2,512,32,512,1.46,97.64,2905.323,98.3
4272,filter:8-conv1:2-conv2:2-fc:4-Momentum,1_epoch,8,2,2,4,0.149,81.38,2905.472,98.3
4273,filter:14-conv1:128-conv2:4-fc:128-Momentum,1_epoch,14,128,4,128,0.658,93.24,2906.13,98.3
4274,filter:14-conv1:256-conv2:4-fc:512-Momentum,1_epoch,14,256,4,512,1.09,10.28,2907.22,98.3
4275,filter:8-conv1:32-conv2:512-fc:16-Momentum,1_epoch,8,32,512,16,0.812,10.28,2908.032,98.3
4276,filter:14-conv1:256-conv2:128-fc:256-Momentum,1_epoch,14,256,128,256,2.26,10.28,2910.292,98.3
4277,filter:6-conv1:512-conv2:128-fc:16-Momentum,1_epoch,6,512,128,16,2.26,10.28,2912.552,98.3
4278,filter:14-conv1:2-conv2:64-fc:256-Momentum,1_epoch,14,2,64,256,0.264,94.97,2912.816,98.3
4279,filter:14-conv1:64-conv2:256-fc:4-Momentum,1_epoch,14,64,256,4,1.05,10.28,2913.866,98.3
4280,filter:6-conv1:512-conv2:4-fc:512-Momentum,1_epoch,6,512,4,512,1.32,92.54,2915.186,98.3
4281,filter:12-conv1:64-conv2:4-fc:16-Momentum,1_epoch,12,64,4,16,0.316,94.57,2915.502,98.3
4282,filter:6-conv1:512-conv2:16-fc:512-Momentum,1_epoch,6,512,16,512,1.41,95.79,2916.912,98.3
4283,filter:2-conv1:128-conv2:1-fc:512-Momentum,1_epoch,2,128,1,512,0.406,91.37,2917.318,98.3
4284,filter:12-conv1:128-conv2:2-fc:128-Momentum,1_epoch,12,128,2,128,0.485,10.28,2917.803,98.3
4285,filter:4-conv1:1-conv2:1-fc:512-Momentum,1_epoch,4,1,1,512,0.167,89.08,2917.97,98.3
4286,filter:8-conv1:512-conv2:64-fc:64-Momentum,1_epoch,8,512,64,64,1.81,10.28,2919.78,98.3
4287,filter:2-conv1:2-conv2:16-fc:8-Momentum,1_epoch,2,2,16,8,0.352,79.6,2920.132,98.3
4288,filter:14-conv1:128-conv2:1-fc:4-Momentum,1_epoch,14,128,1,4,0.709,76.07,2920.841,98.3
4289,filter:8-conv1:256-conv2:128-fc:64-Momentum,1_epoch,8,256,128,64,1.22,10.28,2922.061,98.3
4290,filter:2-conv1:1-conv2:1-fc:128-Momentum,1_epoch,2,1,1,128,0.147,10.28,2922.208,98.3
4291,filter:14-conv1:1-conv2:512-fc:16-Momentum,1_epoch,14,1,512,16,0.485,18.44,2922.693,98.3
4292,filter:8-conv1:2-conv2:32-fc:1-Momentum,1_epoch,8,2,32,1,0.164,10.28,2922.857,98.3
4293,filter:4-conv1:1-conv2:128-fc:128-Momentum,1_epoch,4,1,128,128,0.292,94.09,2923.149,98.3
4294,filter:6-conv1:32-conv2:1-fc:512-Momentum,1_epoch,6,32,1,512,0.222,96.23,2923.371,98.3
4295,filter:8-conv1:512-conv2:16-fc:1-Momentum,1_epoch,8,512,16,1,1.51,10.28,2924.881,98.3
4296,filter:6-conv1:8-conv2:128-fc:512-Momentum,1_epoch,6,8,128,512,0.335,97.51,2925.216,98.3
4297,filter:8-conv1:2-conv2:64-fc:256-Momentum,1_epoch,8,2,64,256,0.19,96.32,2925.406,98.3
4298,filter:12-conv1:64-conv2:8-fc:8-Momentum,1_epoch,12,64,8,8,0.35,92.92,2925.756,98.3
4299,filter:14-conv1:128-conv2:2-fc:32-Momentum,1_epoch,14,128,2,32,0.606,10.28,2926.362,98.3
4300,filter:6-conv1:64-conv2:2-fc:64-Momentum,1_epoch,6,64,2,64,0.286,94.46,2926.648,98.3
4301,filter:14-conv1:1-conv2:256-fc:128-Momentum,1_epoch,14,1,256,128,0.355,81.98,2927.003,98.3
4302,filter:12-conv1:64-conv2:256-fc:128-Momentum,1_epoch,12,64,256,128,0.902,10.28,2927.905,98.3
4303,filter:14-conv1:1-conv2:2-fc:64-Momentum,1_epoch,14,1,2,64,0.169,92.31,2928.074,98.3
4304,filter:4-conv1:256-conv2:1-fc:2-Momentum,1_epoch,4,256,1,2,0.638,40.24,2928.712,98.3
4305,filter:6-conv1:64-conv2:16-fc:256-Momentum,1_epoch,6,64,16,256,0.479,97.74,2929.191,98.3
4306,filter:6-conv1:256-conv2:256-fc:64-Momentum,1_epoch,6,256,256,64,1.87,10.28,2931.061,98.3
4307,filter:14-conv1:8-conv2:4-fc:32-Momentum,1_epoch,14,8,4,32,0.196,94.83,2931.257,98.3
4308,filter:4-conv1:8-conv2:64-fc:512-Momentum,1_epoch,4,8,64,512,0.267,97.73,2931.524,98.3
4309,filter:6-conv1:512-conv2:64-fc:32-Momentum,1_epoch,6,512,64,32,1.69,93.83,2933.214,98.3
4310,filter:8-conv1:512-conv2:4-fc:16-Momentum,1_epoch,8,512,4,16,1.31,94.35,2934.524,98.3
4311,filter:6-conv1:64-conv2:64-fc:1-Momentum,1_epoch,6,64,64,1,0.502,10.28,2935.026,98.3
4312,filter:8-conv1:16-conv2:2-fc:4-Momentum,1_epoch,8,16,2,4,0.304,79.91,2935.33,98.3
4313,filter:2-conv1:64-conv2:256-fc:16-Momentum,1_epoch,2,64,256,16,0.445,88.04,2935.775,98.3
4314,filter:6-conv1:1-conv2:64-fc:64-Momentum,1_epoch,6,1,64,64,0.18,95.72,2935.955,98.3
4315,filter:14-conv1:128-conv2:4-fc:64-Momentum,1_epoch,14,128,4,64,0.618,95.31,2936.573,98.3
4316,filter:14-conv1:32-conv2:16-fc:8-Momentum,1_epoch,14,32,16,8,0.288,69.68,2936.861,98.3
4317,filter:6-conv1:1-conv2:512-fc:8-Momentum,1_epoch,6,1,512,8,0.424,58.98,2937.285,98.3
4318,filter:8-conv1:32-conv2:4-fc:256-Momentum,1_epoch,8,32,4,256,0.215,96.3,2937.5,98.3
4319,filter:12-conv1:32-conv2:64-fc:128-Momentum,1_epoch,12,32,64,128,0.331,96.73,2937.831,98.3
4320,filter:8-conv1:128-conv2:2-fc:128-Momentum,1_epoch,8,128,2,128,0.454,10.28,2938.285,98.3
4321,filter:12-conv1:256-conv2:2-fc:32-Momentum,1_epoch,12,256,2,32,0.861,10.28,2939.146,98.3
4322,filter:4-conv1:64-conv2:256-fc:16-Momentum,1_epoch,4,64,256,16,0.539,94.17,2939.685,98.3
4323,filter:6-conv1:32-conv2:64-fc:16-Momentum,1_epoch,6,32,64,16,0.306,95.16,2939.991,98.3
4324,filter:14-conv1:128-conv2:1-fc:8-Momentum,1_epoch,14,128,1,8,0.617,84.08,2940.608,98.3
4325,filter:2-conv1:2-conv2:1-fc:1-Momentum,1_epoch,2,2,1,1,0.183,10.28,2940.791,98.3
4326,filter:6-conv1:8-conv2:4-fc:2-Momentum,1_epoch,6,8,4,2,0.252,46.99,2941.043,98.3
4327,filter:14-conv1:1-conv2:128-fc:128-Momentum,1_epoch,14,1,128,128,0.261,91.98,2941.304,98.3
4328,filter:6-conv1:8-conv2:64-fc:8-Momentum,1_epoch,6,8,64,8,0.206,95.18,2941.51,98.3
4329,filter:12-conv1:256-conv2:32-fc:64-Momentum,1_epoch,12,256,32,64,1.27,10.28,2942.78,98.3
4330,filter:6-conv1:32-conv2:64-fc:256-Momentum,1_epoch,6,32,64,256,0.299,97.51,2943.079,98.3
4331,filter:4-conv1:2-conv2:8-fc:64-Momentum,1_epoch,4,2,8,64,0.203,94.87,2943.282,98.3
4332,filter:8-conv1:1-conv2:4-fc:32-Momentum,1_epoch,8,1,4,32,0.167,91.95,2943.449,98.3
4333,filter:6-conv1:2-conv2:8-fc:8-Momentum,1_epoch,6,2,8,8,0.153,88.85,2943.602,98.3
4334,filter:14-conv1:16-conv2:8-fc:32-Momentum,1_epoch,14,16,8,32,0.212,96.47,2943.814,98.3
4335,filter:8-conv1:128-conv2:2-fc:2-Momentum,1_epoch,8,128,2,2,0.638,48.57,2944.452,98.3
4336,filter:14-conv1:8-conv2:128-fc:32-Momentum,1_epoch,14,8,128,32,0.339,94.16,2944.791,98.3
4337,filter:14-conv1:32-conv2:4-fc:32-Momentum,1_epoch,14,32,4,32,0.255,95.44,2945.046,98.3
4338,filter:6-conv1:8-conv2:512-fc:1-Momentum,1_epoch,6,8,512,1,0.474,10.28,2945.52,98.3
4339,filter:2-conv1:512-conv2:256-fc:64-Momentum,1_epoch,2,512,256,64,1.58,96.52,2947.1,98.3
4340,filter:14-conv1:32-conv2:2-fc:16-Momentum,1_epoch,14,32,2,16,0.468,93.82,2947.568,98.3
4341,filter:6-conv1:1-conv2:8-fc:4-Momentum,1_epoch,6,1,8,4,0.145,76.6,2947.713,98.3
4342,filter:14-conv1:4-conv2:512-fc:16-Momentum,1_epoch,14,4,512,16,0.68,10.28,2948.393,98.3
4343,filter:12-conv1:256-conv2:32-fc:8-Momentum,1_epoch,12,256,32,8,1.16,10.28,2949.553,98.3
4344,filter:4-conv1:512-conv2:2-fc:16-Momentum,1_epoch,4,512,2,16,1.25,89.94,2950.803,98.3
4345,filter:8-conv1:8-conv2:4-fc:64-Momentum,1_epoch,8,8,4,64,0.264,96.85,2951.067,98.3
4346,filter:6-conv1:8-conv2:32-fc:64-Momentum,1_epoch,6,8,32,64,0.29,97.36,2951.357,98.3
4347,filter:4-conv1:8-conv2:2-fc:1-Momentum,1_epoch,4,8,2,1,0.245,20.64,2951.602,98.3
4348,filter:12-conv1:32-conv2:4-fc:1-Momentum,1_epoch,12,32,4,1,0.233,27.52,2951.835,98.3
4349,filter:6-conv1:256-conv2:128-fc:16-Momentum,1_epoch,6,256,128,16,1.29,10.28,2953.125,98.3
4350,filter:2-conv1:8-conv2:32-fc:256-Momentum,1_epoch,2,8,32,256,0.367,95.8,2953.492,98.3
4351,filter:6-conv1:1-conv2:256-fc:128-Momentum,1_epoch,6,1,256,128,0.51,94.96,2954.002,98.3
4352,filter:12-conv1:64-conv2:256-fc:1-Momentum,1_epoch,12,64,256,1,0.846,10.28,2954.848,98.3
4353,filter:12-conv1:128-conv2:16-fc:64-Momentum,1_epoch,12,128,16,64,0.601,97.05,2955.449,98.3
4354,filter:4-conv1:1-conv2:8-fc:256-Momentum,1_epoch,4,1,8,256,0.124,94.79,2955.573,98.3
4355,filter:8-conv1:256-conv2:512-fc:128-Momentum,1_epoch,8,256,512,128,3.24,10.28,2958.813,98.3
4356,filter:8-conv1:4-conv2:16-fc:512-Momentum,1_epoch,8,4,16,512,0.174,97.63,2958.987,98.3
4357,filter:2-conv1:4-conv2:2-fc:64-Momentum,1_epoch,2,4,2,64,0.227,87.43,2959.214,98.3
4358,filter:4-conv1:512-conv2:16-fc:512-Momentum,1_epoch,4,512,16,512,1.33,96.26,2960.544,98.3
4359,filter:14-conv1:128-conv2:512-fc:512-Momentum,1_epoch,14,128,512,512,3.06,9.8,2963.604,98.3
4360,filter:6-conv1:512-conv2:128-fc:512-Momentum,1_epoch,6,512,128,512,2.79,10.28,2966.394,98.3
4361,filter:2-conv1:8-conv2:1-fc:8-Momentum,1_epoch,2,8,1,8,0.531,70.62,2966.925,98.3
4362,filter:6-conv1:32-conv2:8-fc:512-Momentum,1_epoch,6,32,8,512,0.473,95.86,2967.398,98.3
4363,filter:6-conv1:2-conv2:16-fc:16-Momentum,1_epoch,6,2,16,16,0.271,95.55,2967.669,98.3
4364,filter:14-conv1:64-conv2:64-fc:128-Momentum,1_epoch,14,64,64,128,0.529,10.28,2968.198,98.3
4365,filter:2-conv1:2-conv2:16-fc:32-Momentum,1_epoch,2,2,16,32,0.319,87.11,2968.517,98.3
4366,filter:2-conv1:4-conv2:8-fc:64-Momentum,1_epoch,2,4,8,64,0.151,93.43,2968.668,98.3
4367,filter:12-conv1:64-conv2:64-fc:8-Momentum,1_epoch,12,64,64,8,0.442,10.28,2969.11,98.3
4368,filter:4-conv1:2-conv2:64-fc:1-Momentum,1_epoch,4,2,64,1,0.174,29.39,2969.284,98.3
4369,filter:6-conv1:4-conv2:32-fc:32-Momentum,1_epoch,6,4,32,32,0.252,96.58,2969.536,98.3
4370,filter:6-conv1:128-conv2:2-fc:16-Momentum,1_epoch,6,128,2,16,0.491,94.64,2970.027,98.3
4371,filter:6-conv1:64-conv2:1-fc:32-Momentum,1_epoch,6,64,1,32,0.335,93.41,2970.362,98.3
4372,filter:4-conv1:32-conv2:1-fc:4-Momentum,1_epoch,4,32,1,4,0.285,66.21,2970.647,98.3
4373,filter:6-conv1:64-conv2:512-fc:4-Momentum,1_epoch,6,64,512,4,1.11,10.28,2971.757,98.3
4374,filter:4-conv1:512-conv2:2-fc:128-Momentum,1_epoch,4,512,2,128,1.21,10.28,2972.967,98.3
4375,filter:14-conv1:256-conv2:4-fc:1-Momentum,1_epoch,14,256,4,1,1.04,10.28,2974.007,98.3
4376,filter:14-conv1:16-conv2:16-fc:1-Momentum,1_epoch,14,16,16,1,0.229,27.48,2974.236,98.3
4377,filter:14-conv1:64-conv2:256-fc:256-Momentum,1_epoch,14,64,256,256,1.02,58.7,2975.256,98.3
4378,filter:8-conv1:64-conv2:4-fc:4-Momentum,1_epoch,8,64,4,4,0.276,85.01,2975.532,98.3
4379,filter:2-conv1:1-conv2:64-fc:32-Momentum,1_epoch,2,1,64,32,0.174,92.03,2975.706,98.3
4380,filter:2-conv1:512-conv2:8-fc:2-Momentum,1_epoch,2,512,8,2,1.4,28.05,2977.106,98.3
4381,filter:6-conv1:4-conv2:256-fc:1-Momentum,1_epoch,6,4,256,1,0.432,10.28,2977.538,98.3
4382,filter:6-conv1:1-conv2:16-fc:8-Momentum,1_epoch,6,1,16,8,0.46,88.47,2977.998,98.3
4383,filter:12-conv1:4-conv2:2-fc:256-Momentum,1_epoch,12,4,2,256,0.306,94.13,2978.304,98.3
4384,filter:2-conv1:1-conv2:512-fc:2-Momentum,1_epoch,2,1,512,2,0.346,10.28,2978.65,98.3
4385,filter:2-conv1:16-conv2:4-fc:256-Momentum,1_epoch,2,16,4,256,0.377,93.08,2979.027,98.3
4386,filter:2-conv1:8-conv2:8-fc:256-Momentum,1_epoch,2,8,8,256,0.261,93.55,2979.288,98.3
4387,filter:2-conv1:8-conv2:256-fc:32-Momentum,1_epoch,2,8,256,32,0.296,93.3,2979.584,98.3
4388,filter:2-conv1:512-conv2:32-fc:64-Momentum,1_epoch,2,512,32,64,1.03,96.04,2980.614,98.3
4389,filter:14-conv1:512-conv2:16-fc:4-Momentum,1_epoch,14,512,16,4,1.98,10.28,2982.594,98.3
4390,filter:12-conv1:512-conv2:256-fc:16-Momentum,1_epoch,12,512,256,16,5.52,10.28,2988.114,98.3
4391,filter:8-conv1:4-conv2:32-fc:2-Momentum,1_epoch,8,4,32,2,0.167,51.81,2988.281,98.3
4392,filter:6-conv1:8-conv2:256-fc:8-Momentum,1_epoch,6,8,256,8,0.492,68.57,2988.773,98.3
4393,filter:12-conv1:1-conv2:2-fc:1-Momentum,1_epoch,12,1,2,1,0.172,28.97,2988.945,98.3
4394,filter:4-conv1:32-conv2:128-fc:256-Momentum,1_epoch,4,32,128,256,0.442,97.69,2989.387,98.3
4395,filter:14-conv1:2-conv2:128-fc:4-Momentum,1_epoch,14,2,128,4,0.293,26.43,2989.68,98.3
4396,filter:6-conv1:128-conv2:32-fc:1-Momentum,1_epoch,6,128,32,1,0.64,10.28,2990.32,98.3
4397,filter:6-conv1:256-conv2:256-fc:512-Momentum,1_epoch,6,256,256,512,1.87,97.14,2992.19,98.3
4398,filter:12-conv1:16-conv2:512-fc:2-Momentum,1_epoch,12,16,512,2,0.804,10.28,2992.994,98.3
4399,filter:14-conv1:32-conv2:2-fc:2-Momentum,1_epoch,14,32,2,2,0.263,38.25,2993.257,98.3
4400,filter:8-conv1:512-conv2:1-fc:256-Momentum,1_epoch,8,512,1,256,1.41,10.28,2994.667,98.3
4401,filter:6-conv1:16-conv2:512-fc:2-Momentum,1_epoch,6,16,512,2,0.845,10.28,2995.512,98.3
4402,filter:4-conv1:4-conv2:1-fc:2-Momentum,1_epoch,4,4,1,2,0.134,35.12,2995.646,98.3
4403,filter:8-conv1:64-conv2:16-fc:128-Momentum,1_epoch,8,64,16,128,0.4,97.84,2996.046,98.3
4404,filter:12-conv1:1-conv2:32-fc:64-Momentum,1_epoch,12,1,32,64,0.278,95.0,2996.324,98.3
4405,filter:14-conv1:4-conv2:1-fc:32-Momentum,1_epoch,14,4,1,32,0.179,91.28,2996.503,98.3
4406,filter:14-conv1:2-conv2:256-fc:32-Momentum,1_epoch,14,2,256,32,0.434,86.68,2996.937,98.3
4407,filter:8-conv1:4-conv2:32-fc:4-Momentum,1_epoch,8,4,32,4,0.172,81.43,2997.109,98.3
4408,filter:8-conv1:32-conv2:256-fc:1-Momentum,1_epoch,8,32,256,1,0.532,10.28,2997.641,98.3
4409,filter:6-conv1:32-conv2:64-fc:128-Momentum,1_epoch,6,32,64,128,0.693,97.83,2998.334,98.3
4410,filter:12-conv1:256-conv2:32-fc:32-Momentum,1_epoch,12,256,32,32,1.08,10.28,2999.414,98.3
4411,filter:6-conv1:512-conv2:16-fc:64-Momentum,1_epoch,6,512,16,64,1.38,95.3,3000.794,98.3
4412,filter:2-conv1:4-conv2:32-fc:16-Momentum,1_epoch,2,4,32,16,0.213,90.69,3001.007,98.3
4413,filter:8-conv1:16-conv2:8-fc:16-Momentum,1_epoch,8,16,8,16,0.284,95.81,3001.291,98.3
4414,filter:6-conv1:1-conv2:128-fc:4-Momentum,1_epoch,6,1,128,4,0.486,71.23,3001.777,98.3
4415,filter:4-conv1:32-conv2:128-fc:1-Momentum,1_epoch,4,32,128,1,0.343,10.28,3002.12,98.3
4416,filter:4-conv1:32-conv2:32-fc:1-Momentum,1_epoch,4,32,32,1,0.225,10.28,3002.345,98.3
4417,filter:14-conv1:1-conv2:1-fc:2-Momentum,1_epoch,14,1,1,2,0.197,45.95,3002.542,98.3
4418,filter:6-conv1:32-conv2:64-fc:512-Momentum,1_epoch,6,32,64,512,0.379,98.11,3002.921,98.3
4419,filter:14-conv1:128-conv2:256-fc:1-Momentum,1_epoch,14,128,256,1,1.87,10.28,3004.791,98.3
4420,filter:8-conv1:256-conv2:512-fc:256-Momentum,1_epoch,8,256,512,256,3.31,10.28,3008.101,98.3
4421,filter:14-conv1:128-conv2:8-fc:4-Momentum,1_epoch,14,128,8,4,0.722,10.28,3008.823,98.3
4422,filter:12-conv1:64-conv2:8-fc:1-Momentum,1_epoch,12,64,8,1,0.432,10.28,3009.255,98.3
4423,filter:8-conv1:256-conv2:256-fc:256-Momentum,1_epoch,8,256,256,256,1.92,10.28,3011.175,98.3
4424,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,3011.423,98.3
4425,filter:14-conv1:8-conv2:1-fc:2-Momentum,1_epoch,14,8,1,2,0.192,44.33,3011.615,98.3
4426,filter:4-conv1:128-conv2:128-fc:8-Momentum,1_epoch,4,128,128,8,0.663,91.01,3012.278,98.3
4427,filter:2-conv1:32-conv2:4-fc:2-Momentum,1_epoch,2,32,4,2,0.397,40.28,3012.675,98.3
4428,filter:14-conv1:2-conv2:32-fc:4-Momentum,1_epoch,14,2,32,4,0.257,81.09,3012.932,98.3
4429,filter:2-conv1:1-conv2:64-fc:2-Momentum,1_epoch,2,1,64,2,0.268,10.28,3013.2,98.3
