,Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4,Best,Random Best 1,Random Best 2,Random Best 0,Random Best 3,Random Best 4,Random Best 5,Random Best 6,Random Best 7,Random Best 8,Random Best 9
2654,2016-09-03 6:26,324,filter:6-conv1:64-conv2:64-fc:16-Momentum,1_epoch,0.395,95.87,,,6,64,64,16,98.27,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2655,2016-09-03 6:26,355,filter:6-conv1:64-conv2:64-fc:32-Momentum,1_epoch,0.387,97.24,,,6,64,64,32,98.27,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2656,2016-09-03 6:26,407,filter:6-conv1:64-conv2:64-fc:64-Momentum,1_epoch,0.425,97.81,,,6,64,64,64,98.27,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2657,2016-09-03 6:26,668,filter:6-conv1:64-conv2:64-fc:128-Momentum,1_epoch,0.618,97.81,,,6,64,64,128,98.27,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2658,2016-09-03 6:26,147,filter:6-conv1:64-conv2:64-fc:512-Momentum,1_epoch,0.406,98.3,,,6,64,64,512,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2659,2016-09-03 6:26,213,filter:6-conv1:64-conv2:64-fc:256-Momentum,1_epoch,0.405,98.16,,,6,64,64,256,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2660,2016-09-03 6:26,804,filter:6-conv1:64-conv2:128-fc:1-Momentum,1_epoch,0.483,10.28,,,6,64,128,1,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2661,2016-09-03 6:26,850,filter:6-conv1:64-conv2:128-fc:2-Momentum,1_epoch,0.494,28.18,,,6,64,128,2,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2662,2016-09-03 6:26,624,filter:6-conv1:64-conv2:128-fc:8-Momentum,1_epoch,0.453,56.78,,,6,64,128,8,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2663,2016-09-03 6:26,38,filter:6-conv1:64-conv2:128-fc:16-Momentum,1_epoch,0.552,83.95,,,6,64,128,16,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2664,2016-09-03 6:26,60,filter:6-conv1:64-conv2:128-fc:4-Momentum,1_epoch,0.532,25.36,,,6,64,128,4,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2665,2016-09-03 6:26,548,filter:6-conv1:64-conv2:128-fc:32-Momentum,1_epoch,0.94,96.74,,,6,64,128,32,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2666,2016-09-03 6:27,492,filter:6-conv1:64-conv2:128-fc:128-Momentum,1_epoch,0.493,97.56,,,6,64,128,128,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2667,2016-09-03 6:27,624,filter:6-conv1:64-conv2:128-fc:64-Momentum,1_epoch,0.53,97.49,,,6,64,128,64,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2668,2016-09-03 6:27,984,filter:6-conv1:64-conv2:128-fc:256-Momentum,1_epoch,0.66,97.82,,,6,64,128,256,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2669,2016-09-03 6:27,619,filter:6-conv1:64-conv2:128-fc:512-Momentum,1_epoch,0.718,98.16,,,6,64,128,512,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2670,2016-09-03 6:27,931,filter:6-conv1:64-conv2:256-fc:2-Momentum,1_epoch,0.694,10.28,,,6,64,256,2,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2671,2016-09-03 6:27,933,filter:6-conv1:64-conv2:256-fc:4-Momentum,1_epoch,0.703,10.28,,,6,64,256,4,98.3,98.26,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2672,2016-09-03 6:27,974,filter:6-conv1:64-conv2:256-fc:1-Momentum,1_epoch,0.672,10.28,,,6,64,256,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2673,2016-09-03 6:27,847,filter:6-conv1:64-conv2:256-fc:8-Momentum,1_epoch,1.2,73.56,,,6,64,256,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2674,2016-09-03 6:27,203,filter:6-conv1:64-conv2:256-fc:16-Momentum,1_epoch,0.676,61.33,,,6,64,256,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2675,2016-09-03 6:27,247,filter:6-conv1:64-conv2:256-fc:32-Momentum,1_epoch,0.704,90.73,,,6,64,256,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2676,2016-09-03 6:27,498,filter:6-conv1:64-conv2:256-fc:64-Momentum,1_epoch,0.784,96.54,,,6,64,256,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2677,2016-09-03 6:27,427,filter:6-conv1:64-conv2:256-fc:128-Momentum,1_epoch,1.2,97.42,,,6,64,256,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2678,2016-09-03 6:27,645,filter:6-conv1:64-conv2:256-fc:256-Momentum,1_epoch,0.698,97.53,,,6,64,256,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2679,2016-09-03 6:27,713,filter:6-conv1:64-conv2:256-fc:512-Momentum,1_epoch,0.76,97.79,,,6,64,256,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2680,2016-09-03 6:28,362,filter:6-conv1:64-conv2:512-fc:1-Momentum,1_epoch,1.16,10.28,,,6,64,512,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2681,2016-09-03 6:28,164,filter:6-conv1:64-conv2:512-fc:2-Momentum,1_epoch,1.37,10.28,,,6,64,512,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2682,2016-09-03 6:28,221,filter:6-conv1:64-conv2:512-fc:8-Momentum,1_epoch,1.15,10.28,,,6,64,512,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2683,2016-09-03 6:28,724,filter:6-conv1:64-conv2:512-fc:4-Momentum,1_epoch,1.11,10.28,,,6,64,512,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2684,2016-09-03 6:28,135,filter:6-conv1:64-conv2:512-fc:16-Momentum,1_epoch,1.24,10.28,,,6,64,512,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2685,2016-09-03 6:28,890,filter:6-conv1:64-conv2:512-fc:32-Momentum,1_epoch,1.52,35.53,,,6,64,512,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2686,2016-09-03 6:28,11,filter:6-conv1:64-conv2:512-fc:128-Momentum,1_epoch,1.14,92.75,,,6,64,512,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2687,2016-09-03 6:28,84,filter:6-conv1:64-conv2:512-fc:64-Momentum,1_epoch,1.14,83.88,,,6,64,512,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2688,2016-09-03 6:28,878,filter:6-conv1:64-conv2:512-fc:256-Momentum,1_epoch,1.21,96.94,,,6,64,512,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2689,2016-09-03 6:28,318,filter:6-conv1:64-conv2:512-fc:512-Momentum,1_epoch,1.34,97.13,,,6,64,512,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2690,2016-09-03 6:29,749,filter:6-conv1:128-conv2:1-fc:2-Momentum,1_epoch,0.416,34.55,,,6,128,1,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2691,2016-09-03 6:29,103,filter:6-conv1:128-conv2:1-fc:1-Momentum,1_epoch,0.499,25.06,,,6,128,1,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2692,2016-09-03 6:29,174,filter:6-conv1:128-conv2:1-fc:4-Momentum,1_epoch,0.504,75.81,,,6,128,1,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2693,2016-09-03 6:29,568,filter:6-conv1:128-conv2:1-fc:8-Momentum,1_epoch,0.766,83.8,,,6,128,1,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2694,2016-09-03 6:29,830,filter:6-conv1:128-conv2:1-fc:32-Momentum,1_epoch,0.43,92.49,,,6,128,1,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2695,2016-09-03 6:29,143,filter:6-conv1:128-conv2:1-fc:16-Momentum,1_epoch,0.488,92.7,,,6,128,1,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2696,2016-09-03 6:29,145,filter:6-conv1:128-conv2:1-fc:64-Momentum,1_epoch,0.49,94.6,,,6,128,1,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2697,2016-09-03 6:29,729,filter:6-conv1:128-conv2:1-fc:128-Momentum,1_epoch,0.811,94.08,,,6,128,1,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2698,2016-09-03 6:29,56,filter:6-conv1:128-conv2:2-fc:1-Momentum,1_epoch,0.415,25.02,,,6,128,2,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2699,2016-09-03 6:29,60,filter:6-conv1:128-conv2:1-fc:512-Momentum,1_epoch,0.42,95.31,,,6,128,1,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2700,2016-09-03 6:29,338,filter:6-conv1:128-conv2:2-fc:2-Momentum,1_epoch,0.541,51.92,,,6,128,2,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2701,2016-09-03 6:29,552,filter:6-conv1:128-conv2:1-fc:256-Momentum,1_epoch,0.608,96.57,,,6,128,1,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2702,2016-09-03 6:29,803,filter:6-conv1:128-conv2:2-fc:8-Momentum,1_epoch,0.403,90.11,,,6,128,2,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2703,2016-09-03 6:29,76,filter:6-conv1:128-conv2:2-fc:32-Momentum,1_epoch,0.494,94.14,,,6,128,2,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2704,2016-09-03 6:29,110,filter:6-conv1:128-conv2:2-fc:16-Momentum,1_epoch,0.491,94.64,,,6,128,2,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2705,2016-09-03 6:29,293,filter:6-conv1:128-conv2:2-fc:4-Momentum,1_epoch,0.552,54.79,,,6,128,2,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2706,2016-09-03 6:29,750,filter:6-conv1:128-conv2:2-fc:256-Momentum,1_epoch,0.434,10.28,,,6,128,2,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2707,2016-09-03 6:29,766,filter:6-conv1:128-conv2:2-fc:512-Momentum,1_epoch,0.455,10.28,,,6,128,2,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2708,2016-09-03 6:29,879,filter:6-conv1:128-conv2:2-fc:128-Momentum,1_epoch,0.46,10.28,,,6,128,2,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2709,2016-09-03 6:29,209,filter:6-conv1:128-conv2:2-fc:64-Momentum,1_epoch,0.606,94.78,,,6,128,2,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2710,2016-09-03 6:30,732,filter:6-conv1:128-conv2:4-fc:8-Momentum,1_epoch,0.441,93.25,,,6,128,4,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2711,2016-09-03 6:30,974,filter:6-conv1:128-conv2:4-fc:2-Momentum,1_epoch,0.493,38.56,,,6,128,4,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2712,2016-09-03 6:30,9,filter:6-conv1:128-conv2:4-fc:4-Momentum,1_epoch,0.498,73.21,,,6,128,4,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2713,2016-09-03 6:30,145,filter:6-conv1:128-conv2:4-fc:1-Momentum,1_epoch,0.537,10.28,,,6,128,4,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2714,2016-09-03 6:30,601,filter:6-conv1:128-conv2:4-fc:32-Momentum,1_epoch,0.416,96.58,,,6,128,4,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2715,2016-09-03 6:30,623,filter:6-conv1:128-conv2:4-fc:64-Momentum,1_epoch,0.422,96.6,,,6,128,4,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2716,2016-09-03 6:30,810,filter:6-conv1:128-conv2:4-fc:128-Momentum,1_epoch,0.529,95.68,,,6,128,4,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2717,2016-09-03 6:30,985,filter:6-conv1:128-conv2:4-fc:16-Momentum,1_epoch,0.56,95.97,,,6,128,4,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2718,2016-09-03 6:30,158,filter:6-conv1:128-conv2:8-fc:1-Momentum,1_epoch,0.433,23.84,,,6,128,8,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2719,2016-09-03 6:30,376,filter:6-conv1:128-conv2:4-fc:512-Momentum,1_epoch,0.482,10.28,,,6,128,4,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2720,2016-09-03 6:30,549,filter:6-conv1:128-conv2:8-fc:2-Momentum,1_epoch,0.589,10.28,,,6,128,8,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2721,2016-09-03 6:30,726,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,0.612,96.62,,,6,128,4,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2722,2016-09-03 6:30,463,filter:6-conv1:128-conv2:8-fc:4-Momentum,1_epoch,0.431,70.04,,,6,128,8,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2723,2016-09-03 6:30,623,filter:6-conv1:128-conv2:8-fc:8-Momentum,1_epoch,0.486,93.78,,,6,128,8,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2724,2016-09-03 6:30,774,filter:6-conv1:128-conv2:8-fc:16-Momentum,1_epoch,0.533,96.1,,,6,128,8,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2725,2016-09-03 6:30,165,filter:6-conv1:128-conv2:8-fc:32-Momentum,1_epoch,0.873,96.45,,,6,128,8,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2726,2016-09-03 6:30,653,filter:6-conv1:128-conv2:8-fc:128-Momentum,1_epoch,0.43,95.86,,,6,128,8,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2727,2016-09-03 6:30,920,filter:6-conv1:128-conv2:8-fc:256-Momentum,1_epoch,0.507,97.43,,,6,128,8,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2728,2016-09-03 6:30,930,filter:6-conv1:128-conv2:8-fc:64-Momentum,1_epoch,0.501,96.51,,,6,128,8,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2729,2016-09-03 6:30,378,filter:6-conv1:128-conv2:8-fc:512-Momentum,1_epoch,0.886,97.5,,,6,128,8,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2730,2016-09-03 6:31,101,filter:6-conv1:128-conv2:16-fc:2-Momentum,1_epoch,0.445,33.54,,,6,128,16,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2731,2016-09-03 6:31,402,filter:6-conv1:128-conv2:16-fc:4-Momentum,1_epoch,0.508,54.1,,,6,128,16,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2732,2016-09-03 6:31,561,filter:6-conv1:128-conv2:16-fc:1-Momentum,1_epoch,0.54,10.28,,,6,128,16,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2733,2016-09-03 6:31,871,filter:6-conv1:128-conv2:16-fc:8-Momentum,1_epoch,0.769,94.87,,,6,128,16,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2734,2016-09-03 6:31,735,filter:6-conv1:128-conv2:16-fc:32-Momentum,1_epoch,0.454,97.12,,,6,128,16,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2735,2016-09-03 6:31,877,filter:6-conv1:128-conv2:16-fc:64-Momentum,1_epoch,0.496,97.69,,,6,128,16,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2736,2016-09-03 6:31,261,filter:6-conv1:128-conv2:16-fc:16-Momentum,1_epoch,0.579,96.74,,,6,128,16,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2737,2016-09-03 6:31,279,filter:6-conv1:128-conv2:16-fc:128-Momentum,1_epoch,0.639,97.68,,,6,128,16,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2738,2016-09-03 6:31,447,filter:6-conv1:128-conv2:16-fc:512-Momentum,1_epoch,0.462,97.8,,,6,128,16,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2739,2016-09-03 6:31,649,filter:6-conv1:128-conv2:16-fc:256-Momentum,1_epoch,0.519,97.77,,,6,128,16,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2740,2016-09-03 6:31,986,filter:6-conv1:128-conv2:32-fc:1-Momentum,1_epoch,0.64,10.28,,,6,128,32,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2741,2016-09-03 6:31,470,filter:6-conv1:128-conv2:32-fc:2-Momentum,1_epoch,0.77,20.12,,,6,128,32,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2742,2016-09-03 6:31,105,filter:6-conv1:128-conv2:32-fc:8-Momentum,1_epoch,0.517,86.32,,,6,128,32,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2743,2016-09-03 6:31,300,filter:6-conv1:128-conv2:32-fc:16-Momentum,1_epoch,0.601,95.66,,,6,128,32,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2744,2016-09-03 6:31,309,filter:6-conv1:128-conv2:32-fc:4-Momentum,1_epoch,0.589,74.37,,,6,128,32,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2745,2016-09-03 6:31,663,filter:6-conv1:128-conv2:32-fc:32-Momentum,1_epoch,0.818,97.09,,,6,128,32,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2746,2016-09-03 6:31,722,filter:6-conv1:128-conv2:32-fc:256-Momentum,1_epoch,0.541,97.92,,,6,128,32,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2747,2016-09-03 6:31,770,filter:6-conv1:128-conv2:32-fc:128-Momentum,1_epoch,0.51,97.54,,,6,128,32,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2748,2016-09-03 6:32,58,filter:6-conv1:128-conv2:32-fc:64-Momentum,1_epoch,0.629,97.52,,,6,128,32,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2749,2016-09-03 6:32,297,filter:6-conv1:128-conv2:32-fc:512-Momentum,1_epoch,0.842,97.52,,,6,128,32,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2750,2016-09-03 6:32,987,filter:6-conv1:128-conv2:64-fc:2-Momentum,1_epoch,0.61,10.28,,,6,128,64,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2751,2016-09-03 6:32,56,filter:6-conv1:128-conv2:64-fc:4-Momentum,1_epoch,0.621,60.24,,,6,128,64,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2752,2016-09-03 6:32,266,filter:6-conv1:128-conv2:64-fc:1-Momentum,1_epoch,0.679,10.28,,,6,128,64,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2753,2016-09-03 6:32,310,filter:6-conv1:128-conv2:64-fc:8-Momentum,1_epoch,0.773,93.16,,,6,128,64,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2754,2016-09-03 6:32,431,filter:6-conv1:128-conv2:64-fc:64-Momentum,1_epoch,0.587,97.37,,,6,128,64,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2755,2016-09-03 6:32,472,filter:6-conv1:128-conv2:64-fc:32-Momentum,1_epoch,0.577,97.32,,,6,128,64,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2756,2016-09-03 6:32,697,filter:6-conv1:128-conv2:64-fc:16-Momentum,1_epoch,0.646,96.17,,,6,128,64,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2757,2016-09-03 6:32,345,filter:6-conv1:128-conv2:64-fc:128-Momentum,1_epoch,1.05,97.42,,,6,128,64,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2758,2016-09-03 6:32,918,filter:6-conv1:128-conv2:64-fc:256-Momentum,1_epoch,0.587,97.84,,,6,128,64,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2759,2016-09-03 6:32,931,filter:6-conv1:128-conv2:64-fc:512-Momentum,1_epoch,0.597,97.9,,,6,128,64,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2760,2016-09-03 6:32,2,filter:6-conv1:128-conv2:128-fc:1-Momentum,1_epoch,0.736,10.28,,,6,128,128,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2761,2016-09-03 6:32,888,filter:6-conv1:128-conv2:128-fc:2-Momentum,1_epoch,0.993,10.28,,,6,128,128,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2762,2016-09-03 6:33,347,filter:6-conv1:128-conv2:128-fc:8-Momentum,1_epoch,0.746,37.25,,,6,128,128,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2763,2016-09-03 6:33,511,filter:6-conv1:128-conv2:128-fc:4-Momentum,1_epoch,0.744,27.31,,,6,128,128,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2764,2016-09-03 6:33,845,filter:6-conv1:128-conv2:128-fc:16-Momentum,1_epoch,0.809,48.51,,,6,128,128,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2765,2016-09-03 6:33,871,filter:6-conv1:128-conv2:128-fc:32-Momentum,1_epoch,0.826,96.46,,,6,128,128,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2766,2016-09-03 6:33,364,filter:6-conv1:128-conv2:128-fc:64-Momentum,1_epoch,0.69,97.03,,,6,128,128,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2767,2016-09-03 6:33,442,filter:6-conv1:128-conv2:128-fc:128-Momentum,1_epoch,0.739,97.56,,,6,128,128,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2768,2016-09-03 6:33,49,filter:6-conv1:128-conv2:128-fc:256-Momentum,1_epoch,0.907,97.56,,,6,128,128,256,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2769,2016-09-03 6:33,844,filter:6-conv1:128-conv2:128-fc:512-Momentum,1_epoch,0.957,98.16,,,6,128,128,512,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2770,2016-09-03 6:33,186,filter:6-conv1:128-conv2:256-fc:2-Momentum,1_epoch,1.04,10.28,,,6,128,256,2,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2771,2016-09-03 6:33,208,filter:6-conv1:128-conv2:256-fc:1-Momentum,1_epoch,0.979,10.28,,,6,128,256,1,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2772,2016-09-03 6:33,763,filter:6-conv1:128-conv2:256-fc:4-Momentum,1_epoch,1.17,10.28,,,6,128,256,4,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2773,2016-09-03 6:33,678,filter:6-conv1:128-conv2:256-fc:8-Momentum,1_epoch,1.64,10.28,,,6,128,256,8,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2774,2016-09-03 6:34,702,filter:6-conv1:128-conv2:256-fc:16-Momentum,1_epoch,0.974,10.28,,,6,128,256,16,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2775,2016-09-03 6:34,114,filter:6-conv1:128-conv2:256-fc:32-Momentum,1_epoch,1.09,10.28,,,6,128,256,32,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2776,2016-09-03 6:34,650,filter:6-conv1:128-conv2:256-fc:64-Momentum,1_epoch,1.17,10.28,,,6,128,256,64,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
2777,2016-09-03 6:34,190,filter:6-conv1:128-conv2:256-fc:128-Momentum,1_epoch,1.39,95.6,,,6,128,256,128,98.3,98.3,98.27,98.21,98.3,98.3,98.26,98.27,98.3,98.26,98.27
