,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
2662,filter:6-conv1:8-conv2:32-fc:128-Momentum,1_epoch,6,8,32,128,0.193,97.6,1855.629,98.27
2663,filter:12-conv1:32-conv2:512-fc:2-Momentum,1_epoch,12,32,512,2,0.977,10.28,1856.606,98.27
2664,filter:6-conv1:16-conv2:256-fc:4-Momentum,1_epoch,6,16,256,4,0.515,27.94,1857.121,98.27
2665,filter:4-conv1:1-conv2:8-fc:512-Momentum,1_epoch,4,1,8,512,0.15,10.28,1857.271,98.27
2666,filter:8-conv1:512-conv2:128-fc:2-Momentum,1_epoch,8,512,128,2,2.48,10.28,1859.751,98.27
2667,filter:6-conv1:16-conv2:32-fc:512-Momentum,1_epoch,6,16,32,512,0.304,97.97,1860.055,98.27
2668,filter:12-conv1:2-conv2:64-fc:1-Momentum,1_epoch,12,2,64,1,0.404,10.28,1860.459,98.27
2669,filter:12-conv1:2-conv2:256-fc:16-Momentum,1_epoch,12,2,256,16,0.604,79.93,1861.063,98.27
2670,filter:8-conv1:4-conv2:128-fc:512-Momentum,1_epoch,8,4,128,512,0.255,96.14,1861.318,98.27
2671,filter:8-conv1:64-conv2:512-fc:4-Momentum,1_epoch,8,64,512,4,1.36,10.28,1862.678,98.27
2672,filter:4-conv1:32-conv2:64-fc:1-Momentum,1_epoch,4,32,64,1,0.318,10.28,1862.996,98.27
2673,filter:6-conv1:128-conv2:16-fc:32-Momentum,1_epoch,6,128,16,32,0.454,97.12,1863.45,98.27
2674,filter:4-conv1:32-conv2:64-fc:64-Momentum,1_epoch,4,32,64,64,0.246,97.49,1863.696,98.27
2675,filter:2-conv1:2-conv2:32-fc:16-Momentum,1_epoch,2,2,32,16,0.194,91.25,1863.89,98.27
2676,filter:12-conv1:512-conv2:4-fc:4-Momentum,1_epoch,12,512,4,4,1.85,10.28,1865.74,98.27
2677,filter:6-conv1:32-conv2:512-fc:2-Momentum,1_epoch,6,32,512,2,1.03,10.28,1866.77,98.27
2678,filter:6-conv1:4-conv2:128-fc:1-Momentum,1_epoch,6,4,128,1,0.364,10.28,1867.134,98.27
2679,filter:4-conv1:4-conv2:2-fc:256-Momentum,1_epoch,4,4,2,256,0.303,95.29,1867.437,98.27
2680,filter:8-conv1:16-conv2:2-fc:256-Momentum,1_epoch,8,16,2,256,0.196,94.13,1867.633,98.27
2681,filter:12-conv1:32-conv2:64-fc:256-Momentum,1_epoch,12,32,64,256,0.347,96.15,1867.98,98.27
2682,filter:6-conv1:16-conv2:8-fc:16-Momentum,1_epoch,6,16,8,16,0.206,95.82,1868.186,98.27
2683,filter:14-conv1:32-conv2:2-fc:64-Momentum,1_epoch,14,32,2,64,0.267,92.95,1868.453,98.27
2684,filter:6-conv1:8-conv2:128-fc:2-Momentum,1_epoch,6,8,128,2,0.343,10.28,1868.796,98.27
2685,filter:14-conv1:16-conv2:256-fc:1-Momentum,1_epoch,14,16,256,1,0.498,10.28,1869.294,98.27
2686,filter:6-conv1:2-conv2:256-fc:64-Momentum,1_epoch,6,2,256,64,0.338,96.66,1869.632,98.27
2687,filter:6-conv1:128-conv2:32-fc:512-Momentum,1_epoch,6,128,32,512,0.842,97.52,1870.474,98.27
2688,filter:4-conv1:128-conv2:32-fc:1-Momentum,1_epoch,4,128,32,1,0.494,10.28,1870.968,98.27
2689,filter:2-conv1:1-conv2:512-fc:16-Momentum,1_epoch,2,1,512,16,0.481,48.65,1871.449,98.27
2690,filter:14-conv1:2-conv2:64-fc:512-Momentum,1_epoch,14,2,64,512,0.268,93.44,1871.717,98.27
2691,filter:2-conv1:8-conv2:256-fc:512-Momentum,1_epoch,2,8,256,512,0.394,10.28,1872.111,98.27
2692,filter:8-conv1:4-conv2:256-fc:1-Momentum,1_epoch,8,4,256,1,0.336,10.28,1872.447,98.27
2693,filter:2-conv1:32-conv2:2-fc:256-Momentum,1_epoch,2,32,2,256,0.219,94.45,1872.666,98.27
2694,filter:8-conv1:64-conv2:8-fc:256-Momentum,1_epoch,8,64,8,256,0.3,96.32,1872.966,98.27
2695,filter:4-conv1:32-conv2:16-fc:8-Momentum,1_epoch,4,32,16,8,0.236,94.27,1873.202,98.27
2696,filter:2-conv1:32-conv2:1-fc:8-Momentum,1_epoch,2,32,1,8,0.535,73.27,1873.737,98.27
2697,filter:14-conv1:512-conv2:16-fc:2-Momentum,1_epoch,14,512,16,2,2.14,10.28,1875.877,98.27
2698,filter:2-conv1:512-conv2:64-fc:256-Momentum,1_epoch,2,512,64,256,1.08,97.2,1876.957,98.27
2699,filter:8-conv1:64-conv2:8-fc:512-Momentum,1_epoch,8,64,8,512,0.303,10.28,1877.26,98.27
2700,filter:14-conv1:2-conv2:16-fc:16-Momentum,1_epoch,14,2,16,16,0.42,95.78,1877.68,98.27
2701,filter:8-conv1:16-conv2:32-fc:2-Momentum,1_epoch,8,16,32,2,0.216,10.28,1877.896,98.27
2702,filter:4-conv1:32-conv2:8-fc:2-Momentum,1_epoch,4,32,8,2,0.199,48.63,1878.095,98.27
2703,filter:6-conv1:16-conv2:16-fc:512-Momentum,1_epoch,6,16,16,512,0.223,97.63,1878.318,98.27
2704,filter:6-conv1:8-conv2:4-fc:256-Momentum,1_epoch,6,8,4,256,0.219,97.04,1878.537,98.27
2705,filter:6-conv1:512-conv2:32-fc:1-Momentum,1_epoch,6,512,32,1,1.54,10.28,1880.077,98.27
2706,filter:4-conv1:32-conv2:128-fc:128-Momentum,1_epoch,4,32,128,128,0.368,97.66,1880.445,98.27
2707,filter:14-conv1:16-conv2:4-fc:256-Momentum,1_epoch,14,16,4,256,0.365,95.3,1880.81,98.27
2708,filter:4-conv1:8-conv2:64-fc:8-Momentum,1_epoch,4,8,64,8,0.264,95.28,1881.074,98.27
2709,filter:4-conv1:128-conv2:256-fc:4-Momentum,1_epoch,4,128,256,4,0.993,44.5,1882.067,98.27
2710,filter:8-conv1:1-conv2:2-fc:1-Momentum,1_epoch,8,1,2,1,0.125,27.19,1882.192,98.27
2711,filter:6-conv1:128-conv2:4-fc:2-Momentum,1_epoch,6,128,4,2,0.493,38.56,1882.685,98.27
2712,filter:6-conv1:128-conv2:1-fc:128-Momentum,1_epoch,6,128,1,128,0.811,94.08,1883.496,98.27
2713,filter:2-conv1:512-conv2:8-fc:128-Momentum,1_epoch,2,512,8,128,0.98,96.15,1884.476,98.27
2714,filter:4-conv1:256-conv2:2-fc:4-Momentum,1_epoch,4,256,2,4,0.801,76.14,1885.277,98.27
2715,filter:8-conv1:128-conv2:8-fc:4-Momentum,1_epoch,8,128,8,4,0.519,36.84,1885.796,98.27
2716,filter:2-conv1:512-conv2:128-fc:16-Momentum,1_epoch,2,512,128,16,1.35,91.52,1887.146,98.27
2717,filter:14-conv1:256-conv2:32-fc:4-Momentum,1_epoch,14,256,32,4,1.41,10.28,1888.556,98.27
2718,filter:2-conv1:256-conv2:1-fc:128-Momentum,1_epoch,2,256,1,128,0.872,89.57,1889.428,98.27
2719,filter:2-conv1:2-conv2:2-fc:64-Momentum,1_epoch,2,2,2,64,0.162,87.51,1889.59,98.27
2720,filter:4-conv1:32-conv2:2-fc:32-Momentum,1_epoch,4,32,2,32,0.302,95.11,1889.892,98.27
2721,filter:8-conv1:32-conv2:4-fc:256-Momentum,1_epoch,8,32,4,256,0.215,96.3,1890.107,98.27
2722,filter:2-conv1:1-conv2:256-fc:16-Momentum,1_epoch,2,1,256,16,0.323,69.12,1890.43,98.27
2723,filter:2-conv1:2-conv2:32-fc:4-Momentum,1_epoch,2,2,32,4,0.393,52.81,1890.823,98.27
2724,filter:12-conv1:256-conv2:16-fc:16-Momentum,1_epoch,12,256,16,16,1.15,92.43,1891.973,98.27
2725,filter:2-conv1:8-conv2:512-fc:512-Momentum,1_epoch,2,8,512,512,0.551,94.34,1892.524,98.27
2726,filter:12-conv1:256-conv2:2-fc:32-Momentum,1_epoch,12,256,2,32,0.861,10.28,1893.385,98.27
2727,filter:2-conv1:32-conv2:2-fc:128-Momentum,1_epoch,2,32,2,128,0.283,93.04,1893.668,98.27
2728,filter:2-conv1:256-conv2:4-fc:2-Momentum,1_epoch,2,256,4,2,0.609,41.52,1894.277,98.27
2729,filter:12-conv1:256-conv2:64-fc:2-Momentum,1_epoch,12,256,64,2,1.28,10.28,1895.557,98.27
2730,filter:4-conv1:64-conv2:4-fc:16-Momentum,1_epoch,4,64,4,16,0.357,95.33,1895.914,98.27
2731,filter:2-conv1:8-conv2:2-fc:16-Momentum,1_epoch,2,8,2,16,0.143,80.44,1896.057,98.27
2732,filter:6-conv1:32-conv2:1-fc:2-Momentum,1_epoch,6,32,1,2,0.297,39.77,1896.354,98.27
2733,filter:2-conv1:256-conv2:8-fc:64-Momentum,1_epoch,2,256,8,64,0.679,95.57,1897.033,98.27
2734,filter:4-conv1:128-conv2:2-fc:8-Momentum,1_epoch,4,128,2,8,0.401,91.14,1897.434,98.27
2735,filter:12-conv1:8-conv2:64-fc:8-Momentum,1_epoch,12,8,64,8,0.247,79.68,1897.681,98.27
2736,filter:8-conv1:128-conv2:128-fc:8-Momentum,1_epoch,8,128,128,8,0.916,10.28,1898.597,98.27
2737,filter:4-conv1:32-conv2:128-fc:8-Momentum,1_epoch,4,32,128,8,0.301,79.11,1898.898,98.27
2738,filter:12-conv1:32-conv2:32-fc:64-Momentum,1_epoch,12,32,32,64,0.332,97.01,1899.23,98.27
2739,filter:4-conv1:2-conv2:128-fc:64-Momentum,1_epoch,4,2,128,64,0.206,96.16,1899.436,98.27
2740,filter:2-conv1:64-conv2:128-fc:1-Momentum,1_epoch,2,64,128,1,0.39,10.28,1899.826,98.27
2741,filter:4-conv1:64-conv2:2-fc:1-Momentum,1_epoch,4,64,2,1,0.358,25.51,1900.184,98.27
2742,filter:2-conv1:8-conv2:2-fc:512-Momentum,1_epoch,2,8,2,512,0.261,10.28,1900.445,98.27
2743,filter:4-conv1:16-conv2:256-fc:16-Momentum,1_epoch,4,16,256,16,0.309,95.8,1900.754,98.27
2744,filter:12-conv1:1-conv2:64-fc:1-Momentum,1_epoch,12,1,64,1,0.214,25.82,1900.968,98.27
2745,filter:12-conv1:256-conv2:8-fc:256-Momentum,1_epoch,12,256,8,256,1.02,10.28,1901.988,98.27
2746,filter:8-conv1:1-conv2:4-fc:2-Momentum,1_epoch,8,1,4,2,0.142,49.55,1902.13,98.27
2747,filter:2-conv1:128-conv2:2-fc:4-Momentum,1_epoch,2,128,2,4,0.516,66.82,1902.646,98.27
2748,filter:8-conv1:2-conv2:128-fc:4-Momentum,1_epoch,8,2,128,4,0.199,73.54,1902.845,98.27
2749,filter:6-conv1:4-conv2:32-fc:32-Momentum,1_epoch,6,4,32,32,0.252,96.58,1903.097,98.27
2750,filter:12-conv1:8-conv2:8-fc:4-Momentum,1_epoch,12,8,8,4,0.377,77.29,1903.474,98.27
2751,filter:4-conv1:2-conv2:2-fc:8-Momentum,1_epoch,4,2,2,8,0.192,83.6,1903.666,98.27
2752,filter:2-conv1:256-conv2:4-fc:16-Momentum,1_epoch,2,256,4,16,0.694,92.78,1904.36,98.27
2753,filter:8-conv1:512-conv2:512-fc:2-Momentum,1_epoch,8,512,512,2,6.35,10.28,1910.71,98.27
2754,filter:4-conv1:256-conv2:16-fc:8-Momentum,1_epoch,4,256,16,8,0.949,90.94,1911.659,98.27
2755,filter:4-conv1:16-conv2:16-fc:8-Momentum,1_epoch,4,16,16,8,0.219,91.97,1911.878,98.27
2756,filter:4-conv1:16-conv2:2-fc:2-Momentum,1_epoch,4,16,2,2,0.252,42.6,1912.13,98.27
2757,filter:4-conv1:4-conv2:128-fc:256-Momentum,1_epoch,4,4,128,256,0.223,97.3,1912.353,98.27
2758,filter:14-conv1:64-conv2:8-fc:256-Momentum,1_epoch,14,64,8,256,0.57,92.18,1912.923,98.27
2759,filter:6-conv1:4-conv2:64-fc:512-Momentum,1_epoch,6,4,64,512,0.347,97.38,1913.27,98.27
2760,filter:14-conv1:128-conv2:128-fc:512-Momentum,1_epoch,14,128,128,512,1.25,77.68,1914.52,98.27
2761,filter:4-conv1:4-conv2:16-fc:512-Momentum,1_epoch,4,4,16,512,0.158,97.41,1914.678,98.27
2762,filter:14-conv1:64-conv2:16-fc:256-Momentum,1_epoch,14,64,16,256,0.621,95.74,1915.299,98.27
2763,filter:6-conv1:64-conv2:1-fc:128-Momentum,1_epoch,6,64,1,128,0.379,94.15,1915.678,98.27
2764,filter:12-conv1:32-conv2:16-fc:8-Momentum,1_epoch,12,32,16,8,0.26,74.16,1915.938,98.27
2765,filter:14-conv1:8-conv2:128-fc:2-Momentum,1_epoch,14,8,128,2,0.387,10.28,1916.325,98.27
2766,filter:4-conv1:4-conv2:16-fc:16-Momentum,1_epoch,4,4,16,16,0.255,95.62,1916.58,98.27
2767,filter:6-conv1:512-conv2:64-fc:16-Momentum,1_epoch,6,512,64,16,1.66,10.28,1918.24,98.27
2768,filter:4-conv1:1-conv2:512-fc:8-Momentum,1_epoch,4,1,512,8,0.308,10.28,1918.548,98.27
2769,filter:8-conv1:256-conv2:4-fc:8-Momentum,1_epoch,8,256,4,8,0.759,90.78,1919.307,98.27
2770,filter:8-conv1:512-conv2:256-fc:1-Momentum,1_epoch,8,512,256,1,3.67,10.28,1922.977,98.27
2771,filter:12-conv1:4-conv2:8-fc:4-Momentum,1_epoch,12,4,8,4,0.234,61.92,1923.211,98.27
2772,filter:14-conv1:32-conv2:2-fc:1-Momentum,1_epoch,14,32,2,1,0.426,29.22,1923.637,98.27
2773,filter:14-conv1:8-conv2:8-fc:1-Momentum,1_epoch,14,8,8,1,0.198,28.08,1923.835,98.27
2774,filter:14-conv1:64-conv2:1-fc:512-Momentum,1_epoch,14,64,1,512,0.48,91.78,1924.315,98.27
2775,filter:8-conv1:16-conv2:4-fc:2-Momentum,1_epoch,8,16,4,2,0.196,49.6,1924.511,98.27
2776,filter:2-conv1:512-conv2:512-fc:32-Momentum,1_epoch,2,512,512,32,2.6,92.66,1927.111,98.27
2777,filter:12-conv1:128-conv2:1-fc:128-Momentum,1_epoch,12,128,1,128,0.653,95.27,1927.764,98.27
2778,filter:12-conv1:256-conv2:16-fc:512-Momentum,1_epoch,12,256,16,512,0.951,10.28,1928.715,98.27
2779,filter:2-conv1:4-conv2:2-fc:4-Momentum,1_epoch,2,4,2,4,0.142,35.76,1928.857,98.27
2780,filter:2-conv1:1-conv2:256-fc:2-Momentum,1_epoch,2,1,256,2,0.267,10.28,1929.124,98.27
2781,filter:14-conv1:256-conv2:16-fc:128-Momentum,1_epoch,14,256,16,128,1.26,94.78,1930.384,98.27
2782,filter:2-conv1:128-conv2:16-fc:256-Momentum,1_epoch,2,128,16,256,0.459,96.1,1930.843,98.27
2783,filter:2-conv1:4-conv2:16-fc:4-Momentum,1_epoch,2,4,16,4,0.208,62.98,1931.051,98.27
2784,filter:8-conv1:256-conv2:16-fc:4-Momentum,1_epoch,8,256,16,4,0.983,10.28,1932.034,98.27
2785,filter:2-conv1:64-conv2:4-fc:2-Momentum,1_epoch,2,64,4,2,0.283,47.73,1932.317,98.27
2786,filter:4-conv1:2-conv2:1-fc:4-Momentum,1_epoch,4,2,1,4,0.142,62.11,1932.459,98.27
2787,filter:6-conv1:8-conv2:4-fc:32-Momentum,1_epoch,6,8,4,32,0.276,95.76,1932.735,98.27
2788,filter:4-conv1:256-conv2:1-fc:32-Momentum,1_epoch,4,256,1,32,0.635,92.67,1933.37,98.27
2789,filter:2-conv1:256-conv2:32-fc:1-Momentum,1_epoch,2,256,32,1,0.628,10.28,1933.998,98.27
2790,filter:6-conv1:512-conv2:1-fc:8-Momentum,1_epoch,6,512,1,8,1.78,86.05,1935.778,98.27
2791,filter:14-conv1:256-conv2:512-fc:256-Momentum,1_epoch,14,256,512,256,5.54,10.28,1941.318,98.27
2792,filter:12-conv1:256-conv2:512-fc:1-Momentum,1_epoch,12,256,512,1,4.62,10.28,1945.938,98.27
2793,filter:8-conv1:1-conv2:2-fc:256-Momentum,1_epoch,8,1,2,256,0.146,93.25,1946.084,98.27
2794,filter:8-conv1:2-conv2:8-fc:128-Momentum,1_epoch,8,2,8,128,0.146,96.49,1946.23,98.27
2795,filter:6-conv1:128-conv2:2-fc:4-Momentum,1_epoch,6,128,2,4,0.552,54.79,1946.782,98.27
2796,filter:6-conv1:128-conv2:32-fc:1-Momentum,1_epoch,6,128,32,1,0.64,10.28,1947.422,98.27
2797,filter:4-conv1:32-conv2:512-fc:128-Momentum,1_epoch,4,32,512,128,0.676,97.32,1948.098,98.27
2798,filter:14-conv1:128-conv2:512-fc:64-Momentum,1_epoch,14,128,512,64,2.95,10.28,1951.048,98.27
2799,filter:6-conv1:16-conv2:16-fc:2-Momentum,1_epoch,6,16,16,2,0.214,39.95,1951.262,98.27
2800,filter:8-conv1:256-conv2:512-fc:4-Momentum,1_epoch,8,256,512,4,3.24,10.28,1954.502,98.27
2801,filter:4-conv1:1-conv2:2-fc:8-Momentum,1_epoch,4,1,2,8,0.258,83.97,1954.76,98.27
2802,filter:14-conv1:4-conv2:64-fc:512-Momentum,1_epoch,14,4,64,512,0.435,94.24,1955.195,98.27
2803,filter:4-conv1:32-conv2:64-fc:128-Momentum,1_epoch,4,32,64,128,0.38,97.86,1955.575,98.27
2804,filter:12-conv1:64-conv2:128-fc:16-Momentum,1_epoch,12,64,128,16,0.636,10.28,1956.211,98.27
2805,filter:12-conv1:64-conv2:8-fc:256-Momentum,1_epoch,12,64,8,256,0.389,93.28,1956.6,98.27
2806,filter:6-conv1:512-conv2:4-fc:16-Momentum,1_epoch,6,512,4,16,1.26,93.48,1957.86,98.27
2807,filter:12-conv1:256-conv2:2-fc:8-Momentum,1_epoch,12,256,2,8,0.886,79.51,1958.746,98.27
2808,filter:14-conv1:2-conv2:1-fc:256-Momentum,1_epoch,14,2,1,256,0.323,95.4,1959.069,98.27
2809,filter:6-conv1:256-conv2:8-fc:64-Momentum,1_epoch,6,256,8,64,0.801,97.05,1959.87,98.27
2810,filter:2-conv1:512-conv2:8-fc:32-Momentum,1_epoch,2,512,8,32,1.27,94.44,1961.14,98.27
2811,filter:6-conv1:128-conv2:16-fc:8-Momentum,1_epoch,6,128,16,8,0.769,94.87,1961.909,98.27
2812,filter:2-conv1:2-conv2:256-fc:1-Momentum,1_epoch,2,2,256,1,0.326,10.28,1962.235,98.27
2813,filter:14-conv1:256-conv2:1-fc:128-Momentum,1_epoch,14,256,1,128,1.19,94.55,1963.425,98.27
2814,filter:4-conv1:128-conv2:32-fc:512-Momentum,1_epoch,4,128,32,512,0.783,98.16,1964.208,98.27
2815,filter:14-conv1:64-conv2:32-fc:2-Momentum,1_epoch,14,64,32,2,0.426,10.28,1964.634,98.27
2816,filter:2-conv1:128-conv2:512-fc:1-Momentum,1_epoch,2,128,512,1,0.771,10.28,1965.405,98.27
2817,filter:8-conv1:32-conv2:512-fc:128-Momentum,1_epoch,8,32,512,128,0.9,94.68,1966.305,98.27
2818,filter:12-conv1:128-conv2:256-fc:32-Momentum,1_epoch,12,128,256,32,1.32,10.28,1967.625,98.27
2819,filter:6-conv1:1-conv2:512-fc:512-Momentum,1_epoch,6,1,512,512,0.556,93.17,1968.181,98.27
2820,filter:2-conv1:8-conv2:64-fc:4-Momentum,1_epoch,2,8,64,4,0.19,10.28,1968.371,98.27
2821,filter:12-conv1:32-conv2:16-fc:512-Momentum,1_epoch,12,32,16,512,0.27,95.98,1968.641,98.27
2822,filter:12-conv1:1-conv2:1-fc:128-Momentum,1_epoch,12,1,1,128,0.246,92.83,1968.887,98.27
2823,filter:6-conv1:64-conv2:128-fc:64-Momentum,1_epoch,6,64,128,64,0.53,97.49,1969.417,98.27
2824,filter:8-conv1:16-conv2:32-fc:64-Momentum,1_epoch,8,16,32,64,0.366,97.71,1969.783,98.27
2825,filter:14-conv1:32-conv2:2-fc:512-Momentum,1_epoch,14,32,2,512,0.275,10.28,1970.058,98.27
2826,filter:4-conv1:2-conv2:256-fc:4-Momentum,1_epoch,4,2,256,4,0.263,70.67,1970.321,98.27
2827,filter:2-conv1:256-conv2:4-fc:1-Momentum,1_epoch,2,256,4,1,0.665,23.46,1970.986,98.27
2828,filter:4-conv1:128-conv2:128-fc:512-Momentum,1_epoch,4,128,128,512,0.834,98.15,1971.82,98.27
2829,filter:4-conv1:1-conv2:32-fc:256-Momentum,1_epoch,4,1,32,256,0.253,95.82,1972.073,98.27
2830,filter:2-conv1:512-conv2:32-fc:256-Momentum,1_epoch,2,512,32,256,1.11,97.02,1973.183,98.27
2831,filter:8-conv1:256-conv2:256-fc:16-Momentum,1_epoch,8,256,256,16,2.01,10.28,1975.193,98.27
2832,filter:8-conv1:2-conv2:64-fc:256-Momentum,1_epoch,8,2,64,256,0.19,96.32,1975.383,98.27
2833,filter:6-conv1:16-conv2:64-fc:128-Momentum,1_epoch,6,16,64,128,0.286,97.72,1975.669,98.27
2834,filter:14-conv1:256-conv2:256-fc:128-Momentum,1_epoch,14,256,256,128,3.2,10.28,1978.869,98.27
2835,filter:8-conv1:256-conv2:32-fc:8-Momentum,1_epoch,8,256,32,8,0.888,10.28,1979.757,98.27
2836,filter:6-conv1:1-conv2:1-fc:512-Momentum,1_epoch,6,1,1,512,0.225,92.41,1979.982,98.27
2837,filter:12-conv1:64-conv2:32-fc:1-Momentum,1_epoch,12,64,32,1,0.651,10.28,1980.633,98.27
2838,filter:4-conv1:8-conv2:2-fc:8-Momentum,1_epoch,4,8,2,8,0.248,86.14,1980.881,98.27
2839,filter:14-conv1:16-conv2:8-fc:256-Momentum,1_epoch,14,16,8,256,0.439,97.09,1981.32,98.27
2840,filter:8-conv1:8-conv2:512-fc:128-Momentum,1_epoch,8,8,512,128,0.711,93.91,1982.031,98.27
2841,filter:2-conv1:256-conv2:4-fc:512-Momentum,1_epoch,2,256,4,512,0.54,91.27,1982.571,98.27
2842,filter:6-conv1:1-conv2:64-fc:32-Momentum,1_epoch,6,1,64,32,0.188,94.27,1982.759,98.27
2843,filter:2-conv1:4-conv2:512-fc:512-Momentum,1_epoch,2,4,512,512,0.548,10.28,1983.307,98.27
2844,filter:4-conv1:128-conv2:4-fc:256-Momentum,1_epoch,4,128,4,256,0.417,96.44,1983.724,98.27
2845,filter:14-conv1:256-conv2:8-fc:64-Momentum,1_epoch,14,256,8,64,1.07,94.29,1984.794,98.27
2846,filter:2-conv1:8-conv2:1-fc:256-Momentum,1_epoch,2,8,1,256,0.212,89.48,1985.006,98.27
2847,filter:14-conv1:128-conv2:64-fc:1-Momentum,1_epoch,14,128,64,1,0.973,10.28,1985.979,98.27
2848,filter:14-conv1:512-conv2:256-fc:1-Momentum,1_epoch,14,512,256,1,6.32,10.28,1992.299,98.27
2849,filter:8-conv1:8-conv2:32-fc:128-Momentum,1_epoch,8,8,32,128,0.252,97.65,1992.551,98.27
2850,filter:6-conv1:8-conv2:16-fc:4-Momentum,1_epoch,6,8,16,4,0.188,88.71,1992.739,98.27
2851,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,14,8,64,128,0.274,95.02,1993.013,98.27
2852,filter:4-conv1:16-conv2:32-fc:256-Momentum,1_epoch,4,16,32,256,0.234,97.87,1993.247,98.27
2853,filter:2-conv1:1-conv2:16-fc:1-Momentum,1_epoch,2,1,16,1,0.142,10.28,1993.389,98.27
2854,filter:4-conv1:32-conv2:32-fc:8-Momentum,1_epoch,4,32,32,8,0.225,94.85,1993.614,98.27
2855,filter:14-conv1:128-conv2:16-fc:2-Momentum,1_epoch,14,128,16,2,0.656,10.28,1994.27,98.27
2856,filter:8-conv1:256-conv2:4-fc:64-Momentum,1_epoch,8,256,4,64,0.734,10.28,1995.004,98.27
2857,filter:6-conv1:512-conv2:128-fc:128-Momentum,1_epoch,6,512,128,128,2.19,10.28,1997.194,98.27
2858,filter:4-conv1:8-conv2:4-fc:8-Momentum,1_epoch,4,8,4,8,0.292,88.72,1997.486,98.27
2859,filter:4-conv1:8-conv2:1-fc:4-Momentum,1_epoch,4,8,1,4,0.231,65.61,1997.717,98.27
2860,filter:8-conv1:8-conv2:2-fc:64-Momentum,1_epoch,8,8,2,64,0.162,95.66,1997.879,98.27
2861,filter:8-conv1:32-conv2:32-fc:128-Momentum,1_epoch,8,32,32,128,0.372,97.39,1998.251,98.27
2862,filter:12-conv1:4-conv2:256-fc:4-Momentum,1_epoch,12,4,256,4,0.411,10.28,1998.662,98.27
2863,filter:12-conv1:256-conv2:128-fc:64-Momentum,1_epoch,12,256,128,64,1.7,10.28,2000.362,98.27
2864,filter:12-conv1:1-conv2:32-fc:1-Momentum,1_epoch,12,1,32,1,0.3,10.28,2000.662,98.27
2865,filter:6-conv1:16-conv2:1-fc:64-Momentum,1_epoch,6,16,1,64,0.319,93.82,2000.981,98.27
2866,filter:2-conv1:2-conv2:2-fc:4-Momentum,1_epoch,2,2,2,4,0.143,10.28,2001.124,98.27
2867,filter:2-conv1:32-conv2:16-fc:2-Momentum,1_epoch,2,32,16,2,0.36,22.38,2001.484,98.27
2868,filter:14-conv1:128-conv2:128-fc:128-Momentum,1_epoch,14,128,128,128,1.22,10.28,2002.704,98.27
2869,filter:6-conv1:8-conv2:4-fc:4-Momentum,1_epoch,6,8,4,4,0.171,75.33,2002.875,98.27
2870,filter:14-conv1:32-conv2:32-fc:8-Momentum,1_epoch,14,32,32,8,0.304,56.98,2003.179,98.27
2871,filter:8-conv1:16-conv2:1-fc:128-Momentum,1_epoch,8,16,1,128,0.181,95.8,2003.36,98.27
2872,filter:14-conv1:64-conv2:2-fc:8-Momentum,1_epoch,14,64,2,8,0.376,81.48,2003.736,98.27
2873,filter:12-conv1:8-conv2:64-fc:128-Momentum,1_epoch,12,8,64,128,0.267,96.65,2004.003,98.27
2874,filter:6-conv1:2-conv2:32-fc:8-Momentum,1_epoch,6,2,32,8,0.212,93.54,2004.215,98.27
2875,filter:8-conv1:1-conv2:8-fc:128-Momentum,1_epoch,8,1,8,128,0.141,95.35,2004.356,98.27
2876,filter:8-conv1:4-conv2:128-fc:16-Momentum,1_epoch,8,4,128,16,0.224,94.95,2004.58,98.27
2877,filter:4-conv1:4-conv2:4-fc:32-Momentum,1_epoch,4,4,4,32,0.156,94.47,2004.736,98.27
2878,filter:2-conv1:4-conv2:512-fc:32-Momentum,1_epoch,2,4,512,32,0.673,82.93,2005.409,98.27
2879,filter:14-conv1:2-conv2:2-fc:4-Momentum,1_epoch,14,2,2,4,0.175,75.32,2005.584,98.27
2880,filter:12-conv1:8-conv2:32-fc:32-Momentum,1_epoch,12,8,32,32,0.214,96.69,2005.798,98.27
2881,filter:8-conv1:8-conv2:2-fc:256-Momentum,1_epoch,8,8,2,256,0.171,95.48,2005.969,98.27
2882,filter:12-conv1:64-conv2:512-fc:16-Momentum,1_epoch,12,64,512,16,1.49,10.28,2007.459,98.27
2883,filter:4-conv1:4-conv2:8-fc:8-Momentum,1_epoch,4,4,8,8,0.209,88.52,2007.668,98.27
2884,filter:8-conv1:256-conv2:1-fc:1-Momentum,1_epoch,8,256,1,1,0.752,26.92,2008.42,98.27
2885,filter:14-conv1:256-conv2:4-fc:4-Momentum,1_epoch,14,256,4,4,1.02,10.28,2009.44,98.27
2886,filter:2-conv1:512-conv2:32-fc:2-Momentum,1_epoch,2,512,32,2,1.3,43.39,2010.74,98.27
2887,filter:8-conv1:2-conv2:16-fc:16-Momentum,1_epoch,8,2,16,16,0.279,95.35,2011.019,98.27
2888,filter:6-conv1:128-conv2:4-fc:1-Momentum,1_epoch,6,128,4,1,0.537,10.28,2011.556,98.27
2889,filter:12-conv1:32-conv2:8-fc:64-Momentum,1_epoch,12,32,8,64,0.324,97.05,2011.88,98.27
