,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
3591,filter:6-conv1:64-conv2:1-fc:16-Momentum,1_epoch,6,64,1,16,0.412,92.68,2486.372,98.3
3592,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,2486.62,98.3
3593,filter:12-conv1:8-conv2:1-fc:4-Momentum,1_epoch,12,8,1,4,0.524,76.46,2487.144,98.3
3594,filter:12-conv1:16-conv2:4-fc:4-Momentum,1_epoch,12,16,4,4,0.303,79.99,2487.447,98.3
3595,filter:6-conv1:1-conv2:512-fc:16-Momentum,1_epoch,6,1,512,16,0.391,79.45,2487.838,98.3
3596,filter:14-conv1:512-conv2:128-fc:64-Momentum,1_epoch,14,512,128,64,4.07,10.28,2491.908,98.3
3597,filter:14-conv1:256-conv2:1-fc:2-Momentum,1_epoch,14,256,1,2,1.2,45.61,2493.108,98.3
3598,filter:12-conv1:512-conv2:8-fc:32-Momentum,1_epoch,12,512,8,32,1.69,93.62,2494.798,98.3
3599,filter:8-conv1:2-conv2:2-fc:256-Momentum,1_epoch,8,2,2,256,0.145,93.3,2494.943,98.3
3600,filter:4-conv1:64-conv2:32-fc:4-Momentum,1_epoch,4,64,32,4,0.287,87.35,2495.23,98.3
3601,filter:8-conv1:64-conv2:32-fc:1-Momentum,1_epoch,8,64,32,1,0.412,10.28,2495.642,98.3
3602,filter:14-conv1:4-conv2:64-fc:8-Momentum,1_epoch,14,4,64,8,0.252,56.09,2495.894,98.3
3603,filter:6-conv1:1-conv2:32-fc:8-Momentum,1_epoch,6,1,32,8,0.249,82.1,2496.143,98.3
3604,filter:4-conv1:32-conv2:32-fc:32-Momentum,1_epoch,4,32,32,32,0.328,97.02,2496.471,98.3
3605,filter:6-conv1:256-conv2:16-fc:64-Momentum,1_epoch,6,256,16,64,0.767,97.2,2497.238,98.3
3606,filter:2-conv1:4-conv2:128-fc:2-Momentum,1_epoch,2,4,128,2,0.202,10.28,2497.44,98.3
3607,filter:2-conv1:4-conv2:512-fc:512-Momentum,1_epoch,2,4,512,512,0.548,10.28,2497.988,98.3
3608,filter:14-conv1:4-conv2:128-fc:32-Momentum,1_epoch,14,4,128,32,0.314,90.68,2498.302,98.3
3609,filter:4-conv1:8-conv2:64-fc:8-Momentum,1_epoch,4,8,64,8,0.264,95.28,2498.566,98.3
3610,filter:12-conv1:1-conv2:8-fc:8-Momentum,1_epoch,12,1,8,8,0.232,87.52,2498.798,98.3
3611,filter:8-conv1:32-conv2:128-fc:16-Momentum,1_epoch,8,32,128,16,0.378,85.9,2499.176,98.3
3612,filter:6-conv1:8-conv2:1-fc:512-Momentum,1_epoch,6,8,1,512,0.268,95.73,2499.444,98.3
3613,filter:14-conv1:8-conv2:16-fc:256-Momentum,1_epoch,14,8,16,256,0.238,95.87,2499.682,98.3
3614,filter:12-conv1:8-conv2:2-fc:64-Momentum,1_epoch,12,8,2,64,0.291,95.2,2499.973,98.3
3615,filter:8-conv1:256-conv2:1-fc:8-Momentum,1_epoch,8,256,1,8,0.689,84.27,2500.662,98.3
3616,filter:8-conv1:256-conv2:16-fc:512-Momentum,1_epoch,8,256,16,512,0.768,10.28,2501.43,98.3
3617,filter:6-conv1:16-conv2:16-fc:16-Momentum,1_epoch,6,16,16,16,0.231,96.14,2501.661,98.3
3618,filter:8-conv1:64-conv2:64-fc:64-Momentum,1_epoch,8,64,64,64,0.435,97.38,2502.096,98.3
3619,filter:14-conv1:32-conv2:512-fc:32-Momentum,1_epoch,14,32,512,32,1.1,10.28,2503.196,98.3
3620,filter:14-conv1:128-conv2:16-fc:4-Momentum,1_epoch,14,128,16,4,0.652,10.28,2503.848,98.3
3621,filter:2-conv1:8-conv2:32-fc:16-Momentum,1_epoch,2,8,32,16,0.262,89.75,2504.11,98.3
3622,filter:14-conv1:8-conv2:128-fc:2-Momentum,1_epoch,14,8,128,2,0.387,10.28,2504.497,98.3
3623,filter:2-conv1:16-conv2:256-fc:4-Momentum,1_epoch,2,16,256,4,0.279,47.13,2504.776,98.3
3624,filter:4-conv1:16-conv2:256-fc:128-Momentum,1_epoch,4,16,256,128,0.478,96.94,2505.254,98.3
3625,filter:4-conv1:64-conv2:256-fc:4-Momentum,1_epoch,4,64,256,4,0.626,10.28,2505.88,98.3
3626,filter:8-conv1:8-conv2:32-fc:32-Momentum,1_epoch,8,8,32,32,0.192,96.98,2506.072,98.3
3627,filter:2-conv1:2-conv2:16-fc:32-Momentum,1_epoch,2,2,16,32,0.319,87.11,2506.391,98.3
3628,filter:14-conv1:16-conv2:4-fc:256-Momentum,1_epoch,14,16,4,256,0.365,95.3,2506.756,98.3
3629,filter:6-conv1:1-conv2:64-fc:128-Momentum,1_epoch,6,1,64,128,0.601,96.26,2507.357,98.3
3630,filter:14-conv1:1-conv2:2-fc:128-Momentum,1_epoch,14,1,2,128,0.301,92.89,2507.658,98.3
3631,filter:6-conv1:16-conv2:16-fc:256-Momentum,1_epoch,6,16,16,256,0.399,97.27,2508.057,98.3
3632,filter:8-conv1:32-conv2:8-fc:512-Momentum,1_epoch,8,32,8,512,0.329,96.42,2508.386,98.3
3633,filter:8-conv1:1-conv2:32-fc:1-Momentum,1_epoch,8,1,32,1,0.156,23.33,2508.542,98.3
3634,filter:8-conv1:64-conv2:2-fc:16-Momentum,1_epoch,8,64,2,16,0.273,95.14,2508.815,98.3
3635,filter:6-conv1:32-conv2:2-fc:8-Momentum,1_epoch,6,32,2,8,0.364,92.01,2509.179,98.3
3636,filter:14-conv1:1-conv2:16-fc:32-Momentum,1_epoch,14,1,16,32,0.355,94.18,2509.534,98.3
3637,filter:8-conv1:64-conv2:32-fc:256-Momentum,1_epoch,8,64,32,256,0.408,97.58,2509.942,98.3
3638,filter:12-conv1:128-conv2:1-fc:512-Momentum,1_epoch,12,128,1,512,0.492,91.08,2510.434,98.3
3639,filter:2-conv1:512-conv2:128-fc:4-Momentum,1_epoch,2,512,128,4,1.24,22.74,2511.674,98.3
3640,filter:4-conv1:2-conv2:4-fc:512-Momentum,1_epoch,4,2,4,512,0.235,95.71,2511.909,98.3
3641,filter:14-conv1:4-conv2:32-fc:4-Momentum,1_epoch,14,4,32,4,0.289,43.15,2512.198,98.3
3642,filter:4-conv1:32-conv2:16-fc:256-Momentum,1_epoch,4,32,16,256,0.223,97.45,2512.421,98.3
3643,filter:8-conv1:64-conv2:64-fc:1-Momentum,1_epoch,8,64,64,1,0.559,10.28,2512.98,98.3
3644,filter:2-conv1:128-conv2:64-fc:16-Momentum,1_epoch,2,128,64,16,0.395,93.78,2513.375,98.3
3645,filter:4-conv1:2-conv2:64-fc:2-Momentum,1_epoch,4,2,64,2,0.378,38.38,2513.753,98.3
3646,filter:12-conv1:64-conv2:4-fc:512-Momentum,1_epoch,12,64,4,512,0.332,10.28,2514.085,98.3
3647,filter:12-conv1:32-conv2:32-fc:64-Momentum,1_epoch,12,32,32,64,0.332,97.01,2514.417,98.3
3648,filter:4-conv1:16-conv2:128-fc:64-Momentum,1_epoch,4,16,128,64,0.248,96.55,2514.665,98.3
3649,filter:8-conv1:32-conv2:512-fc:256-Momentum,1_epoch,8,32,512,256,0.972,94.49,2515.637,98.3
3650,filter:2-conv1:512-conv2:2-fc:2-Momentum,1_epoch,2,512,2,2,1.26,46.98,2516.897,98.3
3651,filter:12-conv1:128-conv2:16-fc:256-Momentum,1_epoch,12,128,16,256,0.716,95.54,2517.613,98.3
3652,filter:6-conv1:512-conv2:2-fc:32-Momentum,1_epoch,6,512,2,32,1.9,10.28,2519.513,98.3
3653,filter:4-conv1:1-conv2:128-fc:128-Momentum,1_epoch,4,1,128,128,0.292,94.09,2519.805,98.3
3654,filter:6-conv1:16-conv2:1-fc:128-Momentum,1_epoch,6,16,1,128,0.194,94.41,2519.999,98.3
3655,filter:14-conv1:16-conv2:1-fc:16-Momentum,1_epoch,14,16,1,16,0.287,90.57,2520.286,98.3
3656,filter:4-conv1:2-conv2:8-fc:512-Momentum,1_epoch,4,2,8,512,0.37,96.65,2520.656,98.3
3657,filter:12-conv1:2-conv2:512-fc:512-Momentum,1_epoch,12,2,512,512,0.771,82.91,2521.427,98.3
3658,filter:12-conv1:16-conv2:32-fc:8-Momentum,1_epoch,12,16,32,8,0.336,60.03,2521.763,98.3
3659,filter:6-conv1:2-conv2:32-fc:2-Momentum,1_epoch,6,2,32,2,0.243,50.11,2522.006,98.3
3660,filter:8-conv1:1-conv2:2-fc:1-Momentum,1_epoch,8,1,2,1,0.125,27.19,2522.131,98.3
3661,filter:12-conv1:1-conv2:256-fc:256-Momentum,1_epoch,12,1,256,256,0.445,88.4,2522.576,98.3
3662,filter:14-conv1:2-conv2:2-fc:512-Momentum,1_epoch,14,2,2,512,0.175,94.49,2522.751,98.3
3663,filter:4-conv1:2-conv2:1-fc:256-Momentum,1_epoch,4,2,1,256,0.216,92.3,2522.967,98.3
3664,filter:8-conv1:1-conv2:128-fc:8-Momentum,1_epoch,8,1,128,8,0.271,80.66,2523.238,98.3
3665,filter:12-conv1:128-conv2:128-fc:1-Momentum,1_epoch,12,128,128,1,0.936,10.28,2524.174,98.3
3666,filter:2-conv1:4-conv2:2-fc:4-Momentum,1_epoch,2,4,2,4,0.142,35.76,2524.316,98.3
3667,filter:6-conv1:4-conv2:16-fc:256-Momentum,1_epoch,6,4,16,256,0.173,97.9,2524.489,98.3
3668,filter:6-conv1:128-conv2:8-fc:512-Momentum,1_epoch,6,128,8,512,0.886,97.5,2525.375,98.3
3669,filter:14-conv1:16-conv2:32-fc:128-Momentum,1_epoch,14,16,32,128,0.244,96.42,2525.619,98.3
3670,filter:12-conv1:64-conv2:64-fc:16-Momentum,1_epoch,12,64,64,16,0.524,10.28,2526.143,98.3
3671,filter:4-conv1:16-conv2:512-fc:128-Momentum,1_epoch,4,16,512,128,0.533,97.17,2526.676,98.3
3672,filter:14-conv1:4-conv2:256-fc:32-Momentum,1_epoch,14,4,256,32,0.429,91.3,2527.105,98.3
3673,filter:6-conv1:128-conv2:4-fc:1-Momentum,1_epoch,6,128,4,1,0.537,10.28,2527.642,98.3
3674,filter:14-conv1:1-conv2:4-fc:4-Momentum,1_epoch,14,1,4,4,0.347,80.15,2527.989,98.3
3675,filter:2-conv1:1-conv2:16-fc:512-Momentum,1_epoch,2,1,16,512,0.249,92.81,2528.238,98.3
3676,filter:8-conv1:1-conv2:16-fc:1-Momentum,1_epoch,8,1,16,1,0.144,24.52,2528.382,98.3
3677,filter:14-conv1:4-conv2:32-fc:32-Momentum,1_epoch,14,4,32,32,0.214,96.17,2528.596,98.3
3678,filter:8-conv1:4-conv2:128-fc:16-Momentum,1_epoch,8,4,128,16,0.224,94.95,2528.82,98.3
3679,filter:14-conv1:1-conv2:64-fc:512-Momentum,1_epoch,14,1,64,512,0.372,93.35,2529.192,98.3
3680,filter:14-conv1:32-conv2:32-fc:2-Momentum,1_epoch,14,32,32,2,0.3,10.28,2529.492,98.3
3681,filter:2-conv1:32-conv2:512-fc:16-Momentum,1_epoch,2,32,512,16,0.55,87.15,2530.042,98.3
3682,filter:8-conv1:4-conv2:512-fc:16-Momentum,1_epoch,8,4,512,16,0.435,90.46,2530.477,98.3
3683,filter:2-conv1:2-conv2:128-fc:1-Momentum,1_epoch,2,2,128,1,0.185,10.28,2530.662,98.3
3684,filter:4-conv1:16-conv2:8-fc:1-Momentum,1_epoch,4,16,8,1,0.171,25.07,2530.833,98.3
3685,filter:4-conv1:64-conv2:64-fc:256-Momentum,1_epoch,4,64,64,256,0.354,97.93,2531.187,98.3
3686,filter:6-conv1:128-conv2:64-fc:1-Momentum,1_epoch,6,128,64,1,0.679,10.28,2531.866,98.3
3687,filter:8-conv1:8-conv2:4-fc:64-Momentum,1_epoch,8,8,4,64,0.264,96.85,2532.13,98.3
3688,filter:2-conv1:16-conv2:256-fc:128-Momentum,1_epoch,2,16,256,128,0.435,95.52,2532.565,98.3
3689,filter:12-conv1:8-conv2:1-fc:32-Momentum,1_epoch,12,8,1,32,0.202,91.3,2532.767,98.3
3690,filter:12-conv1:64-conv2:2-fc:1-Momentum,1_epoch,12,64,2,1,0.317,10.28,2533.084,98.3
3691,filter:2-conv1:16-conv2:32-fc:8-Momentum,1_epoch,2,16,32,8,0.175,82.48,2533.259,98.3
3692,filter:12-conv1:512-conv2:64-fc:1-Momentum,1_epoch,12,512,64,1,2.48,10.28,2535.739,98.3
3693,filter:8-conv1:256-conv2:4-fc:32-Momentum,1_epoch,8,256,4,32,0.806,96.43,2536.545,98.3
3694,filter:12-conv1:128-conv2:1-fc:16-Momentum,1_epoch,12,128,1,16,0.588,92.61,2537.133,98.3
3695,filter:12-conv1:64-conv2:2-fc:4-Momentum,1_epoch,12,64,2,4,0.318,74.91,2537.451,98.3
3696,filter:6-conv1:32-conv2:8-fc:256-Momentum,1_epoch,6,32,8,256,0.234,97.71,2537.685,98.3
3697,filter:6-conv1:2-conv2:32-fc:1-Momentum,1_epoch,6,2,32,1,0.161,28.38,2537.846,98.3
3698,filter:4-conv1:512-conv2:8-fc:2-Momentum,1_epoch,4,512,8,2,1.78,52.51,2539.626,98.3
3699,filter:6-conv1:32-conv2:32-fc:1-Momentum,1_epoch,6,32,32,1,0.444,10.28,2540.07,98.3
3700,filter:4-conv1:64-conv2:4-fc:16-Momentum,1_epoch,4,64,4,16,0.357,95.33,2540.427,98.3
3701,filter:2-conv1:32-conv2:2-fc:64-Momentum,1_epoch,2,32,2,64,0.196,91.63,2540.623,98.3
3702,filter:14-conv1:8-conv2:128-fc:16-Momentum,1_epoch,14,8,128,16,0.354,83.41,2540.977,98.3
3703,filter:6-conv1:512-conv2:16-fc:2-Momentum,1_epoch,6,512,16,2,1.37,10.28,2542.347,98.3
3704,filter:4-conv1:128-conv2:4-fc:16-Momentum,1_epoch,4,128,4,16,0.527,95.53,2542.874,98.3
3705,filter:2-conv1:8-conv2:512-fc:1-Momentum,1_epoch,2,8,512,1,0.601,10.28,2543.475,98.3
3706,filter:2-conv1:8-conv2:8-fc:8-Momentum,1_epoch,2,8,8,8,0.145,80.92,2543.62,98.3
3707,filter:2-conv1:4-conv2:256-fc:2-Momentum,1_epoch,2,4,256,2,0.284,10.28,2543.904,98.3
3708,filter:4-conv1:16-conv2:4-fc:16-Momentum,1_epoch,4,16,4,16,0.351,94.18,2544.255,98.3
3709,filter:12-conv1:64-conv2:8-fc:512-Momentum,1_epoch,12,64,8,512,0.344,10.28,2544.599,98.3
3710,filter:2-conv1:64-conv2:16-fc:4-Momentum,1_epoch,2,64,16,4,0.294,75.09,2544.893,98.3
3711,filter:12-conv1:16-conv2:512-fc:64-Momentum,1_epoch,12,16,512,64,0.907,49.66,2545.8,98.3
3712,filter:4-conv1:512-conv2:2-fc:128-Momentum,1_epoch,4,512,2,128,1.21,10.28,2547.01,98.3
3713,filter:8-conv1:16-conv2:32-fc:32-Momentum,1_epoch,8,16,32,32,0.207,96.62,2547.217,98.3
3714,filter:8-conv1:512-conv2:256-fc:4-Momentum,1_epoch,8,512,256,4,3.69,10.28,2550.907,98.3
3715,filter:8-conv1:1-conv2:64-fc:128-Momentum,1_epoch,8,1,64,128,0.177,94.52,2551.084,98.3
3716,filter:4-conv1:256-conv2:64-fc:128-Momentum,1_epoch,4,256,64,128,1.37,97.65,2552.454,98.3
3717,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,14,8,64,128,0.274,95.02,2552.728,98.3
3718,filter:14-conv1:512-conv2:128-fc:32-Momentum,1_epoch,14,512,128,32,3.98,10.28,2556.708,98.3
3719,filter:4-conv1:8-conv2:64-fc:32-Momentum,1_epoch,4,8,64,32,0.282,97.05,2556.99,98.3
3720,filter:8-conv1:256-conv2:128-fc:32-Momentum,1_epoch,8,256,128,32,1.39,10.28,2558.38,98.3
3721,filter:6-conv1:16-conv2:8-fc:4-Momentum,1_epoch,6,16,8,4,0.285,40.01,2558.665,98.3
3722,filter:12-conv1:1-conv2:512-fc:2-Momentum,1_epoch,12,1,512,2,0.613,10.28,2559.278,98.3
3723,filter:4-conv1:128-conv2:2-fc:512-Momentum,1_epoch,4,128,2,512,0.397,95.49,2559.675,98.3
3724,filter:14-conv1:128-conv2:1-fc:8-Momentum,1_epoch,14,128,1,8,0.617,84.08,2560.292,98.3
3725,filter:4-conv1:1-conv2:256-fc:128-Momentum,1_epoch,4,1,256,128,0.778,95.54,2561.07,98.3
3726,filter:4-conv1:2-conv2:256-fc:1-Momentum,1_epoch,4,2,256,1,0.237,22.0,2561.307,98.3
3727,filter:4-conv1:256-conv2:4-fc:2-Momentum,1_epoch,4,256,4,2,0.635,46.43,2561.942,98.3
3728,filter:14-conv1:64-conv2:8-fc:128-Momentum,1_epoch,14,64,8,128,0.389,94.83,2562.331,98.3
3729,filter:4-conv1:64-conv2:128-fc:2-Momentum,1_epoch,4,64,128,2,0.578,48.77,2562.909,98.3
3730,filter:6-conv1:32-conv2:2-fc:4-Momentum,1_epoch,6,32,2,4,0.224,76.64,2563.133,98.3
3731,filter:4-conv1:2-conv2:8-fc:8-Momentum,1_epoch,4,2,8,8,0.141,92.68,2563.274,98.3
3732,filter:12-conv1:8-conv2:2-fc:4-Momentum,1_epoch,12,8,2,4,0.182,69.57,2563.456,98.3
3733,filter:6-conv1:4-conv2:32-fc:256-Momentum,1_epoch,6,4,32,256,0.26,97.83,2563.716,98.3
3734,filter:12-conv1:16-conv2:256-fc:16-Momentum,1_epoch,12,16,256,16,0.543,10.28,2564.259,98.3
3735,filter:8-conv1:2-conv2:16-fc:128-Momentum,1_epoch,8,2,16,128,0.221,95.93,2564.48,98.3
3736,filter:14-conv1:16-conv2:1-fc:1-Momentum,1_epoch,14,16,1,1,0.224,29.32,2564.704,98.3
3737,filter:2-conv1:128-conv2:64-fc:256-Momentum,1_epoch,2,128,64,256,0.41,96.65,2565.114,98.3
3738,filter:6-conv1:32-conv2:16-fc:16-Momentum,1_epoch,6,32,16,16,0.273,96.45,2565.387,98.3
3739,filter:2-conv1:32-conv2:4-fc:512-Momentum,1_epoch,2,32,4,512,0.233,92.9,2565.62,98.3
3740,filter:8-conv1:2-conv2:64-fc:2-Momentum,1_epoch,8,2,64,2,0.174,50.04,2565.794,98.3
3741,filter:12-conv1:128-conv2:2-fc:16-Momentum,1_epoch,12,128,2,16,0.49,10.28,2566.284,98.3
3742,filter:12-conv1:128-conv2:64-fc:64-Momentum,1_epoch,12,128,64,64,0.786,10.28,2567.07,98.3
3743,filter:8-conv1:512-conv2:16-fc:32-Momentum,1_epoch,8,512,16,32,1.38,95.48,2568.45,98.3
3744,filter:8-conv1:256-conv2:4-fc:2-Momentum,1_epoch,8,256,4,2,1.0,37.3,2569.45,98.3
3745,filter:6-conv1:512-conv2:4-fc:8-Momentum,1_epoch,6,512,4,8,1.77,92.68,2571.22,98.3
3746,filter:6-conv1:2-conv2:4-fc:128-Momentum,1_epoch,6,2,4,128,0.236,95.32,2571.456,98.3
3747,filter:14-conv1:32-conv2:256-fc:8-Momentum,1_epoch,14,32,256,8,0.655,10.28,2572.111,98.3
3748,filter:14-conv1:8-conv2:256-fc:4-Momentum,1_epoch,14,8,256,4,0.466,10.28,2572.577,98.3
3749,filter:6-conv1:4-conv2:32-fc:16-Momentum,1_epoch,6,4,32,16,0.274,96.62,2572.851,98.3
3750,filter:2-conv1:64-conv2:8-fc:512-Momentum,1_epoch,2,64,8,512,0.339,94.23,2573.19,98.3
3751,filter:14-conv1:2-conv2:2-fc:16-Momentum,1_epoch,14,2,2,16,0.218,93.05,2573.408,98.3
3752,filter:4-conv1:256-conv2:128-fc:256-Momentum,1_epoch,4,256,128,256,1.23,97.6,2574.638,98.3
3753,filter:2-conv1:256-conv2:512-fc:2-Momentum,1_epoch,2,256,512,2,1.43,10.28,2576.068,98.3
3754,filter:12-conv1:2-conv2:1-fc:16-Momentum,1_epoch,12,2,1,16,0.413,91.53,2576.481,98.3
3755,filter:6-conv1:4-conv2:4-fc:2-Momentum,1_epoch,6,4,4,2,0.333,44.16,2576.814,98.3
3756,filter:8-conv1:128-conv2:8-fc:64-Momentum,1_epoch,8,128,8,64,0.449,96.11,2577.263,98.3
3757,filter:6-conv1:4-conv2:8-fc:512-Momentum,1_epoch,6,4,8,512,0.162,96.97,2577.425,98.3
3758,filter:8-conv1:256-conv2:256-fc:16-Momentum,1_epoch,8,256,256,16,2.01,10.28,2579.435,98.3
3759,filter:8-conv1:16-conv2:4-fc:2-Momentum,1_epoch,8,16,4,2,0.196,49.6,2579.631,98.3
3760,filter:8-conv1:1-conv2:16-fc:8-Momentum,1_epoch,8,1,16,8,0.147,92.39,2579.778,98.3
3761,filter:6-conv1:32-conv2:2-fc:64-Momentum,1_epoch,6,32,2,64,0.277,95.23,2580.055,98.3
3762,filter:14-conv1:2-conv2:8-fc:32-Momentum,1_epoch,14,2,8,32,0.349,94.7,2580.404,98.3
3763,filter:14-conv1:512-conv2:1-fc:16-Momentum,1_epoch,14,512,1,16,1.8,86.67,2582.204,98.3
3764,filter:4-conv1:4-conv2:4-fc:16-Momentum,1_epoch,4,4,4,16,0.177,91.8,2582.381,98.3
3765,filter:12-conv1:256-conv2:32-fc:1-Momentum,1_epoch,12,256,32,1,1.15,10.28,2583.531,98.3
3766,filter:4-conv1:32-conv2:128-fc:32-Momentum,1_epoch,4,32,128,32,0.598,96.84,2584.129,98.3
3767,filter:6-conv1:64-conv2:8-fc:4-Momentum,1_epoch,6,64,8,4,0.346,52.1,2584.475,98.3
3768,filter:12-conv1:2-conv2:8-fc:1-Momentum,1_epoch,12,2,8,1,0.176,29.53,2584.651,98.3
3769,filter:8-conv1:64-conv2:1-fc:4-Momentum,1_epoch,8,64,1,4,0.433,83.66,2585.084,98.3
3770,filter:12-conv1:512-conv2:1-fc:2-Momentum,1_epoch,12,512,1,2,1.72,38.23,2586.804,98.3
3771,filter:6-conv1:128-conv2:64-fc:128-Momentum,1_epoch,6,128,64,128,1.05,97.42,2587.854,98.3
3772,filter:14-conv1:128-conv2:128-fc:2-Momentum,1_epoch,14,128,128,2,1.2,10.28,2589.054,98.3
3773,filter:8-conv1:512-conv2:32-fc:128-Momentum,1_epoch,8,512,32,128,1.71,96.28,2590.764,98.3
3774,filter:6-conv1:128-conv2:512-fc:128-Momentum,1_epoch,6,128,512,128,1.78,10.28,2592.544,98.3
3775,filter:2-conv1:64-conv2:2-fc:4-Momentum,1_epoch,2,64,2,4,0.417,69.12,2592.961,98.3
3776,filter:6-conv1:16-conv2:16-fc:4-Momentum,1_epoch,6,16,16,4,0.432,82.04,2593.393,98.3
3777,filter:8-conv1:4-conv2:2-fc:32-Momentum,1_epoch,8,4,2,32,0.151,94.47,2593.544,98.3
3778,filter:2-conv1:32-conv2:1-fc:2-Momentum,1_epoch,2,32,1,2,0.214,39.32,2593.758,98.3
3779,filter:14-conv1:1-conv2:2-fc:4-Momentum,1_epoch,14,1,2,4,0.166,78.44,2593.924,98.3
3780,filter:14-conv1:1-conv2:4-fc:512-Momentum,1_epoch,14,1,4,512,0.175,93.49,2594.099,98.3
3781,filter:12-conv1:4-conv2:4-fc:64-Momentum,1_epoch,12,4,4,64,0.196,96.49,2594.295,98.3
3782,filter:2-conv1:4-conv2:32-fc:64-Momentum,1_epoch,2,4,32,64,0.16,93.56,2594.455,98.3
3783,filter:14-conv1:64-conv2:4-fc:128-Momentum,1_epoch,14,64,4,128,0.391,96.33,2594.846,98.3
3784,filter:6-conv1:512-conv2:4-fc:2-Momentum,1_epoch,6,512,4,2,1.32,35.58,2596.166,98.3
3785,filter:4-conv1:16-conv2:512-fc:32-Momentum,1_epoch,4,16,512,32,1.06,94.24,2597.226,98.3
3786,filter:14-conv1:256-conv2:32-fc:256-Momentum,1_epoch,14,256,32,256,1.4,10.28,2598.626,98.3
3787,filter:6-conv1:16-conv2:64-fc:128-Momentum,1_epoch,6,16,64,128,0.286,97.72,2598.912,98.3
3788,filter:2-conv1:4-conv2:8-fc:8-Momentum,1_epoch,2,4,8,8,0.209,79.7,2599.121,98.3
3789,filter:6-conv1:128-conv2:4-fc:16-Momentum,1_epoch,6,128,4,16,0.56,95.97,2599.681,98.3
3790,filter:4-conv1:64-conv2:2-fc:32-Momentum,1_epoch,4,64,2,32,0.272,95.69,2599.953,98.3
3791,filter:6-conv1:2-conv2:512-fc:32-Momentum,1_epoch,6,2,512,32,0.603,95.29,2600.556,98.3
3792,filter:6-conv1:32-conv2:64-fc:64-Momentum,1_epoch,6,32,64,64,0.374,97.75,2600.93,98.3
3793,filter:4-conv1:32-conv2:16-fc:2-Momentum,1_epoch,4,32,16,2,0.316,47.58,2601.246,98.3
3794,filter:2-conv1:128-conv2:16-fc:64-Momentum,1_epoch,2,128,16,64,0.357,94.96,2601.603,98.3
3795,filter:8-conv1:2-conv2:256-fc:64-Momentum,1_epoch,8,2,256,64,0.268,96.51,2601.871,98.3
3796,filter:14-conv1:128-conv2:256-fc:8-Momentum,1_epoch,14,128,256,8,1.79,10.28,2603.661,98.3
3797,filter:2-conv1:512-conv2:64-fc:256-Momentum,1_epoch,2,512,64,256,1.08,97.2,2604.741,98.3
3798,filter:8-conv1:4-conv2:512-fc:1-Momentum,1_epoch,8,4,512,1,0.52,10.28,2605.261,98.3
3799,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,8,1,2,2,0.124,43.09,2605.385,98.3
3800,filter:4-conv1:512-conv2:128-fc:32-Momentum,1_epoch,4,512,128,32,2.56,96.13,2607.945,98.3
3801,filter:12-conv1:16-conv2:8-fc:32-Momentum,1_epoch,12,16,8,32,0.216,96.09,2608.161,98.3
3802,filter:6-conv1:8-conv2:256-fc:64-Momentum,1_epoch,6,8,256,64,0.472,97.21,2608.633,98.3
3803,filter:6-conv1:2-conv2:4-fc:2-Momentum,1_epoch,6,2,4,2,0.153,45.63,2608.786,98.3
3804,filter:2-conv1:4-conv2:64-fc:512-Momentum,1_epoch,2,4,64,512,0.282,94.68,2609.068,98.3
3805,filter:12-conv1:2-conv2:16-fc:4-Momentum,1_epoch,12,2,16,4,0.285,82.66,2609.353,98.3
3806,filter:2-conv1:8-conv2:8-fc:64-Momentum,1_epoch,2,8,8,64,0.247,94.12,2609.6,98.3
3807,filter:2-conv1:32-conv2:8-fc:512-Momentum,1_epoch,2,32,8,512,0.282,95.76,2609.882,98.3
3808,filter:2-conv1:16-conv2:16-fc:8-Momentum,1_epoch,2,16,16,8,0.174,84.13,2610.056,98.3
3809,filter:6-conv1:4-conv2:128-fc:256-Momentum,1_epoch,6,4,128,256,0.406,97.52,2610.462,98.3
3810,filter:8-conv1:2-conv2:512-fc:8-Momentum,1_epoch,8,2,512,8,0.388,76.11,2610.85,98.3
3811,filter:2-conv1:1-conv2:2-fc:256-Momentum,1_epoch,2,1,2,256,0.243,90.61,2611.093,98.3
3812,filter:2-conv1:64-conv2:32-fc:32-Momentum,1_epoch,2,64,32,32,0.348,94.85,2611.441,98.3
3813,filter:6-conv1:64-conv2:64-fc:4-Momentum,1_epoch,6,64,64,4,0.44,39.4,2611.881,98.3
3814,filter:6-conv1:1-conv2:2-fc:64-Momentum,1_epoch,6,1,2,64,0.222,92.14,2612.103,98.3
3815,filter:8-conv1:128-conv2:2-fc:512-Momentum,1_epoch,8,128,2,512,0.633,10.28,2612.736,98.3
3816,filter:14-conv1:16-conv2:256-fc:512-Momentum,1_epoch,14,16,256,512,0.638,92.37,2613.374,98.3
3817,filter:14-conv1:4-conv2:4-fc:128-Momentum,1_epoch,14,4,4,128,0.184,96.3,2613.558,98.3
3818,filter:12-conv1:32-conv2:32-fc:16-Momentum,1_epoch,12,32,32,16,0.312,94.53,2613.87,98.3
