,Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4,Total Time,Best
2957,2016-09-03 6:54,383,filter:6-conv1:512-conv2:64-fc:128-Momentum,1_epoch,2.14,97.7,,,6,512,64,128,1574.03,98.3
2958,2016-09-03 6:55,723,filter:6-conv1:512-conv2:64-fc:512-Momentum,1_epoch,1.71,10.28,,,6,512,64,512,1575.74,98.3
2959,2016-09-03 6:55,735,filter:6-conv1:512-conv2:64-fc:256-Momentum,1_epoch,1.73,95.74,,,6,512,64,256,1577.47,98.3
2960,2016-09-03 6:55,71,filter:6-conv1:512-conv2:128-fc:1-Momentum,1_epoch,2.21,10.28,,,6,512,128,1,1579.68,98.3
2961,2016-09-03 6:55,908,filter:6-conv1:512-conv2:128-fc:2-Momentum,1_epoch,2.48,10.28,,,6,512,128,2,1582.16,98.3
2962,2016-09-03 6:56,73,filter:6-conv1:512-conv2:128-fc:4-Momentum,1_epoch,2.06,10.28,,,6,512,128,4,1584.22,98.3
2963,2016-09-03 6:56,183,filter:6-conv1:512-conv2:128-fc:8-Momentum,1_epoch,2.19,10.28,,,6,512,128,8,1586.41,98.3
2964,2016-09-03 6:56,348,filter:6-conv1:512-conv2:128-fc:16-Momentum,1_epoch,2.26,10.28,,,6,512,128,16,1588.67,98.3
2965,2016-09-03 6:56,89,filter:6-conv1:512-conv2:128-fc:32-Momentum,1_epoch,2.51,10.28,,,6,512,128,32,1591.18,98.3
2966,2016-09-03 6:57,128,filter:6-conv1:512-conv2:128-fc:64-Momentum,1_epoch,2.19,10.28,,,6,512,128,64,1593.37,98.3
2967,2016-09-03 6:57,199,filter:6-conv1:512-conv2:128-fc:128-Momentum,1_epoch,2.19,10.28,,,6,512,128,128,1595.56,98.3
2968,2016-09-03 6:57,66,filter:6-conv1:512-conv2:128-fc:256-Momentum,1_epoch,2.3,97.43,,,6,512,128,256,1597.86,98.3
2969,2016-09-03 6:57,137,filter:6-conv1:512-conv2:128-fc:512-Momentum,1_epoch,2.79,10.28,,,6,512,128,512,1600.65,98.3
2970,2016-09-03 6:58,767,filter:6-conv1:512-conv2:256-fc:1-Momentum,1_epoch,3.25,10.28,,,6,512,256,1,1603.9,98.3
2971,2016-09-03 6:58,763,filter:6-conv1:512-conv2:256-fc:2-Momentum,1_epoch,3.3,10.28,,,6,512,256,2,1607.2,98.3
2972,2016-09-03 6:58,422,filter:6-conv1:512-conv2:256-fc:8-Momentum,1_epoch,3.67,10.28,,,6,512,256,8,1610.87,98.3
2973,2016-09-03 6:58,611,filter:6-conv1:512-conv2:256-fc:4-Momentum,1_epoch,3.36,10.28,,,6,512,256,4,1614.23,98.3
2974,2016-09-03 7:04,957,filter:6-conv1:512-conv2:256-fc:512-Momentum,1_epoch,3.35,10.28,,,6,512,256,512,1617.58,98.3
2975,2016-09-03 7:04,356,filter:6-conv1:512-conv2:256-fc:256-Momentum,1_epoch,3.14,10.28,,,6,512,256,256,1620.72,98.3
2976,2016-09-03 7:05,429,filter:6-conv1:512-conv2:512-fc:1-Momentum,1_epoch,5.78,10.28,,,6,512,512,1,1626.5,98.3
2977,2016-09-03 7:07,614,filter:6-conv1:512-conv2:512-fc:4-Momentum,1_epoch,5.75,10.28,,,6,512,512,4,1632.25,98.3
2978,2016-09-03 7:07,647,filter:6-conv1:512-conv2:512-fc:2-Momentum,1_epoch,5.72,10.28,,,6,512,512,2,1637.97,98.3
2979,2016-09-03 7:07,233,filter:6-conv1:512-conv2:512-fc:8-Momentum,1_epoch,5.78,10.28,,,6,512,512,8,1643.75,98.3
2980,2016-09-03 7:09,21,filter:6-conv1:512-conv2:512-fc:16-Momentum,1_epoch,5.73,10.28,,,6,512,512,16,1649.48,98.3
2981,2016-09-03 7:09,268,filter:6-conv1:512-conv2:512-fc:32-Momentum,1_epoch,5.74,10.28,,,6,512,512,32,1655.22,98.3
2982,2016-09-03 7:09,518,filter:6-conv1:512-conv2:512-fc:64-Momentum,1_epoch,5.79,10.28,,,6,512,512,64,1661.01,98.3
2983,2016-09-03 7:11,438,filter:6-conv1:512-conv2:512-fc:128-Momentum,1_epoch,5.76,10.28,,,6,512,512,128,1666.77,98.3
2984,2016-09-03 7:11,766,filter:6-conv1:512-conv2:512-fc:256-Momentum,1_epoch,5.85,10.28,,,6,512,512,256,1672.62,98.3
2985,2016-09-03 7:11,381,filter:6-conv1:512-conv2:512-fc:512-Momentum,1_epoch,5.93,10.28,,,6,512,512,512,1678.55,98.3
2986,2016-09-03 7:11,17,filter:8-conv1:1-conv2:1-fc:1-Momentum,1_epoch,0.151,28.04,,,8,1,1,1,1678.701,98.3
2987,2016-09-03 7:11,32,filter:8-conv1:1-conv2:1-fc:2-Momentum,1_epoch,0.144,41.72,,,8,1,1,2,1678.845,98.3
2988,2016-09-03 7:11,202,filter:8-conv1:1-conv2:1-fc:4-Momentum,1_epoch,0.23,67.87,,,8,1,1,4,1679.075,98.3
2989,2016-09-03 7:11,560,filter:8-conv1:1-conv2:1-fc:32-Momentum,1_epoch,0.135,83.35,,,8,1,1,32,1679.21,98.3
2990,2016-09-03 7:11,631,filter:8-conv1:1-conv2:1-fc:16-Momentum,1_epoch,0.158,83.04,,,8,1,1,16,1679.368,98.3
2991,2016-09-03 7:11,879,filter:8-conv1:1-conv2:1-fc:8-Momentum,1_epoch,0.32,75.18,,,8,1,1,8,1679.688,98.3
2992,2016-09-03 7:11,102,filter:8-conv1:1-conv2:1-fc:128-Momentum,1_epoch,0.139,88.72,,,8,1,1,128,1679.827,98.3
2993,2016-09-03 7:11,312,filter:8-conv1:1-conv2:1-fc:256-Momentum,1_epoch,0.246,91.04,,,8,1,1,256,1680.073,98.3
2994,2016-09-03 7:11,331,filter:8-conv1:1-conv2:1-fc:64-Momentum,1_epoch,0.248,90.1,,,8,1,1,64,1680.321,98.3
2995,2016-09-03 7:11,247,filter:8-conv1:1-conv2:1-fc:512-Momentum,1_epoch,0.143,10.28,,,8,1,1,512,1680.464,98.3
2996,2016-09-03 7:11,584,filter:8-conv1:1-conv2:2-fc:1-Momentum,1_epoch,0.125,27.19,,,8,1,2,1,1680.589,98.3
2997,2016-09-03 7:11,603,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,0.124,43.09,,,8,1,2,2,1680.713,98.3
2998,2016-09-03 7:11,417,filter:8-conv1:1-conv2:2-fc:16-Momentum,1_epoch,0.137,86.77,,,8,1,2,16,1680.85,98.3
2999,2016-09-03 7:11,712,filter:8-conv1:1-conv2:2-fc:8-Momentum,1_epoch,0.177,83.59,,,8,1,2,8,1681.027,98.3
3000,2016-09-03 7:11,716,filter:8-conv1:1-conv2:2-fc:4-Momentum,1_epoch,0.181,68.76,,,8,1,2,4,1681.208,98.3
3001,2016-09-03 7:11,670,filter:8-conv1:1-conv2:2-fc:64-Momentum,1_epoch,0.137,92.71,,,8,1,2,64,1681.345,98.3
3002,2016-09-03 7:11,722,filter:8-conv1:1-conv2:2-fc:32-Momentum,1_epoch,0.152,91.59,,,8,1,2,32,1681.497,98.3
3003,2016-09-03 7:11,778,filter:8-conv1:1-conv2:2-fc:128-Momentum,1_epoch,0.186,93.32,,,8,1,2,128,1681.683,98.3
3004,2016-09-03 7:12,911,filter:8-conv1:1-conv2:2-fc:256-Momentum,1_epoch,0.146,93.25,,,8,1,2,256,1681.829,98.3
3005,2016-09-03 7:12,134,filter:8-conv1:1-conv2:4-fc:1-Momentum,1_epoch,0.24,23.22,,,8,1,4,1,1682.069,98.3
3006,2016-09-03 7:12,145,filter:8-conv1:1-conv2:2-fc:512-Momentum,1_epoch,0.244,94.95,,,8,1,2,512,1682.313,98.3
3007,2016-09-03 7:12,884,filter:8-conv1:1-conv2:4-fc:2-Momentum,1_epoch,0.142,49.55,,,8,1,4,2,1682.455,98.3
3008,2016-09-03 7:12,111,filter:8-conv1:1-conv2:4-fc:8-Momentum,1_epoch,0.241,89.72,,,8,1,4,8,1682.696,98.3
3009,2016-09-03 7:12,144,filter:8-conv1:1-conv2:4-fc:4-Momentum,1_epoch,0.257,70.34,,,8,1,4,4,1682.953,98.3
3010,2016-09-03 7:12,24,filter:8-conv1:1-conv2:4-fc:64-Momentum,1_epoch,0.137,92.73,,,8,1,4,64,1683.09,98.3
3011,2016-09-03 7:12,100,filter:8-conv1:1-conv2:4-fc:16-Momentum,1_epoch,0.164,91.01,,,8,1,4,16,1683.254,98.3
3012,2016-09-03 7:12,102,filter:8-conv1:1-conv2:4-fc:32-Momentum,1_epoch,0.167,91.95,,,8,1,4,32,1683.421,98.3
3013,2016-09-03 7:12,869,filter:8-conv1:1-conv2:4-fc:128-Momentum,1_epoch,0.145,94.14,,,8,1,4,128,1683.566,98.3
3014,2016-09-03 7:12,84,filter:8-conv1:1-conv2:4-fc:512-Momentum,1_epoch,0.253,95.49,,,8,1,4,512,1683.819,98.3
3015,2016-09-03 7:12,198,filter:8-conv1:1-conv2:4-fc:256-Momentum,1_epoch,0.315,93.8,,,8,1,4,256,1684.134,98.3
3016,2016-09-03 7:12,946,filter:8-conv1:1-conv2:8-fc:1-Momentum,1_epoch,0.152,29.43,,,8,1,8,1,1684.286,98.3
3017,2016-09-03 7:12,214,filter:8-conv1:1-conv2:8-fc:4-Momentum,1_epoch,0.249,72.69,,,8,1,8,4,1684.535,98.3
3018,2016-09-03 7:12,333,filter:8-conv1:1-conv2:8-fc:2-Momentum,1_epoch,0.261,34.24,,,8,1,8,2,1684.796,98.3
3019,2016-09-03 7:12,154,filter:8-conv1:1-conv2:8-fc:16-Momentum,1_epoch,0.14,91.89,,,8,1,8,16,1684.936,98.3
3020,2016-09-03 7:12,217,filter:8-conv1:1-conv2:8-fc:32-Momentum,1_epoch,0.16,94.94,,,8,1,8,32,1685.096,98.3
3021,2016-09-03 7:12,532,filter:8-conv1:1-conv2:8-fc:8-Momentum,1_epoch,0.362,88.02,,,8,1,8,8,1685.458,98.3
3022,2016-09-03 7:12,861,filter:8-conv1:1-conv2:8-fc:128-Momentum,1_epoch,0.141,95.35,,,8,1,8,128,1685.599,98.3
3023,2016-09-03 7:12,877,filter:8-conv1:1-conv2:8-fc:256-Momentum,1_epoch,0.14,95.95,,,8,1,8,256,1685.739,98.3
3024,2016-09-03 7:12,165,filter:8-conv1:1-conv2:8-fc:64-Momentum,1_epoch,0.329,94.48,,,8,1,8,64,1686.068,98.3
3025,2016-09-03 7:12,16,filter:8-conv1:1-conv2:16-fc:1-Momentum,1_epoch,0.144,24.52,,,8,1,16,1,1686.212,98.3
3026,2016-09-03 7:12,254,filter:8-conv1:1-conv2:16-fc:2-Momentum,1_epoch,0.253,45.45,,,8,1,16,2,1686.465,98.3
3027,2016-09-03 7:12,583,filter:8-conv1:1-conv2:8-fc:512-Momentum,1_epoch,0.273,95.26,,,8,1,8,512,1686.738,98.3
3028,2016-09-03 7:12,887,filter:8-conv1:1-conv2:16-fc:16-Momentum,1_epoch,0.148,93.57,,,8,1,16,16,1686.886,98.3
3029,2016-09-03 7:12,917,filter:8-conv1:1-conv2:16-fc:8-Momentum,1_epoch,0.147,92.39,,,8,1,16,8,1687.033,98.3
3030,2016-09-03 7:12,73,filter:8-conv1:1-conv2:16-fc:4-Momentum,1_epoch,0.248,75.07,,,8,1,16,4,1687.281,98.3
3031,2016-09-03 7:12,30,filter:8-conv1:1-conv2:16-fc:64-Momentum,1_epoch,0.145,94.97,,,8,1,16,64,1687.426,98.3
3032,2016-09-03 7:12,143,filter:8-conv1:1-conv2:16-fc:32-Momentum,1_epoch,0.206,95.16,,,8,1,16,32,1687.632,98.3
3033,2016-09-03 7:12,385,filter:8-conv1:1-conv2:16-fc:128-Momentum,1_epoch,0.365,95.68,,,8,1,16,128,1687.997,98.3
3034,2016-09-03 7:13,196,filter:8-conv1:1-conv2:32-fc:1-Momentum,1_epoch,0.156,23.33,,,8,1,32,1,1688.153,98.3
3035,2016-09-03 7:13,202,filter:8-conv1:1-conv2:16-fc:256-Momentum,1_epoch,0.161,95.55,,,8,1,16,256,1688.314,98.3
3036,2016-09-03 7:13,724,filter:8-conv1:1-conv2:16-fc:512-Momentum,1_epoch,0.453,94.14,,,8,1,16,512,1688.767,98.3
3037,2016-09-03 7:13,914,filter:8-conv1:1-conv2:32-fc:2-Momentum,1_epoch,0.164,46.2,,,8,1,32,2,1688.931,98.3
3038,2016-09-03 7:13,208,filter:8-conv1:1-conv2:32-fc:4-Momentum,1_epoch,0.274,80.81,,,8,1,32,4,1689.205,98.3
3039,2016-09-03 7:13,220,filter:8-conv1:1-conv2:32-fc:8-Momentum,1_epoch,0.256,91.06,,,8,1,32,8,1689.461,98.3
3040,2016-09-03 7:13,552,filter:8-conv1:1-conv2:32-fc:64-Momentum,1_epoch,0.152,94.46,,,8,1,32,64,1689.613,98.3
3041,2016-09-03 7:13,650,filter:8-conv1:1-conv2:32-fc:16-Momentum,1_epoch,0.2,95.15,,,8,1,32,16,1689.813,98.3
3042,2016-09-03 7:13,752,filter:8-conv1:1-conv2:32-fc:32-Momentum,1_epoch,0.267,94.21,,,8,1,32,32,1690.08,98.3
3043,2016-09-03 7:13,654,filter:8-conv1:1-conv2:32-fc:256-Momentum,1_epoch,0.162,94.69,,,8,1,32,256,1690.242,98.3
3044,2016-09-03 7:13,810,filter:8-conv1:1-conv2:32-fc:128-Momentum,1_epoch,0.243,95.55,,,8,1,32,128,1690.485,98.3
3045,2016-09-03 7:13,856,filter:8-conv1:1-conv2:32-fc:512-Momentum,1_epoch,0.271,96.07,,,8,1,32,512,1690.756,98.3
3046,2016-09-03 7:13,110,filter:8-conv1:1-conv2:64-fc:2-Momentum,1_epoch,0.168,49.57,,,8,1,64,2,1690.924,98.3
3047,2016-09-03 7:13,195,filter:8-conv1:1-conv2:64-fc:4-Momentum,1_epoch,0.202,72.92,,,8,1,64,4,1691.126,98.3
3048,2016-09-03 7:13,219,filter:8-conv1:1-conv2:64-fc:1-Momentum,1_epoch,0.222,23.3,,,8,1,64,1,1691.348,98.3
3049,2016-09-03 7:13,218,filter:8-conv1:1-conv2:64-fc:16-Momentum,1_epoch,0.179,93.74,,,8,1,64,16,1691.527,98.3
3050,2016-09-03 7:13,327,filter:8-conv1:1-conv2:64-fc:32-Momentum,1_epoch,0.224,94.55,,,8,1,64,32,1691.751,98.3
3051,2016-09-03 7:13,694,filter:8-conv1:1-conv2:64-fc:8-Momentum,1_epoch,0.477,90.84,,,8,1,64,8,1692.228,98.3
3052,2016-09-03 7:13,161,filter:8-conv1:1-conv2:64-fc:64-Momentum,1_epoch,0.186,93.81,,,8,1,64,64,1692.414,98.3
3053,2016-09-03 7:13,168,filter:8-conv1:1-conv2:64-fc:128-Momentum,1_epoch,0.177,94.52,,,8,1,64,128,1692.591,98.3
3054,2016-09-03 7:13,537,filter:8-conv1:1-conv2:64-fc:256-Momentum,1_epoch,0.41,96.2,,,8,1,64,256,1693.001,98.3
3055,2016-09-03 7:13,360,filter:8-conv1:1-conv2:128-fc:1-Momentum,1_epoch,0.196,25.86,,,8,1,128,1,1693.197,98.3
3056,2016-09-03 7:13,495,filter:8-conv1:1-conv2:64-fc:512-Momentum,1_epoch,0.255,95.27,,,8,1,64,512,1693.452,98.3
3057,2016-09-03 7:13,551,filter:8-conv1:1-conv2:128-fc:2-Momentum,1_epoch,0.288,39.81,,,8,1,128,2,1693.74,98.3
3058,2016-09-03 7:13,853,filter:8-conv1:1-conv2:128-fc:16-Momentum,1_epoch,0.191,92.56,,,8,1,128,16,1693.931,98.3
3059,2016-09-03 7:13,13,filter:8-conv1:1-conv2:128-fc:8-Momentum,1_epoch,0.271,80.66,,,8,1,128,8,1694.202,98.3
3060,2016-09-03 7:13,123,filter:8-conv1:1-conv2:128-fc:4-Momentum,1_epoch,0.337,25.63,,,8,1,128,4,1694.539,98.3
3061,2016-09-03 7:14,697,filter:8-conv1:1-conv2:128-fc:64-Momentum,1_epoch,0.203,94.81,,,8,1,128,64,1694.742,98.3
3062,2016-09-03 7:14,933,filter:8-conv1:1-conv2:128-fc:32-Momentum,1_epoch,0.293,94.24,,,8,1,128,32,1695.035,98.3
3063,2016-09-03 7:14,990,filter:8-conv1:1-conv2:128-fc:128-Momentum,1_epoch,0.313,95.1,,,8,1,128,128,1695.348,98.3
3064,2016-09-03 7:14,0,filter:8-conv1:1-conv2:128-fc:256-Momentum,1_epoch,0.212,94.98,,,8,1,128,256,1695.56,98.3
3065,2016-09-03 7:14,369,filter:8-conv1:1-conv2:128-fc:512-Momentum,1_epoch,0.255,95.49,,,8,1,128,512,1695.815,98.3
3066,2016-09-03 7:14,445,filter:8-conv1:1-conv2:256-fc:1-Momentum,1_epoch,0.269,10.28,,,8,1,256,1,1696.084,98.3
3067,2016-09-03 7:14,397,filter:8-conv1:1-conv2:256-fc:8-Momentum,1_epoch,0.242,80.24,,,8,1,256,8,1696.326,98.3
3068,2016-09-03 7:14,417,filter:8-conv1:1-conv2:256-fc:2-Momentum,1_epoch,0.244,10.28,,,8,1,256,2,1696.57,98.3
3069,2016-09-03 7:14,505,filter:8-conv1:1-conv2:256-fc:4-Momentum,1_epoch,0.286,40.21,,,8,1,256,4,1696.856,98.3
3070,2016-09-03 7:14,526,filter:8-conv1:1-conv2:256-fc:32-Momentum,1_epoch,0.243,91.69,,,8,1,256,32,1697.099,98.3
3071,2016-09-03 7:14,684,filter:8-conv1:1-conv2:256-fc:16-Momentum,1_epoch,0.312,89.71,,,8,1,256,16,1697.411,98.3
3072,2016-09-03 7:14,771,filter:8-conv1:1-conv2:256-fc:64-Momentum,1_epoch,0.361,93.29,,,8,1,256,64,1697.772,98.3
3073,2016-09-03 7:14,682,filter:8-conv1:1-conv2:256-fc:128-Momentum,1_epoch,0.254,93.57,,,8,1,256,128,1698.026,98.3
3074,2016-09-03 7:14,111,filter:8-conv1:1-conv2:256-fc:256-Momentum,1_epoch,0.297,93.43,,,8,1,256,256,1698.323,98.3
3075,2016-09-03 7:14,508,filter:8-conv1:1-conv2:256-fc:512-Momentum,1_epoch,0.406,91.76,,,8,1,256,512,1698.729,98.3
3076,2016-09-03 7:14,114,filter:8-conv1:1-conv2:512-fc:2-Momentum,1_epoch,0.325,10.28,,,8,1,512,2,1699.054,98.3
3077,2016-09-03 7:14,147,filter:8-conv1:1-conv2:512-fc:1-Momentum,1_epoch,0.334,10.28,,,8,1,512,1,1699.388,98.3
3078,2016-09-03 7:14,339,filter:8-conv1:1-conv2:512-fc:4-Momentum,1_epoch,0.438,22.49,,,8,1,512,4,1699.826,98.3
3079,2016-09-03 7:14,138,filter:8-conv1:1-conv2:512-fc:16-Momentum,1_epoch,0.343,84.61,,,8,1,512,16,1700.169,98.3
3080,2016-09-03 7:14,396,filter:8-conv1:1-conv2:512-fc:8-Momentum,1_epoch,0.427,51.31,,,8,1,512,8,1700.596,98.3
3081,2016-09-03 7:14,529,filter:8-conv1:1-conv2:512-fc:32-Momentum,1_epoch,0.489,90.38,,,8,1,512,32,1701.085,98.3
3082,2016-09-03 7:15,687,filter:8-conv1:1-conv2:512-fc:64-Momentum,1_epoch,0.355,89.35,,,8,1,512,64,1701.44,98.3
3083,2016-09-03 7:15,279,filter:8-conv1:1-conv2:512-fc:128-Momentum,1_epoch,0.395,91.25,,,8,1,512,128,1701.835,98.3
3084,2016-09-03 7:15,434,filter:8-conv1:1-conv2:512-fc:256-Momentum,1_epoch,0.488,92.17,,,8,1,512,256,1702.323,98.3
3085,2016-09-03 7:15,844,filter:8-conv1:2-conv2:1-fc:1-Momentum,1_epoch,0.139,30.2,,,8,2,1,1,1702.462,98.3
3086,2016-09-03 7:15,849,filter:8-conv1:2-conv2:1-fc:2-Momentum,1_epoch,0.136,36.36,,,8,2,1,2,1702.598,98.3
3087,2016-09-03 7:15,937,filter:8-conv1:1-conv2:512-fc:512-Momentum,1_epoch,0.556,88.2,,,8,1,512,512,1703.154,98.3
3088,2016-09-03 7:15,961,filter:8-conv1:2-conv2:1-fc:8-Momentum,1_epoch,0.154,82.19,,,8,2,1,8,1703.308,98.3
3089,2016-09-03 7:15,233,filter:8-conv1:2-conv2:1-fc:16-Momentum,1_epoch,0.247,86.81,,,8,2,1,16,1703.555,98.3
3090,2016-09-03 7:15,288,filter:8-conv1:2-conv2:1-fc:4-Momentum,1_epoch,0.214,69.83,,,8,2,1,4,1703.769,98.3
3091,2016-09-03 7:15,634,filter:8-conv1:2-conv2:1-fc:64-Momentum,1_epoch,0.144,90.34,,,8,2,1,64,1703.913,98.3
3092,2016-09-03 7:15,846,filter:8-conv1:2-conv2:1-fc:128-Momentum,1_epoch,0.244,92.7,,,8,2,1,128,1704.157,98.3
3093,2016-09-03 7:15,39,filter:8-conv1:2-conv2:1-fc:32-Momentum,1_epoch,0.3,92.34,,,8,2,1,32,1704.457,98.3
3094,2016-09-03 7:15,674,filter:8-conv1:2-conv2:2-fc:1-Momentum,1_epoch,0.142,28.66,,,8,2,2,1,1704.599,98.3
3095,2016-09-03 7:15,968,filter:8-conv1:2-conv2:1-fc:512-Momentum,1_epoch,0.221,94.83,,,8,2,1,512,1704.82,98.3
3096,2016-09-03 7:15,300,filter:8-conv1:2-conv2:1-fc:256-Momentum,1_epoch,0.26,94.24,,,8,2,1,256,1705.08,98.3
3097,2016-09-03 7:15,63,filter:8-conv1:2-conv2:2-fc:4-Momentum,1_epoch,0.149,81.38,,,8,2,2,4,1705.229,98.3
3098,2016-09-03 7:15,305,filter:8-conv1:2-conv2:2-fc:2-Momentum,1_epoch,0.25,39.27,,,8,2,2,2,1705.479,98.3
3099,2016-09-03 7:15,327,filter:8-conv1:2-conv2:2-fc:8-Momentum,1_epoch,0.243,82.33,,,8,2,2,8,1705.722,98.3
3100,2016-09-03 7:15,168,filter:8-conv1:2-conv2:2-fc:32-Momentum,1_epoch,0.144,92.32,,,8,2,2,32,1705.866,98.3
3101,2016-09-03 7:15,425,filter:8-conv1:2-conv2:2-fc:64-Momentum,1_epoch,0.247,94.47,,,8,2,2,64,1706.113,98.3
3102,2016-09-03 7:15,539,filter:8-conv1:2-conv2:2-fc:16-Momentum,1_epoch,0.244,92.57,,,8,2,2,16,1706.357,98.3
3103,2016-09-03 7:16,130,filter:8-conv1:2-conv2:2-fc:256-Momentum,1_epoch,0.145,93.3,,,8,2,2,256,1706.502,98.3
3104,2016-09-03 7:16,353,filter:8-conv1:2-conv2:2-fc:128-Momentum,1_epoch,0.25,94.91,,,8,2,2,128,1706.752,98.3
3105,2016-09-03 7:16,401,filter:8-conv1:2-conv2:2-fc:512-Momentum,1_epoch,0.259,95.39,,,8,2,2,512,1707.011,98.3
3106,2016-09-03 7:16,982,filter:8-conv1:2-conv2:4-fc:2-Momentum,1_epoch,0.152,52.66,,,8,2,4,2,1707.163,98.3
3107,2016-09-03 7:16,988,filter:8-conv1:2-conv2:4-fc:4-Momentum,1_epoch,0.15,72.97,,,8,2,4,4,1707.313,98.3
3108,2016-09-03 7:16,118,filter:8-conv1:2-conv2:4-fc:1-Momentum,1_epoch,0.213,27.7,,,8,2,4,1,1707.526,98.3
3109,2016-09-03 7:16,644,filter:8-conv1:2-conv2:4-fc:16-Momentum,1_epoch,0.145,94.12,,,8,2,4,16,1707.671,98.3
3110,2016-09-03 7:16,915,filter:8-conv1:2-conv2:4-fc:32-Momentum,1_epoch,0.248,94.53,,,8,2,4,32,1707.919,98.3
3111,2016-09-03 7:16,928,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,0.248,92.35,,,8,2,4,8,1708.167,98.3
3112,2016-09-03 7:16,775,filter:8-conv1:2-conv2:4-fc:64-Momentum,1_epoch,0.153,94.99,,,8,2,4,64,1708.32,98.3
3113,2016-09-03 7:16,807,filter:8-conv1:2-conv2:4-fc:256-Momentum,1_epoch,0.145,96.51,,,8,2,4,256,1708.465,98.3
3114,2016-09-03 7:16,283,filter:8-conv1:2-conv2:4-fc:128-Momentum,1_epoch,0.492,93.21,,,8,2,4,128,1708.957,98.3
3115,2016-09-03 7:16,111,filter:8-conv1:2-conv2:8-fc:2-Momentum,1_epoch,0.146,53.52,,,8,2,8,2,1709.103,98.3
3116,2016-09-03 7:16,385,filter:8-conv1:2-conv2:8-fc:1-Momentum,1_epoch,0.243,27.19,,,8,2,8,1,1709.346,98.3
3117,2016-09-03 7:16,462,filter:8-conv1:2-conv2:4-fc:512-Momentum,1_epoch,0.226,96.45,,,8,2,4,512,1709.572,98.3
3118,2016-09-03 7:16,409,filter:8-conv1:2-conv2:8-fc:4-Momentum,1_epoch,0.151,73.67,,,8,2,8,4,1709.723,98.3
3119,2016-09-03 7:16,556,filter:8-conv1:2-conv2:8-fc:16-Momentum,1_epoch,0.222,94.85,,,8,2,8,16,1709.945,98.3
3120,2016-09-03 7:16,735,filter:8-conv1:2-conv2:8-fc:8-Momentum,1_epoch,0.326,87.47,,,8,2,8,8,1710.271,98.3
3121,2016-09-03 7:16,332,filter:8-conv1:2-conv2:8-fc:128-Momentum,1_epoch,0.146,96.49,,,8,2,8,128,1710.417,98.3
3122,2016-09-03 7:16,474,filter:8-conv1:2-conv2:8-fc:64-Momentum,1_epoch,0.213,95.45,,,8,2,8,64,1710.63,98.3
3123,2016-09-03 7:16,481,filter:8-conv1:2-conv2:8-fc:32-Momentum,1_epoch,0.223,96.11,,,8,2,8,32,1710.853,98.3
3124,2016-09-03 7:16,469,filter:8-conv1:2-conv2:16-fc:1-Momentum,1_epoch,0.149,26.26,,,8,2,16,1,1711.002,98.3
3125,2016-09-03 7:16,679,filter:8-conv1:2-conv2:8-fc:512-Momentum,1_epoch,0.272,97.13,,,8,2,8,512,1711.274,98.3
3126,2016-09-03 7:16,777,filter:8-conv1:2-conv2:8-fc:256-Momentum,1_epoch,0.313,96.7,,,8,2,8,256,1711.587,98.3
3127,2016-09-03 7:16,894,filter:8-conv1:2-conv2:16-fc:8-Momentum,1_epoch,0.154,92.83,,,8,2,16,8,1711.741,98.3
3128,2016-09-03 7:16,144,filter:8-conv1:2-conv2:16-fc:2-Momentum,1_epoch,0.27,50.85,,,8,2,16,2,1712.011,98.3
3129,2016-09-03 7:16,151,filter:8-conv1:2-conv2:16-fc:4-Momentum,1_epoch,0.265,79.5,,,8,2,16,4,1712.276,98.3
3130,2016-09-03 7:16,123,filter:8-conv1:2-conv2:16-fc:64-Momentum,1_epoch,0.149,96.11,,,8,2,16,64,1712.425,98.3
3131,2016-09-03 7:16,222,filter:8-conv1:2-conv2:16-fc:32-Momentum,1_epoch,0.202,95.83,,,8,2,16,32,1712.627,98.3
3132,2016-09-03 7:16,345,filter:8-conv1:2-conv2:16-fc:16-Momentum,1_epoch,0.279,95.35,,,8,2,16,16,1712.906,98.3
3133,2016-09-03 7:17,317,filter:8-conv1:2-conv2:16-fc:256-Momentum,1_epoch,0.162,96.12,,,8,2,16,256,1713.068,98.3
3134,2016-09-03 7:17,445,filter:8-conv1:2-conv2:16-fc:128-Momentum,1_epoch,0.221,95.93,,,8,2,16,128,1713.289,98.3
3135,2016-09-03 7:17,495,filter:8-conv1:2-conv2:16-fc:512-Momentum,1_epoch,0.253,96.68,,,8,2,16,512,1713.542,98.3
3136,2016-09-03 7:17,409,filter:8-conv1:2-conv2:32-fc:4-Momentum,1_epoch,0.162,88.91,,,8,2,32,4,1713.704,98.3
3137,2016-09-03 7:17,434,filter:8-conv1:2-conv2:32-fc:1-Momentum,1_epoch,0.164,10.28,,,8,2,32,1,1713.868,98.3
3138,2016-09-03 7:17,980,filter:8-conv1:2-conv2:32-fc:2-Momentum,1_epoch,0.565,44.12,,,8,2,32,2,1714.433,98.3
3139,2016-09-03 7:17,554,filter:8-conv1:2-conv2:32-fc:32-Momentum,1_epoch,0.16,96.39,,,8,2,32,32,1714.593,98.3
