,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
3001,filter:6-conv1:128-conv2:64-fc:8-Momentum,1_epoch,6,128,64,8,0.773,93.16,2072.997,98.2
3002,filter:14-conv1:256-conv2:512-fc:8-Momentum,1_epoch,14,256,512,8,5.48,10.28,2078.477,98.2
3003,filter:14-conv1:256-conv2:16-fc:64-Momentum,1_epoch,14,256,16,64,1.1,93.58,2079.577,98.2
3004,filter:8-conv1:4-conv2:256-fc:1-Momentum,1_epoch,8,4,256,1,0.336,10.28,2079.913,98.2
3005,filter:2-conv1:256-conv2:64-fc:512-Momentum,1_epoch,2,256,64,512,0.647,97.42,2080.56,98.2
3006,filter:4-conv1:8-conv2:32-fc:2-Momentum,1_epoch,4,8,32,2,0.487,47.07,2081.047,98.2
3007,filter:4-conv1:1-conv2:16-fc:8-Momentum,1_epoch,4,1,16,8,0.291,85.49,2081.338,98.2
3008,filter:8-conv1:512-conv2:512-fc:512-Momentum,1_epoch,8,512,512,512,6.33,9.8,2087.668,98.2
3009,filter:4-conv1:16-conv2:16-fc:2-Momentum,1_epoch,4,16,16,2,0.25,44.06,2087.918,98.2
3010,filter:8-conv1:256-conv2:4-fc:4-Momentum,1_epoch,8,256,4,4,0.728,26.68,2088.646,98.2
3011,filter:8-conv1:1-conv2:512-fc:32-Momentum,1_epoch,8,1,512,32,0.489,90.38,2089.135,98.2
3012,filter:14-conv1:512-conv2:2-fc:2-Momentum,1_epoch,14,512,2,2,1.96,10.28,2091.095,98.2
3013,filter:12-conv1:256-conv2:512-fc:16-Momentum,1_epoch,12,256,512,16,4.53,10.28,2095.625,98.2
3014,filter:2-conv1:128-conv2:4-fc:16-Momentum,1_epoch,2,128,4,16,0.463,88.39,2096.088,98.2
3015,filter:8-conv1:128-conv2:512-fc:32-Momentum,1_epoch,8,128,512,32,1.83,10.28,2097.918,98.2
3016,filter:4-conv1:1-conv2:2-fc:256-Momentum,1_epoch,4,1,2,256,0.233,93.47,2098.151,98.2
3017,filter:12-conv1:128-conv2:256-fc:512-Momentum,1_epoch,12,128,256,512,1.51,9.8,2099.661,98.2
3018,filter:4-conv1:16-conv2:1-fc:512-Momentum,1_epoch,4,16,1,512,0.253,93.97,2099.914,98.2
3019,filter:12-conv1:128-conv2:32-fc:64-Momentum,1_epoch,12,128,32,64,0.607,95.55,2100.521,98.2
3020,filter:2-conv1:1-conv2:8-fc:64-Momentum,1_epoch,2,1,8,64,0.142,89.99,2100.663,98.2
3021,filter:4-conv1:16-conv2:32-fc:1-Momentum,1_epoch,4,16,32,1,0.193,23.68,2100.856,98.2
3022,filter:4-conv1:256-conv2:8-fc:2-Momentum,1_epoch,4,256,8,2,0.951,39.62,2101.807,98.2
3023,filter:6-conv1:256-conv2:16-fc:1-Momentum,1_epoch,6,256,16,1,0.743,10.28,2102.55,98.2
3024,filter:8-conv1:64-conv2:512-fc:16-Momentum,1_epoch,8,64,512,16,1.26,10.28,2103.81,98.2
3025,filter:2-conv1:1-conv2:64-fc:512-Momentum,1_epoch,2,1,64,512,0.356,94.13,2104.166,98.2
3026,filter:14-conv1:64-conv2:2-fc:2-Momentum,1_epoch,14,64,2,2,0.371,10.28,2104.537,98.2
3027,filter:4-conv1:4-conv2:32-fc:16-Momentum,1_epoch,4,4,32,16,0.227,95.72,2104.764,98.2
3028,filter:4-conv1:512-conv2:4-fc:2-Momentum,1_epoch,4,512,4,2,1.24,46.13,2106.004,98.2
3029,filter:12-conv1:512-conv2:64-fc:2-Momentum,1_epoch,12,512,64,2,2.57,10.28,2108.574,98.2
3030,filter:14-conv1:64-conv2:8-fc:256-Momentum,1_epoch,14,64,8,256,0.57,92.18,2109.144,98.2
3031,filter:2-conv1:4-conv2:16-fc:2-Momentum,1_epoch,2,4,16,2,0.314,10.28,2109.458,98.2
3032,filter:4-conv1:2-conv2:32-fc:128-Momentum,1_epoch,4,2,32,128,0.192,96.22,2109.65,98.2
3033,filter:6-conv1:512-conv2:512-fc:2-Momentum,1_epoch,6,512,512,2,5.72,10.28,2115.37,98.2
3034,filter:6-conv1:4-conv2:512-fc:8-Momentum,1_epoch,6,4,512,8,0.373,59.43,2115.743,98.2
3035,filter:4-conv1:32-conv2:32-fc:1-Momentum,1_epoch,4,32,32,1,0.225,10.28,2115.968,98.2
3036,filter:4-conv1:2-conv2:2-fc:8-Momentum,1_epoch,4,2,2,8,0.192,83.6,2116.16,98.2
3037,filter:8-conv1:256-conv2:32-fc:32-Momentum,1_epoch,8,256,32,32,0.918,96.25,2117.078,98.2
3038,filter:12-conv1:32-conv2:256-fc:64-Momentum,1_epoch,12,32,256,64,0.852,43.74,2117.93,98.2
3039,filter:14-conv1:64-conv2:4-fc:1-Momentum,1_epoch,14,64,4,1,0.614,10.28,2118.544,98.2
3040,filter:6-conv1:2-conv2:4-fc:32-Momentum,1_epoch,6,2,4,32,0.251,94.04,2118.795,98.2
3041,filter:2-conv1:128-conv2:64-fc:2-Momentum,1_epoch,2,128,64,2,0.427,50.31,2119.222,98.2
3042,filter:4-conv1:8-conv2:512-fc:4-Momentum,1_epoch,4,8,512,4,0.43,10.28,2119.652,98.2
3043,filter:8-conv1:32-conv2:1-fc:2-Momentum,1_epoch,8,32,1,2,0.215,47.16,2119.867,98.2
3044,filter:4-conv1:16-conv2:128-fc:16-Momentum,1_epoch,4,16,128,16,0.23,95.8,2120.097,98.2
3045,filter:8-conv1:1-conv2:512-fc:8-Momentum,1_epoch,8,1,512,8,0.427,51.31,2120.524,98.2
3046,filter:4-conv1:512-conv2:32-fc:256-Momentum,1_epoch,4,512,32,256,1.39,97.41,2121.914,98.2
3047,filter:8-conv1:128-conv2:256-fc:16-Momentum,1_epoch,8,128,256,16,1.18,10.28,2123.094,98.2
3048,filter:14-conv1:512-conv2:8-fc:16-Momentum,1_epoch,14,512,8,16,1.84,64.35,2124.934,98.2
3049,filter:6-conv1:256-conv2:1-fc:64-Momentum,1_epoch,6,256,1,64,0.787,95.21,2125.721,98.2
3050,filter:14-conv1:8-conv2:32-fc:1-Momentum,1_epoch,14,8,32,1,0.312,10.28,2126.033,98.2
3051,filter:2-conv1:256-conv2:128-fc:4-Momentum,1_epoch,2,256,128,4,0.677,10.28,2126.71,98.2
3052,filter:12-conv1:4-conv2:256-fc:8-Momentum,1_epoch,12,4,256,8,0.595,57.47,2127.305,98.2
3053,filter:2-conv1:16-conv2:8-fc:32-Momentum,1_epoch,2,16,8,32,0.433,91.39,2127.738,98.2
3054,filter:2-conv1:512-conv2:16-fc:8-Momentum,1_epoch,2,512,16,8,1.44,91.7,2129.178,98.2
3055,filter:14-conv1:128-conv2:16-fc:1-Momentum,1_epoch,14,128,16,1,0.772,10.28,2129.95,98.2
3056,filter:12-conv1:16-conv2:1-fc:4-Momentum,1_epoch,12,16,1,4,0.254,82.99,2130.204,98.2
3057,filter:8-conv1:1-conv2:4-fc:16-Momentum,1_epoch,8,1,4,16,0.164,91.01,2130.368,98.2
3058,filter:2-conv1:4-conv2:512-fc:1-Momentum,1_epoch,2,4,512,1,0.303,10.28,2130.671,98.2
3059,filter:6-conv1:4-conv2:32-fc:64-Momentum,1_epoch,6,4,32,64,0.178,97.25,2130.849,98.2
3060,filter:14-conv1:2-conv2:16-fc:512-Momentum,1_epoch,14,2,16,512,0.367,95.64,2131.216,98.2
3061,filter:4-conv1:256-conv2:1-fc:1-Momentum,1_epoch,4,256,1,1,0.813,24.26,2132.029,98.2
3062,filter:8-conv1:4-conv2:512-fc:256-Momentum,1_epoch,8,4,512,256,0.548,96.61,2132.577,98.2
3063,filter:8-conv1:512-conv2:512-fc:256-Momentum,1_epoch,8,512,512,256,6.44,10.28,2139.017,98.2
3064,filter:6-conv1:128-conv2:2-fc:2-Momentum,1_epoch,6,128,2,2,0.541,51.92,2139.558,98.2
3065,filter:4-conv1:16-conv2:256-fc:256-Momentum,1_epoch,4,16,256,256,0.329,97.94,2139.887,98.2
3066,filter:6-conv1:2-conv2:512-fc:2-Momentum,1_epoch,6,2,512,2,0.449,29.05,2140.336,98.2
3067,filter:8-conv1:4-conv2:16-fc:4-Momentum,1_epoch,8,4,16,4,0.273,86.98,2140.609,98.2
3068,filter:6-conv1:64-conv2:2-fc:32-Momentum,1_epoch,6,64,2,32,0.602,95.09,2141.211,98.2
3069,filter:12-conv1:4-conv2:128-fc:16-Momentum,1_epoch,12,4,128,16,0.36,85.7,2141.571,98.2
3070,filter:6-conv1:8-conv2:8-fc:16-Momentum,1_epoch,6,8,8,16,0.163,94.3,2141.734,98.2
3071,filter:14-conv1:32-conv2:4-fc:512-Momentum,1_epoch,14,32,4,512,0.264,10.28,2141.998,98.2
3072,filter:6-conv1:4-conv2:2-fc:512-Momentum,1_epoch,6,4,2,512,0.156,96.63,2142.154,98.2
3073,filter:2-conv1:64-conv2:512-fc:8-Momentum,1_epoch,2,64,512,8,0.511,10.28,2142.665,98.2
3074,filter:12-conv1:32-conv2:512-fc:4-Momentum,1_epoch,12,32,512,4,1.02,10.28,2143.685,98.2
3075,filter:14-conv1:2-conv2:1-fc:128-Momentum,1_epoch,14,2,1,128,0.174,95.43,2143.859,98.2
3076,filter:12-conv1:16-conv2:8-fc:1-Momentum,1_epoch,12,16,8,1,0.242,27.39,2144.101,98.2
3077,filter:8-conv1:8-conv2:64-fc:32-Momentum,1_epoch,8,8,64,32,0.232,97.36,2144.333,98.2
3078,filter:4-conv1:16-conv2:256-fc:32-Momentum,1_epoch,4,16,256,32,0.305,97.18,2144.638,98.2
3079,filter:12-conv1:512-conv2:1-fc:2-Momentum,1_epoch,12,512,1,2,1.72,38.23,2146.358,98.2
3080,filter:14-conv1:64-conv2:512-fc:16-Momentum,1_epoch,14,64,512,16,1.71,10.28,2148.068,98.2
3081,filter:4-conv1:8-conv2:4-fc:16-Momentum,1_epoch,4,8,4,16,0.208,93.31,2148.276,98.2
3082,filter:12-conv1:16-conv2:4-fc:1-Momentum,1_epoch,12,16,4,1,0.228,29.58,2148.504,98.2
3083,filter:14-conv1:32-conv2:64-fc:512-Momentum,1_epoch,14,32,64,512,0.519,96.24,2149.023,98.2
3084,filter:8-conv1:16-conv2:32-fc:2-Momentum,1_epoch,8,16,32,2,0.216,10.28,2149.239,98.2
3085,filter:4-conv1:1-conv2:1-fc:8-Momentum,1_epoch,4,1,1,8,0.401,76.17,2149.64,98.2
3086,filter:4-conv1:256-conv2:64-fc:128-Momentum,1_epoch,4,256,64,128,1.37,97.65,2151.01,98.2
3087,filter:2-conv1:512-conv2:8-fc:64-Momentum,1_epoch,2,512,8,64,1.08,94.98,2152.09,98.2
3088,filter:4-conv1:4-conv2:1-fc:512-Momentum,1_epoch,4,4,1,512,0.269,93.62,2152.359,98.2
3089,filter:12-conv1:8-conv2:512-fc:32-Momentum,1_epoch,12,8,512,32,0.662,33.63,2153.021,98.2
3090,filter:2-conv1:32-conv2:16-fc:8-Momentum,1_epoch,2,32,16,8,0.213,82.22,2153.234,98.2
3091,filter:12-conv1:256-conv2:512-fc:256-Momentum,1_epoch,12,256,512,256,4.61,10.28,2157.844,98.2
3092,filter:8-conv1:8-conv2:16-fc:128-Momentum,1_epoch,8,8,16,128,0.18,97.58,2158.024,98.2
3093,filter:8-conv1:4-conv2:128-fc:512-Momentum,1_epoch,8,4,128,512,0.255,96.14,2158.279,98.2
3094,filter:8-conv1:4-conv2:2-fc:4-Momentum,1_epoch,8,4,2,4,0.157,72.72,2158.436,98.2
3095,filter:2-conv1:2-conv2:512-fc:2-Momentum,1_epoch,2,2,512,2,0.618,10.28,2159.054,98.2
3096,filter:6-conv1:512-conv2:32-fc:32-Momentum,1_epoch,6,512,32,32,1.85,96.56,2160.904,98.2
3097,filter:8-conv1:2-conv2:64-fc:2-Momentum,1_epoch,8,2,64,2,0.174,50.04,2161.078,98.2
3098,filter:12-conv1:512-conv2:1-fc:256-Momentum,1_epoch,12,512,1,256,1.57,91.76,2162.648,98.2
3099,filter:6-conv1:256-conv2:64-fc:32-Momentum,1_epoch,6,256,64,32,0.94,96.26,2163.588,98.2
3100,filter:4-conv1:64-conv2:32-fc:4-Momentum,1_epoch,4,64,32,4,0.287,87.35,2163.875,98.2
3101,filter:2-conv1:512-conv2:512-fc:256-Momentum,1_epoch,2,512,512,256,2.23,94.8,2166.105,98.2
3102,filter:12-conv1:128-conv2:4-fc:256-Momentum,1_epoch,12,128,4,256,0.589,10.28,2166.694,98.2
3103,filter:14-conv1:1-conv2:64-fc:256-Momentum,1_epoch,14,1,64,256,0.237,94.07,2166.931,98.2
3104,filter:6-conv1:32-conv2:512-fc:1-Momentum,1_epoch,6,32,512,1,0.834,10.28,2167.765,98.2
3105,filter:14-conv1:128-conv2:16-fc:128-Momentum,1_epoch,14,128,16,128,0.669,10.28,2168.434,98.2
3106,filter:4-conv1:1-conv2:512-fc:4-Momentum,1_epoch,4,1,512,4,0.352,10.28,2168.786,98.2
3107,filter:12-conv1:16-conv2:256-fc:512-Momentum,1_epoch,12,16,256,512,0.584,91.13,2169.37,98.2
3108,filter:14-conv1:128-conv2:2-fc:32-Momentum,1_epoch,14,128,2,32,0.606,10.28,2169.976,98.2
3109,filter:14-conv1:128-conv2:16-fc:2-Momentum,1_epoch,14,128,16,2,0.656,10.28,2170.632,98.2
3110,filter:12-conv1:64-conv2:256-fc:128-Momentum,1_epoch,12,64,256,128,0.902,10.28,2171.534,98.2
3111,filter:4-conv1:1-conv2:1-fc:64-Momentum,1_epoch,4,1,1,64,0.14,85.45,2171.674,98.2
3112,filter:14-conv1:2-conv2:128-fc:64-Momentum,1_epoch,14,2,128,64,0.291,93.7,2171.965,98.2
3113,filter:2-conv1:512-conv2:64-fc:512-Momentum,1_epoch,2,512,64,512,1.18,97.11,2173.145,98.2
3114,filter:4-conv1:1-conv2:8-fc:1-Momentum,1_epoch,4,1,8,1,0.147,24.44,2173.292,98.2
3115,filter:12-conv1:2-conv2:256-fc:64-Momentum,1_epoch,12,2,256,64,0.467,93.56,2173.759,98.2
3116,filter:12-conv1:64-conv2:2-fc:2-Momentum,1_epoch,12,64,2,2,0.494,10.28,2174.253,98.2
3117,filter:6-conv1:2-conv2:64-fc:64-Momentum,1_epoch,6,2,64,64,0.222,96.68,2174.475,98.2
3118,filter:12-conv1:64-conv2:1-fc:256-Momentum,1_epoch,12,64,1,256,0.51,96.0,2174.985,98.2
3119,filter:14-conv1:256-conv2:1-fc:64-Momentum,1_epoch,14,256,1,64,1.02,93.77,2176.005,98.2
3120,filter:12-conv1:2-conv2:128-fc:64-Momentum,1_epoch,12,2,128,64,0.336,93.66,2176.341,98.2
3121,filter:12-conv1:256-conv2:8-fc:64-Momentum,1_epoch,12,256,8,64,0.862,93.59,2177.203,98.2
3122,filter:14-conv1:2-conv2:512-fc:16-Momentum,1_epoch,14,2,512,16,0.61,39.56,2177.813,98.2
3123,filter:6-conv1:2-conv2:4-fc:8-Momentum,1_epoch,6,2,4,8,0.13,91.48,2177.943,98.2
3124,filter:12-conv1:4-conv2:512-fc:64-Momentum,1_epoch,12,4,512,64,0.645,79.88,2178.588,98.2
3125,filter:4-conv1:16-conv2:32-fc:64-Momentum,1_epoch,4,16,32,64,0.244,97.3,2178.832,98.2
3126,filter:12-conv1:256-conv2:4-fc:8-Momentum,1_epoch,12,256,4,8,1.01,67.23,2179.842,98.2
3127,filter:6-conv1:1-conv2:4-fc:1-Momentum,1_epoch,6,1,4,1,0.224,29.12,2180.066,98.2
3128,filter:8-conv1:2-conv2:4-fc:64-Momentum,1_epoch,8,2,4,64,0.153,94.99,2180.219,98.2
3129,filter:8-conv1:512-conv2:8-fc:64-Momentum,1_epoch,8,512,8,64,1.33,95.1,2181.549,98.2
3130,filter:14-conv1:128-conv2:4-fc:1-Momentum,1_epoch,14,128,4,1,0.656,10.28,2182.205,98.2
3131,filter:6-conv1:32-conv2:256-fc:512-Momentum,1_epoch,6,32,256,512,0.59,97.32,2182.795,98.2
3132,filter:4-conv1:32-conv2:512-fc:8-Momentum,1_epoch,4,32,512,8,0.58,51.34,2183.375,98.2
3133,filter:12-conv1:256-conv2:64-fc:64-Momentum,1_epoch,12,256,64,64,1.28,10.28,2184.655,98.2
3134,filter:14-conv1:256-conv2:256-fc:4-Momentum,1_epoch,14,256,256,4,3.23,10.28,2187.885,98.2
3135,filter:14-conv1:8-conv2:8-fc:128-Momentum,1_epoch,14,8,8,128,0.2,96.78,2188.085,98.2
3136,filter:14-conv1:2-conv2:8-fc:64-Momentum,1_epoch,14,2,8,64,0.178,96.29,2188.263,98.2
3137,filter:12-conv1:16-conv2:128-fc:2-Momentum,1_epoch,12,16,128,2,0.336,10.28,2188.599,98.2
3138,filter:14-conv1:64-conv2:4-fc:512-Momentum,1_epoch,14,64,4,512,0.38,10.28,2188.979,98.2
3139,filter:8-conv1:8-conv2:256-fc:512-Momentum,1_epoch,8,8,256,512,0.538,96.19,2189.517,98.2
3140,filter:8-conv1:32-conv2:512-fc:4-Momentum,1_epoch,8,32,512,4,0.857,10.28,2190.374,98.2
3141,filter:4-conv1:8-conv2:256-fc:128-Momentum,1_epoch,4,8,256,128,0.322,95.91,2190.696,98.2
3142,filter:4-conv1:4-conv2:64-fc:16-Momentum,1_epoch,4,4,64,16,0.25,95.56,2190.946,98.2
3143,filter:6-conv1:512-conv2:512-fc:128-Momentum,1_epoch,6,512,512,128,5.76,10.28,2196.706,98.2
3144,filter:2-conv1:512-conv2:8-fc:8-Momentum,1_epoch,2,512,8,8,0.98,90.69,2197.686,98.2
3145,filter:4-conv1:8-conv2:64-fc:32-Momentum,1_epoch,4,8,64,32,0.282,97.05,2197.968,98.2
3146,filter:12-conv1:64-conv2:16-fc:256-Momentum,1_epoch,12,64,16,256,0.357,96.02,2198.325,98.2
3147,filter:2-conv1:64-conv2:2-fc:256-Momentum,1_epoch,2,64,2,256,0.257,94.66,2198.582,98.2
3148,filter:2-conv1:16-conv2:2-fc:2-Momentum,1_epoch,2,16,2,2,0.267,40.54,2198.849,98.2
3149,filter:12-conv1:128-conv2:16-fc:128-Momentum,1_epoch,12,128,16,128,0.54,96.36,2199.389,98.2
3150,filter:8-conv1:128-conv2:4-fc:1-Momentum,1_epoch,8,128,4,1,0.437,10.28,2199.826,98.2
3151,filter:2-conv1:256-conv2:128-fc:128-Momentum,1_epoch,2,256,128,128,0.715,96.49,2200.541,98.2
3152,filter:4-conv1:2-conv2:128-fc:512-Momentum,1_epoch,4,2,128,512,0.249,96.45,2200.79,98.2
3153,filter:4-conv1:32-conv2:512-fc:4-Momentum,1_epoch,4,32,512,4,0.637,10.28,2201.427,98.2
3154,filter:2-conv1:4-conv2:8-fc:16-Momentum,1_epoch,2,4,8,16,0.155,86.87,2201.582,98.2
3155,filter:4-conv1:256-conv2:256-fc:512-Momentum,1_epoch,4,256,256,512,1.69,98.13,2203.272,98.2
3156,filter:6-conv1:512-conv2:2-fc:1-Momentum,1_epoch,6,512,2,1,1.43,23.27,2204.702,98.2
3157,filter:14-conv1:128-conv2:4-fc:128-Momentum,1_epoch,14,128,4,128,0.658,93.24,2205.36,98.2
3158,filter:4-conv1:16-conv2:256-fc:16-Momentum,1_epoch,4,16,256,16,0.309,95.8,2205.669,98.2
3159,filter:12-conv1:512-conv2:2-fc:4-Momentum,1_epoch,12,512,2,4,1.73,62.4,2207.399,98.2
3160,filter:6-conv1:1-conv2:4-fc:16-Momentum,1_epoch,6,1,4,16,0.325,85.76,2207.724,98.2
3161,filter:2-conv1:64-conv2:64-fc:512-Momentum,1_epoch,2,64,64,512,0.314,96.94,2208.038,98.2
3162,filter:12-conv1:64-conv2:16-fc:128-Momentum,1_epoch,12,64,16,128,0.429,95.71,2208.467,98.2
3163,filter:2-conv1:16-conv2:128-fc:512-Momentum,1_epoch,2,16,128,512,0.457,95.88,2208.924,98.2
3164,filter:8-conv1:16-conv2:512-fc:32-Momentum,1_epoch,8,16,512,32,0.676,59.17,2209.6,98.2
3165,filter:2-conv1:256-conv2:16-fc:8-Momentum,1_epoch,2,256,16,8,0.684,90.49,2210.284,98.2
3166,filter:12-conv1:4-conv2:64-fc:1-Momentum,1_epoch,12,4,64,1,0.333,10.28,2210.617,98.2
3167,filter:2-conv1:4-conv2:256-fc:64-Momentum,1_epoch,2,4,256,64,0.395,92.31,2211.012,98.2
3168,filter:8-conv1:2-conv2:4-fc:1-Momentum,1_epoch,8,2,4,1,0.213,27.7,2211.225,98.2
3169,filter:8-conv1:8-conv2:8-fc:4-Momentum,1_epoch,8,8,8,4,0.175,43.62,2211.4,98.2
3170,filter:2-conv1:4-conv2:256-fc:256-Momentum,1_epoch,2,4,256,256,0.264,10.28,2211.664,98.2
3171,filter:6-conv1:64-conv2:16-fc:64-Momentum,1_epoch,6,64,16,64,0.324,97.45,2211.988,98.2
3172,filter:6-conv1:128-conv2:512-fc:128-Momentum,1_epoch,6,128,512,128,1.78,10.28,2213.768,98.2
3173,filter:14-conv1:512-conv2:512-fc:8-Momentum,1_epoch,14,512,512,8,11.0,10.28,2224.768,98.2
3174,filter:8-conv1:256-conv2:4-fc:16-Momentum,1_epoch,8,256,4,16,0.915,93.19,2225.683,98.2
3175,filter:12-conv1:4-conv2:16-fc:8-Momentum,1_epoch,12,4,16,8,0.302,90.81,2225.985,98.2
3176,filter:6-conv1:64-conv2:8-fc:64-Momentum,1_epoch,6,64,8,64,0.293,96.5,2226.278,98.2
3177,filter:12-conv1:512-conv2:2-fc:512-Momentum,1_epoch,12,512,2,512,1.83,10.28,2228.108,98.2
3178,filter:6-conv1:2-conv2:16-fc:16-Momentum,1_epoch,6,2,16,16,0.271,95.55,2228.379,98.2
3179,filter:12-conv1:1-conv2:4-fc:32-Momentum,1_epoch,12,1,4,32,0.164,93.12,2228.543,98.2
3180,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,6,128,4,256,0.612,96.62,2229.155,98.2
3181,filter:8-conv1:32-conv2:128-fc:64-Momentum,1_epoch,8,32,128,64,0.36,97.47,2229.515,98.2
3182,filter:14-conv1:128-conv2:4-fc:256-Momentum,1_epoch,14,128,4,256,0.744,10.28,2230.259,98.2
3183,filter:12-conv1:2-conv2:1-fc:16-Momentum,1_epoch,12,2,1,16,0.413,91.53,2230.672,98.2
3184,filter:14-conv1:512-conv2:16-fc:4-Momentum,1_epoch,14,512,16,4,1.98,10.28,2232.652,98.2
3185,filter:14-conv1:4-conv2:4-fc:128-Momentum,1_epoch,14,4,4,128,0.184,96.3,2232.836,98.2
3186,filter:4-conv1:64-conv2:2-fc:32-Momentum,1_epoch,4,64,2,32,0.272,95.69,2233.108,98.2
3187,filter:14-conv1:4-conv2:1-fc:64-Momentum,1_epoch,14,4,1,64,0.392,93.44,2233.5,98.2
3188,filter:8-conv1:1-conv2:2-fc:512-Momentum,1_epoch,8,1,2,512,0.244,94.95,2233.744,98.2
3189,filter:14-conv1:8-conv2:2-fc:4-Momentum,1_epoch,14,8,2,4,0.333,71.55,2234.077,98.2
3190,filter:8-conv1:1-conv2:32-fc:32-Momentum,1_epoch,8,1,32,32,0.267,94.21,2234.344,98.2
3191,filter:8-conv1:64-conv2:4-fc:2-Momentum,1_epoch,8,64,4,2,0.402,49.11,2234.746,98.2
3192,filter:8-conv1:128-conv2:2-fc:8-Momentum,1_epoch,8,128,2,8,0.409,93.32,2235.155,98.2
3193,filter:8-conv1:64-conv2:512-fc:1-Momentum,1_epoch,8,64,512,1,1.12,10.28,2236.275,98.2
3194,filter:6-conv1:32-conv2:128-fc:2-Momentum,1_epoch,6,32,128,2,0.559,10.28,2236.834,98.2
3195,filter:8-conv1:256-conv2:64-fc:128-Momentum,1_epoch,8,256,64,128,1.01,96.47,2237.844,98.2
3196,filter:2-conv1:4-conv2:1-fc:256-Momentum,1_epoch,2,4,1,256,0.169,89.82,2238.013,98.2
3197,filter:4-conv1:2-conv2:256-fc:16-Momentum,1_epoch,4,2,256,16,0.238,91.44,2238.251,98.2
3198,filter:6-conv1:8-conv2:256-fc:4-Momentum,1_epoch,6,8,256,4,0.48,27.62,2238.731,98.2
3199,filter:6-conv1:8-conv2:64-fc:128-Momentum,1_epoch,6,8,64,128,0.389,97.61,2239.12,98.2
3200,filter:4-conv1:512-conv2:16-fc:64-Momentum,1_epoch,4,512,16,64,1.31,97.24,2240.43,98.2
3201,filter:2-conv1:128-conv2:64-fc:256-Momentum,1_epoch,2,128,64,256,0.41,96.65,2240.84,98.2
3202,filter:12-conv1:16-conv2:16-fc:8-Momentum,1_epoch,12,16,16,8,0.459,90.61,2241.299,98.2
3203,filter:2-conv1:1-conv2:4-fc:1-Momentum,1_epoch,2,1,4,1,0.138,10.28,2241.437,98.2
3204,filter:14-conv1:2-conv2:64-fc:64-Momentum,1_epoch,14,2,64,64,0.366,93.47,2241.803,98.2
3205,filter:14-conv1:2-conv2:8-fc:1-Momentum,1_epoch,14,2,8,1,0.178,10.28,2241.981,98.2
3206,filter:4-conv1:4-conv2:128-fc:32-Momentum,1_epoch,4,4,128,32,0.313,96.87,2242.294,98.2
3207,filter:6-conv1:512-conv2:256-fc:256-Momentum,1_epoch,6,512,256,256,3.14,10.28,2245.434,98.2
3208,filter:6-conv1:32-conv2:64-fc:1-Momentum,1_epoch,6,32,64,1,0.463,10.28,2245.897,98.2
3209,filter:6-conv1:32-conv2:64-fc:2-Momentum,1_epoch,6,32,64,2,0.424,10.28,2246.321,98.2
3210,filter:8-conv1:16-conv2:128-fc:8-Momentum,1_epoch,8,16,128,8,0.392,77.51,2246.713,98.2
3211,filter:14-conv1:8-conv2:256-fc:1-Momentum,1_epoch,14,8,256,1,0.464,10.28,2247.177,98.2
3212,filter:14-conv1:1-conv2:128-fc:512-Momentum,1_epoch,14,1,128,512,0.454,90.79,2247.631,98.2
3213,filter:8-conv1:32-conv2:256-fc:512-Momentum,1_epoch,8,32,256,512,0.615,97.0,2248.246,98.2
3214,filter:2-conv1:2-conv2:128-fc:8-Momentum,1_epoch,2,2,128,8,0.185,10.28,2248.431,98.2
3215,filter:14-conv1:8-conv2:64-fc:32-Momentum,1_epoch,14,8,64,32,0.27,96.14,2248.701,98.2
3216,filter:14-conv1:64-conv2:64-fc:64-Momentum,1_epoch,14,64,64,64,0.679,10.28,2249.38,98.2
3217,filter:12-conv1:1-conv2:2-fc:32-Momentum,1_epoch,12,1,2,32,0.244,91.35,2249.624,98.2
3218,filter:8-conv1:8-conv2:16-fc:2-Momentum,1_epoch,8,8,16,2,0.179,45.64,2249.803,98.2
3219,filter:8-conv1:4-conv2:1-fc:1-Momentum,1_epoch,8,4,1,1,0.154,27.94,2249.957,98.2
3220,filter:2-conv1:512-conv2:256-fc:64-Momentum,1_epoch,2,512,256,64,1.58,96.52,2251.537,98.2
3221,filter:8-conv1:8-conv2:2-fc:16-Momentum,1_epoch,8,8,2,16,0.164,93.59,2251.701,98.2
3222,filter:6-conv1:256-conv2:16-fc:64-Momentum,1_epoch,6,256,16,64,0.767,97.2,2252.468,98.2
3223,filter:14-conv1:8-conv2:4-fc:16-Momentum,1_epoch,14,8,4,16,0.196,95.0,2252.664,98.2
3224,filter:2-conv1:2-conv2:4-fc:16-Momentum,1_epoch,2,2,4,16,0.124,68.81,2252.788,98.2
3225,filter:12-conv1:64-conv2:2-fc:256-Momentum,1_epoch,12,64,2,256,0.33,10.28,2253.118,98.2
3226,filter:6-conv1:2-conv2:4-fc:1-Momentum,1_epoch,6,2,4,1,0.17,25.4,2253.288,98.2
3227,filter:6-conv1:256-conv2:4-fc:4-Momentum,1_epoch,6,256,4,4,0.793,60.91,2254.081,98.2
3228,filter:14-conv1:128-conv2:16-fc:64-Momentum,1_epoch,14,128,16,64,0.782,93.69,2254.863,98.2
