,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
3576,filter:8-conv1:256-conv2:128-fc:512-Momentum,1_epoch,8,256,128,512,1.27,10.28,2419.227,98.26
3577,filter:14-conv1:128-conv2:4-fc:4-Momentum,1_epoch,14,128,4,4,0.618,10.28,2419.845,98.26
3578,filter:2-conv1:512-conv2:256-fc:16-Momentum,1_epoch,2,512,256,16,1.53,89.1,2421.375,98.26
3579,filter:4-conv1:8-conv2:4-fc:64-Momentum,1_epoch,4,8,4,64,0.238,95.67,2421.613,98.26
3580,filter:8-conv1:32-conv2:256-fc:512-Momentum,1_epoch,8,32,256,512,0.615,97.0,2422.228,98.26
3581,filter:14-conv1:64-conv2:2-fc:2-Momentum,1_epoch,14,64,2,2,0.371,10.28,2422.599,98.26
3582,filter:12-conv1:4-conv2:256-fc:128-Momentum,1_epoch,12,4,256,128,0.415,92.97,2423.014,98.26
3583,filter:4-conv1:8-conv2:32-fc:128-Momentum,1_epoch,4,8,32,128,0.25,97.56,2423.264,98.26
3584,filter:2-conv1:512-conv2:4-fc:32-Momentum,1_epoch,2,512,4,32,0.982,91.77,2424.246,98.26
3585,filter:4-conv1:2-conv2:256-fc:1-Momentum,1_epoch,4,2,256,1,0.237,22.0,2424.483,98.26
3586,filter:4-conv1:256-conv2:16-fc:128-Momentum,1_epoch,4,256,16,128,0.957,97.82,2425.44,98.26
3587,filter:8-conv1:32-conv2:256-fc:64-Momentum,1_epoch,8,32,256,64,0.618,96.12,2426.058,98.26
3588,filter:4-conv1:1-conv2:4-fc:8-Momentum,1_epoch,4,1,4,8,0.356,85.49,2426.414,98.26
3589,filter:12-conv1:1-conv2:4-fc:32-Momentum,1_epoch,12,1,4,32,0.164,93.12,2426.578,98.26
3590,filter:12-conv1:64-conv2:512-fc:256-Momentum,1_epoch,12,64,512,256,1.55,51.27,2428.128,98.26
3591,filter:2-conv1:1-conv2:32-fc:512-Momentum,1_epoch,2,1,32,512,0.43,93.46,2428.558,98.26
3592,filter:2-conv1:1-conv2:256-fc:1-Momentum,1_epoch,2,1,256,1,0.23,10.28,2428.788,98.26
3593,filter:2-conv1:512-conv2:32-fc:32-Momentum,1_epoch,2,512,32,32,1.39,95.85,2430.178,98.26
3594,filter:4-conv1:512-conv2:64-fc:2-Momentum,1_epoch,4,512,64,2,1.58,10.28,2431.758,98.26
3595,filter:6-conv1:256-conv2:8-fc:32-Momentum,1_epoch,6,256,8,32,1.18,95.98,2432.938,98.26
3596,filter:4-conv1:1-conv2:256-fc:1-Momentum,1_epoch,4,1,256,1,0.284,10.28,2433.222,98.26
3597,filter:14-conv1:256-conv2:32-fc:4-Momentum,1_epoch,14,256,32,4,1.41,10.28,2434.632,98.26
3598,filter:6-conv1:128-conv2:4-fc:512-Momentum,1_epoch,6,128,4,512,0.482,10.28,2435.114,98.26
3599,filter:8-conv1:2-conv2:64-fc:8-Momentum,1_epoch,8,2,64,8,0.176,94.45,2435.29,98.26
3600,filter:12-conv1:8-conv2:1-fc:1-Momentum,1_epoch,12,8,1,1,0.183,27.69,2435.473,98.26
3601,filter:12-conv1:2-conv2:512-fc:16-Momentum,1_epoch,12,2,512,16,0.555,58.0,2436.028,98.26
3602,filter:4-conv1:2-conv2:64-fc:4-Momentum,1_epoch,4,2,64,4,0.175,67.63,2436.203,98.26
3603,filter:14-conv1:8-conv2:128-fc:4-Momentum,1_epoch,14,8,128,4,0.475,10.28,2436.678,98.26
3604,filter:14-conv1:8-conv2:256-fc:256-Momentum,1_epoch,14,8,256,256,0.491,85.03,2437.169,98.26
3605,filter:12-conv1:32-conv2:64-fc:256-Momentum,1_epoch,12,32,64,256,0.347,96.15,2437.516,98.26
3606,filter:2-conv1:4-conv2:256-fc:8-Momentum,1_epoch,2,4,256,8,0.468,10.28,2437.984,98.26
3607,filter:12-conv1:512-conv2:128-fc:512-Momentum,1_epoch,12,512,128,512,3.48,9.8,2441.464,98.26
3608,filter:6-conv1:8-conv2:512-fc:32-Momentum,1_epoch,6,8,512,32,0.685,95.49,2442.149,98.26
3609,filter:2-conv1:8-conv2:16-fc:512-Momentum,1_epoch,2,8,16,512,0.26,96.18,2442.409,98.26
3610,filter:12-conv1:1-conv2:16-fc:16-Momentum,1_epoch,12,1,16,16,0.46,94.03,2442.869,98.26
3611,filter:12-conv1:2-conv2:8-fc:256-Momentum,1_epoch,12,2,8,256,0.182,95.46,2443.051,98.26
3612,filter:14-conv1:32-conv2:32-fc:8-Momentum,1_epoch,14,32,32,8,0.304,56.98,2443.355,98.26
3613,filter:6-conv1:64-conv2:16-fc:1-Momentum,1_epoch,6,64,16,1,0.357,10.28,2443.712,98.26
3614,filter:6-conv1:8-conv2:256-fc:4-Momentum,1_epoch,6,8,256,4,0.48,27.62,2444.192,98.26
3615,filter:8-conv1:16-conv2:16-fc:1-Momentum,1_epoch,8,16,16,1,0.191,10.28,2444.383,98.26
3616,filter:14-conv1:256-conv2:16-fc:4-Momentum,1_epoch,14,256,16,4,1.11,10.28,2445.493,98.26
3617,filter:12-conv1:32-conv2:2-fc:1-Momentum,1_epoch,12,32,2,1,0.277,23.81,2445.77,98.26
3618,filter:14-conv1:16-conv2:1-fc:8-Momentum,1_epoch,14,16,1,8,0.196,82.19,2445.966,98.26
3619,filter:8-conv1:16-conv2:512-fc:4-Momentum,1_epoch,8,16,512,4,0.682,10.28,2446.648,98.26
3620,filter:4-conv1:2-conv2:32-fc:2-Momentum,1_epoch,4,2,32,2,0.398,32.82,2447.046,98.26
3621,filter:2-conv1:512-conv2:128-fc:8-Momentum,1_epoch,2,512,128,8,1.24,72.81,2448.286,98.26
3622,filter:4-conv1:128-conv2:512-fc:8-Momentum,1_epoch,4,128,512,8,1.48,10.28,2449.766,98.26
3623,filter:14-conv1:4-conv2:2-fc:512-Momentum,1_epoch,14,4,2,512,0.187,10.28,2449.953,98.26
3624,filter:8-conv1:4-conv2:256-fc:1-Momentum,1_epoch,8,4,256,1,0.336,10.28,2450.289,98.26
3625,filter:6-conv1:512-conv2:64-fc:64-Momentum,1_epoch,6,512,64,64,1.77,96.5,2452.059,98.26
3626,filter:12-conv1:256-conv2:128-fc:4-Momentum,1_epoch,12,256,128,4,1.69,10.28,2453.749,98.26
3627,filter:14-conv1:2-conv2:8-fc:8-Momentum,1_epoch,14,2,8,8,0.175,90.1,2453.924,98.26
3628,filter:2-conv1:128-conv2:512-fc:256-Momentum,1_epoch,2,128,512,256,0.851,95.14,2454.775,98.26
3629,filter:6-conv1:16-conv2:2-fc:128-Momentum,1_epoch,6,16,2,128,0.186,96.17,2454.961,98.26
3630,filter:12-conv1:128-conv2:128-fc:8-Momentum,1_epoch,12,128,128,8,0.895,10.28,2455.856,98.26
3631,filter:12-conv1:32-conv2:4-fc:256-Momentum,1_epoch,12,32,4,256,0.242,96.59,2456.098,98.26
3632,filter:14-conv1:128-conv2:512-fc:1-Momentum,1_epoch,14,128,512,1,2.95,10.28,2459.048,98.26
3633,filter:2-conv1:2-conv2:8-fc:8-Momentum,1_epoch,2,2,8,8,0.221,66.38,2459.269,98.26
3634,filter:14-conv1:4-conv2:2-fc:8-Momentum,1_epoch,14,4,2,8,0.177,89.18,2459.446,98.26
3635,filter:14-conv1:256-conv2:2-fc:256-Momentum,1_epoch,14,256,2,256,1.0,10.28,2460.446,98.26
3636,filter:8-conv1:16-conv2:4-fc:128-Momentum,1_epoch,8,16,4,128,0.247,96.5,2460.693,98.26
3637,filter:12-conv1:256-conv2:8-fc:256-Momentum,1_epoch,12,256,8,256,1.02,10.28,2461.713,98.26
3638,filter:2-conv1:64-conv2:8-fc:256-Momentum,1_epoch,2,64,8,256,0.275,95.42,2461.988,98.26
3639,filter:6-conv1:1-conv2:128-fc:8-Momentum,1_epoch,6,1,128,8,0.212,92.08,2462.2,98.26
3640,filter:14-conv1:32-conv2:128-fc:1-Momentum,1_epoch,14,32,128,1,0.558,10.28,2462.758,98.26
3641,filter:4-conv1:256-conv2:128-fc:8-Momentum,1_epoch,4,256,128,8,1.12,10.28,2463.878,98.26
3642,filter:12-conv1:256-conv2:1-fc:32-Momentum,1_epoch,12,256,1,32,1.07,92.03,2464.948,98.26
3643,filter:14-conv1:256-conv2:4-fc:4-Momentum,1_epoch,14,256,4,4,1.02,10.28,2465.968,98.26
3644,filter:8-conv1:512-conv2:2-fc:256-Momentum,1_epoch,8,512,2,256,1.39,11.35,2467.358,98.26
3645,filter:6-conv1:8-conv2:2-fc:32-Momentum,1_epoch,6,8,2,32,0.278,95.09,2467.636,98.26
3646,filter:4-conv1:4-conv2:128-fc:64-Momentum,1_epoch,4,4,128,64,0.21,95.75,2467.846,98.26
3647,filter:14-conv1:32-conv2:32-fc:32-Momentum,1_epoch,14,32,32,32,0.302,95.32,2468.148,98.26
3648,filter:8-conv1:64-conv2:16-fc:512-Momentum,1_epoch,8,64,16,512,0.309,10.28,2468.457,98.26
3649,filter:8-conv1:32-conv2:512-fc:1-Momentum,1_epoch,8,32,512,1,0.914,10.28,2469.371,98.26
3650,filter:4-conv1:16-conv2:1-fc:32-Momentum,1_epoch,4,16,1,32,0.17,89.63,2469.541,98.26
3651,filter:14-conv1:128-conv2:256-fc:512-Momentum,1_epoch,14,128,256,512,1.86,9.8,2471.401,98.26
3652,filter:14-conv1:4-conv2:128-fc:32-Momentum,1_epoch,14,4,128,32,0.314,90.68,2471.715,98.26
3653,filter:6-conv1:4-conv2:64-fc:8-Momentum,1_epoch,6,4,64,8,0.185,94.11,2471.9,98.26
3654,filter:8-conv1:8-conv2:128-fc:32-Momentum,1_epoch,8,8,128,32,0.274,97.0,2472.174,98.26
3655,filter:6-conv1:32-conv2:4-fc:8-Momentum,1_epoch,6,32,4,8,0.317,89.6,2472.491,98.26
3656,filter:12-conv1:128-conv2:8-fc:32-Momentum,1_epoch,12,128,8,32,0.524,95.19,2473.015,98.26
3657,filter:2-conv1:8-conv2:16-fc:256-Momentum,1_epoch,2,8,16,256,0.169,94.39,2473.184,98.26
3658,filter:6-conv1:8-conv2:512-fc:128-Momentum,1_epoch,6,8,512,128,0.564,96.99,2473.748,98.26
3659,filter:8-conv1:128-conv2:256-fc:16-Momentum,1_epoch,8,128,256,16,1.18,10.28,2474.928,98.26
3660,filter:6-conv1:2-conv2:32-fc:128-Momentum,1_epoch,6,2,32,128,0.286,96.37,2475.214,98.26
3661,filter:4-conv1:16-conv2:512-fc:64-Momentum,1_epoch,4,16,512,64,0.44,96.69,2475.654,98.26
3662,filter:8-conv1:256-conv2:16-fc:512-Momentum,1_epoch,8,256,16,512,0.768,10.28,2476.422,98.26
3663,filter:14-conv1:2-conv2:16-fc:8-Momentum,1_epoch,14,2,16,8,0.188,93.44,2476.61,98.26
3664,filter:12-conv1:2-conv2:512-fc:2-Momentum,1_epoch,12,2,512,2,0.588,10.28,2477.198,98.26
3665,filter:14-conv1:256-conv2:32-fc:128-Momentum,1_epoch,14,256,32,128,1.29,10.28,2478.488,98.26
3666,filter:4-conv1:8-conv2:512-fc:64-Momentum,1_epoch,4,8,512,64,0.397,96.96,2478.885,98.26
3667,filter:14-conv1:64-conv2:256-fc:128-Momentum,1_epoch,14,64,256,128,1.03,10.28,2479.915,98.26
3668,filter:12-conv1:512-conv2:8-fc:4-Momentum,1_epoch,12,512,8,4,1.62,10.28,2481.535,98.26
3669,filter:8-conv1:512-conv2:1-fc:2-Momentum,1_epoch,8,512,1,2,1.41,40.39,2482.945,98.26
3670,filter:4-conv1:64-conv2:2-fc:8-Momentum,1_epoch,4,64,2,8,0.274,90.03,2483.219,98.26
3671,filter:4-conv1:32-conv2:1-fc:64-Momentum,1_epoch,4,32,1,64,0.221,93.06,2483.44,98.26
3672,filter:4-conv1:128-conv2:64-fc:256-Momentum,1_epoch,4,128,64,256,0.511,98.05,2483.951,98.26
3673,filter:8-conv1:128-conv2:32-fc:64-Momentum,1_epoch,8,128,32,64,0.584,97.29,2484.535,98.26
3674,filter:4-conv1:1-conv2:128-fc:2-Momentum,1_epoch,4,1,128,2,0.317,21.94,2484.852,98.26
3675,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,2485.033,98.26
3676,filter:12-conv1:32-conv2:16-fc:32-Momentum,1_epoch,12,32,16,32,0.336,96.61,2485.369,98.26
3677,filter:14-conv1:64-conv2:2-fc:1-Momentum,1_epoch,14,64,2,1,0.405,10.28,2485.774,98.26
3678,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,2,2,512,16,0.413,10.28,2486.187,98.26
3679,filter:8-conv1:8-conv2:64-fc:128-Momentum,1_epoch,8,8,64,128,0.224,97.21,2486.411,98.26
3680,filter:6-conv1:16-conv2:16-fc:64-Momentum,1_epoch,6,16,16,64,0.202,97.07,2486.613,98.26
3681,filter:4-conv1:512-conv2:8-fc:32-Momentum,1_epoch,4,512,8,32,1.8,97.31,2488.413,98.26
3682,filter:8-conv1:64-conv2:4-fc:512-Momentum,1_epoch,8,64,4,512,0.282,10.28,2488.695,98.26
3683,filter:2-conv1:16-conv2:256-fc:64-Momentum,1_epoch,2,16,256,64,0.533,94.74,2489.228,98.26
3684,filter:8-conv1:2-conv2:1-fc:128-Momentum,1_epoch,8,2,1,128,0.244,92.7,2489.472,98.26
3685,filter:12-conv1:16-conv2:128-fc:512-Momentum,1_epoch,12,16,128,512,0.381,94.24,2489.853,98.26
3686,filter:12-conv1:512-conv2:512-fc:32-Momentum,1_epoch,12,512,512,32,9.83,10.28,2499.683,98.26
3687,filter:12-conv1:4-conv2:32-fc:512-Momentum,1_epoch,12,4,32,512,0.219,95.85,2499.902,98.26
3688,filter:6-conv1:256-conv2:128-fc:1-Momentum,1_epoch,6,256,128,1,1.24,10.28,2501.142,98.26
3689,filter:14-conv1:256-conv2:64-fc:256-Momentum,1_epoch,14,256,64,256,1.72,10.28,2502.862,98.26
3690,filter:2-conv1:128-conv2:16-fc:128-Momentum,1_epoch,2,128,16,128,0.807,95.62,2503.669,98.26
3691,filter:8-conv1:4-conv2:512-fc:64-Momentum,1_epoch,8,4,512,64,0.713,94.02,2504.382,98.26
3692,filter:2-conv1:32-conv2:16-fc:1-Momentum,1_epoch,2,32,16,1,0.29,27.69,2504.672,98.26
3693,filter:6-conv1:256-conv2:16-fc:32-Momentum,1_epoch,6,256,16,32,0.765,97.33,2505.437,98.26
3694,filter:12-conv1:8-conv2:4-fc:1-Momentum,1_epoch,12,8,4,1,0.551,10.28,2505.988,98.26
3695,filter:6-conv1:1-conv2:2-fc:128-Momentum,1_epoch,6,1,2,128,0.177,93.83,2506.165,98.26
3696,filter:8-conv1:8-conv2:256-fc:1-Momentum,1_epoch,8,8,256,1,0.454,10.28,2506.619,98.26
3697,filter:6-conv1:16-conv2:512-fc:8-Momentum,1_epoch,6,16,512,8,0.599,10.28,2507.218,98.26
3698,filter:4-conv1:512-conv2:8-fc:64-Momentum,1_epoch,4,512,8,64,1.2,96.96,2508.418,98.26
3699,filter:2-conv1:128-conv2:512-fc:512-Momentum,1_epoch,2,128,512,512,0.964,96.4,2509.382,98.26
3700,filter:14-conv1:128-conv2:8-fc:512-Momentum,1_epoch,14,128,8,512,0.64,10.28,2510.022,98.26
3701,filter:6-conv1:64-conv2:64-fc:512-Momentum,1_epoch,6,64,64,512,0.406,98.3,2510.428,98.3
3702,filter:4-conv1:512-conv2:2-fc:512-Momentum,1_epoch,4,512,2,512,1.59,10.28,2512.018,98.3
3703,filter:4-conv1:256-conv2:1-fc:128-Momentum,1_epoch,4,256,1,128,1.15,93.23,2513.168,98.3
3704,filter:4-conv1:512-conv2:64-fc:4-Momentum,1_epoch,4,512,64,4,1.72,10.28,2514.888,98.3
3705,filter:4-conv1:32-conv2:32-fc:16-Momentum,1_epoch,4,32,32,16,0.305,96.8,2515.193,98.3
3706,filter:6-conv1:64-conv2:16-fc:256-Momentum,1_epoch,6,64,16,256,0.479,97.74,2515.672,98.3
3707,filter:6-conv1:2-conv2:8-fc:32-Momentum,1_epoch,6,2,8,32,0.18,94.67,2515.852,98.3
3708,filter:12-conv1:4-conv2:4-fc:2-Momentum,1_epoch,12,4,4,2,0.31,28.17,2516.162,98.3
3709,filter:6-conv1:32-conv2:1-fc:512-Momentum,1_epoch,6,32,1,512,0.222,96.23,2516.384,98.3
3710,filter:8-conv1:256-conv2:2-fc:256-Momentum,1_epoch,8,256,2,256,0.892,10.28,2517.276,98.3
3711,filter:6-conv1:2-conv2:16-fc:128-Momentum,1_epoch,6,2,16,128,0.235,96.95,2517.511,98.3
3712,filter:6-conv1:8-conv2:32-fc:512-Momentum,1_epoch,6,8,32,512,0.664,97.92,2518.175,98.3
3713,filter:8-conv1:64-conv2:512-fc:16-Momentum,1_epoch,8,64,512,16,1.26,10.28,2519.435,98.3
3714,filter:2-conv1:128-conv2:32-fc:8-Momentum,1_epoch,2,128,32,8,0.384,86.08,2519.819,98.3
3715,filter:2-conv1:512-conv2:2-fc:512-Momentum,1_epoch,2,512,2,512,1.46,92.25,2521.279,98.3
3716,filter:8-conv1:8-conv2:4-fc:256-Momentum,1_epoch,8,8,4,256,0.266,96.59,2521.545,98.3
3717,filter:12-conv1:128-conv2:128-fc:1-Momentum,1_epoch,12,128,128,1,0.936,10.28,2522.481,98.3
3718,filter:4-conv1:128-conv2:128-fc:128-Momentum,1_epoch,4,128,128,128,0.703,97.85,2523.184,98.3
3719,filter:6-conv1:256-conv2:16-fc:512-Momentum,1_epoch,6,256,16,512,0.753,91.53,2523.937,98.3
3720,filter:2-conv1:128-conv2:4-fc:4-Momentum,1_epoch,2,128,4,4,0.406,52.52,2524.343,98.3
3721,filter:4-conv1:32-conv2:2-fc:1-Momentum,1_epoch,4,32,2,1,0.201,26.97,2524.544,98.3
3722,filter:4-conv1:256-conv2:256-fc:8-Momentum,1_epoch,4,256,256,8,2.15,10.28,2526.694,98.3
3723,filter:4-conv1:1-conv2:512-fc:2-Momentum,1_epoch,4,1,512,2,0.749,10.28,2527.443,98.3
3724,filter:2-conv1:16-conv2:2-fc:4-Momentum,1_epoch,2,16,2,4,0.238,60.85,2527.681,98.3
3725,filter:12-conv1:32-conv2:4-fc:128-Momentum,1_epoch,12,32,4,128,0.434,96.23,2528.115,98.3
3726,filter:6-conv1:128-conv2:8-fc:8-Momentum,1_epoch,6,128,8,8,0.486,93.78,2528.601,98.3
3727,filter:8-conv1:16-conv2:16-fc:4-Momentum,1_epoch,8,16,16,4,0.269,85.75,2528.87,98.3
3728,filter:4-conv1:256-conv2:256-fc:128-Momentum,1_epoch,4,256,256,128,1.99,96.94,2530.86,98.3
3729,filter:2-conv1:16-conv2:512-fc:16-Momentum,1_epoch,2,16,512,16,0.463,88.58,2531.323,98.3
3730,filter:2-conv1:32-conv2:8-fc:4-Momentum,1_epoch,2,32,8,4,0.376,39.82,2531.699,98.3
3731,filter:2-conv1:256-conv2:128-fc:64-Momentum,1_epoch,2,256,128,64,0.71,95.86,2532.409,98.3
3732,filter:2-conv1:128-conv2:2-fc:8-Momentum,1_epoch,2,128,2,8,0.325,75.26,2532.734,98.3
3733,filter:6-conv1:1-conv2:512-fc:8-Momentum,1_epoch,6,1,512,8,0.424,58.98,2533.158,98.3
3734,filter:2-conv1:4-conv2:32-fc:2-Momentum,1_epoch,2,4,32,2,0.404,32.24,2533.562,98.3
3735,filter:14-conv1:8-conv2:2-fc:4-Momentum,1_epoch,14,8,2,4,0.333,71.55,2533.895,98.3
3736,filter:12-conv1:1-conv2:256-fc:128-Momentum,1_epoch,12,1,256,128,0.308,83.5,2534.203,98.3
3737,filter:6-conv1:32-conv2:256-fc:2-Momentum,1_epoch,6,32,256,2,0.517,10.28,2534.72,98.3
3738,filter:14-conv1:128-conv2:16-fc:8-Momentum,1_epoch,14,128,16,8,0.651,10.28,2535.371,98.3
3739,filter:12-conv1:64-conv2:2-fc:512-Momentum,1_epoch,12,64,2,512,0.341,10.28,2535.712,98.3
3740,filter:14-conv1:64-conv2:8-fc:1-Momentum,1_epoch,14,64,8,1,0.594,10.28,2536.306,98.3
3741,filter:4-conv1:16-conv2:512-fc:8-Momentum,1_epoch,4,16,512,8,0.452,22.25,2536.758,98.3
3742,filter:12-conv1:8-conv2:8-fc:512-Momentum,1_epoch,12,8,8,512,0.197,96.57,2536.955,98.3
3743,filter:8-conv1:1-conv2:512-fc:64-Momentum,1_epoch,8,1,512,64,0.355,89.35,2537.31,98.3
3744,filter:12-conv1:64-conv2:2-fc:8-Momentum,1_epoch,12,64,2,8,0.323,89.97,2537.633,98.3
3745,filter:14-conv1:16-conv2:1-fc:64-Momentum,1_epoch,14,16,1,64,0.378,93.72,2538.011,98.3
3746,filter:14-conv1:4-conv2:4-fc:4-Momentum,1_epoch,14,4,4,4,0.279,75.34,2538.29,98.3
3747,filter:4-conv1:1-conv2:512-fc:8-Momentum,1_epoch,4,1,512,8,0.308,10.28,2538.598,98.3
3748,filter:2-conv1:8-conv2:8-fc:1-Momentum,1_epoch,2,8,8,1,0.146,24.38,2538.744,98.3
3749,filter:8-conv1:16-conv2:32-fc:2-Momentum,1_epoch,8,16,32,2,0.216,10.28,2538.96,98.3
3750,filter:8-conv1:32-conv2:2-fc:64-Momentum,1_epoch,8,32,2,64,0.21,94.61,2539.17,98.3
3751,filter:14-conv1:2-conv2:16-fc:64-Momentum,1_epoch,14,2,16,64,0.193,95.13,2539.363,98.3
3752,filter:14-conv1:128-conv2:256-fc:1-Momentum,1_epoch,14,128,256,1,1.87,10.28,2541.233,98.3
3753,filter:6-conv1:2-conv2:512-fc:2-Momentum,1_epoch,6,2,512,2,0.449,29.05,2541.682,98.3
3754,filter:6-conv1:32-conv2:32-fc:64-Momentum,1_epoch,6,32,32,64,0.262,97.4,2541.944,98.3
3755,filter:2-conv1:4-conv2:1-fc:16-Momentum,1_epoch,2,4,1,16,0.223,78.99,2542.167,98.3
3756,filter:6-conv1:1-conv2:64-fc:32-Momentum,1_epoch,6,1,64,32,0.188,94.27,2542.355,98.3
3757,filter:4-conv1:32-conv2:1-fc:256-Momentum,1_epoch,4,32,1,256,0.293,94.56,2542.648,98.3
3758,filter:2-conv1:32-conv2:128-fc:64-Momentum,1_epoch,2,32,128,64,0.254,95.38,2542.902,98.3
3759,filter:2-conv1:512-conv2:1-fc:128-Momentum,1_epoch,2,512,1,128,1.46,89.79,2544.362,98.3
3760,filter:8-conv1:128-conv2:32-fc:16-Momentum,1_epoch,8,128,32,16,0.523,94.34,2544.885,98.3
3761,filter:2-conv1:2-conv2:32-fc:128-Momentum,1_epoch,2,2,32,128,0.254,94.07,2545.139,98.3
3762,filter:4-conv1:32-conv2:1-fc:4-Momentum,1_epoch,4,32,1,4,0.285,66.21,2545.424,98.3
3763,filter:4-conv1:16-conv2:256-fc:8-Momentum,1_epoch,4,16,256,8,0.424,47.98,2545.848,98.3
3764,filter:2-conv1:512-conv2:1-fc:4-Momentum,1_epoch,2,512,1,4,1.01,71.86,2546.858,98.3
3765,filter:14-conv1:2-conv2:2-fc:16-Momentum,1_epoch,14,2,2,16,0.218,93.05,2547.076,98.3
3766,filter:8-conv1:64-conv2:64-fc:16-Momentum,1_epoch,8,64,64,16,0.385,91.04,2547.461,98.3
3767,filter:2-conv1:8-conv2:1-fc:32-Momentum,1_epoch,2,8,1,32,0.243,84.05,2547.704,98.3
3768,filter:12-conv1:32-conv2:1-fc:1-Momentum,1_epoch,12,32,1,1,0.242,10.28,2547.946,98.3
3769,filter:8-conv1:128-conv2:512-fc:4-Momentum,1_epoch,8,128,512,4,1.71,10.28,2549.656,98.3
3770,filter:4-conv1:512-conv2:1-fc:32-Momentum,1_epoch,4,512,1,32,1.22,90.83,2550.876,98.3
3771,filter:12-conv1:128-conv2:16-fc:512-Momentum,1_epoch,12,128,16,512,0.543,10.28,2551.419,98.3
3772,filter:6-conv1:256-conv2:1-fc:256-Momentum,1_epoch,6,256,1,256,0.769,96.5,2552.188,98.3
3773,filter:12-conv1:8-conv2:16-fc:16-Momentum,1_epoch,12,8,16,16,0.211,94.86,2552.399,98.3
3774,filter:2-conv1:1-conv2:16-fc:1-Momentum,1_epoch,2,1,16,1,0.142,10.28,2552.541,98.3
3775,filter:6-conv1:64-conv2:128-fc:64-Momentum,1_epoch,6,64,128,64,0.53,97.49,2553.071,98.3
3776,filter:4-conv1:256-conv2:2-fc:128-Momentum,1_epoch,4,256,2,128,0.686,92.55,2553.757,98.3
3777,filter:14-conv1:32-conv2:2-fc:32-Momentum,1_epoch,14,32,2,32,0.25,95.96,2554.007,98.3
3778,filter:14-conv1:512-conv2:128-fc:32-Momentum,1_epoch,14,512,128,32,3.98,10.28,2557.987,98.3
3779,filter:12-conv1:512-conv2:1-fc:4-Momentum,1_epoch,12,512,1,4,1.71,43.75,2559.697,98.3
3780,filter:14-conv1:128-conv2:128-fc:64-Momentum,1_epoch,14,128,128,64,1.34,10.28,2561.037,98.3
3781,filter:8-conv1:16-conv2:512-fc:512-Momentum,1_epoch,8,16,512,512,0.917,93.94,2561.954,98.3
3782,filter:4-conv1:1-conv2:8-fc:256-Momentum,1_epoch,4,1,8,256,0.124,94.79,2562.078,98.3
3783,filter:2-conv1:16-conv2:64-fc:512-Momentum,1_epoch,2,16,64,512,0.298,96.02,2562.376,98.3
3784,filter:2-conv1:4-conv2:2-fc:2-Momentum,1_epoch,2,4,2,2,0.238,17.65,2562.614,98.3
3785,filter:12-conv1:32-conv2:64-fc:4-Momentum,1_epoch,12,32,64,4,0.333,25.44,2562.947,98.3
3786,filter:4-conv1:1-conv2:128-fc:128-Momentum,1_epoch,4,1,128,128,0.292,94.09,2563.239,98.3
3787,filter:6-conv1:32-conv2:16-fc:16-Momentum,1_epoch,6,32,16,16,0.273,96.45,2563.512,98.3
3788,filter:4-conv1:1-conv2:256-fc:256-Momentum,1_epoch,4,1,256,256,0.255,95.79,2563.767,98.3
3789,filter:12-conv1:1-conv2:2-fc:8-Momentum,1_epoch,12,1,2,8,0.164,86.21,2563.931,98.3
3790,filter:6-conv1:32-conv2:8-fc:2-Momentum,1_epoch,6,32,8,2,0.291,36.19,2564.222,98.3
3791,filter:6-conv1:16-conv2:512-fc:64-Momentum,1_epoch,6,16,512,64,0.589,96.71,2564.811,98.3
3792,filter:4-conv1:64-conv2:4-fc:8-Momentum,1_epoch,4,64,4,8,0.271,87.19,2565.082,98.3
3793,filter:14-conv1:256-conv2:4-fc:8-Momentum,1_epoch,14,256,4,8,1.07,10.28,2566.152,98.3
3794,filter:6-conv1:2-conv2:256-fc:4-Momentum,1_epoch,6,2,256,4,0.254,10.28,2566.406,98.3
3795,filter:14-conv1:256-conv2:1-fc:8-Momentum,1_epoch,14,256,1,8,1.22,82.57,2567.626,98.3
3796,filter:2-conv1:1-conv2:16-fc:32-Momentum,1_epoch,2,1,16,32,0.279,89.72,2567.905,98.3
3797,filter:2-conv1:1-conv2:2-fc:64-Momentum,1_epoch,2,1,2,64,0.137,86.61,2568.042,98.3
3798,filter:2-conv1:2-conv2:64-fc:32-Momentum,1_epoch,2,2,64,32,0.197,91.5,2568.239,98.3
3799,filter:8-conv1:256-conv2:32-fc:256-Momentum,1_epoch,8,256,32,256,0.945,95.26,2569.184,98.3
3800,filter:12-conv1:4-conv2:128-fc:512-Momentum,1_epoch,12,4,128,512,0.318,93.76,2569.502,98.3
3801,filter:14-conv1:512-conv2:1-fc:32-Momentum,1_epoch,14,512,1,32,1.97,87.59,2571.472,98.3
3802,filter:4-conv1:1-conv2:512-fc:64-Momentum,1_epoch,4,1,512,64,0.317,93.96,2571.789,98.3
3803,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,2572.037,98.3
