,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
3518,filter:2-conv1:1-conv2:32-fc:512-Momentum,1_epoch,2,1,32,512,0.43,93.46,2470.889,98.27
3519,filter:4-conv1:16-conv2:32-fc:4-Momentum,1_epoch,4,16,32,4,0.193,83.43,2471.082,98.27
3520,filter:2-conv1:64-conv2:32-fc:8-Momentum,1_epoch,2,64,32,8,0.352,89.78,2471.434,98.27
3521,filter:2-conv1:2-conv2:32-fc:32-Momentum,1_epoch,2,2,32,32,0.321,90.4,2471.755,98.27
3522,filter:8-conv1:1-conv2:256-fc:2-Momentum,1_epoch,8,1,256,2,0.244,10.28,2471.999,98.27
3523,filter:6-conv1:32-conv2:1-fc:512-Momentum,1_epoch,6,32,1,512,0.222,96.23,2472.221,98.27
3524,filter:8-conv1:128-conv2:512-fc:64-Momentum,1_epoch,8,128,512,64,1.92,10.28,2474.141,98.27
3525,filter:4-conv1:64-conv2:128-fc:512-Momentum,1_epoch,4,64,128,512,0.578,97.88,2474.719,98.27
3526,filter:14-conv1:16-conv2:128-fc:1-Momentum,1_epoch,14,16,128,1,0.364,10.28,2475.083,98.27
3527,filter:2-conv1:2-conv2:64-fc:64-Momentum,1_epoch,2,2,64,64,0.212,92.26,2475.295,98.27
3528,filter:12-conv1:8-conv2:16-fc:32-Momentum,1_epoch,12,8,16,32,0.301,96.28,2475.596,98.27
3529,filter:8-conv1:64-conv2:2-fc:64-Momentum,1_epoch,8,64,2,64,0.373,95.75,2475.969,98.27
3530,filter:6-conv1:8-conv2:4-fc:128-Momentum,1_epoch,6,8,4,128,0.313,97.45,2476.282,98.27
3531,filter:2-conv1:1-conv2:128-fc:64-Momentum,1_epoch,2,1,128,64,0.232,92.36,2476.514,98.27
3532,filter:14-conv1:4-conv2:64-fc:4-Momentum,1_epoch,14,4,64,4,0.276,47.85,2476.79,98.27
3533,filter:14-conv1:128-conv2:4-fc:64-Momentum,1_epoch,14,128,4,64,0.618,95.31,2477.408,98.27
3534,filter:2-conv1:16-conv2:8-fc:1-Momentum,1_epoch,2,16,8,1,0.162,27.98,2477.57,98.27
3535,filter:14-conv1:512-conv2:1-fc:256-Momentum,1_epoch,14,512,1,256,1.78,80.55,2479.35,98.27
3536,filter:2-conv1:16-conv2:1-fc:64-Momentum,1_epoch,2,16,1,64,0.161,89.08,2479.511,98.27
3537,filter:6-conv1:128-conv2:1-fc:4-Momentum,1_epoch,6,128,1,4,0.504,75.81,2480.015,98.27
3538,filter:2-conv1:32-conv2:4-fc:256-Momentum,1_epoch,2,32,4,256,0.243,93.89,2480.258,98.27
3539,filter:4-conv1:16-conv2:16-fc:4-Momentum,1_epoch,4,16,16,4,0.205,81.83,2480.463,98.27
3540,filter:8-conv1:8-conv2:128-fc:8-Momentum,1_epoch,8,8,128,8,0.263,81.87,2480.726,98.27
3541,filter:6-conv1:128-conv2:1-fc:32-Momentum,1_epoch,6,128,1,32,0.43,92.49,2481.156,98.27
3542,filter:6-conv1:128-conv2:32-fc:8-Momentum,1_epoch,6,128,32,8,0.517,86.32,2481.673,98.27
3543,filter:6-conv1:8-conv2:32-fc:8-Momentum,1_epoch,6,8,32,8,0.179,93.67,2481.852,98.27
3544,filter:8-conv1:128-conv2:64-fc:512-Momentum,1_epoch,8,128,64,512,0.685,95.88,2482.537,98.27
3545,filter:2-conv1:512-conv2:64-fc:512-Momentum,1_epoch,2,512,64,512,1.18,97.11,2483.717,98.27
3546,filter:6-conv1:32-conv2:16-fc:64-Momentum,1_epoch,6,32,16,64,0.248,97.58,2483.965,98.27
3547,filter:2-conv1:512-conv2:1-fc:4-Momentum,1_epoch,2,512,1,4,1.01,71.86,2484.975,98.27
3548,filter:6-conv1:1-conv2:16-fc:64-Momentum,1_epoch,6,1,16,64,0.305,95.6,2485.28,98.27
3549,filter:8-conv1:4-conv2:128-fc:64-Momentum,1_epoch,8,4,128,64,0.264,96.47,2485.544,98.27
3550,filter:12-conv1:512-conv2:1-fc:64-Momentum,1_epoch,12,512,1,64,1.71,10.28,2487.254,98.27
3551,filter:8-conv1:8-conv2:1-fc:256-Momentum,1_epoch,8,8,1,256,0.201,94.83,2487.455,98.27
3552,filter:6-conv1:16-conv2:32-fc:32-Momentum,1_epoch,6,16,32,32,0.338,97.14,2487.793,98.27
3553,filter:8-conv1:256-conv2:4-fc:32-Momentum,1_epoch,8,256,4,32,0.806,96.43,2488.599,98.27
3554,filter:6-conv1:128-conv2:128-fc:256-Momentum,1_epoch,6,128,128,256,0.907,97.56,2489.506,98.27
3555,filter:2-conv1:8-conv2:64-fc:256-Momentum,1_epoch,2,8,64,256,0.192,95.71,2489.698,98.27
3556,filter:2-conv1:256-conv2:512-fc:512-Momentum,1_epoch,2,256,512,512,1.4,96.6,2491.098,98.27
3557,filter:6-conv1:2-conv2:1-fc:8-Momentum,1_epoch,6,2,1,8,0.241,75.76,2491.339,98.27
3558,filter:6-conv1:16-conv2:2-fc:128-Momentum,1_epoch,6,16,2,128,0.186,96.17,2491.525,98.27
3559,filter:14-conv1:4-conv2:128-fc:2-Momentum,1_epoch,14,4,128,2,0.315,10.28,2491.84,98.27
3560,filter:8-conv1:512-conv2:64-fc:4-Momentum,1_epoch,8,512,64,4,1.96,10.28,2493.8,98.27
3561,filter:8-conv1:8-conv2:8-fc:128-Momentum,1_epoch,8,8,8,128,0.302,97.01,2494.102,98.27
3562,filter:2-conv1:4-conv2:16-fc:32-Momentum,1_epoch,2,4,16,32,0.242,93.13,2494.344,98.27
3563,filter:6-conv1:256-conv2:64-fc:64-Momentum,1_epoch,6,256,64,64,0.992,97.0,2495.336,98.27
3564,filter:2-conv1:1-conv2:16-fc:1-Momentum,1_epoch,2,1,16,1,0.142,10.28,2495.478,98.27
3565,filter:2-conv1:256-conv2:8-fc:512-Momentum,1_epoch,2,256,8,512,0.886,97.14,2496.364,98.27
3566,filter:6-conv1:256-conv2:512-fc:1-Momentum,1_epoch,6,256,512,1,2.99,10.28,2499.354,98.27
3567,filter:2-conv1:64-conv2:1-fc:4-Momentum,1_epoch,2,64,1,4,0.234,72.06,2499.588,98.27
3568,filter:8-conv1:128-conv2:2-fc:16-Momentum,1_epoch,8,128,2,16,0.64,94.45,2500.228,98.27
3569,filter:2-conv1:4-conv2:1-fc:16-Momentum,1_epoch,2,4,1,16,0.223,78.99,2500.451,98.27
3570,filter:14-conv1:512-conv2:2-fc:256-Momentum,1_epoch,14,512,2,256,1.77,10.28,2502.221,98.27
3571,filter:12-conv1:1-conv2:64-fc:512-Momentum,1_epoch,12,1,64,512,0.325,94.72,2502.546,98.27
3572,filter:12-conv1:4-conv2:2-fc:512-Momentum,1_epoch,12,4,2,512,0.18,96.39,2502.726,98.27
3573,filter:14-conv1:16-conv2:512-fc:256-Momentum,1_epoch,14,16,512,256,0.882,53.89,2503.608,98.27
3574,filter:6-conv1:256-conv2:2-fc:64-Momentum,1_epoch,6,256,2,64,0.82,95.56,2504.428,98.27
3575,filter:12-conv1:128-conv2:32-fc:64-Momentum,1_epoch,12,128,32,64,0.607,95.55,2505.035,98.27
3576,filter:12-conv1:64-conv2:4-fc:2-Momentum,1_epoch,12,64,4,2,0.32,10.28,2505.355,98.27
3577,filter:4-conv1:512-conv2:1-fc:512-Momentum,1_epoch,4,512,1,512,1.23,93.27,2506.585,98.27
3578,filter:8-conv1:2-conv2:32-fc:2-Momentum,1_epoch,8,2,32,2,0.565,44.12,2507.15,98.27
3579,filter:8-conv1:128-conv2:128-fc:64-Momentum,1_epoch,8,128,128,64,0.96,10.28,2508.11,98.27
3580,filter:12-conv1:2-conv2:512-fc:4-Momentum,1_epoch,12,2,512,4,0.52,21.21,2508.63,98.27
3581,filter:8-conv1:128-conv2:8-fc:16-Momentum,1_epoch,8,128,8,16,0.535,93.64,2509.165,98.27
3582,filter:4-conv1:2-conv2:2-fc:64-Momentum,1_epoch,4,2,2,64,0.306,92.25,2509.471,98.27
3583,filter:2-conv1:128-conv2:1-fc:1-Momentum,1_epoch,2,128,1,1,0.401,26.51,2509.872,98.27
3584,filter:14-conv1:8-conv2:2-fc:4-Momentum,1_epoch,14,8,2,4,0.333,71.55,2510.205,98.27
3585,filter:8-conv1:256-conv2:512-fc:64-Momentum,1_epoch,8,256,512,64,3.31,10.28,2513.515,98.27
3586,filter:14-conv1:1-conv2:128-fc:16-Momentum,1_epoch,14,1,128,16,0.421,85.52,2513.936,98.27
3587,filter:8-conv1:256-conv2:16-fc:512-Momentum,1_epoch,8,256,16,512,0.768,10.28,2514.704,98.27
3588,filter:12-conv1:2-conv2:32-fc:1-Momentum,1_epoch,12,2,32,1,0.2,24.49,2514.904,98.27
3589,filter:2-conv1:16-conv2:64-fc:1-Momentum,1_epoch,2,16,64,1,0.227,26.22,2515.131,98.27
3590,filter:6-conv1:64-conv2:1-fc:16-Momentum,1_epoch,6,64,1,16,0.412,92.68,2515.543,98.27
3591,filter:2-conv1:256-conv2:4-fc:128-Momentum,1_epoch,2,256,4,128,1.11,94.62,2516.653,98.27
3592,filter:6-conv1:128-conv2:128-fc:64-Momentum,1_epoch,6,128,128,64,0.69,97.03,2517.343,98.27
3593,filter:12-conv1:256-conv2:128-fc:8-Momentum,1_epoch,12,256,128,8,1.72,10.28,2519.063,98.27
3594,filter:12-conv1:64-conv2:256-fc:2-Momentum,1_epoch,12,64,256,2,0.868,10.28,2519.931,98.27
3595,filter:14-conv1:256-conv2:512-fc:4-Momentum,1_epoch,14,256,512,4,5.51,10.28,2525.441,98.27
3596,filter:14-conv1:1-conv2:512-fc:16-Momentum,1_epoch,14,1,512,16,0.485,18.44,2525.926,98.27
3597,filter:4-conv1:16-conv2:4-fc:16-Momentum,1_epoch,4,16,4,16,0.351,94.18,2526.277,98.27
3598,filter:8-conv1:64-conv2:128-fc:512-Momentum,1_epoch,8,64,128,512,0.628,97.63,2526.905,98.27
3599,filter:6-conv1:256-conv2:128-fc:32-Momentum,1_epoch,6,256,128,32,1.56,10.28,2528.465,98.27
3600,filter:14-conv1:8-conv2:8-fc:1-Momentum,1_epoch,14,8,8,1,0.198,28.08,2528.663,98.27
3601,filter:12-conv1:64-conv2:32-fc:8-Momentum,1_epoch,12,64,32,8,0.367,10.28,2529.03,98.27
3602,filter:8-conv1:32-conv2:1-fc:1-Momentum,1_epoch,8,32,1,1,0.225,28.13,2529.255,98.27
3603,filter:2-conv1:512-conv2:256-fc:64-Momentum,1_epoch,2,512,256,64,1.58,96.52,2530.835,98.27
3604,filter:12-conv1:4-conv2:512-fc:32-Momentum,1_epoch,12,4,512,32,0.881,75.72,2531.716,98.27
3605,filter:8-conv1:1-conv2:512-fc:64-Momentum,1_epoch,8,1,512,64,0.355,89.35,2532.071,98.27
3606,filter:14-conv1:64-conv2:512-fc:4-Momentum,1_epoch,14,64,512,4,1.76,10.28,2533.831,98.27
3607,filter:8-conv1:16-conv2:32-fc:16-Momentum,1_epoch,8,16,32,16,0.212,96.14,2534.043,98.27
3608,filter:8-conv1:4-conv2:2-fc:128-Momentum,1_epoch,8,4,2,128,0.156,95.46,2534.199,98.27
3609,filter:2-conv1:512-conv2:16-fc:128-Momentum,1_epoch,2,512,16,128,1.31,95.96,2535.509,98.27
3610,filter:6-conv1:2-conv2:256-fc:8-Momentum,1_epoch,6,2,256,8,0.532,89.78,2536.041,98.27
3611,filter:6-conv1:1-conv2:128-fc:4-Momentum,1_epoch,6,1,128,4,0.486,71.23,2536.527,98.27
3612,filter:6-conv1:512-conv2:512-fc:128-Momentum,1_epoch,6,512,512,128,5.76,10.28,2542.287,98.27
3613,filter:12-conv1:512-conv2:128-fc:512-Momentum,1_epoch,12,512,128,512,3.48,9.8,2545.767,98.27
3614,filter:6-conv1:2-conv2:4-fc:32-Momentum,1_epoch,6,2,4,32,0.251,94.04,2546.018,98.27
3615,filter:2-conv1:1-conv2:512-fc:8-Momentum,1_epoch,2,1,512,8,0.32,10.28,2546.338,98.27
3616,filter:4-conv1:256-conv2:128-fc:128-Momentum,1_epoch,4,256,128,128,1.19,97.41,2547.528,98.27
3617,filter:2-conv1:128-conv2:64-fc:1-Momentum,1_epoch,2,128,64,1,0.539,10.28,2548.067,98.27
3618,filter:14-conv1:16-conv2:4-fc:64-Momentum,1_epoch,14,16,4,64,0.368,96.41,2548.435,98.27
3619,filter:8-conv1:8-conv2:32-fc:4-Momentum,1_epoch,8,8,32,4,0.188,82.61,2548.623,98.27
3620,filter:4-conv1:8-conv2:128-fc:128-Momentum,1_epoch,4,8,128,128,0.236,97.02,2548.859,98.27
3621,filter:6-conv1:4-conv2:128-fc:16-Momentum,1_epoch,6,4,128,16,0.373,96.76,2549.232,98.27
3622,filter:12-conv1:64-conv2:1-fc:8-Momentum,1_epoch,12,64,1,8,0.308,91.73,2549.54,98.27
3623,filter:12-conv1:256-conv2:512-fc:16-Momentum,1_epoch,12,256,512,16,4.53,10.28,2554.07,98.27
3624,filter:14-conv1:128-conv2:1-fc:32-Momentum,1_epoch,14,128,1,32,0.613,95.06,2554.683,98.27
3625,filter:14-conv1:1-conv2:256-fc:4-Momentum,1_epoch,14,1,256,4,0.343,17.69,2555.026,98.27
3626,filter:8-conv1:8-conv2:16-fc:64-Momentum,1_epoch,8,8,16,64,0.277,97.22,2555.303,98.27
3627,filter:6-conv1:1-conv2:8-fc:64-Momentum,1_epoch,6,1,8,64,0.155,95.33,2555.458,98.27
3628,filter:8-conv1:2-conv2:256-fc:256-Momentum,1_epoch,8,2,256,256,0.546,95.53,2556.004,98.27
3629,filter:12-conv1:256-conv2:1-fc:4-Momentum,1_epoch,12,256,1,4,1.1,51.01,2557.104,98.27
3630,filter:6-conv1:128-conv2:16-fc:32-Momentum,1_epoch,6,128,16,32,0.454,97.12,2557.558,98.27
3631,filter:2-conv1:16-conv2:16-fc:16-Momentum,1_epoch,2,16,16,16,0.332,84.99,2557.89,98.27
3632,filter:8-conv1:128-conv2:1-fc:16-Momentum,1_epoch,8,128,1,16,0.409,91.27,2558.299,98.27
3633,filter:12-conv1:8-conv2:2-fc:16-Momentum,1_epoch,12,8,2,16,0.293,92.81,2558.592,98.27
3634,filter:12-conv1:4-conv2:16-fc:1-Momentum,1_epoch,12,4,16,1,0.197,26.62,2558.789,98.27
3635,filter:8-conv1:4-conv2:512-fc:2-Momentum,1_epoch,8,4,512,2,0.508,10.28,2559.297,98.27
3636,filter:4-conv1:1-conv2:128-fc:128-Momentum,1_epoch,4,1,128,128,0.292,94.09,2559.589,98.27
3637,filter:8-conv1:512-conv2:16-fc:4-Momentum,1_epoch,8,512,16,4,1.38,44.18,2560.969,98.27
3638,filter:12-conv1:256-conv2:32-fc:64-Momentum,1_epoch,12,256,32,64,1.27,10.28,2562.239,98.27
3639,filter:8-conv1:64-conv2:128-fc:4-Momentum,1_epoch,8,64,128,4,0.586,21.31,2562.825,98.27
3640,filter:8-conv1:256-conv2:32-fc:32-Momentum,1_epoch,8,256,32,32,0.918,96.25,2563.743,98.27
3641,filter:4-conv1:512-conv2:2-fc:128-Momentum,1_epoch,4,512,2,128,1.21,10.28,2564.953,98.27
3642,filter:8-conv1:32-conv2:512-fc:8-Momentum,1_epoch,8,32,512,8,0.944,10.28,2565.897,98.27
3643,filter:12-conv1:256-conv2:2-fc:128-Momentum,1_epoch,12,256,2,128,1.04,10.28,2566.937,98.27
3644,filter:8-conv1:64-conv2:8-fc:4-Momentum,1_epoch,8,64,8,4,0.288,38.24,2567.225,98.27
3645,filter:6-conv1:4-conv2:128-fc:128-Momentum,1_epoch,6,4,128,128,0.289,96.77,2567.514,98.27
3646,filter:12-conv1:64-conv2:8-fc:256-Momentum,1_epoch,12,64,8,256,0.389,93.28,2567.903,98.27
3647,filter:14-conv1:2-conv2:2-fc:128-Momentum,1_epoch,14,2,2,128,0.174,95.38,2568.077,98.27
3648,filter:6-conv1:16-conv2:2-fc:512-Momentum,1_epoch,6,16,2,512,0.276,95.47,2568.353,98.27
3649,filter:8-conv1:64-conv2:8-fc:128-Momentum,1_epoch,8,64,8,128,0.289,97.74,2568.642,98.27
3650,filter:2-conv1:256-conv2:1-fc:128-Momentum,1_epoch,2,256,1,128,0.872,89.57,2569.514,98.27
3651,filter:8-conv1:32-conv2:512-fc:128-Momentum,1_epoch,8,32,512,128,0.9,94.68,2570.414,98.27
3652,filter:12-conv1:16-conv2:2-fc:1-Momentum,1_epoch,12,16,2,1,0.306,26.55,2570.72,98.27
3653,filter:12-conv1:16-conv2:1-fc:2-Momentum,1_epoch,12,16,1,2,0.207,47.21,2570.927,98.27
3654,filter:4-conv1:32-conv2:128-fc:16-Momentum,1_epoch,4,32,128,16,0.323,95.06,2571.25,98.27
3655,filter:6-conv1:32-conv2:128-fc:8-Momentum,1_epoch,6,32,128,8,0.376,75.05,2571.626,98.27
3656,filter:8-conv1:8-conv2:2-fc:32-Momentum,1_epoch,8,8,2,32,0.279,95.76,2571.905,98.27
3657,filter:6-conv1:16-conv2:32-fc:1-Momentum,1_epoch,6,16,32,1,0.298,10.28,2572.203,98.27
3658,filter:14-conv1:512-conv2:2-fc:64-Momentum,1_epoch,14,512,2,64,1.78,10.28,2573.983,98.27
3659,filter:12-conv1:16-conv2:256-fc:512-Momentum,1_epoch,12,16,256,512,0.584,91.13,2574.567,98.27
3660,filter:14-conv1:512-conv2:32-fc:32-Momentum,1_epoch,14,512,32,32,2.33,10.28,2576.897,98.27
3661,filter:6-conv1:2-conv2:32-fc:1-Momentum,1_epoch,6,2,32,1,0.161,28.38,2577.058,98.27
3662,filter:8-conv1:2-conv2:32-fc:4-Momentum,1_epoch,8,2,32,4,0.162,88.91,2577.22,98.27
3663,filter:12-conv1:16-conv2:256-fc:8-Momentum,1_epoch,12,16,256,8,0.479,10.28,2577.699,98.27
3664,filter:2-conv1:16-conv2:16-fc:32-Momentum,1_epoch,2,16,16,32,0.334,94.25,2578.033,98.27
3665,filter:14-conv1:1-conv2:512-fc:128-Momentum,1_epoch,14,1,512,128,0.578,21.94,2578.611,98.27
3666,filter:4-conv1:512-conv2:8-fc:128-Momentum,1_epoch,4,512,8,128,1.24,96.39,2579.851,98.27
3667,filter:6-conv1:1-conv2:256-fc:8-Momentum,1_epoch,6,1,256,8,0.443,85.81,2580.294,98.27
3668,filter:12-conv1:32-conv2:128-fc:16-Momentum,1_epoch,12,32,128,16,0.421,77.45,2580.715,98.27
3669,filter:6-conv1:32-conv2:4-fc:1-Momentum,1_epoch,6,32,4,1,0.278,28.75,2580.993,98.27
3670,filter:14-conv1:256-conv2:4-fc:256-Momentum,1_epoch,14,256,4,256,1.06,10.28,2582.053,98.27
3671,filter:8-conv1:64-conv2:64-fc:1-Momentum,1_epoch,8,64,64,1,0.559,10.28,2582.612,98.27
3672,filter:8-conv1:4-conv2:32-fc:2-Momentum,1_epoch,8,4,32,2,0.167,51.81,2582.779,98.27
3673,filter:6-conv1:256-conv2:1-fc:16-Momentum,1_epoch,6,256,1,16,0.801,94.21,2583.58,98.27
3674,filter:12-conv1:512-conv2:512-fc:8-Momentum,1_epoch,12,512,512,8,9.69,10.28,2593.27,98.27
3675,filter:2-conv1:32-conv2:512-fc:1-Momentum,1_epoch,2,32,512,1,0.473,10.28,2593.743,98.27
3676,filter:6-conv1:512-conv2:2-fc:8-Momentum,1_epoch,6,512,2,8,1.34,89.55,2595.083,98.27
3677,filter:12-conv1:4-conv2:256-fc:1-Momentum,1_epoch,12,4,256,1,0.497,10.28,2595.58,98.27
3678,filter:8-conv1:512-conv2:4-fc:8-Momentum,1_epoch,8,512,4,8,1.55,90.15,2597.13,98.27
3679,filter:6-conv1:2-conv2:64-fc:256-Momentum,1_epoch,6,2,64,256,0.243,96.93,2597.373,98.27
3680,filter:4-conv1:2-conv2:16-fc:512-Momentum,1_epoch,4,2,16,512,0.357,96.73,2597.73,98.27
3681,filter:14-conv1:256-conv2:128-fc:256-Momentum,1_epoch,14,256,128,256,2.26,10.28,2599.99,98.27
3682,filter:14-conv1:64-conv2:16-fc:1-Momentum,1_epoch,14,64,16,1,0.563,10.28,2600.553,98.27
3683,filter:6-conv1:4-conv2:1-fc:2-Momentum,1_epoch,6,4,1,2,0.246,39.92,2600.799,98.27
3684,filter:2-conv1:128-conv2:64-fc:32-Momentum,1_epoch,2,128,64,32,0.427,94.58,2601.226,98.27
3685,filter:4-conv1:512-conv2:4-fc:64-Momentum,1_epoch,4,512,4,64,1.31,96.78,2602.536,98.27
3686,filter:6-conv1:64-conv2:64-fc:128-Momentum,1_epoch,6,64,64,128,0.618,97.81,2603.154,98.27
3687,filter:6-conv1:32-conv2:64-fc:2-Momentum,1_epoch,6,32,64,2,0.424,10.28,2603.578,98.27
3688,filter:8-conv1:512-conv2:4-fc:512-Momentum,1_epoch,8,512,4,512,1.54,10.28,2605.118,98.27
3689,filter:2-conv1:32-conv2:32-fc:1-Momentum,1_epoch,2,32,32,1,0.297,27.92,2605.415,98.27
3690,filter:12-conv1:2-conv2:128-fc:4-Momentum,1_epoch,12,2,128,4,0.308,10.28,2605.723,98.27
3691,filter:14-conv1:32-conv2:128-fc:64-Momentum,1_epoch,14,32,128,64,0.563,10.28,2606.286,98.27
3692,filter:14-conv1:128-conv2:512-fc:8-Momentum,1_epoch,14,128,512,8,2.92,10.28,2609.206,98.27
3693,filter:12-conv1:16-conv2:4-fc:16-Momentum,1_epoch,12,16,4,16,0.209,96.02,2609.415,98.27
3694,filter:4-conv1:64-conv2:64-fc:4-Momentum,1_epoch,4,64,64,4,0.485,26.21,2609.9,98.27
3695,filter:2-conv1:128-conv2:128-fc:8-Momentum,1_epoch,2,128,128,8,0.441,75.79,2610.341,98.27
3696,filter:4-conv1:256-conv2:16-fc:128-Momentum,1_epoch,4,256,16,128,0.957,97.82,2611.298,98.27
3697,filter:8-conv1:16-conv2:128-fc:2-Momentum,1_epoch,8,16,128,2,0.475,21.12,2611.773,98.27
3698,filter:6-conv1:32-conv2:512-fc:2-Momentum,1_epoch,6,32,512,2,1.03,10.28,2612.803,98.27
3699,filter:2-conv1:8-conv2:8-fc:32-Momentum,1_epoch,2,8,8,32,0.168,91.98,2612.971,98.27
3700,filter:8-conv1:128-conv2:4-fc:128-Momentum,1_epoch,8,128,4,128,0.471,10.28,2613.442,98.27
3701,filter:4-conv1:16-conv2:2-fc:8-Momentum,1_epoch,4,16,2,8,0.261,82.5,2613.703,98.27
3702,filter:4-conv1:256-conv2:2-fc:512-Momentum,1_epoch,4,256,2,512,1.16,10.28,2614.863,98.27
3703,filter:8-conv1:32-conv2:128-fc:512-Momentum,1_epoch,8,32,128,512,0.393,97.82,2615.256,98.27
3704,filter:6-conv1:8-conv2:2-fc:512-Momentum,1_epoch,6,8,2,512,0.284,95.86,2615.54,98.27
3705,filter:6-conv1:256-conv2:1-fc:512-Momentum,1_epoch,6,256,1,512,0.722,95.15,2616.262,98.27
3706,filter:12-conv1:2-conv2:128-fc:256-Momentum,1_epoch,12,2,128,256,0.43,93.34,2616.692,98.27
3707,filter:14-conv1:128-conv2:2-fc:1-Momentum,1_epoch,14,128,2,1,0.726,10.28,2617.418,98.27
3708,filter:6-conv1:2-conv2:128-fc:2-Momentum,1_epoch,6,2,128,2,0.713,53.23,2618.131,98.27
3709,filter:14-conv1:512-conv2:4-fc:32-Momentum,1_epoch,14,512,4,32,1.99,10.28,2620.121,98.27
3710,filter:6-conv1:256-conv2:64-fc:32-Momentum,1_epoch,6,256,64,32,0.94,96.26,2621.061,98.27
3711,filter:14-conv1:1-conv2:8-fc:256-Momentum,1_epoch,14,1,8,256,0.305,95.28,2621.366,98.27
3712,filter:8-conv1:128-conv2:8-fc:256-Momentum,1_epoch,8,128,8,256,0.458,96.12,2621.824,98.27
3713,filter:12-conv1:1-conv2:128-fc:256-Momentum,1_epoch,12,1,128,256,0.239,92.25,2622.063,98.27
3714,filter:6-conv1:4-conv2:16-fc:128-Momentum,1_epoch,6,4,16,128,0.165,97.36,2622.228,98.27
3715,filter:8-conv1:128-conv2:2-fc:64-Momentum,1_epoch,8,128,2,64,0.45,94.71,2622.678,98.27
3716,filter:2-conv1:64-conv2:8-fc:32-Momentum,1_epoch,2,64,8,32,0.246,91.35,2622.924,98.27
3717,filter:12-conv1:4-conv2:8-fc:64-Momentum,1_epoch,12,4,8,64,0.19,95.99,2623.114,98.27
3718,filter:14-conv1:32-conv2:1-fc:256-Momentum,1_epoch,14,32,1,256,0.264,10.28,2623.378,98.27
3719,filter:2-conv1:512-conv2:64-fc:2-Momentum,1_epoch,2,512,64,2,1.13,10.28,2624.508,98.27
3720,filter:4-conv1:64-conv2:16-fc:16-Momentum,1_epoch,4,64,16,16,0.389,95.99,2624.897,98.27
3721,filter:6-conv1:256-conv2:512-fc:64-Momentum,1_epoch,6,256,512,64,2.95,10.28,2627.847,98.27
3722,filter:2-conv1:2-conv2:2-fc:128-Momentum,1_epoch,2,2,2,128,0.135,89.27,2627.982,98.27
3723,filter:14-conv1:64-conv2:256-fc:4-Momentum,1_epoch,14,64,256,4,1.05,10.28,2629.032,98.27
3724,filter:14-conv1:2-conv2:256-fc:64-Momentum,1_epoch,14,2,256,64,0.41,84.39,2629.442,98.27
3725,filter:8-conv1:16-conv2:1-fc:1-Momentum,1_epoch,8,16,1,1,0.175,10.28,2629.617,98.27
3726,filter:14-conv1:256-conv2:1-fc:2-Momentum,1_epoch,14,256,1,2,1.2,45.61,2630.817,98.27
3727,filter:14-conv1:4-conv2:1-fc:256-Momentum,1_epoch,14,4,1,256,0.311,94.66,2631.128,98.27
3728,filter:8-conv1:16-conv2:16-fc:4-Momentum,1_epoch,8,16,16,4,0.269,85.75,2631.397,98.27
3729,filter:6-conv1:16-conv2:4-fc:128-Momentum,1_epoch,6,16,4,128,0.176,96.97,2631.573,98.27
3730,filter:8-conv1:32-conv2:8-fc:4-Momentum,1_epoch,8,32,8,4,0.274,61.31,2631.847,98.27
3731,filter:4-conv1:16-conv2:16-fc:512-Momentum,1_epoch,4,16,16,512,0.191,97.84,2632.038,98.27
3732,filter:12-conv1:512-conv2:2-fc:16-Momentum,1_epoch,12,512,2,16,1.56,10.28,2633.598,98.27
3733,filter:2-conv1:512-conv2:4-fc:16-Momentum,1_epoch,2,512,4,16,1.03,91.41,2634.628,98.27
3734,filter:12-conv1:2-conv2:2-fc:128-Momentum,1_epoch,12,2,2,128,0.178,95.12,2634.806,98.27
3735,filter:4-conv1:4-conv2:64-fc:64-Momentum,1_epoch,4,4,64,64,0.186,97.09,2634.992,98.27
3736,filter:14-conv1:512-conv2:256-fc:256-Momentum,1_epoch,14,512,256,256,6.33,9.8,2641.322,98.27
3737,filter:2-conv1:256-conv2:512-fc:16-Momentum,1_epoch,2,256,512,16,1.32,83.42,2642.642,98.27
3738,filter:12-conv1:512-conv2:64-fc:1-Momentum,1_epoch,12,512,64,1,2.48,10.28,2645.122,98.27
3739,filter:12-conv1:1-conv2:128-fc:1-Momentum,1_epoch,12,1,128,1,0.293,10.28,2645.415,98.27
3740,filter:12-conv1:4-conv2:64-fc:512-Momentum,1_epoch,12,4,64,512,0.263,94.54,2645.678,98.27
3741,filter:6-conv1:32-conv2:512-fc:256-Momentum,1_epoch,6,32,512,256,0.893,96.38,2646.571,98.27
3742,filter:4-conv1:512-conv2:2-fc:8-Momentum,1_epoch,4,512,2,8,1.22,89.18,2647.791,98.27
3743,filter:8-conv1:32-conv2:512-fc:64-Momentum,1_epoch,8,32,512,64,0.961,92.04,2648.752,98.27
3744,filter:14-conv1:2-conv2:512-fc:16-Momentum,1_epoch,14,2,512,16,0.61,39.56,2649.362,98.27
3745,filter:14-conv1:64-conv2:512-fc:64-Momentum,1_epoch,14,64,512,64,1.67,10.28,2651.032,98.27
