Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4
2016-09-03 4:51,44,filter:4-conv1:1-conv2:128-fc:512-Momentum,1_epoch,0.24,95.52,NA,NA,4,1,128,512
2016-09-03 4:51,988,filter:4-conv1:1-conv2:256-fc:8-Momentum,1_epoch,0.243,10.28,NA,NA,4,1,256,8
2016-09-03 4:51,87,filter:4-conv1:1-conv2:256-fc:1-Momentum,1_epoch,0.284,10.28,NA,NA,4,1,256,1
2016-09-03 4:51,216,filter:4-conv1:1-conv2:256-fc:4-Momentum,1_epoch,0.346,22.62,NA,NA,4,1,256,4
2016-09-03 4:51,222,filter:4-conv1:1-conv2:256-fc:2-Momentum,1_epoch,0.335,22.42,NA,NA,4,1,256,2
2016-09-03 4:51,167,filter:4-conv1:1-conv2:256-fc:16-Momentum,1_epoch,0.233,90.85,NA,NA,4,1,256,16
2016-09-03 4:51,191,filter:4-conv1:1-conv2:256-fc:32-Momentum,1_epoch,0.233,93.69,NA,NA,4,1,256,32
2016-09-03 4:51,400,filter:4-conv1:1-conv2:256-fc:64-Momentum,1_epoch,0.337,94.44,NA,NA,4,1,256,64
2016-09-03 4:51,948,filter:4-conv1:1-conv2:256-fc:128-Momentum,1_epoch,0.778,95.54,NA,NA,4,1,256,128
2016-09-03 4:52,657,filter:4-conv1:1-conv2:256-fc:256-Momentum,1_epoch,0.255,95.79,NA,NA,4,1,256,256
2016-09-03 4:52,418,filter:4-conv1:1-conv2:512-fc:1-Momentum,1_epoch,0.311,20.73,NA,NA,4,1,512,1
2016-09-03 4:52,427,filter:4-conv1:1-conv2:256-fc:512-Momentum,1_epoch,0.277,10.28,NA,NA,4,1,256,512
2016-09-03 4:52,162,filter:4-conv1:1-conv2:512-fc:2-Momentum,1_epoch,0.749,10.28,NA,NA,4,1,512,2
2016-09-03 4:52,893,filter:4-conv1:1-conv2:512-fc:8-Momentum,1_epoch,0.308,10.28,NA,NA,4,1,512,8
2016-09-03 4:52,14,filter:4-conv1:1-conv2:512-fc:4-Momentum,1_epoch,0.352,10.28,NA,NA,4,1,512,4
2016-09-03 4:52,294,filter:4-conv1:1-conv2:512-fc:16-Momentum,1_epoch,0.46,88.1,NA,NA,4,1,512,16
2016-09-03 4:52,555,filter:4-conv1:1-conv2:512-fc:32-Momentum,1_epoch,0.641,91.09,NA,NA,4,1,512,32
2016-09-03 4:52,826,filter:4-conv1:1-conv2:512-fc:64-Momentum,1_epoch,0.317,93.96,NA,NA,4,1,512,64
2016-09-03 4:52,468,filter:4-conv1:1-conv2:512-fc:128-Momentum,1_epoch,0.316,95.4,NA,NA,4,1,512,128
2016-09-03 4:52,690,filter:4-conv1:1-conv2:512-fc:256-Momentum,1_epoch,0.406,95.75,NA,NA,4,1,512,256
2016-09-03 4:52,285,filter:4-conv1:1-conv2:512-fc:512-Momentum,1_epoch,0.539,92.23,NA,NA,4,1,512,512
2016-09-03 4:52,585,filter:4-conv1:2-conv2:1-fc:4-Momentum,1_epoch,0.142,62.11,NA,NA,4,2,1,4
2016-09-03 4:52,916,filter:4-conv1:2-conv2:1-fc:2-Momentum,1_epoch,0.127,42.77,NA,NA,4,2,1,2
2016-09-03 4:52,38,filter:4-conv1:2-conv2:1-fc:1-Momentum,1_epoch,0.194,29.1,NA,NA,4,2,1,1
2016-09-03 4:52,419,filter:4-conv1:2-conv2:1-fc:8-Momentum,1_epoch,0.469,79.16,NA,NA,4,2,1,8
2016-09-03 4:52,291,filter:4-conv1:2-conv2:1-fc:32-Momentum,1_epoch,0.138,87.43,NA,NA,4,2,1,32
2016-09-03 4:52,591,filter:4-conv1:2-conv2:1-fc:16-Momentum,1_epoch,0.159,85.38,NA,NA,4,2,1,16
2016-09-03 4:52,599,filter:4-conv1:2-conv2:1-fc:128-Momentum,1_epoch,0.166,90.25,NA,NA,4,2,1,128
2016-09-03 4:52,601,filter:4-conv1:2-conv2:1-fc:64-Momentum,1_epoch,0.139,89.72,NA,NA,4,2,1,64
2016-09-03 4:52,0,filter:4-conv1:2-conv2:2-fc:1-Momentum,1_epoch,0.138,23.58,NA,NA,4,2,2,1
2016-09-03 4:52,46,filter:4-conv1:2-conv2:2-fc:2-Momentum,1_epoch,0.149,35.59,NA,NA,4,2,2,2
2016-09-03 4:52,172,filter:4-conv1:2-conv2:1-fc:256-Momentum,1_epoch,0.216,92.3,NA,NA,4,2,1,256
2016-09-03 4:52,190,filter:4-conv1:2-conv2:1-fc:512-Momentum,1_epoch,0.23,92.19,NA,NA,4,2,1,512
2016-09-03 4:53,851,filter:4-conv1:2-conv2:2-fc:32-Momentum,1_epoch,0.138,90.89,NA,NA,4,2,2,32
2016-09-03 4:53,907,filter:4-conv1:2-conv2:2-fc:16-Momentum,1_epoch,0.148,86.59,NA,NA,4,2,2,16
2016-09-03 4:53,971,filter:4-conv1:2-conv2:2-fc:4-Momentum,1_epoch,0.183,65.76,NA,NA,4,2,2,4
2016-09-03 4:53,972,filter:4-conv1:2-conv2:2-fc:8-Momentum,1_epoch,0.192,83.6,NA,NA,4,2,2,8
2016-09-03 4:53,479,filter:4-conv1:2-conv2:2-fc:512-Momentum,1_epoch,0.144,10.28,NA,NA,4,2,2,512
2016-09-03 4:53,483,filter:4-conv1:2-conv2:2-fc:128-Momentum,1_epoch,0.14,93.85,NA,NA,4,2,2,128
2016-09-03 4:53,735,filter:4-conv1:2-conv2:2-fc:256-Momentum,1_epoch,0.255,93.93,NA,NA,4,2,2,256
2016-09-03 4:53,820,filter:4-conv1:2-conv2:2-fc:64-Momentum,1_epoch,0.306,92.25,NA,NA,4,2,2,64
2016-09-03 4:53,25,filter:4-conv1:2-conv2:4-fc:1-Momentum,1_epoch,0.151,25.64,NA,NA,4,2,4,1
2016-09-03 4:53,93,filter:4-conv1:2-conv2:4-fc:2-Momentum,1_epoch,0.153,42.07,NA,NA,4,2,4,2
2016-09-03 4:53,239,filter:4-conv1:2-conv2:4-fc:4-Momentum,1_epoch,0.233,57.08,NA,NA,4,2,4,4
2016-09-03 4:53,424,filter:4-conv1:2-conv2:4-fc:8-Momentum,1_epoch,0.39,83.61,NA,NA,4,2,4,8
2016-09-03 4:53,477,filter:4-conv1:2-conv2:4-fc:128-Momentum,1_epoch,0.162,95.1,NA,NA,4,2,4,128
2016-09-03 4:53,505,filter:4-conv1:2-conv2:4-fc:32-Momentum,1_epoch,0.184,93.51,NA,NA,4,2,4,32
2016-09-03 4:53,699,filter:4-conv1:2-conv2:4-fc:64-Momentum,1_epoch,0.237,93.65,NA,NA,4,2,4,64
2016-09-03 4:53,827,filter:4-conv1:2-conv2:4-fc:16-Momentum,1_epoch,0.296,91.63,NA,NA,4,2,4,16
2016-09-03 4:53,776,filter:4-conv1:2-conv2:8-fc:1-Momentum,1_epoch,0.166,26.83,NA,NA,4,2,8,1
2016-09-03 4:53,18,filter:4-conv1:2-conv2:4-fc:256-Momentum,1_epoch,0.237,95.67,NA,NA,4,2,4,256
2016-09-03 4:53,69,filter:4-conv1:2-conv2:4-fc:512-Momentum,1_epoch,0.235,95.71,NA,NA,4,2,4,512
2016-09-03 4:53,74,filter:4-conv1:2-conv2:8-fc:2-Momentum,1_epoch,0.274,42.26,NA,NA,4,2,8,2
2016-09-03 4:53,15,filter:4-conv1:2-conv2:8-fc:8-Momentum,1_epoch,0.141,92.68,NA,NA,4,2,8,8
2016-09-03 4:53,314,filter:4-conv1:2-conv2:8-fc:4-Momentum,1_epoch,0.169,79.83,NA,NA,4,2,8,4
2016-09-03 4:53,315,filter:4-conv1:2-conv2:8-fc:32-Momentum,1_epoch,0.178,94.96,NA,NA,4,2,8,32
2016-09-03 4:53,318,filter:4-conv1:2-conv2:8-fc:16-Momentum,1_epoch,0.169,93.64,NA,NA,4,2,8,16
2016-09-03 4:53,641,filter:4-conv1:2-conv2:8-fc:128-Momentum,1_epoch,0.151,94.4,NA,NA,4,2,8,128
2016-09-03 4:53,757,filter:4-conv1:2-conv2:8-fc:64-Momentum,1_epoch,0.203,94.87,NA,NA,4,2,8,64
2016-09-03 4:53,43,filter:4-conv1:2-conv2:8-fc:512-Momentum,1_epoch,0.37,96.65,NA,NA,4,2,8,512
2016-09-03 4:53,50,filter:4-conv1:2-conv2:8-fc:256-Momentum,1_epoch,0.287,96.54,NA,NA,4,2,8,256
2016-09-03 4:53,274,filter:4-conv1:2-conv2:16-fc:1-Momentum,1_epoch,0.146,26.08,NA,NA,4,2,16,1
2016-09-03 4:53,346,filter:4-conv1:2-conv2:16-fc:4-Momentum,1_epoch,0.167,79.48,NA,NA,4,2,16,4
2016-09-03 4:53,395,filter:4-conv1:2-conv2:16-fc:2-Momentum,1_epoch,0.194,45.52,NA,NA,4,2,16,2
2016-09-03 4:53,446,filter:4-conv1:2-conv2:16-fc:8-Momentum,1_epoch,0.239,90.31,NA,NA,4,2,16,8
2016-09-03 4:54,874,filter:4-conv1:2-conv2:16-fc:128-Momentum,1_epoch,0.15,96.82,NA,NA,4,2,16,128
2016-09-03 4:54,917,filter:4-conv1:2-conv2:16-fc:64-Momentum,1_epoch,0.152,95.09,NA,NA,4,2,16,64
2016-09-03 4:54,231,filter:4-conv1:2-conv2:16-fc:32-Momentum,1_epoch,0.336,95.11,NA,NA,4,2,16,32
2016-09-03 4:54,375,filter:4-conv1:2-conv2:16-fc:16-Momentum,1_epoch,0.359,94.01,NA,NA,4,2,16,16
2016-09-03 4:54,206,filter:4-conv1:2-conv2:16-fc:256-Momentum,1_epoch,0.165,96.99,NA,NA,4,2,16,256
2016-09-03 4:54,224,filter:4-conv1:2-conv2:32-fc:1-Momentum,1_epoch,0.16,10.28,NA,NA,4,2,32,1
2016-09-03 4:54,649,filter:4-conv1:2-conv2:16-fc:512-Momentum,1_epoch,0.357,96.73,NA,NA,4,2,16,512
2016-09-03 4:54,674,filter:4-conv1:2-conv2:32-fc:2-Momentum,1_epoch,0.398,32.82,NA,NA,4,2,32,2
2016-09-03 4:54,933,filter:4-conv1:2-conv2:32-fc:4-Momentum,1_epoch,0.167,73.31,NA,NA,4,2,32,4
2016-09-03 4:54,144,filter:4-conv1:2-conv2:32-fc:8-Momentum,1_epoch,0.255,92.71,NA,NA,4,2,32,8
2016-09-03 4:54,267,filter:4-conv1:2-conv2:32-fc:16-Momentum,1_epoch,0.308,93.69,NA,NA,4,2,32,16
2016-09-03 4:54,424,filter:4-conv1:2-conv2:32-fc:32-Momentum,1_epoch,0.437,95.57,NA,NA,4,2,32,32
2016-09-03 4:54,197,filter:4-conv1:2-conv2:32-fc:512-Momentum,1_epoch,0.174,96.68,NA,NA,4,2,32,512
2016-09-03 4:54,291,filter:4-conv1:2-conv2:32-fc:128-Momentum,1_epoch,0.192,96.22,NA,NA,4,2,32,128
2016-09-03 4:54,461,filter:4-conv1:2-conv2:32-fc:64-Momentum,1_epoch,0.287,94.77,NA,NA,4,2,32,64
2016-09-03 4:54,656,filter:4-conv1:2-conv2:32-fc:256-Momentum,1_epoch,0.401,96.81,NA,NA,4,2,32,256
2016-09-03 4:54,239,filter:4-conv1:2-conv2:64-fc:4-Momentum,1_epoch,0.175,67.63,NA,NA,4,2,64,4
2016-09-03 4:54,263,filter:4-conv1:2-conv2:64-fc:1-Momentum,1_epoch,0.174,29.39,NA,NA,4,2,64,1
2016-09-03 4:54,647,filter:4-conv1:2-conv2:64-fc:2-Momentum,1_epoch,0.378,38.38,NA,NA,4,2,64,2
2016-09-03 4:54,919,filter:4-conv1:2-conv2:64-fc:8-Momentum,1_epoch,0.479,92.07,NA,NA,4,2,64,8
2016-09-03 4:54,214,filter:4-conv1:2-conv2:64-fc:64-Momentum,1_epoch,0.175,96.08,NA,NA,4,2,64,64
2016-09-03 4:54,244,filter:4-conv1:2-conv2:64-fc:128-Momentum,1_epoch,0.172,96,NA,NA,4,2,64,128
2016-09-03 4:54,275,filter:4-conv1:2-conv2:64-fc:16-Momentum,1_epoch,0.182,95.48,NA,NA,4,2,64,16
2016-09-03 4:54,646,filter:4-conv1:2-conv2:64-fc:32-Momentum,1_epoch,0.449,96.07,NA,NA,4,2,64,32
2016-09-03 4:54,171,filter:4-conv1:2-conv2:64-fc:256-Momentum,1_epoch,0.183,96.89,NA,NA,4,2,64,256
2016-09-03 4:54,384,filter:4-conv1:2-conv2:128-fc:1-Momentum,1_epoch,0.291,10.28,NA,NA,4,2,128,1
2016-09-03 4:54,399,filter:4-conv1:2-conv2:128-fc:2-Momentum,1_epoch,0.296,10.28,NA,NA,4,2,128,2
2016-09-03 4:54,730,filter:4-conv1:2-conv2:64-fc:512-Momentum,1_epoch,0.428,96.14,NA,NA,4,2,64,512
2016-09-03 4:54,801,filter:4-conv1:2-conv2:128-fc:32-Momentum,1_epoch,0.192,94.87,NA,NA,4,2,128,32
2016-09-03 4:54,932,filter:4-conv1:2-conv2:128-fc:4-Momentum,1_epoch,0.252,77.92,NA,NA,4,2,128,4
2016-09-03 4:54,12,filter:4-conv1:2-conv2:128-fc:8-Momentum,1_epoch,0.295,92.46,NA,NA,4,2,128,8
2016-09-03 4:54,14,filter:4-conv1:2-conv2:128-fc:16-Momentum,1_epoch,0.306,94.3,NA,NA,4,2,128,16
2016-09-03 4:55,68,filter:4-conv1:2-conv2:128-fc:64-Momentum,1_epoch,0.206,96.16,NA,NA,4,2,128,64
2016-09-03 4:55,134,filter:4-conv1:2-conv2:128-fc:128-Momentum,1_epoch,0.228,96.86,NA,NA,4,2,128,128
2016-09-03 4:55,392,filter:4-conv1:2-conv2:128-fc:256-Momentum,1_epoch,0.366,96.25,NA,NA,4,2,128,256
2016-09-03 4:55,98,filter:4-conv1:2-conv2:128-fc:512-Momentum,1_epoch,0.249,96.45,NA,NA,4,2,128,512
2016-09-03 4:55,66,filter:4-conv1:2-conv2:256-fc:1-Momentum,1_epoch,0.237,22,NA,NA,4,2,256,1
2016-09-03 4:55,128,filter:4-conv1:2-conv2:256-fc:4-Momentum,1_epoch,0.263,70.67,NA,NA,4,2,256,4
2016-09-03 4:55,141,filter:4-conv1:2-conv2:256-fc:8-Momentum,1_epoch,0.273,10.28,NA,NA,4,2,256,8
2016-09-03 4:55,277,filter:4-conv1:2-conv2:256-fc:2-Momentum,1_epoch,0.338,25.58,NA,NA,4,2,256,2
2016-09-03 4:55,996,filter:4-conv1:2-conv2:256-fc:16-Momentum,1_epoch,0.238,91.44,NA,NA,4,2,256,16
2016-09-03 4:55,74,filter:4-conv1:2-conv2:256-fc:32-Momentum,1_epoch,0.269,95.43,NA,NA,4,2,256,32
2016-09-03 4:55,137,filter:4-conv1:2-conv2:256-fc:64-Momentum,1_epoch,0.293,95.89,NA,NA,4,2,256,64
2016-09-03 4:55,907,filter:4-conv1:2-conv2:256-fc:128-Momentum,1_epoch,0.648,95.34,NA,NA,4,2,256,128
2016-09-03 4:55,645,filter:4-conv1:2-conv2:256-fc:256-Momentum,1_epoch,0.268,96.68,NA,NA,4,2,256,256
2016-09-03 4:55,258,filter:4-conv1:2-conv2:256-fc:512-Momentum,1_epoch,0.283,10.28,NA,NA,4,2,256,512
2016-09-03 4:55,508,filter:4-conv1:2-conv2:512-fc:1-Momentum,1_epoch,0.396,10.28,NA,NA,4,2,512,1
2016-09-03 4:55,803,filter:4-conv1:2-conv2:512-fc:2-Momentum,1_epoch,0.571,10.28,NA,NA,4,2,512,2
2016-09-03 4:55,100,filter:4-conv1:2-conv2:512-fc:8-Momentum,1_epoch,0.323,10.28,NA,NA,4,2,512,8
2016-09-03 4:55,416,filter:4-conv1:2-conv2:512-fc:4-Momentum,1_epoch,0.401,45.54,NA,NA,4,2,512,4
2016-09-03 4:55,459,filter:4-conv1:2-conv2:512-fc:16-Momentum,1_epoch,0.413,91.55,NA,NA,4,2,512,16
2016-09-03 4:55,261,filter:4-conv1:2-conv2:512-fc:32-Momentum,1_epoch,0.743,93.36,NA,NA,4,2,512,32
2016-09-03 4:55,98,filter:4-conv1:2-conv2:512-fc:128-Momentum,1_epoch,0.327,95.9,NA,NA,4,2,512,128
2016-09-03 4:55,215,filter:4-conv1:2-conv2:512-fc:64-Momentum,1_epoch,0.363,94.86,NA,NA,4,2,512,64
2016-09-03 4:55,627,filter:4-conv1:2-conv2:512-fc:256-Momentum,1_epoch,0.415,95.2,NA,NA,4,2,512,256
2016-09-03 4:56,156,filter:4-conv1:2-conv2:512-fc:512-Momentum,1_epoch,0.543,10.28,NA,NA,4,2,512,512
2016-09-03 4:56,764,filter:4-conv1:4-conv2:1-fc:2-Momentum,1_epoch,0.134,35.12,NA,NA,4,4,1,2
2016-09-03 4:56,773,filter:4-conv1:4-conv2:1-fc:4-Momentum,1_epoch,0.133,65.48,NA,NA,4,4,1,4
2016-09-03 4:56,777,filter:4-conv1:4-conv2:1-fc:8-Momentum,1_epoch,0.132,78.02,NA,NA,4,4,1,8
2016-09-03 4:56,778,filter:4-conv1:4-conv2:1-fc:1-Momentum,1_epoch,0.146,31.37,NA,NA,4,4,1,1
2016-09-03 4:56,104,filter:4-conv1:4-conv2:1-fc:128-Momentum,1_epoch,0.14,92.77,NA,NA,4,4,1,128
2016-09-03 4:56,118,filter:4-conv1:4-conv2:1-fc:32-Momentum,1_epoch,0.139,86.32,NA,NA,4,4,1,32
2016-09-03 4:56,131,filter:4-conv1:4-conv2:1-fc:16-Momentum,1_epoch,0.137,80.1,NA,NA,4,4,1,16
2016-09-03 4:56,389,filter:4-conv1:4-conv2:1-fc:64-Momentum,1_epoch,0.302,90.76,NA,NA,4,4,1,64
2016-09-03 4:56,307,filter:4-conv1:4-conv2:1-fc:256-Momentum,1_epoch,0.147,90.54,NA,NA,4,4,1,256
2016-09-03 4:56,331,filter:4-conv1:4-conv2:2-fc:1-Momentum,1_epoch,0.133,23.63,NA,NA,4,4,2,1
2016-09-03 4:56,474,filter:4-conv1:4-conv2:2-fc:2-Momentum,1_epoch,0.226,36.17,NA,NA,4,4,2,2
2016-09-03 4:56,546,filter:4-conv1:4-conv2:1-fc:512-Momentum,1_epoch,0.269,93.62,NA,NA,4,4,1,512
2016-09-03 4:56,13,filter:4-conv1:4-conv2:2-fc:8-Momentum,1_epoch,0.144,82.53,NA,NA,4,4,2,8
2016-09-03 4:56,35,filter:4-conv1:4-conv2:2-fc:32-Momentum,1_epoch,0.144,93.1,NA,NA,4,4,2,32
2016-09-03 4:56,159,filter:4-conv1:4-conv2:2-fc:16-Momentum,1_epoch,0.217,89.49,NA,NA,4,4,2,16
2016-09-03 4:56,188,filter:4-conv1:4-conv2:2-fc:4-Momentum,1_epoch,0.221,67.42,NA,NA,4,4,2,4
2016-09-03 4:56,511,filter:4-conv1:4-conv2:2-fc:64-Momentum,1_epoch,0.143,94.94,NA,NA,4,4,2,64
2016-09-03 4:56,541,filter:4-conv1:4-conv2:2-fc:512-Momentum,1_epoch,0.151,95.74,NA,NA,4,4,2,512
2016-09-03 4:56,843,filter:4-conv1:4-conv2:2-fc:128-Momentum,1_epoch,0.298,93.56,NA,NA,4,4,2,128
2016-09-03 4:56,859,filter:4-conv1:4-conv2:2-fc:256-Momentum,1_epoch,0.303,95.29,NA,NA,4,4,2,256
2016-09-03 4:56,50,filter:4-conv1:4-conv2:4-fc:8-Momentum,1_epoch,0.14,88.38,NA,NA,4,4,4,8
2016-09-03 4:56,56,filter:4-conv1:4-conv2:4-fc:1-Momentum,1_epoch,0.14,27.23,NA,NA,4,4,4,1
2016-09-03 4:56,61,filter:4-conv1:4-conv2:4-fc:2-Momentum,1_epoch,0.135,46.19,NA,NA,4,4,4,2
2016-09-03 4:56,141,filter:4-conv1:4-conv2:4-fc:4-Momentum,1_epoch,0.157,66.29,NA,NA,4,4,4,4
2016-09-03 4:56,491,filter:4-conv1:4-conv2:4-fc:32-Momentum,1_epoch,0.156,94.47,NA,NA,4,4,4,32
2016-09-03 4:56,825,filter:4-conv1:4-conv2:4-fc:64-Momentum,1_epoch,0.134,95.03,NA,NA,4,4,4,64
2016-09-03 4:56,834,filter:4-conv1:4-conv2:4-fc:128-Momentum,1_epoch,0.131,95.75,NA,NA,4,4,4,128
2016-09-03 4:56,939,filter:4-conv1:4-conv2:4-fc:16-Momentum,1_epoch,0.177,91.8,NA,NA,4,4,4,16
2016-09-03 4:57,316,filter:4-conv1:4-conv2:4-fc:512-Momentum,1_epoch,0.156,97.05,NA,NA,4,4,4,512
2016-09-03 4:57,471,filter:4-conv1:4-conv2:8-fc:1-Momentum,1_epoch,0.219,28.92,NA,NA,4,4,8,1
2016-09-03 4:57,603,filter:4-conv1:4-conv2:8-fc:2-Momentum,1_epoch,0.302,41.71,NA,NA,4,4,8,2
2016-09-03 4:57,606,filter:4-conv1:4-conv2:4-fc:256-Momentum,1_epoch,0.298,96.75,NA,NA,4,4,4,256
2016-09-03 4:57,931,filter:4-conv1:4-conv2:8-fc:16-Momentum,1_epoch,0.141,94.88,NA,NA,4,4,8,16
2016-09-03 4:57,79,filter:4-conv1:4-conv2:8-fc:8-Momentum,1_epoch,0.209,88.52,NA,NA,4,4,8,8
2016-09-03 4:57,91,filter:4-conv1:4-conv2:8-fc:32-Momentum,1_epoch,0.236,94.95,NA,NA,4,4,8,32
2016-09-03 4:57,271,filter:4-conv1:4-conv2:8-fc:4-Momentum,1_epoch,0.327,69.21,NA,NA,4,4,8,4
2016-09-03 4:57,620,filter:4-conv1:4-conv2:8-fc:64-Momentum,1_epoch,0.148,95.8,NA,NA,4,4,8,64
2016-09-03 4:57,690,filter:4-conv1:4-conv2:8-fc:128-Momentum,1_epoch,0.17,96.86,NA,NA,4,4,8,128
2016-09-03 4:57,692,filter:4-conv1:4-conv2:8-fc:512-Momentum,1_epoch,0.18,96.04,NA,NA,4,4,8,512
2016-09-03 4:57,783,filter:4-conv1:4-conv2:8-fc:256-Momentum,1_epoch,0.227,96.6,NA,NA,4,4,8,256
2016-09-03 4:57,268,filter:4-conv1:4-conv2:16-fc:8-Momentum,1_epoch,0.152,91.57,NA,NA,4,4,16,8
2016-09-03 4:57,355,filter:4-conv1:4-conv2:16-fc:1-Momentum,1_epoch,0.186,27.94,NA,NA,4,4,16,1
2016-09-03 4:57,485,filter:4-conv1:4-conv2:16-fc:2-Momentum,1_epoch,0.257,50.24,NA,NA,4,4,16,2
2016-09-03 4:57,615,filter:4-conv1:4-conv2:16-fc:4-Momentum,1_epoch,0.348,73.63,NA,NA,4,4,16,4
2016-09-03 4:57,913,filter:4-conv1:4-conv2:16-fc:64-Momentum,1_epoch,0.151,95.96,NA,NA,4,4,16,64
2016-09-03 4:57,101,filter:4-conv1:4-conv2:16-fc:32-Momentum,1_epoch,0.245,95.69,NA,NA,4,4,16,32
2016-09-03 4:57,124,filter:4-conv1:4-conv2:16-fc:16-Momentum,1_epoch,0.255,95.62,NA,NA,4,4,16,16
2016-09-03 4:57,242,filter:4-conv1:4-conv2:16-fc:128-Momentum,1_epoch,0.346,97.18,NA,NA,4,4,16,128
2016-09-03 4:57,672,filter:4-conv1:4-conv2:32-fc:1-Momentum,1_epoch,0.159,29.04,NA,NA,4,4,32,1
2016-09-03 4:57,680,filter:4-conv1:4-conv2:16-fc:512-Momentum,1_epoch,0.158,97.41,NA,NA,4,4,16,512
2016-09-03 4:57,698,filter:4-conv1:4-conv2:32-fc:2-Momentum,1_epoch,0.152,53.5,NA,NA,4,4,32,2
2016-09-03 4:57,814,filter:4-conv1:4-conv2:16-fc:256-Momentum,1_epoch,0.225,96.68,NA,NA,4,4,16,256
2016-09-03 4:57,218,filter:4-conv1:4-conv2:32-fc:8-Momentum,1_epoch,0.161,94.25,NA,NA,4,4,32,8
2016-09-03 4:57,353,filter:4-conv1:4-conv2:32-fc:16-Momentum,1_epoch,0.227,95.72,NA,NA,4,4,32,16
2016-09-03 4:57,378,filter:4-conv1:4-conv2:32-fc:32-Momentum,1_epoch,0.248,96.37,NA,NA,4,4,32,32
2016-09-03 4:57,497,filter:4-conv1:4-conv2:32-fc:4-Momentum,1_epoch,0.309,79.38,NA,NA,4,4,32,4
2016-09-03 4:57,906,filter:4-conv1:4-conv2:32-fc:64-Momentum,1_epoch,0.168,96.48,NA,NA,4,4,32,64
2016-09-03 4:57,121,filter:4-conv1:4-conv2:32-fc:128-Momentum,1_epoch,0.261,97.05,NA,NA,4,4,32,128
2016-09-03 4:57,131,filter:4-conv1:4-conv2:32-fc:256-Momentum,1_epoch,0.262,96.86,NA,NA,4,4,32,256
2016-09-03 4:57,649,filter:4-conv1:4-conv2:32-fc:512-Momentum,1_epoch,0.661,97.3,NA,NA,4,4,32,512
2016-09-03 4:58,36,filter:4-conv1:4-conv2:64-fc:4-Momentum,1_epoch,0.174,79.06,NA,NA,4,4,64,4
2016-09-03 4:58,266,filter:4-conv1:4-conv2:64-fc:2-Momentum,1_epoch,0.284,10.28,NA,NA,4,4,64,2
2016-09-03 4:58,414,filter:4-conv1:4-conv2:64-fc:8-Momentum,1_epoch,0.369,91.53,NA,NA,4,4,64,8
2016-09-03 4:58,541,filter:4-conv1:4-conv2:64-fc:1-Momentum,1_epoch,0.365,24.46,NA,NA,4,4,64,1
2016-09-03 4:58,95,filter:4-conv1:4-conv2:64-fc:32-Momentum,1_epoch,0.177,95.96,NA,NA,4,4,64,32
2016-09-03 4:58,100,filter:4-conv1:4-conv2:64-fc:128-Momentum,1_epoch,0.183,97.1,NA,NA,4,4,64,128
2016-09-03 4:58,152,filter:4-conv1:4-conv2:64-fc:64-Momentum,1_epoch,0.186,97.09,NA,NA,4,4,64,64
2016-09-03 4:58,257,filter:4-conv1:4-conv2:64-fc:16-Momentum,1_epoch,0.25,95.56,NA,NA,4,4,64,16
2016-09-03 4:58,198,filter:4-conv1:4-conv2:64-fc:512-Momentum,1_epoch,0.192,96.57,NA,NA,4,4,64,512
2016-09-03 4:58,267,filter:4-conv1:4-conv2:64-fc:256-Momentum,1_epoch,0.208,97.63,NA,NA,4,4,64,256
2016-09-03 4:58,327,filter:4-conv1:4-conv2:128-fc:1-Momentum,1_epoch,0.248,10.28,NA,NA,4,4,128,1
2016-09-03 4:58,946,filter:4-conv1:4-conv2:128-fc:2-Momentum,1_epoch,0.785,25.69,NA,NA,4,4,128,2
2016-09-03 4:58,972,filter:4-conv1:4-conv2:128-fc:16-Momentum,1_epoch,0.208,94.88,NA,NA,4,4,128,16
2016-09-03 4:58,252,filter:4-conv1:4-conv2:128-fc:4-Momentum,1_epoch,0.301,85.26,NA,NA,4,4,128,4
2016-09-03 4:58,254,filter:4-conv1:4-conv2:128-fc:8-Momentum,1_epoch,0.317,91.42,NA,NA,4,4,128,8
2016-09-03 4:58,281,filter:4-conv1:4-conv2:128-fc:32-Momentum,1_epoch,0.313,96.87,NA,NA,4,4,128,32
2016-09-03 4:58,790,filter:4-conv1:4-conv2:128-fc:64-Momentum,1_epoch,0.21,95.75,NA,NA,4,4,128,64
2016-09-03 4:58,798,filter:4-conv1:4-conv2:128-fc:128-Momentum,1_epoch,0.204,96.57,NA,NA,4,4,128,128
2016-09-03 4:58,829,filter:4-conv1:4-conv2:128-fc:256-Momentum,1_epoch,0.223,97.3,NA,NA,4,4,128,256
2016-09-03 4:58,974,filter:4-conv1:4-conv2:128-fc:512-Momentum,1_epoch,0.233,10.28,NA,NA,4,4,128,512
2016-09-03 4:58,734,filter:4-conv1:4-conv2:256-fc:1-Momentum,1_epoch,0.246,10.28,NA,NA,4,4,256,1
2016-09-03 4:58,734,filter:4-conv1:4-conv2:256-fc:2-Momentum,1_epoch,0.244,10.28,NA,NA,4,4,256,2
2016-09-03 4:58,134,filter:4-conv1:4-conv2:256-fc:4-Momentum,1_epoch,0.411,51.44,NA,NA,4,4,256,4
2016-09-03 4:58,408,filter:4-conv1:4-conv2:256-fc:8-Momentum,1_epoch,0.618,85.73,NA,NA,4,4,256,8
