,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
3061,filter:4-conv1:1-conv2:128-fc:64-Momentum,1_epoch,4,1,128,64,0.199,95.55,2101.888,98.3
3062,filter:8-conv1:512-conv2:4-fc:4-Momentum,1_epoch,8,512,4,4,1.45,82.12,2103.338,98.3
3063,filter:2-conv1:32-conv2:32-fc:1-Momentum,1_epoch,2,32,32,1,0.297,27.92,2103.635,98.3
3064,filter:8-conv1:512-conv2:128-fc:2-Momentum,1_epoch,8,512,128,2,2.48,10.28,2106.115,98.3
3065,filter:12-conv1:2-conv2:256-fc:512-Momentum,1_epoch,12,2,256,512,0.433,85.13,2106.548,98.3
3066,filter:4-conv1:64-conv2:1-fc:1-Momentum,1_epoch,4,64,1,1,0.44,32.5,2106.988,98.3
3067,filter:12-conv1:1-conv2:128-fc:1-Momentum,1_epoch,12,1,128,1,0.293,10.28,2107.281,98.3
3068,filter:14-conv1:512-conv2:16-fc:4-Momentum,1_epoch,14,512,16,4,1.98,10.28,2109.261,98.3
3069,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,6,128,4,256,0.612,96.62,2109.873,98.3
3070,filter:6-conv1:256-conv2:64-fc:64-Momentum,1_epoch,6,256,64,64,0.992,97.0,2110.865,98.3
3071,filter:4-conv1:64-conv2:256-fc:512-Momentum,1_epoch,4,64,256,512,0.621,98.07,2111.486,98.3
3072,filter:2-conv1:32-conv2:4-fc:64-Momentum,1_epoch,2,32,4,64,0.188,93.6,2111.674,98.3
3073,filter:8-conv1:128-conv2:1-fc:32-Momentum,1_epoch,8,128,1,32,0.626,94.84,2112.3,98.3
3074,filter:8-conv1:16-conv2:256-fc:32-Momentum,1_epoch,8,16,256,32,0.683,10.28,2112.983,98.3
3075,filter:2-conv1:128-conv2:16-fc:128-Momentum,1_epoch,2,128,16,128,0.807,95.62,2113.79,98.3
3076,filter:8-conv1:1-conv2:128-fc:4-Momentum,1_epoch,8,1,128,4,0.337,25.63,2114.127,98.3
3077,filter:6-conv1:64-conv2:64-fc:16-Momentum,1_epoch,6,64,64,16,0.395,95.87,2114.522,98.3
3078,filter:6-conv1:1-conv2:32-fc:32-Momentum,1_epoch,6,1,32,32,0.526,95.68,2115.048,98.3
3079,filter:6-conv1:32-conv2:64-fc:256-Momentum,1_epoch,6,32,64,256,0.299,97.51,2115.347,98.3
3080,filter:2-conv1:512-conv2:32-fc:2-Momentum,1_epoch,2,512,32,2,1.3,43.39,2116.647,98.3
3081,filter:6-conv1:2-conv2:512-fc:16-Momentum,1_epoch,6,2,512,16,0.419,93.34,2117.066,98.3
3082,filter:6-conv1:4-conv2:16-fc:1-Momentum,1_epoch,6,4,16,1,0.159,26.24,2117.225,98.3
3083,filter:12-conv1:512-conv2:8-fc:16-Momentum,1_epoch,12,512,8,16,1.85,78.22,2119.075,98.3
3084,filter:4-conv1:1-conv2:4-fc:64-Momentum,1_epoch,4,1,4,64,0.143,93.59,2119.218,98.3
3085,filter:6-conv1:2-conv2:8-fc:16-Momentum,1_epoch,6,2,8,16,0.163,95.34,2119.381,98.3
3086,filter:12-conv1:32-conv2:4-fc:256-Momentum,1_epoch,12,32,4,256,0.242,96.59,2119.623,98.3
3087,filter:12-conv1:1-conv2:2-fc:1-Momentum,1_epoch,12,1,2,1,0.172,28.97,2119.795,98.3
3088,filter:2-conv1:256-conv2:8-fc:4-Momentum,1_epoch,2,256,8,4,0.775,68.01,2120.57,98.3
3089,filter:6-conv1:256-conv2:16-fc:8-Momentum,1_epoch,6,256,16,8,1.21,86.31,2121.78,98.3
3090,filter:12-conv1:32-conv2:4-fc:1-Momentum,1_epoch,12,32,4,1,0.233,27.52,2122.013,98.3
3091,filter:12-conv1:4-conv2:64-fc:128-Momentum,1_epoch,12,4,64,128,0.235,94.56,2122.248,98.3
3092,filter:8-conv1:256-conv2:16-fc:128-Momentum,1_epoch,8,256,16,128,0.776,96.92,2123.024,98.3
3093,filter:2-conv1:32-conv2:32-fc:2-Momentum,1_epoch,2,32,32,2,0.199,32.77,2123.223,98.3
3094,filter:4-conv1:2-conv2:4-fc:1-Momentum,1_epoch,4,2,4,1,0.151,25.64,2123.374,98.3
3095,filter:12-conv1:256-conv2:2-fc:8-Momentum,1_epoch,12,256,2,8,0.886,79.51,2124.26,98.3
3096,filter:6-conv1:1-conv2:2-fc:512-Momentum,1_epoch,6,1,2,512,0.139,92.59,2124.399,98.3
3097,filter:2-conv1:2-conv2:512-fc:8-Momentum,1_epoch,2,2,512,8,0.314,10.28,2124.713,98.3
3098,filter:12-conv1:8-conv2:16-fc:4-Momentum,1_epoch,12,8,16,4,0.289,28.4,2125.002,98.3
3099,filter:4-conv1:4-conv2:8-fc:2-Momentum,1_epoch,4,4,8,2,0.302,41.71,2125.304,98.3
3100,filter:8-conv1:8-conv2:16-fc:512-Momentum,1_epoch,8,8,16,512,0.192,97.04,2125.496,98.3
3101,filter:8-conv1:512-conv2:128-fc:32-Momentum,1_epoch,8,512,128,32,2.41,10.28,2127.906,98.3
3102,filter:8-conv1:512-conv2:16-fc:8-Momentum,1_epoch,8,512,16,8,1.46,55.3,2129.366,98.3
3103,filter:12-conv1:16-conv2:1-fc:256-Momentum,1_epoch,12,16,1,256,0.328,10.28,2129.694,98.3
3104,filter:12-conv1:4-conv2:128-fc:4-Momentum,1_epoch,12,4,128,4,0.359,20.84,2130.053,98.3
3105,filter:12-conv1:1-conv2:512-fc:128-Momentum,1_epoch,12,1,512,128,0.656,49.09,2130.709,98.3
3106,filter:12-conv1:8-conv2:16-fc:256-Momentum,1_epoch,12,8,16,256,0.214,96.65,2130.923,98.3
3107,filter:12-conv1:4-conv2:16-fc:4-Momentum,1_epoch,12,4,16,4,0.367,74.85,2131.29,98.3
3108,filter:6-conv1:8-conv2:512-fc:128-Momentum,1_epoch,6,8,512,128,0.564,96.99,2131.854,98.3
3109,filter:6-conv1:1-conv2:128-fc:8-Momentum,1_epoch,6,1,128,8,0.212,92.08,2132.066,98.3
3110,filter:8-conv1:512-conv2:512-fc:8-Momentum,1_epoch,8,512,512,8,6.39,10.28,2138.456,98.3
3111,filter:14-conv1:8-conv2:32-fc:128-Momentum,1_epoch,14,8,32,128,0.241,96.5,2138.697,98.3
3112,filter:8-conv1:32-conv2:4-fc:256-Momentum,1_epoch,8,32,4,256,0.215,96.3,2138.912,98.3
3113,filter:8-conv1:2-conv2:2-fc:256-Momentum,1_epoch,8,2,2,256,0.145,93.3,2139.057,98.3
3114,filter:6-conv1:32-conv2:512-fc:32-Momentum,1_epoch,6,32,512,32,1.08,94.52,2140.137,98.3
3115,filter:6-conv1:64-conv2:16-fc:16-Momentum,1_epoch,6,64,16,16,0.541,96.67,2140.678,98.3
3116,filter:4-conv1:512-conv2:8-fc:256-Momentum,1_epoch,4,512,8,256,1.35,95.53,2142.028,98.3
3117,filter:8-conv1:64-conv2:2-fc:32-Momentum,1_epoch,8,64,2,32,0.36,95.71,2142.388,98.3
3118,filter:6-conv1:32-conv2:8-fc:8-Momentum,1_epoch,6,32,8,8,0.218,94.14,2142.606,98.3
3119,filter:2-conv1:1-conv2:1-fc:16-Momentum,1_epoch,2,1,1,16,0.236,79.32,2142.842,98.3
3120,filter:6-conv1:1-conv2:2-fc:4-Momentum,1_epoch,6,1,2,4,0.149,68.82,2142.991,98.3
3121,filter:8-conv1:16-conv2:4-fc:4-Momentum,1_epoch,8,16,4,4,0.175,74.08,2143.166,98.3
3122,filter:6-conv1:32-conv2:8-fc:32-Momentum,1_epoch,6,32,8,32,0.318,96.47,2143.484,98.3
3123,filter:4-conv1:4-conv2:128-fc:2-Momentum,1_epoch,4,4,128,2,0.785,25.69,2144.269,98.3
3124,filter:4-conv1:1-conv2:1-fc:512-Momentum,1_epoch,4,1,1,512,0.167,89.08,2144.436,98.3
3125,filter:14-conv1:128-conv2:16-fc:4-Momentum,1_epoch,14,128,16,4,0.652,10.28,2145.088,98.3
3126,filter:12-conv1:64-conv2:128-fc:512-Momentum,1_epoch,12,64,128,512,0.845,10.28,2145.933,98.3
3127,filter:4-conv1:128-conv2:2-fc:2-Momentum,1_epoch,4,128,2,2,0.477,36.1,2146.41,98.3
3128,filter:8-conv1:256-conv2:256-fc:16-Momentum,1_epoch,8,256,256,16,2.01,10.28,2148.42,98.3
3129,filter:14-conv1:512-conv2:8-fc:32-Momentum,1_epoch,14,512,8,32,2.04,10.28,2150.46,98.3
3130,filter:14-conv1:128-conv2:128-fc:1-Momentum,1_epoch,14,128,128,1,1.34,10.28,2151.8,98.3
3131,filter:6-conv1:512-conv2:4-fc:128-Momentum,1_epoch,6,512,4,128,1.66,10.28,2153.46,98.3
3132,filter:6-conv1:8-conv2:128-fc:4-Momentum,1_epoch,6,8,128,4,0.336,46.03,2153.796,98.3
3133,filter:2-conv1:8-conv2:32-fc:1-Momentum,1_epoch,2,8,32,1,0.263,26.28,2154.059,98.3
3134,filter:12-conv1:512-conv2:2-fc:32-Momentum,1_epoch,12,512,2,32,1.69,10.28,2155.749,98.3
3135,filter:6-conv1:32-conv2:128-fc:4-Momentum,1_epoch,6,32,128,4,0.364,10.28,2156.113,98.3
3136,filter:2-conv1:2-conv2:64-fc:32-Momentum,1_epoch,2,2,64,32,0.197,91.5,2156.31,98.3
3137,filter:2-conv1:32-conv2:256-fc:1-Momentum,1_epoch,2,32,256,1,0.434,10.28,2156.744,98.3
3138,filter:12-conv1:128-conv2:32-fc:128-Momentum,1_epoch,12,128,32,128,0.783,96.29,2157.527,98.3
3139,filter:8-conv1:32-conv2:1-fc:2-Momentum,1_epoch,8,32,1,2,0.215,47.16,2157.742,98.3
3140,filter:12-conv1:512-conv2:2-fc:1-Momentum,1_epoch,12,512,2,1,1.79,10.28,2159.532,98.3
3141,filter:12-conv1:256-conv2:64-fc:4-Momentum,1_epoch,12,256,64,4,1.41,10.28,2160.942,98.3
3142,filter:8-conv1:16-conv2:512-fc:128-Momentum,1_epoch,8,16,512,128,0.888,94.27,2161.83,98.3
3143,filter:4-conv1:1-conv2:2-fc:128-Momentum,1_epoch,4,1,2,128,0.219,94.22,2162.049,98.3
3144,filter:14-conv1:32-conv2:16-fc:2-Momentum,1_epoch,14,32,16,2,0.282,10.28,2162.331,98.3
3145,filter:8-conv1:32-conv2:128-fc:32-Momentum,1_epoch,8,32,128,32,0.433,95.81,2162.764,98.3
3146,filter:14-conv1:128-conv2:2-fc:1-Momentum,1_epoch,14,128,2,1,0.726,10.28,2163.49,98.3
3147,filter:12-conv1:4-conv2:16-fc:8-Momentum,1_epoch,12,4,16,8,0.302,90.81,2163.792,98.3
3148,filter:8-conv1:64-conv2:512-fc:256-Momentum,1_epoch,8,64,512,256,1.39,58.21,2165.182,98.3
3149,filter:4-conv1:16-conv2:2-fc:4-Momentum,1_epoch,4,16,2,4,0.209,78.19,2165.391,98.3
3150,filter:6-conv1:4-conv2:8-fc:8-Momentum,1_epoch,6,4,8,8,0.161,91.75,2165.552,98.3
3151,filter:12-conv1:32-conv2:128-fc:32-Momentum,1_epoch,12,32,128,32,0.407,65.95,2165.959,98.3
3152,filter:14-conv1:16-conv2:4-fc:128-Momentum,1_epoch,14,16,4,128,0.219,95.34,2166.178,98.3
3153,filter:14-conv1:4-conv2:128-fc:128-Momentum,1_epoch,14,4,128,128,0.318,92.05,2166.496,98.3
3154,filter:2-conv1:1-conv2:64-fc:32-Momentum,1_epoch,2,1,64,32,0.174,92.03,2166.67,98.3
3155,filter:8-conv1:2-conv2:16-fc:1-Momentum,1_epoch,8,2,16,1,0.149,26.26,2166.819,98.3
3156,filter:8-conv1:4-conv2:32-fc:2-Momentum,1_epoch,8,4,32,2,0.167,51.81,2166.986,98.3
3157,filter:14-conv1:128-conv2:2-fc:512-Momentum,1_epoch,14,128,2,512,0.616,10.28,2167.602,98.3
3158,filter:8-conv1:16-conv2:16-fc:16-Momentum,1_epoch,8,16,16,16,0.298,96.48,2167.9,98.3
3159,filter:4-conv1:1-conv2:2-fc:1-Momentum,1_epoch,4,1,2,1,0.145,23.27,2168.045,98.3
3160,filter:6-conv1:32-conv2:512-fc:4-Momentum,1_epoch,6,32,512,4,0.852,10.28,2168.897,98.3
3161,filter:4-conv1:64-conv2:32-fc:16-Momentum,1_epoch,4,64,32,16,0.376,96.57,2169.273,98.3
3162,filter:12-conv1:16-conv2:512-fc:512-Momentum,1_epoch,12,16,512,512,0.994,80.37,2170.267,98.3
3163,filter:14-conv1:1-conv2:128-fc:64-Momentum,1_epoch,14,1,128,64,0.346,91.63,2170.613,98.3
3164,filter:2-conv1:2-conv2:512-fc:2-Momentum,1_epoch,2,2,512,2,0.618,10.28,2171.231,98.3
3165,filter:12-conv1:16-conv2:16-fc:128-Momentum,1_epoch,12,16,16,128,0.23,97.13,2171.461,98.3
3166,filter:4-conv1:4-conv2:64-fc:32-Momentum,1_epoch,4,4,64,32,0.177,95.96,2171.638,98.3
3167,filter:6-conv1:512-conv2:64-fc:256-Momentum,1_epoch,6,512,64,256,1.73,95.74,2173.368,98.3
3168,filter:4-conv1:512-conv2:64-fc:256-Momentum,1_epoch,4,512,64,256,1.6,98.11,2174.968,98.3
3169,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,14,8,64,128,0.274,95.02,2175.242,98.3
3170,filter:8-conv1:32-conv2:4-fc:512-Momentum,1_epoch,8,32,4,512,0.217,94.57,2175.459,98.3
3171,filter:4-conv1:16-conv2:16-fc:32-Momentum,1_epoch,4,16,16,32,0.179,95.95,2175.638,98.3
3172,filter:4-conv1:16-conv2:8-fc:16-Momentum,1_epoch,4,16,8,16,0.247,94.52,2175.885,98.3
3173,filter:6-conv1:16-conv2:2-fc:2-Momentum,1_epoch,6,16,2,2,0.182,44.13,2176.067,98.3
3174,filter:6-conv1:1-conv2:128-fc:512-Momentum,1_epoch,6,1,128,512,0.432,95.34,2176.499,98.3
3175,filter:14-conv1:64-conv2:256-fc:128-Momentum,1_epoch,14,64,256,128,1.03,10.28,2177.529,98.3
3176,filter:6-conv1:1-conv2:128-fc:1-Momentum,1_epoch,6,1,128,1,0.191,10.28,2177.72,98.3
3177,filter:4-conv1:2-conv2:1-fc:256-Momentum,1_epoch,4,2,1,256,0.216,92.3,2177.936,98.3
3178,filter:4-conv1:512-conv2:32-fc:64-Momentum,1_epoch,4,512,32,64,1.22,97.38,2179.156,98.3
3179,filter:4-conv1:4-conv2:16-fc:1-Momentum,1_epoch,4,4,16,1,0.186,27.94,2179.342,98.3
3180,filter:4-conv1:4-conv2:8-fc:16-Momentum,1_epoch,4,4,8,16,0.141,94.88,2179.483,98.3
3181,filter:8-conv1:2-conv2:4-fc:512-Momentum,1_epoch,8,2,4,512,0.226,96.45,2179.709,98.3
3182,filter:14-conv1:128-conv2:512-fc:1-Momentum,1_epoch,14,128,512,1,2.95,10.28,2182.659,98.3
3183,filter:12-conv1:32-conv2:4-fc:2-Momentum,1_epoch,12,32,4,2,0.363,49.85,2183.022,98.3
3184,filter:14-conv1:512-conv2:64-fc:32-Momentum,1_epoch,14,512,64,32,2.83,10.28,2185.852,98.3
3185,filter:4-conv1:2-conv2:1-fc:128-Momentum,1_epoch,4,2,1,128,0.166,90.25,2186.018,98.3
3186,filter:14-conv1:4-conv2:2-fc:32-Momentum,1_epoch,14,4,2,32,0.18,94.57,2186.198,98.3
3187,filter:4-conv1:2-conv2:128-fc:256-Momentum,1_epoch,4,2,128,256,0.366,96.25,2186.564,98.3
3188,filter:12-conv1:32-conv2:16-fc:128-Momentum,1_epoch,12,32,16,128,0.347,96.68,2186.911,98.3
3189,filter:6-conv1:128-conv2:512-fc:2-Momentum,1_epoch,6,128,512,2,1.88,10.28,2188.791,98.3
3190,filter:4-conv1:32-conv2:64-fc:128-Momentum,1_epoch,4,32,64,128,0.38,97.86,2189.171,98.3
3191,filter:12-conv1:8-conv2:32-fc:32-Momentum,1_epoch,12,8,32,32,0.214,96.69,2189.385,98.3
3192,filter:6-conv1:32-conv2:128-fc:512-Momentum,1_epoch,6,32,128,512,0.448,98.06,2189.833,98.3
3193,filter:14-conv1:32-conv2:4-fc:512-Momentum,1_epoch,14,32,4,512,0.264,10.28,2190.097,98.3
3194,filter:14-conv1:4-conv2:128-fc:2-Momentum,1_epoch,14,4,128,2,0.315,10.28,2190.412,98.3
3195,filter:14-conv1:256-conv2:8-fc:2-Momentum,1_epoch,14,256,8,2,1.1,10.28,2191.512,98.3
3196,filter:2-conv1:2-conv2:4-fc:4-Momentum,1_epoch,2,2,4,4,0.127,10.28,2191.639,98.3
3197,filter:2-conv1:1-conv2:8-fc:32-Momentum,1_epoch,2,1,8,32,0.122,87.12,2191.761,98.3
3198,filter:2-conv1:2-conv2:128-fc:16-Momentum,1_epoch,2,2,128,16,0.311,87.07,2192.072,98.3
3199,filter:6-conv1:8-conv2:64-fc:32-Momentum,1_epoch,6,8,64,32,0.303,96.95,2192.375,98.3
3200,filter:14-conv1:256-conv2:32-fc:512-Momentum,1_epoch,14,256,32,512,1.34,10.28,2193.715,98.3
3201,filter:4-conv1:256-conv2:4-fc:16-Momentum,1_epoch,4,256,4,16,0.761,93.5,2194.476,98.3
3202,filter:12-conv1:4-conv2:2-fc:4-Momentum,1_epoch,12,4,2,4,0.338,75.92,2194.814,98.3
3203,filter:8-conv1:32-conv2:1-fc:512-Momentum,1_epoch,8,32,1,512,0.209,10.28,2195.023,98.3
3204,filter:4-conv1:256-conv2:8-fc:128-Momentum,1_epoch,4,256,8,128,0.663,96.99,2195.686,98.3
3205,filter:8-conv1:256-conv2:4-fc:2-Momentum,1_epoch,8,256,4,2,1.0,37.3,2196.686,98.3
3206,filter:12-conv1:8-conv2:128-fc:2-Momentum,1_epoch,12,8,128,2,0.332,10.28,2197.018,98.3
3207,filter:2-conv1:8-conv2:8-fc:64-Momentum,1_epoch,2,8,8,64,0.247,94.12,2197.265,98.3
3208,filter:4-conv1:4-conv2:1-fc:128-Momentum,1_epoch,4,4,1,128,0.14,92.77,2197.405,98.3
3209,filter:2-conv1:8-conv2:256-fc:128-Momentum,1_epoch,2,8,256,128,0.677,94.22,2198.082,98.3
3210,filter:2-conv1:4-conv2:1-fc:64-Momentum,1_epoch,2,4,1,64,0.144,88.37,2198.226,98.3
3211,filter:14-conv1:16-conv2:8-fc:32-Momentum,1_epoch,14,16,8,32,0.212,96.47,2198.438,98.3
3212,filter:2-conv1:1-conv2:2-fc:128-Momentum,1_epoch,2,1,2,128,0.26,87.47,2198.698,98.3
3213,filter:14-conv1:8-conv2:64-fc:2-Momentum,1_epoch,14,8,64,2,0.268,10.28,2198.966,98.3
3214,filter:4-conv1:4-conv2:512-fc:64-Momentum,1_epoch,4,4,512,64,0.356,95.75,2199.322,98.3
3215,filter:6-conv1:8-conv2:4-fc:128-Momentum,1_epoch,6,8,4,128,0.313,97.45,2199.635,98.3
3216,filter:8-conv1:2-conv2:256-fc:256-Momentum,1_epoch,8,2,256,256,0.546,95.53,2200.181,98.3
3217,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,2,4,16,16,0.152,85.95,2200.333,98.3
3218,filter:6-conv1:512-conv2:32-fc:16-Momentum,1_epoch,6,512,32,16,1.54,10.28,2201.873,98.3
3219,filter:14-conv1:4-conv2:2-fc:16-Momentum,1_epoch,14,4,2,16,0.222,93.87,2202.095,98.3
3220,filter:12-conv1:1-conv2:32-fc:256-Momentum,1_epoch,12,1,32,256,0.274,94.02,2202.369,98.3
3221,filter:4-conv1:32-conv2:2-fc:4-Momentum,1_epoch,4,32,2,4,0.281,67.85,2202.65,98.3
3222,filter:2-conv1:16-conv2:2-fc:2-Momentum,1_epoch,2,16,2,2,0.267,40.54,2202.917,98.3
3223,filter:8-conv1:256-conv2:256-fc:512-Momentum,1_epoch,8,256,256,512,2.06,19.42,2204.977,98.3
3224,filter:4-conv1:32-conv2:1-fc:1-Momentum,1_epoch,4,32,1,1,0.209,25.99,2205.186,98.3
3225,filter:12-conv1:256-conv2:512-fc:4-Momentum,1_epoch,12,256,512,4,4.54,10.28,2209.726,98.3
3226,filter:6-conv1:512-conv2:8-fc:256-Momentum,1_epoch,6,512,8,256,1.39,10.28,2211.116,98.3
3227,filter:4-conv1:16-conv2:4-fc:32-Momentum,1_epoch,4,16,4,32,0.177,95.81,2211.293,98.3
3228,filter:8-conv1:256-conv2:512-fc:4-Momentum,1_epoch,8,256,512,4,3.24,10.28,2214.533,98.3
3229,filter:4-conv1:32-conv2:4-fc:64-Momentum,1_epoch,4,32,4,64,0.207,95.78,2214.74,98.3
3230,filter:6-conv1:256-conv2:256-fc:16-Momentum,1_epoch,6,256,256,16,1.77,10.28,2216.51,98.3
3231,filter:2-conv1:16-conv2:16-fc:256-Momentum,1_epoch,2,16,16,256,0.178,94.63,2216.688,98.3
3232,filter:6-conv1:128-conv2:8-fc:8-Momentum,1_epoch,6,128,8,8,0.486,93.78,2217.174,98.3
3233,filter:4-conv1:64-conv2:64-fc:8-Momentum,1_epoch,4,64,64,8,0.739,93.43,2217.913,98.3
3234,filter:2-conv1:2-conv2:64-fc:256-Momentum,1_epoch,2,2,64,256,0.262,94.92,2218.175,98.3
3235,filter:6-conv1:8-conv2:16-fc:2-Momentum,1_epoch,6,8,16,2,0.283,57.3,2218.458,98.3
3236,filter:6-conv1:128-conv2:4-fc:4-Momentum,1_epoch,6,128,4,4,0.498,73.21,2218.956,98.3
3237,filter:2-conv1:64-conv2:32-fc:512-Momentum,1_epoch,2,64,32,512,0.708,96.52,2219.664,98.3
3238,filter:14-conv1:1-conv2:32-fc:16-Momentum,1_epoch,14,1,32,16,0.187,93.51,2219.851,98.3
3239,filter:12-conv1:512-conv2:8-fc:2-Momentum,1_epoch,12,512,8,2,1.85,10.28,2221.701,98.3
3240,filter:14-conv1:128-conv2:128-fc:256-Momentum,1_epoch,14,128,128,256,1.23,93.78,2222.931,98.3
3241,filter:2-conv1:32-conv2:1-fc:256-Momentum,1_epoch,2,32,1,256,0.182,90.85,2223.113,98.3
3242,filter:4-conv1:4-conv2:4-fc:4-Momentum,1_epoch,4,4,4,4,0.157,66.29,2223.27,98.3
3243,filter:8-conv1:512-conv2:1-fc:8-Momentum,1_epoch,8,512,1,8,1.36,87.44,2224.63,98.3
3244,filter:4-conv1:16-conv2:256-fc:8-Momentum,1_epoch,4,16,256,8,0.424,47.98,2225.054,98.3
3245,filter:4-conv1:4-conv2:512-fc:128-Momentum,1_epoch,4,4,512,128,0.415,96.28,2225.469,98.3
3246,filter:8-conv1:64-conv2:512-fc:1-Momentum,1_epoch,8,64,512,1,1.12,10.28,2226.589,98.3
3247,filter:6-conv1:512-conv2:8-fc:128-Momentum,1_epoch,6,512,8,128,1.37,95.27,2227.959,98.3
3248,filter:8-conv1:128-conv2:32-fc:512-Momentum,1_epoch,8,128,32,512,0.535,10.28,2228.494,98.3
3249,filter:12-conv1:16-conv2:2-fc:128-Momentum,1_epoch,12,16,2,128,0.312,95.89,2228.806,98.3
3250,filter:4-conv1:4-conv2:128-fc:256-Momentum,1_epoch,4,4,128,256,0.223,97.3,2229.029,98.3
3251,filter:8-conv1:512-conv2:2-fc:1-Momentum,1_epoch,8,512,2,1,1.44,10.28,2230.469,98.3
3252,filter:14-conv1:8-conv2:256-fc:2-Momentum,1_epoch,14,8,256,2,0.445,10.28,2230.914,98.3
3253,filter:2-conv1:128-conv2:64-fc:128-Momentum,1_epoch,2,128,64,128,0.851,96.31,2231.765,98.3
3254,filter:2-conv1:32-conv2:4-fc:256-Momentum,1_epoch,2,32,4,256,0.243,93.89,2232.008,98.3
3255,filter:2-conv1:64-conv2:256-fc:2-Momentum,1_epoch,2,64,256,2,0.377,21.42,2232.385,98.3
3256,filter:6-conv1:4-conv2:256-fc:256-Momentum,1_epoch,6,4,256,256,0.3,96.71,2232.685,98.3
3257,filter:12-conv1:32-conv2:64-fc:64-Momentum,1_epoch,12,32,64,64,0.441,96.37,2233.126,98.3
3258,filter:14-conv1:512-conv2:2-fc:16-Momentum,1_epoch,14,512,2,16,1.78,10.28,2234.906,98.3
3259,filter:4-conv1:1-conv2:8-fc:8-Momentum,1_epoch,4,1,8,8,0.18,88.62,2235.086,98.3
3260,filter:6-conv1:512-conv2:4-fc:16-Momentum,1_epoch,6,512,4,16,1.26,93.48,2236.346,98.3
3261,filter:4-conv1:4-conv2:256-fc:256-Momentum,1_epoch,4,4,256,256,0.282,96.92,2236.628,98.3
3262,filter:12-conv1:512-conv2:256-fc:1-Momentum,1_epoch,12,512,256,1,5.59,10.28,2242.218,98.3
3263,filter:6-conv1:256-conv2:128-fc:8-Momentum,1_epoch,6,256,128,8,1.19,10.28,2243.408,98.3
3264,filter:8-conv1:2-conv2:16-fc:512-Momentum,1_epoch,8,2,16,512,0.253,96.68,2243.661,98.3
3265,filter:14-conv1:128-conv2:256-fc:8-Momentum,1_epoch,14,128,256,8,1.79,10.28,2245.451,98.3
3266,filter:14-conv1:128-conv2:512-fc:128-Momentum,1_epoch,14,128,512,128,2.94,10.28,2248.391,98.3
3267,filter:6-conv1:32-conv2:1-fc:32-Momentum,1_epoch,6,32,1,32,0.359,92.26,2248.75,98.3
3268,filter:12-conv1:256-conv2:4-fc:512-Momentum,1_epoch,12,256,4,512,1.04,10.28,2249.79,98.3
3269,filter:8-conv1:8-conv2:128-fc:2-Momentum,1_epoch,8,8,128,2,0.452,10.28,2250.242,98.3
3270,filter:12-conv1:256-conv2:512-fc:1-Momentum,1_epoch,12,256,512,1,4.62,10.28,2254.862,98.3
3271,filter:4-conv1:8-conv2:128-fc:128-Momentum,1_epoch,4,8,128,128,0.236,97.02,2255.098,98.3
3272,filter:8-conv1:256-conv2:2-fc:512-Momentum,1_epoch,8,256,2,512,0.722,10.28,2255.82,98.3
3273,filter:14-conv1:32-conv2:1-fc:128-Momentum,1_epoch,14,32,1,128,0.266,10.28,2256.086,98.3
3274,filter:12-conv1:2-conv2:128-fc:16-Momentum,1_epoch,12,2,128,16,0.266,92.64,2256.352,98.3
3275,filter:2-conv1:2-conv2:4-fc:16-Momentum,1_epoch,2,2,4,16,0.124,68.81,2256.476,98.3
3276,filter:2-conv1:2-conv2:128-fc:128-Momentum,1_epoch,2,2,128,128,0.195,93.36,2256.671,98.3
3277,filter:6-conv1:8-conv2:256-fc:64-Momentum,1_epoch,6,8,256,64,0.472,97.21,2257.143,98.3
3278,filter:12-conv1:2-conv2:2-fc:1-Momentum,1_epoch,12,2,2,1,0.362,29.72,2257.505,98.3
3279,filter:8-conv1:128-conv2:4-fc:32-Momentum,1_epoch,8,128,4,32,0.542,95.6,2258.047,98.3
3280,filter:12-conv1:16-conv2:256-fc:256-Momentum,1_epoch,12,16,256,256,0.508,92.69,2258.555,98.3
3281,filter:8-conv1:2-conv2:16-fc:4-Momentum,1_epoch,8,2,16,4,0.265,79.5,2258.82,98.3
3282,filter:8-conv1:1-conv2:64-fc:64-Momentum,1_epoch,8,1,64,64,0.186,93.81,2259.006,98.3
3283,filter:8-conv1:16-conv2:128-fc:16-Momentum,1_epoch,8,16,128,16,0.39,88.81,2259.396,98.3
3284,filter:2-conv1:16-conv2:4-fc:128-Momentum,1_epoch,2,16,4,128,0.454,92.97,2259.85,98.3
3285,filter:8-conv1:64-conv2:16-fc:512-Momentum,1_epoch,8,64,16,512,0.309,10.28,2260.159,98.3
3286,filter:14-conv1:512-conv2:4-fc:1-Momentum,1_epoch,14,512,4,1,1.8,10.28,2261.959,98.3
3287,filter:6-conv1:32-conv2:1-fc:512-Momentum,1_epoch,6,32,1,512,0.222,96.23,2262.181,98.3
3288,filter:6-conv1:256-conv2:8-fc:512-Momentum,1_epoch,6,256,8,512,0.837,96.68,2263.018,98.3
