,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
2883,filter:14-conv1:128-conv2:16-fc:256-Momentum,1_epoch,14,128,16,256,0.658,10.28,2005.574,98.3
2884,filter:12-conv1:2-conv2:4-fc:512-Momentum,1_epoch,12,2,4,512,0.264,96.0,2005.838,98.3
2885,filter:6-conv1:512-conv2:2-fc:8-Momentum,1_epoch,6,512,2,8,1.34,89.55,2007.178,98.3
2886,filter:2-conv1:16-conv2:256-fc:32-Momentum,1_epoch,2,16,256,32,0.256,93.42,2007.434,98.3
2887,filter:14-conv1:4-conv2:256-fc:32-Momentum,1_epoch,14,4,256,32,0.429,91.3,2007.863,98.3
2888,filter:6-conv1:16-conv2:16-fc:8-Momentum,1_epoch,6,16,16,8,0.2,92.36,2008.063,98.3
2889,filter:14-conv1:32-conv2:2-fc:8-Momentum,1_epoch,14,32,2,8,0.27,90.49,2008.333,98.3
2890,filter:4-conv1:8-conv2:4-fc:512-Momentum,1_epoch,4,8,4,512,0.158,94.86,2008.491,98.3
2891,filter:12-conv1:2-conv2:128-fc:1-Momentum,1_epoch,12,2,128,1,0.49,10.28,2008.981,98.3
2892,filter:12-conv1:8-conv2:8-fc:256-Momentum,1_epoch,12,8,8,256,0.447,96.94,2009.428,98.3
2893,filter:2-conv1:32-conv2:256-fc:4-Momentum,1_epoch,2,32,256,4,0.374,74.31,2009.802,98.3
2894,filter:12-conv1:8-conv2:4-fc:256-Momentum,1_epoch,12,8,4,256,0.19,95.37,2009.992,98.3
2895,filter:2-conv1:32-conv2:32-fc:128-Momentum,1_epoch,2,32,32,128,0.202,95.24,2010.194,98.3
2896,filter:14-conv1:256-conv2:128-fc:1-Momentum,1_epoch,14,256,128,1,2.26,10.28,2012.454,98.3
2897,filter:12-conv1:1-conv2:1-fc:256-Momentum,1_epoch,12,1,1,256,0.25,92.55,2012.704,98.3
2898,filter:6-conv1:2-conv2:4-fc:256-Momentum,1_epoch,6,2,4,256,0.229,96.81,2012.933,98.3
2899,filter:2-conv1:64-conv2:512-fc:16-Momentum,1_epoch,2,64,512,16,0.588,90.22,2013.521,98.3
2900,filter:8-conv1:128-conv2:64-fc:4-Momentum,1_epoch,8,128,64,4,0.6,10.28,2014.121,98.3
2901,filter:14-conv1:1-conv2:16-fc:512-Momentum,1_epoch,14,1,16,512,0.185,94.91,2014.306,98.3
2902,filter:2-conv1:256-conv2:32-fc:4-Momentum,1_epoch,2,256,32,4,0.667,65.8,2014.973,98.3
2903,filter:2-conv1:1-conv2:512-fc:4-Momentum,1_epoch,2,1,512,4,0.448,10.28,2015.421,98.3
2904,filter:8-conv1:1-conv2:128-fc:8-Momentum,1_epoch,8,1,128,8,0.271,80.66,2015.692,98.3
2905,filter:12-conv1:1-conv2:32-fc:256-Momentum,1_epoch,12,1,32,256,0.274,94.02,2015.966,98.3
2906,filter:8-conv1:64-conv2:16-fc:8-Momentum,1_epoch,8,64,16,8,0.305,90.27,2016.271,98.3
2907,filter:12-conv1:128-conv2:256-fc:128-Momentum,1_epoch,12,128,256,128,1.57,10.28,2017.841,98.3
2908,filter:2-conv1:64-conv2:1-fc:2-Momentum,1_epoch,2,64,1,2,0.233,39.05,2018.074,98.3
2909,filter:4-conv1:2-conv2:64-fc:128-Momentum,1_epoch,4,2,64,128,0.172,96.0,2018.246,98.3
2910,filter:6-conv1:16-conv2:4-fc:1-Momentum,1_epoch,6,16,4,1,0.245,10.28,2018.491,98.3
2911,filter:12-conv1:32-conv2:32-fc:16-Momentum,1_epoch,12,32,32,16,0.312,94.53,2018.803,98.3
2912,filter:8-conv1:32-conv2:4-fc:1-Momentum,1_epoch,8,32,4,1,0.207,27.17,2019.01,98.3
2913,filter:12-conv1:2-conv2:32-fc:16-Momentum,1_epoch,12,2,32,16,0.222,95.21,2019.232,98.3
2914,filter:12-conv1:16-conv2:128-fc:2-Momentum,1_epoch,12,16,128,2,0.336,10.28,2019.568,98.3
2915,filter:4-conv1:32-conv2:64-fc:512-Momentum,1_epoch,4,32,64,512,0.3,98.26,2019.868,98.3
2916,filter:2-conv1:1-conv2:64-fc:1-Momentum,1_epoch,2,1,64,1,0.179,10.28,2020.047,98.3
2917,filter:6-conv1:4-conv2:8-fc:512-Momentum,1_epoch,6,4,8,512,0.162,96.97,2020.209,98.3
2918,filter:8-conv1:2-conv2:1-fc:8-Momentum,1_epoch,8,2,1,8,0.154,82.19,2020.363,98.3
2919,filter:6-conv1:2-conv2:32-fc:128-Momentum,1_epoch,6,2,32,128,0.286,96.37,2020.649,98.3
2920,filter:2-conv1:8-conv2:256-fc:2-Momentum,1_epoch,2,8,256,2,0.338,10.28,2020.987,98.3
2921,filter:6-conv1:8-conv2:4-fc:32-Momentum,1_epoch,6,8,4,32,0.276,95.76,2021.263,98.3
2922,filter:4-conv1:4-conv2:1-fc:1-Momentum,1_epoch,4,4,1,1,0.146,31.37,2021.409,98.3
2923,filter:12-conv1:32-conv2:64-fc:16-Momentum,1_epoch,12,32,64,16,0.317,21.38,2021.726,98.3
2924,filter:14-conv1:128-conv2:4-fc:1-Momentum,1_epoch,14,128,4,1,0.656,10.28,2022.382,98.3
2925,filter:6-conv1:1-conv2:1-fc:8-Momentum,1_epoch,6,1,1,8,0.406,79.02,2022.788,98.3
2926,filter:12-conv1:512-conv2:512-fc:32-Momentum,1_epoch,12,512,512,32,9.83,10.28,2032.618,98.3
2927,filter:2-conv1:1-conv2:8-fc:1-Momentum,1_epoch,2,1,8,1,0.144,25.55,2032.762,98.3
2928,filter:8-conv1:256-conv2:128-fc:32-Momentum,1_epoch,8,256,128,32,1.39,10.28,2034.152,98.3
2929,filter:12-conv1:8-conv2:4-fc:32-Momentum,1_epoch,12,8,4,32,0.185,96.17,2034.337,98.3
2930,filter:8-conv1:8-conv2:32-fc:256-Momentum,1_epoch,8,8,32,256,0.194,97.55,2034.531,98.3
2931,filter:2-conv1:128-conv2:128-fc:4-Momentum,1_epoch,2,128,128,4,0.452,62.41,2034.983,98.3
2932,filter:8-conv1:4-conv2:4-fc:256-Momentum,1_epoch,8,4,4,256,0.427,97.03,2035.41,98.3
2933,filter:8-conv1:64-conv2:256-fc:64-Momentum,1_epoch,8,64,256,64,0.91,10.28,2036.32,98.3
2934,filter:2-conv1:256-conv2:2-fc:4-Momentum,1_epoch,2,256,2,4,0.68,62.92,2037.0,98.3
2935,filter:2-conv1:32-conv2:4-fc:256-Momentum,1_epoch,2,32,4,256,0.243,93.89,2037.243,98.3
2936,filter:2-conv1:16-conv2:16-fc:1-Momentum,1_epoch,2,16,16,1,0.326,22.87,2037.569,98.3
2937,filter:8-conv1:2-conv2:512-fc:1-Momentum,1_epoch,8,2,512,1,0.367,10.28,2037.936,98.3
2938,filter:14-conv1:2-conv2:8-fc:16-Momentum,1_epoch,14,2,8,16,0.179,95.03,2038.115,98.3
2939,filter:4-conv1:1-conv2:32-fc:32-Momentum,1_epoch,4,1,32,32,0.154,94.37,2038.269,98.3
2940,filter:6-conv1:4-conv2:4-fc:16-Momentum,1_epoch,6,4,4,16,0.31,91.46,2038.579,98.3
2941,filter:6-conv1:512-conv2:16-fc:64-Momentum,1_epoch,6,512,16,64,1.38,95.3,2039.959,98.3
2942,filter:6-conv1:256-conv2:32-fc:128-Momentum,1_epoch,6,256,32,128,0.875,97.83,2040.834,98.3
2943,filter:6-conv1:8-conv2:512-fc:256-Momentum,1_epoch,6,8,512,256,0.552,97.15,2041.386,98.3
2944,filter:14-conv1:8-conv2:512-fc:1-Momentum,1_epoch,14,8,512,1,0.79,10.28,2042.176,98.3
2945,filter:4-conv1:4-conv2:128-fc:8-Momentum,1_epoch,4,4,128,8,0.317,91.42,2042.493,98.3
2946,filter:4-conv1:128-conv2:2-fc:64-Momentum,1_epoch,4,128,2,64,0.51,96.05,2043.003,98.3
2947,filter:6-conv1:256-conv2:32-fc:4-Momentum,1_epoch,6,256,32,4,0.989,10.28,2043.992,98.3
2948,filter:2-conv1:64-conv2:1-fc:8-Momentum,1_epoch,2,64,1,8,0.877,75.06,2044.869,98.3
2949,filter:4-conv1:256-conv2:8-fc:32-Momentum,1_epoch,4,256,8,32,1.07,97.12,2045.939,98.3
2950,filter:12-conv1:64-conv2:8-fc:1-Momentum,1_epoch,12,64,8,1,0.432,10.28,2046.371,98.3
2951,filter:8-conv1:1-conv2:1-fc:8-Momentum,1_epoch,8,1,1,8,0.32,75.18,2046.691,98.3
2952,filter:6-conv1:4-conv2:16-fc:512-Momentum,1_epoch,6,4,16,512,0.173,97.82,2046.864,98.3
2953,filter:14-conv1:128-conv2:1-fc:512-Momentum,1_epoch,14,128,1,512,0.624,10.28,2047.488,98.3
2954,filter:12-conv1:512-conv2:4-fc:512-Momentum,1_epoch,12,512,4,512,1.57,10.28,2049.058,98.3
2955,filter:14-conv1:8-conv2:512-fc:64-Momentum,1_epoch,14,8,512,64,0.723,36.07,2049.781,98.3
2956,filter:2-conv1:128-conv2:8-fc:128-Momentum,1_epoch,2,128,8,128,0.352,95.62,2050.133,98.3
2957,filter:2-conv1:128-conv2:8-fc:64-Momentum,1_epoch,2,128,8,64,0.445,95.26,2050.578,98.3
2958,filter:14-conv1:8-conv2:256-fc:2-Momentum,1_epoch,14,8,256,2,0.445,10.28,2051.023,98.3
2959,filter:12-conv1:64-conv2:64-fc:2-Momentum,1_epoch,12,64,64,2,0.624,10.28,2051.647,98.3
2960,filter:12-conv1:32-conv2:32-fc:128-Momentum,1_epoch,12,32,32,128,0.289,97.32,2051.936,98.3
2961,filter:14-conv1:4-conv2:512-fc:16-Momentum,1_epoch,14,4,512,16,0.68,10.28,2052.616,98.3
2962,filter:8-conv1:2-conv2:4-fc:32-Momentum,1_epoch,8,2,4,32,0.248,94.53,2052.864,98.3
2963,filter:6-conv1:4-conv2:16-fc:1-Momentum,1_epoch,6,4,16,1,0.159,26.24,2053.023,98.3
2964,filter:4-conv1:256-conv2:128-fc:4-Momentum,1_epoch,4,256,128,4,1.1,10.28,2054.123,98.3
2965,filter:8-conv1:8-conv2:32-fc:64-Momentum,1_epoch,8,8,32,64,0.231,96.88,2054.354,98.3
2966,filter:6-conv1:4-conv2:64-fc:64-Momentum,1_epoch,6,4,64,64,0.221,97.32,2054.575,98.3
2967,filter:4-conv1:1-conv2:2-fc:128-Momentum,1_epoch,4,1,2,128,0.219,94.22,2054.794,98.3
2968,filter:8-conv1:1-conv2:128-fc:64-Momentum,1_epoch,8,1,128,64,0.203,94.81,2054.997,98.3
2969,filter:8-conv1:16-conv2:2-fc:1-Momentum,1_epoch,8,16,2,1,0.172,29.2,2055.169,98.3
2970,filter:12-conv1:1-conv2:128-fc:2-Momentum,1_epoch,12,1,128,2,0.287,49.19,2055.456,98.3
2971,filter:4-conv1:2-conv2:512-fc:128-Momentum,1_epoch,4,2,512,128,0.327,95.9,2055.783,98.3
2972,filter:2-conv1:8-conv2:512-fc:128-Momentum,1_epoch,2,8,512,128,0.347,93.96,2056.13,98.3
2973,filter:4-conv1:2-conv2:16-fc:16-Momentum,1_epoch,4,2,16,16,0.359,94.01,2056.489,98.3
2974,filter:4-conv1:16-conv2:16-fc:64-Momentum,1_epoch,4,16,16,64,0.242,96.54,2056.731,98.3
2975,filter:2-conv1:2-conv2:2-fc:512-Momentum,1_epoch,2,2,2,512,0.135,10.28,2056.866,98.3
2976,filter:4-conv1:256-conv2:8-fc:8-Momentum,1_epoch,4,256,8,8,0.687,92.85,2057.553,98.3
2977,filter:6-conv1:2-conv2:32-fc:256-Momentum,1_epoch,6,2,32,256,0.175,97.42,2057.728,98.3
2978,filter:6-conv1:2-conv2:4-fc:16-Momentum,1_epoch,6,2,4,16,0.213,93.93,2057.941,98.3
2979,filter:8-conv1:32-conv2:4-fc:512-Momentum,1_epoch,8,32,4,512,0.217,94.57,2058.158,98.3
2980,filter:12-conv1:4-conv2:512-fc:2-Momentum,1_epoch,12,4,512,2,0.712,10.28,2058.87,98.3
2981,filter:6-conv1:64-conv2:8-fc:64-Momentum,1_epoch,6,64,8,64,0.293,96.5,2059.163,98.3
2982,filter:6-conv1:256-conv2:4-fc:8-Momentum,1_epoch,6,256,4,8,0.832,91.69,2059.995,98.3
2983,filter:14-conv1:4-conv2:1-fc:32-Momentum,1_epoch,14,4,1,32,0.179,91.28,2060.174,98.3
2984,filter:2-conv1:8-conv2:8-fc:2-Momentum,1_epoch,2,8,8,2,0.14,23.77,2060.314,98.3
2985,filter:6-conv1:2-conv2:64-fc:64-Momentum,1_epoch,6,2,64,64,0.222,96.68,2060.536,98.3
2986,filter:6-conv1:4-conv2:128-fc:128-Momentum,1_epoch,6,4,128,128,0.289,96.77,2060.825,98.3
2987,filter:12-conv1:1-conv2:8-fc:1-Momentum,1_epoch,12,1,8,1,0.168,26.54,2060.993,98.3
2988,filter:4-conv1:4-conv2:1-fc:256-Momentum,1_epoch,4,4,1,256,0.147,90.54,2061.14,98.3
2989,filter:12-conv1:8-conv2:16-fc:8-Momentum,1_epoch,12,8,16,8,0.201,91.55,2061.341,98.3
2990,filter:12-conv1:2-conv2:1-fc:2-Momentum,1_epoch,12,2,1,2,0.174,49.44,2061.515,98.3
2991,filter:2-conv1:16-conv2:16-fc:4-Momentum,1_epoch,2,16,16,4,0.249,71.24,2061.764,98.3
2992,filter:8-conv1:128-conv2:512-fc:1-Momentum,1_epoch,8,128,512,1,1.85,10.28,2063.614,98.3
2993,filter:4-conv1:512-conv2:128-fc:16-Momentum,1_epoch,4,512,128,16,2.12,10.28,2065.734,98.3
2994,filter:8-conv1:1-conv2:32-fc:128-Momentum,1_epoch,8,1,32,128,0.243,95.55,2065.977,98.3
2995,filter:4-conv1:128-conv2:2-fc:128-Momentum,1_epoch,4,128,2,128,0.488,95.7,2066.465,98.3
2996,filter:2-conv1:1-conv2:128-fc:512-Momentum,1_epoch,2,1,128,512,0.223,94.0,2066.688,98.3
2997,filter:8-conv1:256-conv2:32-fc:16-Momentum,1_epoch,8,256,32,16,0.99,93.68,2067.678,98.3
2998,filter:2-conv1:512-conv2:8-fc:16-Momentum,1_epoch,2,512,8,16,1.02,93.69,2068.698,98.3
2999,filter:8-conv1:64-conv2:8-fc:32-Momentum,1_epoch,8,64,8,32,0.284,96.81,2068.982,98.3
3000,filter:4-conv1:1-conv2:2-fc:512-Momentum,1_epoch,4,1,2,512,0.264,91.82,2069.246,98.3
3001,filter:12-conv1:16-conv2:4-fc:4-Momentum,1_epoch,12,16,4,4,0.303,79.99,2069.549,98.3
3002,filter:14-conv1:128-conv2:4-fc:128-Momentum,1_epoch,14,128,4,128,0.658,93.24,2070.207,98.3
3003,filter:6-conv1:4-conv2:16-fc:32-Momentum,1_epoch,6,4,16,32,0.228,96.19,2070.435,98.3
3004,filter:8-conv1:256-conv2:2-fc:1-Momentum,1_epoch,8,256,2,1,0.782,10.28,2071.217,98.3
3005,filter:4-conv1:1-conv2:2-fc:1-Momentum,1_epoch,4,1,2,1,0.145,23.27,2071.362,98.3
3006,filter:2-conv1:1-conv2:64-fc:16-Momentum,1_epoch,2,1,64,16,0.174,84.03,2071.536,98.3
3007,filter:12-conv1:16-conv2:256-fc:512-Momentum,1_epoch,12,16,256,512,0.584,91.13,2072.12,98.3
3008,filter:12-conv1:64-conv2:16-fc:32-Momentum,1_epoch,12,64,16,32,0.345,96.24,2072.465,98.3
3009,filter:2-conv1:2-conv2:256-fc:2-Momentum,1_epoch,2,2,256,2,0.231,10.28,2072.696,98.3
3010,filter:4-conv1:64-conv2:1-fc:4-Momentum,1_epoch,4,64,1,4,0.271,75.53,2072.967,98.3
3011,filter:12-conv1:16-conv2:4-fc:128-Momentum,1_epoch,12,16,4,128,0.208,96.45,2073.175,98.3
3012,filter:4-conv1:512-conv2:64-fc:256-Momentum,1_epoch,4,512,64,256,1.6,98.11,2074.775,98.3
3013,filter:6-conv1:64-conv2:1-fc:16-Momentum,1_epoch,6,64,1,16,0.412,92.68,2075.187,98.3
3014,filter:8-conv1:128-conv2:1-fc:64-Momentum,1_epoch,8,128,1,64,0.46,95.4,2075.647,98.3
3015,filter:12-conv1:512-conv2:16-fc:32-Momentum,1_epoch,12,512,16,32,1.87,91.03,2077.517,98.3
3016,filter:12-conv1:4-conv2:512-fc:16-Momentum,1_epoch,12,4,512,16,0.729,56.35,2078.246,98.3
3017,filter:14-conv1:256-conv2:256-fc:16-Momentum,1_epoch,14,256,256,16,3.25,10.28,2081.496,98.3
3018,filter:4-conv1:32-conv2:1-fc:128-Momentum,1_epoch,4,32,1,128,0.311,92.86,2081.807,98.3
3019,filter:2-conv1:128-conv2:16-fc:512-Momentum,1_epoch,2,128,16,512,0.345,96.89,2082.152,98.3
3020,filter:8-conv1:64-conv2:64-fc:64-Momentum,1_epoch,8,64,64,64,0.435,97.38,2082.587,98.3
3021,filter:4-conv1:2-conv2:128-fc:4-Momentum,1_epoch,4,2,128,4,0.252,77.92,2082.839,98.3
3022,filter:6-conv1:2-conv2:128-fc:4-Momentum,1_epoch,6,2,128,4,0.216,10.28,2083.055,98.3
3023,filter:8-conv1:16-conv2:32-fc:32-Momentum,1_epoch,8,16,32,32,0.207,96.62,2083.262,98.3
3024,filter:14-conv1:1-conv2:8-fc:64-Momentum,1_epoch,14,1,8,64,0.171,93.23,2083.433,98.3
3025,filter:8-conv1:32-conv2:512-fc:32-Momentum,1_epoch,8,32,512,32,0.845,10.28,2084.278,98.3
3026,filter:14-conv1:512-conv2:8-fc:32-Momentum,1_epoch,14,512,8,32,2.04,10.28,2086.318,98.3
3027,filter:12-conv1:64-conv2:32-fc:2-Momentum,1_epoch,12,64,32,2,0.36,10.28,2086.678,98.3
3028,filter:8-conv1:16-conv2:128-fc:4-Momentum,1_epoch,8,16,128,4,0.302,10.28,2086.98,98.3
3029,filter:12-conv1:8-conv2:64-fc:1-Momentum,1_epoch,12,8,64,1,0.447,10.28,2087.427,98.3
3030,filter:8-conv1:16-conv2:1-fc:256-Momentum,1_epoch,8,16,1,256,0.299,96.14,2087.726,98.3
3031,filter:12-conv1:16-conv2:32-fc:32-Momentum,1_epoch,12,16,32,32,0.244,96.43,2087.97,98.3
3032,filter:6-conv1:4-conv2:256-fc:32-Momentum,1_epoch,6,4,256,32,0.264,96.74,2088.234,98.3
3033,filter:8-conv1:128-conv2:4-fc:4-Momentum,1_epoch,8,128,4,4,0.451,41.08,2088.685,98.3
3034,filter:14-conv1:64-conv2:2-fc:16-Momentum,1_epoch,14,64,2,16,0.604,89.31,2089.289,98.3
3035,filter:8-conv1:32-conv2:16-fc:8-Momentum,1_epoch,8,32,16,8,0.253,92.19,2089.542,98.3
3036,filter:12-conv1:128-conv2:64-fc:32-Momentum,1_epoch,12,128,64,32,0.721,10.28,2090.263,98.3
3037,filter:14-conv1:16-conv2:512-fc:32-Momentum,1_epoch,14,16,512,32,0.954,34.72,2091.217,98.3
3038,filter:8-conv1:512-conv2:256-fc:128-Momentum,1_epoch,8,512,256,128,3.58,10.28,2094.797,98.3
3039,filter:14-conv1:2-conv2:512-fc:16-Momentum,1_epoch,14,2,512,16,0.61,39.56,2095.407,98.3
3040,filter:8-conv1:2-conv2:2-fc:32-Momentum,1_epoch,8,2,2,32,0.144,92.32,2095.551,98.3
3041,filter:12-conv1:256-conv2:8-fc:16-Momentum,1_epoch,12,256,8,16,0.914,10.28,2096.465,98.3
3042,filter:12-conv1:512-conv2:8-fc:16-Momentum,1_epoch,12,512,8,16,1.85,78.22,2098.315,98.3
3043,filter:14-conv1:512-conv2:16-fc:64-Momentum,1_epoch,14,512,16,64,2.04,84.3,2100.355,98.3
3044,filter:6-conv1:32-conv2:16-fc:8-Momentum,1_epoch,6,32,16,8,0.573,94.64,2100.928,98.3
3045,filter:14-conv1:4-conv2:1-fc:2-Momentum,1_epoch,14,4,1,2,0.233,44.85,2101.161,98.3
3046,filter:4-conv1:512-conv2:256-fc:32-Momentum,1_epoch,4,512,256,32,2.96,10.28,2104.121,98.3
3047,filter:4-conv1:256-conv2:8-fc:1-Momentum,1_epoch,4,256,8,1,0.744,23.91,2104.865,98.3
3048,filter:8-conv1:512-conv2:4-fc:32-Momentum,1_epoch,8,512,4,32,1.45,92.71,2106.315,98.3
3049,filter:12-conv1:2-conv2:2-fc:2-Momentum,1_epoch,12,2,2,2,0.239,43.08,2106.554,98.3
3050,filter:6-conv1:256-conv2:1-fc:16-Momentum,1_epoch,6,256,1,16,0.801,94.21,2107.355,98.3
3051,filter:12-conv1:32-conv2:2-fc:2-Momentum,1_epoch,12,32,2,2,0.233,50.18,2107.588,98.3
3052,filter:2-conv1:512-conv2:32-fc:4-Momentum,1_epoch,2,512,32,4,1.02,75.09,2108.608,98.3
3053,filter:2-conv1:4-conv2:64-fc:512-Momentum,1_epoch,2,4,64,512,0.282,94.68,2108.89,98.3
3054,filter:6-conv1:16-conv2:32-fc:16-Momentum,1_epoch,6,16,32,16,0.24,96.37,2109.13,98.3
3055,filter:14-conv1:64-conv2:32-fc:2-Momentum,1_epoch,14,64,32,2,0.426,10.28,2109.556,98.3
3056,filter:2-conv1:256-conv2:64-fc:16-Momentum,1_epoch,2,256,64,16,0.667,94.34,2110.223,98.3
3057,filter:8-conv1:512-conv2:256-fc:4-Momentum,1_epoch,8,512,256,4,3.69,10.28,2113.913,98.3
3058,filter:8-conv1:512-conv2:16-fc:128-Momentum,1_epoch,8,512,16,128,1.57,93.33,2115.483,98.3
3059,filter:12-conv1:512-conv2:64-fc:32-Momentum,1_epoch,12,512,64,32,2.59,10.28,2118.073,98.3
3060,filter:4-conv1:512-conv2:32-fc:32-Momentum,1_epoch,4,512,32,32,1.73,97.25,2119.803,98.3
3061,filter:8-conv1:256-conv2:64-fc:64-Momentum,1_epoch,8,256,64,64,1.06,95.92,2120.863,98.3
3062,filter:6-conv1:64-conv2:1-fc:2-Momentum,1_epoch,6,64,1,2,0.365,49.3,2121.228,98.3
3063,filter:2-conv1:1-conv2:1-fc:32-Momentum,1_epoch,2,1,1,32,0.294,85.47,2121.522,98.3
3064,filter:4-conv1:2-conv2:16-fc:64-Momentum,1_epoch,4,2,16,64,0.152,95.09,2121.674,98.3
3065,filter:12-conv1:64-conv2:256-fc:1-Momentum,1_epoch,12,64,256,1,0.846,10.28,2122.52,98.3
3066,filter:4-conv1:512-conv2:1-fc:8-Momentum,1_epoch,4,512,1,8,1.65,82.19,2124.17,98.3
3067,filter:6-conv1:128-conv2:64-fc:256-Momentum,1_epoch,6,128,64,256,0.587,97.84,2124.757,98.3
3068,filter:8-conv1:8-conv2:2-fc:8-Momentum,1_epoch,8,8,2,8,0.167,90.4,2124.924,98.3
3069,filter:14-conv1:32-conv2:256-fc:1-Momentum,1_epoch,14,32,256,1,0.805,10.28,2125.729,98.3
3070,filter:8-conv1:128-conv2:512-fc:4-Momentum,1_epoch,8,128,512,4,1.71,10.28,2127.439,98.3
3071,filter:8-conv1:256-conv2:256-fc:512-Momentum,1_epoch,8,256,256,512,2.06,19.42,2129.499,98.3
3072,filter:6-conv1:128-conv2:16-fc:512-Momentum,1_epoch,6,128,16,512,0.462,97.8,2129.961,98.3
3073,filter:6-conv1:32-conv2:2-fc:16-Momentum,1_epoch,6,32,2,16,0.239,94.46,2130.2,98.3
3074,filter:14-conv1:1-conv2:512-fc:1-Momentum,1_epoch,14,1,512,1,0.479,10.28,2130.679,98.3
3075,filter:12-conv1:2-conv2:64-fc:1-Momentum,1_epoch,12,2,64,1,0.404,10.28,2131.083,98.3
3076,filter:2-conv1:128-conv2:2-fc:2-Momentum,1_epoch,2,128,2,2,0.35,41.28,2131.433,98.3
3077,filter:14-conv1:2-conv2:2-fc:64-Momentum,1_epoch,14,2,2,64,0.338,94.98,2131.771,98.3
3078,filter:4-conv1:256-conv2:64-fc:8-Momentum,1_epoch,4,256,64,8,1.45,91.74,2133.221,98.3
3079,filter:6-conv1:256-conv2:1-fc:256-Momentum,1_epoch,6,256,1,256,0.769,96.5,2133.99,98.3
3080,filter:12-conv1:2-conv2:128-fc:128-Momentum,1_epoch,12,2,128,128,0.264,92.87,2134.254,98.3
3081,filter:6-conv1:8-conv2:128-fc:2-Momentum,1_epoch,6,8,128,2,0.343,10.28,2134.597,98.3
3082,filter:6-conv1:4-conv2:128-fc:16-Momentum,1_epoch,6,4,128,16,0.373,96.76,2134.97,98.3
3083,filter:2-conv1:32-conv2:1-fc:32-Momentum,1_epoch,2,32,1,32,0.251,84.9,2135.221,98.3
3084,filter:14-conv1:32-conv2:1-fc:16-Momentum,1_epoch,14,32,1,16,0.424,92.86,2135.645,98.3
3085,filter:14-conv1:32-conv2:32-fc:1-Momentum,1_epoch,14,32,32,1,0.506,10.28,2136.151,98.3
3086,filter:6-conv1:128-conv2:256-fc:1-Momentum,1_epoch,6,128,256,1,0.979,10.28,2137.13,98.3
3087,filter:6-conv1:512-conv2:4-fc:64-Momentum,1_epoch,6,512,4,64,1.34,96.13,2138.47,98.3
3088,filter:12-conv1:2-conv2:8-fc:16-Momentum,1_epoch,12,2,8,16,0.439,95.5,2138.909,98.3
3089,filter:12-conv1:128-conv2:32-fc:2-Momentum,1_epoch,12,128,32,2,0.735,10.28,2139.644,98.3
3090,filter:4-conv1:16-conv2:8-fc:64-Momentum,1_epoch,4,16,8,64,0.359,96.62,2140.003,98.3
3091,filter:2-conv1:1-conv2:2-fc:128-Momentum,1_epoch,2,1,2,128,0.26,87.47,2140.263,98.3
3092,filter:6-conv1:32-conv2:4-fc:4-Momentum,1_epoch,6,32,4,4,0.227,84.61,2140.49,98.3
3093,filter:8-conv1:512-conv2:1-fc:128-Momentum,1_epoch,8,512,1,128,1.35,95.47,2141.84,98.3
3094,filter:8-conv1:512-conv2:1-fc:16-Momentum,1_epoch,8,512,1,16,1.34,10.56,2143.18,98.3
3095,filter:8-conv1:4-conv2:8-fc:16-Momentum,1_epoch,8,4,8,16,0.167,95.33,2143.347,98.3
3096,filter:14-conv1:128-conv2:64-fc:1-Momentum,1_epoch,14,128,64,1,0.973,10.28,2144.32,98.3
3097,filter:6-conv1:16-conv2:2-fc:8-Momentum,1_epoch,6,16,2,8,0.193,89.63,2144.513,98.3
3098,filter:6-conv1:16-conv2:4-fc:4-Momentum,1_epoch,6,16,4,4,0.196,73.92,2144.709,98.3
3099,filter:12-conv1:128-conv2:8-fc:4-Momentum,1_epoch,12,128,8,4,0.523,40.55,2145.232,98.3
3100,filter:14-conv1:1-conv2:256-fc:8-Momentum,1_epoch,14,1,256,8,0.405,40.86,2145.637,98.3
3101,filter:14-conv1:8-conv2:1-fc:16-Momentum,1_epoch,14,8,1,16,0.241,93.67,2145.878,98.3
3102,filter:2-conv1:64-conv2:16-fc:32-Momentum,1_epoch,2,64,16,32,0.495,94.18,2146.373,98.3
3103,filter:8-conv1:16-conv2:8-fc:32-Momentum,1_epoch,8,16,8,32,0.398,96.95,2146.771,98.3
3104,filter:2-conv1:64-conv2:4-fc:128-Momentum,1_epoch,2,64,4,128,0.237,94.11,2147.008,98.3
3105,filter:14-conv1:32-conv2:128-fc:32-Momentum,1_epoch,14,32,128,32,0.463,31.09,2147.471,98.3
3106,filter:8-conv1:16-conv2:16-fc:512-Momentum,1_epoch,8,16,16,512,0.278,97.62,2147.749,98.3
3107,filter:6-conv1:2-conv2:1-fc:2-Momentum,1_epoch,6,2,1,2,0.243,40.42,2147.992,98.3
3108,filter:8-conv1:32-conv2:512-fc:8-Momentum,1_epoch,8,32,512,8,0.944,10.28,2148.936,98.3
3109,filter:8-conv1:128-conv2:128-fc:32-Momentum,1_epoch,8,128,128,32,0.838,10.28,2149.774,98.3
3110,filter:6-conv1:1-conv2:512-fc:4-Momentum,1_epoch,6,1,512,4,0.356,10.28,2150.13,98.3
