,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
2887,filter:8-conv1:1-conv2:8-fc:256-Momentum,1_epoch,8,1,8,256,0.14,95.95,2025.276,98.21
2888,filter:8-conv1:128-conv2:512-fc:256-Momentum,1_epoch,8,128,512,256,1.94,20.84,2027.216,98.21
2889,filter:12-conv1:2-conv2:32-fc:32-Momentum,1_epoch,12,2,32,32,0.345,95.49,2027.561,98.21
2890,filter:2-conv1:512-conv2:1-fc:32-Momentum,1_epoch,2,512,1,32,0.997,83.99,2028.558,98.21
2891,filter:4-conv1:128-conv2:512-fc:2-Momentum,1_epoch,4,128,512,2,1.73,10.28,2030.288,98.21
2892,filter:8-conv1:256-conv2:2-fc:16-Momentum,1_epoch,8,256,2,16,0.743,10.28,2031.031,98.21
2893,filter:12-conv1:4-conv2:16-fc:2-Momentum,1_epoch,12,4,16,2,0.237,35.93,2031.268,98.21
2894,filter:2-conv1:32-conv2:128-fc:512-Momentum,1_epoch,2,32,128,512,0.305,96.73,2031.573,98.21
2895,filter:14-conv1:128-conv2:128-fc:2-Momentum,1_epoch,14,128,128,2,1.2,10.28,2032.773,98.21
2896,filter:4-conv1:128-conv2:1-fc:4-Momentum,1_epoch,4,128,1,4,0.446,72.21,2033.219,98.21
2897,filter:12-conv1:2-conv2:8-fc:256-Momentum,1_epoch,12,2,8,256,0.182,95.46,2033.401,98.21
2898,filter:6-conv1:64-conv2:128-fc:1-Momentum,1_epoch,6,64,128,1,0.483,10.28,2033.884,98.21
2899,filter:14-conv1:4-conv2:4-fc:256-Momentum,1_epoch,14,4,4,256,0.188,94.29,2034.072,98.21
2900,filter:14-conv1:128-conv2:512-fc:64-Momentum,1_epoch,14,128,512,64,2.95,10.28,2037.022,98.21
2901,filter:4-conv1:256-conv2:32-fc:4-Momentum,1_epoch,4,256,32,4,0.684,54.49,2037.706,98.21
2902,filter:2-conv1:512-conv2:4-fc:2-Momentum,1_epoch,2,512,4,2,0.979,44.59,2038.685,98.21
2903,filter:2-conv1:1-conv2:512-fc:128-Momentum,1_epoch,2,1,512,128,0.371,10.28,2039.056,98.21
2904,filter:14-conv1:512-conv2:64-fc:128-Momentum,1_epoch,14,512,64,128,2.82,10.28,2041.876,98.21
2905,filter:8-conv1:128-conv2:128-fc:256-Momentum,1_epoch,8,128,128,256,0.863,97.61,2042.739,98.21
2906,filter:8-conv1:256-conv2:512-fc:16-Momentum,1_epoch,8,256,512,16,3.28,10.28,2046.019,98.21
2907,filter:4-conv1:256-conv2:8-fc:1-Momentum,1_epoch,4,256,8,1,0.744,23.91,2046.763,98.21
2908,filter:14-conv1:128-conv2:1-fc:1-Momentum,1_epoch,14,128,1,1,0.603,27.8,2047.366,98.21
2909,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,2047.614,98.21
2910,filter:14-conv1:128-conv2:256-fc:4-Momentum,1_epoch,14,128,256,4,1.88,10.28,2049.494,98.21
2911,filter:14-conv1:32-conv2:128-fc:128-Momentum,1_epoch,14,32,128,128,0.474,95.72,2049.968,98.21
2912,filter:6-conv1:4-conv2:16-fc:32-Momentum,1_epoch,6,4,16,32,0.228,96.19,2050.196,98.21
2913,filter:4-conv1:256-conv2:1-fc:64-Momentum,1_epoch,4,256,1,64,0.703,90.28,2050.899,98.21
2914,filter:12-conv1:8-conv2:64-fc:32-Momentum,1_epoch,12,8,64,32,0.538,95.96,2051.437,98.21
2915,filter:8-conv1:2-conv2:64-fc:16-Momentum,1_epoch,8,2,64,16,0.177,95.64,2051.614,98.21
2916,filter:8-conv1:512-conv2:2-fc:128-Momentum,1_epoch,8,512,2,128,1.57,10.28,2053.184,98.21
2917,filter:8-conv1:128-conv2:512-fc:8-Momentum,1_epoch,8,128,512,8,1.91,10.28,2055.094,98.21
2918,filter:8-conv1:32-conv2:256-fc:4-Momentum,1_epoch,8,32,256,4,0.518,10.28,2055.612,98.21
2919,filter:12-conv1:8-conv2:512-fc:512-Momentum,1_epoch,12,8,512,512,0.898,89.2,2056.51,98.21
2920,filter:6-conv1:16-conv2:1-fc:512-Momentum,1_epoch,6,16,1,512,0.221,95.21,2056.731,98.21
2921,filter:6-conv1:16-conv2:64-fc:128-Momentum,1_epoch,6,16,64,128,0.286,97.72,2057.017,98.21
2922,filter:8-conv1:64-conv2:256-fc:1-Momentum,1_epoch,8,64,256,1,0.792,10.28,2057.809,98.21
2923,filter:4-conv1:2-conv2:512-fc:8-Momentum,1_epoch,4,2,512,8,0.323,10.28,2058.132,98.21
2924,filter:2-conv1:128-conv2:16-fc:1-Momentum,1_epoch,2,128,16,1,0.476,28.06,2058.608,98.21
2925,filter:2-conv1:128-conv2:16-fc:128-Momentum,1_epoch,2,128,16,128,0.807,95.62,2059.415,98.21
2926,filter:8-conv1:1-conv2:64-fc:512-Momentum,1_epoch,8,1,64,512,0.255,95.27,2059.67,98.21
2927,filter:2-conv1:4-conv2:16-fc:256-Momentum,1_epoch,2,4,16,256,0.324,94.98,2059.994,98.21
2928,filter:2-conv1:4-conv2:4-fc:2-Momentum,1_epoch,2,4,4,2,0.135,10.28,2060.129,98.21
2929,filter:8-conv1:512-conv2:8-fc:8-Momentum,1_epoch,8,512,8,8,1.35,54.81,2061.479,98.21
2930,filter:12-conv1:32-conv2:64-fc:16-Momentum,1_epoch,12,32,64,16,0.317,21.38,2061.796,98.21
2931,filter:8-conv1:1-conv2:1-fc:2-Momentum,1_epoch,8,1,1,2,0.144,41.72,2061.94,98.21
2932,filter:6-conv1:8-conv2:64-fc:4-Momentum,1_epoch,6,8,64,4,0.306,47.27,2062.246,98.21
2933,filter:14-conv1:32-conv2:4-fc:1-Momentum,1_epoch,14,32,4,1,0.262,10.28,2062.508,98.21
2934,filter:4-conv1:32-conv2:64-fc:128-Momentum,1_epoch,4,32,64,128,0.38,97.86,2062.888,98.21
2935,filter:4-conv1:256-conv2:256-fc:512-Momentum,1_epoch,4,256,256,512,1.69,98.13,2064.578,98.21
2936,filter:8-conv1:256-conv2:64-fc:2-Momentum,1_epoch,8,256,64,2,1.07,10.28,2065.648,98.21
2937,filter:6-conv1:8-conv2:64-fc:1-Momentum,1_epoch,6,8,64,1,0.326,10.28,2065.974,98.21
2938,filter:14-conv1:512-conv2:256-fc:64-Momentum,1_epoch,14,512,256,64,6.36,10.28,2072.334,98.21
2939,filter:4-conv1:2-conv2:512-fc:4-Momentum,1_epoch,4,2,512,4,0.401,45.54,2072.735,98.21
2940,filter:2-conv1:4-conv2:512-fc:8-Momentum,1_epoch,2,4,512,8,0.322,10.28,2073.057,98.21
2941,filter:2-conv1:8-conv2:128-fc:512-Momentum,1_epoch,2,8,128,512,0.277,95.5,2073.334,98.21
2942,filter:8-conv1:128-conv2:16-fc:1-Momentum,1_epoch,8,128,16,1,0.689,10.28,2074.023,98.21
2943,filter:12-conv1:8-conv2:16-fc:2-Momentum,1_epoch,12,8,16,2,0.466,19.42,2074.489,98.21
2944,filter:12-conv1:2-conv2:128-fc:8-Momentum,1_epoch,12,2,128,8,0.372,28.05,2074.861,98.21
2945,filter:4-conv1:8-conv2:128-fc:1-Momentum,1_epoch,4,8,128,1,0.244,10.28,2075.105,98.21
2946,filter:14-conv1:2-conv2:1-fc:32-Momentum,1_epoch,14,2,1,32,0.166,93.29,2075.271,98.21
2947,filter:4-conv1:4-conv2:32-fc:128-Momentum,1_epoch,4,4,32,128,0.261,97.05,2075.532,98.21
2948,filter:2-conv1:256-conv2:1-fc:32-Momentum,1_epoch,2,256,1,32,0.524,83.55,2076.056,98.21
2949,filter:2-conv1:512-conv2:8-fc:512-Momentum,1_epoch,2,512,8,512,1.43,92.08,2077.486,98.21
2950,filter:12-conv1:32-conv2:2-fc:1-Momentum,1_epoch,12,32,2,1,0.277,23.81,2077.763,98.21
2951,filter:6-conv1:16-conv2:8-fc:2-Momentum,1_epoch,6,16,8,2,0.563,49.12,2078.326,98.21
2952,filter:12-conv1:512-conv2:32-fc:128-Momentum,1_epoch,12,512,32,128,2.03,10.28,2080.356,98.21
2953,filter:14-conv1:512-conv2:32-fc:16-Momentum,1_epoch,14,512,32,16,2.34,10.28,2082.696,98.21
2954,filter:2-conv1:512-conv2:16-fc:1-Momentum,1_epoch,2,512,16,1,0.98,26.09,2083.676,98.21
2955,filter:4-conv1:32-conv2:1-fc:128-Momentum,1_epoch,4,32,1,128,0.311,92.86,2083.987,98.21
2956,filter:2-conv1:2-conv2:64-fc:4-Momentum,1_epoch,2,2,64,4,0.301,10.28,2084.288,98.21
2957,filter:6-conv1:4-conv2:2-fc:16-Momentum,1_epoch,6,4,2,16,0.211,92.11,2084.499,98.21
2958,filter:14-conv1:2-conv2:16-fc:32-Momentum,1_epoch,14,2,16,32,0.2,95.82,2084.699,98.21
2959,filter:2-conv1:64-conv2:1-fc:4-Momentum,1_epoch,2,64,1,4,0.234,72.06,2084.933,98.21
2960,filter:2-conv1:128-conv2:4-fc:512-Momentum,1_epoch,2,128,4,512,0.341,91.42,2085.274,98.21
2961,filter:4-conv1:64-conv2:32-fc:32-Momentum,1_epoch,4,64,32,32,0.3,96.86,2085.574,98.21
2962,filter:8-conv1:256-conv2:32-fc:8-Momentum,1_epoch,8,256,32,8,0.888,10.28,2086.462,98.21
2963,filter:4-conv1:4-conv2:64-fc:128-Momentum,1_epoch,4,4,64,128,0.183,97.1,2086.645,98.21
2964,filter:2-conv1:64-conv2:2-fc:256-Momentum,1_epoch,2,64,2,256,0.257,94.66,2086.902,98.21
2965,filter:2-conv1:2-conv2:256-fc:1-Momentum,1_epoch,2,2,256,1,0.326,10.28,2087.228,98.21
2966,filter:14-conv1:2-conv2:512-fc:1-Momentum,1_epoch,14,2,512,1,0.61,10.28,2087.838,98.21
2967,filter:2-conv1:512-conv2:128-fc:1-Momentum,1_epoch,2,512,128,1,1.29,10.28,2089.128,98.21
2968,filter:2-conv1:32-conv2:64-fc:32-Momentum,1_epoch,2,32,64,32,0.219,93.14,2089.347,98.21
2969,filter:4-conv1:64-conv2:8-fc:8-Momentum,1_epoch,4,64,8,8,0.264,93.76,2089.611,98.21
2970,filter:14-conv1:16-conv2:8-fc:1-Momentum,1_epoch,14,16,8,1,0.402,10.28,2090.013,98.21
2971,filter:4-conv1:512-conv2:128-fc:4-Momentum,1_epoch,4,512,128,4,1.98,10.28,2091.993,98.21
2972,filter:4-conv1:2-conv2:256-fc:8-Momentum,1_epoch,4,2,256,8,0.273,10.28,2092.266,98.21
2973,filter:8-conv1:4-conv2:32-fc:128-Momentum,1_epoch,8,4,32,128,0.33,97.4,2092.596,98.21
2974,filter:8-conv1:512-conv2:64-fc:8-Momentum,1_epoch,8,512,64,8,1.83,10.28,2094.426,98.21
2975,filter:14-conv1:512-conv2:128-fc:2-Momentum,1_epoch,14,512,128,2,3.98,10.28,2098.406,98.21
2976,filter:6-conv1:512-conv2:2-fc:8-Momentum,1_epoch,6,512,2,8,1.34,89.55,2099.746,98.21
2977,filter:6-conv1:1-conv2:8-fc:256-Momentum,1_epoch,6,1,8,256,0.158,96.14,2099.904,98.21
2978,filter:4-conv1:4-conv2:512-fc:1-Momentum,1_epoch,4,4,512,1,0.54,10.28,2100.444,98.21
2979,filter:12-conv1:16-conv2:256-fc:64-Momentum,1_epoch,12,16,256,64,0.558,79.7,2101.002,98.21
2980,filter:14-conv1:8-conv2:32-fc:16-Momentum,1_epoch,14,8,32,16,0.234,94.08,2101.236,98.21
2981,filter:8-conv1:1-conv2:8-fc:512-Momentum,1_epoch,8,1,8,512,0.273,95.26,2101.509,98.21
2982,filter:14-conv1:64-conv2:256-fc:256-Momentum,1_epoch,14,64,256,256,1.02,58.7,2102.529,98.21
2983,filter:12-conv1:256-conv2:1-fc:32-Momentum,1_epoch,12,256,1,32,1.07,92.03,2103.599,98.21
2984,filter:4-conv1:4-conv2:2-fc:8-Momentum,1_epoch,4,4,2,8,0.144,82.53,2103.743,98.21
2985,filter:4-conv1:256-conv2:4-fc:512-Momentum,1_epoch,4,256,4,512,0.652,10.28,2104.395,98.21
2986,filter:4-conv1:512-conv2:32-fc:128-Momentum,1_epoch,4,512,32,128,1.31,97.62,2105.705,98.21
2987,filter:4-conv1:16-conv2:4-fc:64-Momentum,1_epoch,4,16,4,64,0.168,96.55,2105.873,98.21
2988,filter:6-conv1:256-conv2:8-fc:1-Momentum,1_epoch,6,256,8,1,0.862,24.99,2106.735,98.21
2989,filter:4-conv1:32-conv2:2-fc:256-Momentum,1_epoch,4,32,2,256,0.209,96.38,2106.944,98.21
2990,filter:14-conv1:128-conv2:256-fc:64-Momentum,1_epoch,14,128,256,64,1.87,10.28,2108.814,98.21
2991,filter:6-conv1:128-conv2:4-fc:4-Momentum,1_epoch,6,128,4,4,0.498,73.21,2109.312,98.21
2992,filter:4-conv1:32-conv2:512-fc:256-Momentum,1_epoch,4,32,512,256,0.659,97.6,2109.971,98.21
2993,filter:2-conv1:1-conv2:256-fc:128-Momentum,1_epoch,2,1,256,128,0.686,93.96,2110.657,98.21
2994,filter:12-conv1:4-conv2:64-fc:2-Momentum,1_epoch,12,4,64,2,0.383,10.28,2111.04,98.21
2995,filter:12-conv1:1-conv2:4-fc:1-Momentum,1_epoch,12,1,4,1,0.326,24.8,2111.366,98.21
2996,filter:4-conv1:2-conv2:32-fc:64-Momentum,1_epoch,4,2,32,64,0.287,94.77,2111.653,98.21
2997,filter:6-conv1:4-conv2:8-fc:128-Momentum,1_epoch,6,4,8,128,0.158,97.03,2111.811,98.21
2998,filter:4-conv1:512-conv2:1-fc:32-Momentum,1_epoch,4,512,1,32,1.22,90.83,2113.031,98.21
2999,filter:8-conv1:128-conv2:1-fc:128-Momentum,1_epoch,8,128,1,128,0.417,96.3,2113.448,98.21
3000,filter:12-conv1:8-conv2:256-fc:1-Momentum,1_epoch,12,8,256,1,0.438,10.28,2113.886,98.21
3001,filter:8-conv1:2-conv2:8-fc:8-Momentum,1_epoch,8,2,8,8,0.326,87.47,2114.212,98.21
3002,filter:14-conv1:1-conv2:4-fc:1-Momentum,1_epoch,14,1,4,1,0.166,22.87,2114.378,98.21
3003,filter:14-conv1:1-conv2:4-fc:16-Momentum,1_epoch,14,1,4,16,0.328,90.09,2114.706,98.21
3004,filter:12-conv1:16-conv2:128-fc:16-Momentum,1_epoch,12,16,128,16,0.427,81.56,2115.133,98.21
3005,filter:12-conv1:512-conv2:512-fc:512-Momentum,1_epoch,12,512,512,512,9.91,9.8,2125.043,98.21
3006,filter:6-conv1:512-conv2:32-fc:64-Momentum,1_epoch,6,512,32,64,1.57,97.43,2126.613,98.21
3007,filter:14-conv1:8-conv2:256-fc:16-Momentum,1_epoch,14,8,256,16,0.463,46.68,2127.076,98.21
3008,filter:4-conv1:1-conv2:256-fc:1-Momentum,1_epoch,4,1,256,1,0.284,10.28,2127.36,98.21
3009,filter:8-conv1:64-conv2:128-fc:2-Momentum,1_epoch,8,64,128,2,0.533,10.28,2127.893,98.21
3010,filter:12-conv1:64-conv2:1-fc:32-Momentum,1_epoch,12,64,1,32,0.37,94.95,2128.263,98.21
3011,filter:12-conv1:128-conv2:1-fc:16-Momentum,1_epoch,12,128,1,16,0.588,92.61,2128.851,98.21
3012,filter:4-conv1:256-conv2:16-fc:256-Momentum,1_epoch,4,256,16,256,0.688,97.41,2129.539,98.21
3013,filter:4-conv1:32-conv2:32-fc:512-Momentum,1_epoch,4,32,32,512,0.24,98.2,2129.779,98.21
3014,filter:4-conv1:256-conv2:32-fc:8-Momentum,1_epoch,4,256,32,8,0.724,91.76,2130.503,98.21
3015,filter:14-conv1:512-conv2:64-fc:8-Momentum,1_epoch,14,512,64,8,2.83,10.28,2133.333,98.21
3016,filter:6-conv1:128-conv2:1-fc:512-Momentum,1_epoch,6,128,1,512,0.42,95.31,2133.753,98.21
3017,filter:4-conv1:512-conv2:1-fc:128-Momentum,1_epoch,4,512,1,128,1.67,90.83,2135.423,98.21
3018,filter:8-conv1:128-conv2:1-fc:16-Momentum,1_epoch,8,128,1,16,0.409,91.27,2135.832,98.21
3019,filter:8-conv1:8-conv2:4-fc:128-Momentum,1_epoch,8,8,4,128,0.171,97.09,2136.003,98.21
3020,filter:4-conv1:128-conv2:2-fc:8-Momentum,1_epoch,4,128,2,8,0.401,91.14,2136.404,98.21
3021,filter:4-conv1:256-conv2:256-fc:8-Momentum,1_epoch,4,256,256,8,2.15,10.28,2138.554,98.21
3022,filter:8-conv1:512-conv2:512-fc:2-Momentum,1_epoch,8,512,512,2,6.35,10.28,2144.904,98.21
3023,filter:2-conv1:1-conv2:4-fc:256-Momentum,1_epoch,2,1,4,256,0.326,92.4,2145.23,98.21
3024,filter:2-conv1:128-conv2:1-fc:1-Momentum,1_epoch,2,128,1,1,0.401,26.51,2145.631,98.21
3025,filter:6-conv1:4-conv2:16-fc:8-Momentum,1_epoch,6,4,16,8,0.18,92.82,2145.811,98.21
3026,filter:12-conv1:64-conv2:512-fc:512-Momentum,1_epoch,12,64,512,512,1.72,66.25,2147.531,98.21
3027,filter:12-conv1:4-conv2:256-fc:1-Momentum,1_epoch,12,4,256,1,0.497,10.28,2148.028,98.21
3028,filter:14-conv1:32-conv2:128-fc:1-Momentum,1_epoch,14,32,128,1,0.558,10.28,2148.586,98.21
3029,filter:2-conv1:128-conv2:16-fc:64-Momentum,1_epoch,2,128,16,64,0.357,94.96,2148.943,98.21
3030,filter:8-conv1:1-conv2:256-fc:4-Momentum,1_epoch,8,1,256,4,0.286,40.21,2149.229,98.21
3031,filter:2-conv1:1-conv2:32-fc:4-Momentum,1_epoch,2,1,32,4,0.317,54.92,2149.546,98.21
3032,filter:6-conv1:64-conv2:2-fc:256-Momentum,1_epoch,6,64,2,256,0.283,10.28,2149.829,98.21
3033,filter:2-conv1:2-conv2:64-fc:8-Momentum,1_epoch,2,2,64,8,0.311,10.28,2150.14,98.21
3034,filter:4-conv1:64-conv2:16-fc:128-Momentum,1_epoch,4,64,16,128,0.307,97.64,2150.447,98.21
3035,filter:8-conv1:32-conv2:2-fc:128-Momentum,1_epoch,8,32,2,128,0.406,97.03,2150.853,98.21
3036,filter:6-conv1:512-conv2:8-fc:64-Momentum,1_epoch,6,512,8,64,1.27,92.93,2152.123,98.21
3037,filter:4-conv1:32-conv2:16-fc:4-Momentum,1_epoch,4,32,16,4,0.371,73.71,2152.494,98.21
3038,filter:14-conv1:4-conv2:8-fc:8-Momentum,1_epoch,14,4,8,8,0.181,90.14,2152.675,98.21
3039,filter:2-conv1:32-conv2:2-fc:512-Momentum,1_epoch,2,32,2,512,0.187,94.7,2152.862,98.21
3040,filter:4-conv1:4-conv2:32-fc:8-Momentum,1_epoch,4,4,32,8,0.161,94.25,2153.023,98.21
3041,filter:8-conv1:64-conv2:512-fc:1-Momentum,1_epoch,8,64,512,1,1.12,10.28,2154.143,98.21
3042,filter:8-conv1:32-conv2:32-fc:4-Momentum,1_epoch,8,32,32,4,0.342,10.28,2154.485,98.21
3043,filter:6-conv1:32-conv2:128-fc:256-Momentum,1_epoch,6,32,128,256,0.451,97.46,2154.936,98.21
3044,filter:2-conv1:2-conv2:8-fc:4-Momentum,1_epoch,2,2,8,4,0.229,58.51,2155.165,98.21
3045,filter:6-conv1:1-conv2:512-fc:8-Momentum,1_epoch,6,1,512,8,0.424,58.98,2155.589,98.21
3046,filter:2-conv1:8-conv2:512-fc:1-Momentum,1_epoch,2,8,512,1,0.601,10.28,2156.19,98.21
3047,filter:2-conv1:512-conv2:256-fc:16-Momentum,1_epoch,2,512,256,16,1.53,89.1,2157.72,98.21
3048,filter:14-conv1:8-conv2:128-fc:32-Momentum,1_epoch,14,8,128,32,0.339,94.16,2158.059,98.21
3049,filter:8-conv1:512-conv2:32-fc:1-Momentum,1_epoch,8,512,32,1,1.66,10.28,2159.719,98.21
3050,filter:2-conv1:256-conv2:64-fc:128-Momentum,1_epoch,2,256,64,128,0.973,96.4,2160.692,98.21
3051,filter:8-conv1:512-conv2:8-fc:32-Momentum,1_epoch,8,512,8,32,1.52,95.89,2162.212,98.21
3052,filter:2-conv1:512-conv2:32-fc:32-Momentum,1_epoch,2,512,32,32,1.39,95.85,2163.602,98.21
3053,filter:12-conv1:8-conv2:32-fc:64-Momentum,1_epoch,12,8,32,64,0.445,97.22,2164.047,98.21
3054,filter:8-conv1:4-conv2:32-fc:2-Momentum,1_epoch,8,4,32,2,0.167,51.81,2164.214,98.21
3055,filter:14-conv1:512-conv2:512-fc:32-Momentum,1_epoch,14,512,512,32,11.0,10.28,2175.214,98.21
3056,filter:14-conv1:256-conv2:2-fc:32-Momentum,1_epoch,14,256,2,32,1.19,10.28,2176.404,98.21
3057,filter:12-conv1:128-conv2:8-fc:512-Momentum,1_epoch,12,128,8,512,0.77,10.28,2177.174,98.21
3058,filter:2-conv1:32-conv2:8-fc:32-Momentum,1_epoch,2,32,8,32,0.185,90.25,2177.359,98.21
3059,filter:6-conv1:8-conv2:16-fc:32-Momentum,1_epoch,6,8,16,32,0.177,97.05,2177.536,98.21
3060,filter:4-conv1:1-conv2:16-fc:32-Momentum,1_epoch,4,1,16,32,0.147,94.57,2177.683,98.21
3061,filter:4-conv1:256-conv2:16-fc:4-Momentum,1_epoch,4,256,16,4,0.735,58.19,2178.418,98.21
3062,filter:2-conv1:2-conv2:8-fc:512-Momentum,1_epoch,2,2,8,512,0.262,10.28,2178.68,98.21
3063,filter:12-conv1:8-conv2:8-fc:512-Momentum,1_epoch,12,8,8,512,0.197,96.57,2178.877,98.21
3064,filter:4-conv1:16-conv2:4-fc:8-Momentum,1_epoch,4,16,4,8,0.363,88.77,2179.24,98.21
3065,filter:14-conv1:64-conv2:4-fc:256-Momentum,1_epoch,14,64,4,256,0.528,11.35,2179.768,98.21
3066,filter:4-conv1:256-conv2:1-fc:512-Momentum,1_epoch,4,256,1,512,0.684,95.29,2180.452,98.21
3067,filter:12-conv1:2-conv2:128-fc:256-Momentum,1_epoch,12,2,128,256,0.43,93.34,2180.882,98.21
3068,filter:14-conv1:256-conv2:4-fc:4-Momentum,1_epoch,14,256,4,4,1.02,10.28,2181.902,98.21
3069,filter:14-conv1:128-conv2:128-fc:256-Momentum,1_epoch,14,128,128,256,1.23,93.78,2183.132,98.21
3070,filter:14-conv1:4-conv2:2-fc:256-Momentum,1_epoch,14,4,2,256,0.191,93.73,2183.323,98.21
3071,filter:6-conv1:512-conv2:1-fc:8-Momentum,1_epoch,6,512,1,8,1.78,86.05,2185.103,98.21
3072,filter:14-conv1:1-conv2:8-fc:4-Momentum,1_epoch,14,1,8,4,0.296,66.89,2185.399,98.21
3073,filter:4-conv1:256-conv2:2-fc:4-Momentum,1_epoch,4,256,2,4,0.801,76.14,2186.2,98.21
3074,filter:8-conv1:32-conv2:32-fc:8-Momentum,1_epoch,8,32,32,8,0.328,87.52,2186.528,98.21
3075,filter:14-conv1:512-conv2:32-fc:4-Momentum,1_epoch,14,512,32,4,2.36,10.28,2188.888,98.21
3076,filter:6-conv1:8-conv2:8-fc:64-Momentum,1_epoch,6,8,8,64,0.358,96.82,2189.246,98.21
3077,filter:6-conv1:64-conv2:4-fc:2-Momentum,1_epoch,6,64,4,2,0.306,53.85,2189.552,98.21
3078,filter:12-conv1:2-conv2:32-fc:64-Momentum,1_epoch,12,2,32,64,0.293,95.49,2189.845,98.21
3079,filter:2-conv1:4-conv2:256-fc:1-Momentum,1_epoch,2,4,256,1,0.239,10.28,2190.084,98.21
3080,filter:6-conv1:8-conv2:32-fc:1-Momentum,1_epoch,6,8,32,1,0.181,10.28,2190.265,98.21
3081,filter:14-conv1:64-conv2:256-fc:32-Momentum,1_epoch,14,64,256,32,1.02,10.28,2191.285,98.21
3082,filter:8-conv1:2-conv2:2-fc:8-Momentum,1_epoch,8,2,2,8,0.243,82.33,2191.528,98.21
3083,filter:4-conv1:1-conv2:8-fc:512-Momentum,1_epoch,4,1,8,512,0.15,10.28,2191.678,98.21
3084,filter:8-conv1:512-conv2:64-fc:16-Momentum,1_epoch,8,512,64,16,1.9,10.28,2193.578,98.21
3085,filter:6-conv1:1-conv2:8-fc:2-Momentum,1_epoch,6,1,8,2,0.142,45.96,2193.72,98.21
3086,filter:6-conv1:2-conv2:32-fc:512-Momentum,1_epoch,6,2,32,512,0.64,97.18,2194.36,98.21
3087,filter:6-conv1:128-conv2:128-fc:1-Momentum,1_epoch,6,128,128,1,0.736,10.28,2195.096,98.21
3088,filter:8-conv1:512-conv2:1-fc:2-Momentum,1_epoch,8,512,1,2,1.41,40.39,2196.506,98.21
3089,filter:12-conv1:2-conv2:512-fc:128-Momentum,1_epoch,12,2,512,128,0.545,47.29,2197.051,98.21
3090,filter:4-conv1:64-conv2:2-fc:16-Momentum,1_epoch,4,64,2,16,0.273,93.37,2197.324,98.21
3091,filter:8-conv1:64-conv2:32-fc:64-Momentum,1_epoch,8,64,32,64,0.325,97.44,2197.649,98.21
3092,filter:14-conv1:512-conv2:2-fc:64-Momentum,1_epoch,14,512,2,64,1.78,10.28,2199.429,98.21
3093,filter:6-conv1:64-conv2:8-fc:64-Momentum,1_epoch,6,64,8,64,0.293,96.5,2199.722,98.21
3094,filter:14-conv1:128-conv2:128-fc:64-Momentum,1_epoch,14,128,128,64,1.34,10.28,2201.062,98.21
3095,filter:2-conv1:32-conv2:128-fc:128-Momentum,1_epoch,2,32,128,128,0.344,95.49,2201.406,98.21
3096,filter:12-conv1:512-conv2:4-fc:16-Momentum,1_epoch,12,512,4,16,1.71,49.93,2203.116,98.21
3097,filter:4-conv1:16-conv2:64-fc:1-Momentum,1_epoch,4,16,64,1,0.23,10.28,2203.346,98.21
3098,filter:14-conv1:2-conv2:8-fc:32-Momentum,1_epoch,14,2,8,32,0.349,94.7,2203.695,98.21
3099,filter:12-conv1:4-conv2:512-fc:1-Momentum,1_epoch,12,4,512,1,0.629,10.28,2204.324,98.21
3100,filter:8-conv1:512-conv2:128-fc:8-Momentum,1_epoch,8,512,128,8,2.45,10.28,2206.774,98.21
3101,filter:8-conv1:32-conv2:256-fc:512-Momentum,1_epoch,8,32,256,512,0.615,97.0,2207.389,98.21
3102,filter:4-conv1:1-conv2:32-fc:64-Momentum,1_epoch,4,1,32,64,0.346,94.2,2207.735,98.21
3103,filter:6-conv1:2-conv2:1-fc:32-Momentum,1_epoch,6,2,1,32,0.192,88.12,2207.927,98.21
3104,filter:2-conv1:128-conv2:32-fc:2-Momentum,1_epoch,2,128,32,2,0.363,42.46,2208.29,98.21
3105,filter:2-conv1:16-conv2:512-fc:2-Momentum,1_epoch,2,16,512,2,0.353,10.28,2208.643,98.21
3106,filter:6-conv1:128-conv2:8-fc:16-Momentum,1_epoch,6,128,8,16,0.533,96.1,2209.176,98.21
3107,filter:4-conv1:256-conv2:128-fc:1-Momentum,1_epoch,4,256,128,1,1.16,10.28,2210.336,98.21
3108,filter:2-conv1:128-conv2:32-fc:512-Momentum,1_epoch,2,128,32,512,0.8,96.56,2211.136,98.21
3109,filter:4-conv1:32-conv2:256-fc:4-Momentum,1_epoch,4,32,256,4,0.467,10.28,2211.603,98.21
3110,filter:12-conv1:256-conv2:2-fc:16-Momentum,1_epoch,12,256,2,16,1.03,10.28,2212.633,98.21
3111,filter:2-conv1:512-conv2:8-fc:2-Momentum,1_epoch,2,512,8,2,1.4,28.05,2214.033,98.21
3112,filter:12-conv1:32-conv2:16-fc:4-Momentum,1_epoch,12,32,16,4,0.357,10.28,2214.39,98.21
3113,filter:14-conv1:16-conv2:128-fc:128-Momentum,1_epoch,14,16,128,128,0.376,93.43,2214.766,98.21
3114,filter:4-conv1:4-conv2:8-fc:32-Momentum,1_epoch,4,4,8,32,0.236,94.95,2215.002,98.21
